Gene = MOCS2
Position 3814: 0.0029606586543757833
Position 470: 0.002156384420741051
Position 10210: 0.002101337630187702
Position 961: 0.0018531729760298057
Position 10626: 0.0018301699293219794
Position 2346: 0.0017139552567070745
Position 2744: 0.0016994674672166984
Position 1241: 0.0016755621898673543
Position 10738: 0.0016547844745385767
Position 63: 0.0016278994504480438
Position 2775: 0.001597187578626175
Position 183: 0.0015556618728184092
Position 1672: 0.0015368945089112923
Position 3553: 0.0015308308020753041
Position 800: 0.0015307466242025776
Position 61: 0.0014904807459757362
Position 1414: 0.0014197702614420302
Position 9658: 0.001378450352232493
Position 3733: 0.0013582135030112596
Position 559: 0.0012489349098502114
Position 1314: 0.001108599447631838
Position 1764: 0.0010124725635529432
Position 2072: 0.0008892788542473768
Position 5335: 0.00084192680870297
Position 1267: 0.000748218425341104
Position 8427: 0.0006696152874890314
Position 5577: 0.0006179906054220237
Position 10664: 0.0005591493085896312
Position 5812: 0.0004888984330320889
Position 10602: 0.0004795433756517738
Position 3214: 0.00046502112382905755
Position 1306: 0.0004221470830713785
Position 1898: 0.00038217620651331705
Position 4431: 0.0003359062009395369
Position 7792: 0.0003313452440611605
Position 280: 0.0003289939536178901
Position 1694: 0.0003195327789880545
Position 1122: 0.000280017850998594
Position 9298: 0.00025500091593083494
Position 33: 0.00021166462009023786
Position 10371: 0.0002088352920476111
Position 10112: 0.0001966129649672401
Position 1819: 0.00019375198277446463
Position 747: 0.0001446924015024353
Position 8434: 0.0001354274709819398
Position 1813: 0.00013356365214108528
Position 67: 9.923849548111562e-05
Position 611: 9.853448358227484e-05
Position 5235: 8.368605059904887e-05
Position 261: 8.119228430501378e-05
Position 10: 7.383707518276043e-05
Position 586: 2.6025424099978865e-05
Position 617: 1.2255817147075898e-05
Position 2866: 6.864034257030053e-06
Position 986: 6.546462718572015e-06
Position 425: 5.9631370497565035e-06
Position 415: 5.152291831925759e-06
Position 9591: 5.058990350879168e-06
Position 579: 4.2625910937941e-06
Position 3588: 4.185516709311206e-06
Position 2664: 3.5450759745910185e-06
Position 1158: 1.6765487901327986e-06
Position 1252: 1.0956053898363609e-06
Position 256: 8.407536560799476e-07
Position 54: 8.189151157529626e-07
Position 98: 4.24007127043595e-07
Position 481: 1.9607697096023555e-07
Position 488: 3.654288723828613e-08
Position 100: 3.252223658861734e-08
Position 222: 3.1226593331883415e-08
Position 141: 2.385962800361862e-08
Position 41: 8.022199622626437e-09
Position 436: 9.205425811525364e-10
Position 18: 4.5071844327925605e-10
Position 308: 7.328456896687641e-13
Position 176: 7.050121605262854e-13
Position 358: 4.571124713208845e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.979483496465408
Position 7534: 0.9644104500993333
Position 11091: 0.9046966276034719
Position 8249: 0.7180668987151426
Position 4692: 0.610302096778863
Position 9224: 0.5821469530567487
Position 10532: 0.3830729185845397
Position 2307: 0.23478516175589512
Position 2809: 0.20025960543325758
Position 9163: 0.18692124981348615
Position 2832: 0.17541003262573435
Position 10098: 0.16480789311486627
Position 5938: 0.16433885049385982
Position 2779: 0.1519176356594489
Position 1115: 0.12300398729803295
Position 7734: 0.0986841025180415
Position 9488: 0.0966507514077922
Position 9160: 0.0868100636759437
Position 9271: 0.0811954802767401
Position 8914: 0.06989182994595368
Position 7873: 0.061835839947334534
Position 7923: 0.05924854107813589
Position 11242: 0.05440173216081585
Position 7972: 0.05320744508077598
Position 7824: 0.05307638353195687
Position 10592: 0.049337859918152385
Position 10287: 0.039110505965950434
Position 5723: 0.033511603726000296
Position 2983: 0.029492259609390583
Position 8198: 0.028059957686504038
Position 8990: 0.024777190767134256
Position 5822: 0.020384686357180277
Position 6625: 0.020235873139583367
Position 10180: 0.01956698726556638
Position 1591: 0.019495777383370883
Position 1025: 0.01821852123321141
Position 350: 0.017923267355956736
Position 9179: 0.01739038900593534
Position 1909: 0.01595108259338767
Position 9235: 0.012241519938271264
Position 651: 0.011178087016471418
Position 9278: 0.010111695897221587
Position 3130: 0.009976038989045309
Position 2581: 0.009940791732309636
Position 8893: 0.009844723806476654
Position 7498: 0.009798246783986723
Position 9448: 0.009343837248382402
Position 10827: 0.008340938908735341
Position 8012: 0.008179333318786897
Position 1921: 0.007912330536057782
Position 5481: 0.007701475023172727
Position 621: 0.006991338180551896
Position 3147: 0.005333676951348834
Position 508: 0.005269061654718371
Position 5385: 0.0050622661045500545
Position 4739: 0.004954046165432881
Position 5553: 0.0048269770128506395
Position 6265: 0.003970776738536039
Position 3833: 0.003607739246186745
Position 253: 0.003503090210200445
Position 2476: 0.0034107524532129086
Position 2134: 0.003338754003809867
Position 8483: 0.003294417505026037
Position 3650: 0.0032745351303665776
Position 1155: 0.0031685907385664183
Position 10387: 0.003092805865609609
Position 6134: 0.0028869902492188945
Position 10007: 0.002728727909017397
Position 5122: 0.00270956836252124
Position 5231: 0.0026391270844356536
Position 545: 0.002610495703508712
Position 369: 0.0025694726394034535
Position 2111: 0.002250925890161185
Position 11646: 0.0020506747345990185
Position 9970: 0.0019251909394294524
Position 10300: 0.0018984176627462861
Position 486: 0.0018103543866563104
Position 11479: 0.0017560605057647919
Position 2559: 0.001735411326136739
Position 131: 0.0016030163872518893
Position 824: 0.0015943371982242438
Position 2071: 0.0014078064633432107
Position 5135: 0.0013918602328027942
Position 3903: 0.0013332331983456664
Position 8946: 0.0012782488711720035
Position 3710: 0.0012703269693206721
Position 4842: 0.0012681289414477651
Position 284: 0.001167790878972264
Position 847: 0.0011556683307357327
Position 2037: 0.001113630697199561
Position 11492: 0.0010837655114308484
Position 2848: 0.000880669003239037
Position 5856: 0.0008788578722628529
Position 250: 0.0008358673618272314
Position 3322: 0.0008322228086168156
Position 1066: 0.0006783194341710751
Position 1946: 0.0006652623365550229
Position 3093: 0.0006045148666919503
Position 390: 0.0005572994349405074
Position 1975: 0.0005422817993462999
Position 3462: 0.000532945636972757
Position 9521: 0.0005199707445271659
Position 2950: 0.0005103488743166942
Position 1141: 0.0004736861531835652
Position 1188: 0.00047288387934597495
Position 2431: 0.00046991262878179314
Position 3653: 0.0004517746152442636
Position 850: 0.0004504238713779756
Position 964: 0.00043315556085140146
Position 420: 0.0004163509341559274
Position 3217: 0.0004123983458593127
Position 1809: 0.00039277305303040257
Position 3214: 0.00038912281133800854
Position 2552: 0.00036692634842706937
Position 2193: 0.0003600377649591877
Position 5665: 0.0003549977303013453
Position 828: 0.000341724886581743
Position 4306: 0.0003359062009395369
Position 9107: 0.00026105479542465294
Position 799: 0.00025948365282927027
Position 1739: 0.00021438024949432658
Position 9638: 0.00021091369257973653
Position 2165: 0.00020917972026007035
Position 3774: 0.0001855813056195835
Position 2502: 0.0001557349110456801
Position 1097: 0.00011621466619364475
Position 2866: 0.00010830724425883133
Position 256: 0.0001051665836995087
Position 11689: 0.00010404238191515964
Position 3533: 8.952078193413289e-05
Position 3493: 8.822241199276595e-05
Position 3689: 8.754747051915987e-05
Position 3368: 8.044033882665e-05
Position 9992: 5.605076278563037e-05
Position 2619: 5.1159515489702915e-05
Position 9744: 5.010751813120286e-05
Position 2604: 3.6024261325137087e-05
Position 158: 2.845479408502396e-05
Position 1878: 2.6389059362502457e-05
Position 1818: 2.6210394724127297e-05
Position 5196: 2.536260741613321e-05
Position 294: 2.1203298943273968e-05
Position 674: 1.9280787369908956e-05
Position 5319: 1.711596814221267e-05
Position 9712: 1.681296236339114e-05
Position 569: 1.2545843786024312e-05
Position 712: 1.2343113405851535e-05
Position 902: 7.3982104774825466e-06
Position 886: 7.274056132011169e-06
Position 8968: 5.863041535114763e-06
Position 502: 5.480059483234727e-06
Position 2654: 5.353991832128196e-06
Position 2936: 4.247090985671084e-06
Position 272: 4.082925606933907e-06
Position 2710: 3.7807657721996772e-06
Position 316: 2.7782708975559013e-06
Position 5064: 2.473724330233974e-06
Position 2018: 1.8334216936794565e-06
Position 2903: 1.5181397913767276e-06
Position 2956: 1.3370546135973142e-06
Position 3033: 1.2881101237400639e-06
Position 3440: 1.1851223756263926e-06
Position 949: 7.096982477364645e-07
Position 2880: 3.663033093654365e-07
Position 3098: 1.98016545223429e-07
Position 942: 1.40795446583825e-07
Position 9498: 1.2151213255070068e-07
Position 559: 1.123166613809456e-07
Position 407: 9.253754361536105e-08
Position 141: 5.984143996818487e-08
Position 579: 2.1483986163743335e-08
Position 687: 1.9487736467387983e-08
Position 298: 1.543806945425216e-08
Position 488: 6.7010604684280845e-09
Position 86: 7.401783515933197e-14
