Gene = SEMA3B
Position 7967: 0.0008103279429513134
Position 2939: 0.0007827775308828636
Position 1254: 0.0007732133971448631
Position 6677: 0.0007510496829301246
Position 1017: 0.000745930435050477
Position 3781: 0.0007281448776346315
Position 8147: 0.0007257861401429952
Position 6640: 0.0007243180455647065
Position 2525: 0.0007035538389980791
Position 7156: 0.0006585781178464972
Position 3149: 0.0006111768552573042
Position 1564: 0.0005912736469525343
Position 7271: 0.0005634878906074364
Position 6761: 0.0005513222333007754
Position 3778: 0.0005402690418483221
Position 2479: 0.0005249015184123802
Position 327: 0.0005243202455621411
Position 6443: 0.0005168486370415975
Position 3507: 0.0005102670903494175
Position 3159: 0.0004890460154978842
Position 5333: 0.00046506907522266347
Position 8263: 0.00043266768507849954
Position 2519: 0.0004008475264020638
Position 3711: 0.0003962003953483334
Position 3820: 0.0003733165124524662
Position 8527: 0.00035935228077996645
Position 2771: 0.00035732060910764865
Position 7151: 0.000352134207921649
Position 7276: 0.0003203279063554018
Position 2597: 0.00029958637598375163
Position 5825: 0.0002945615651250724
Position 7533: 0.0002937327076336564
Position 387: 0.0002840164473171075
Position 2735: 0.00028003283030118186
Position 6802: 0.00027802924109523384
Position 1414: 0.0002755238760509076
Position 2502: 0.00025625938424678993
Position 6973: 0.00025315632679844696
Position 1852: 0.0002439806218943737
Position 5292: 0.00024335670966133772
Position 8633: 0.00022659098169323637
Position 1981: 0.00022251796351501873
Position 2773: 0.00021313704372976773
Position 263: 0.00021249955891716583
Position 8998: 0.00020968175184080232
Position 9311: 0.00020842016016001615
Position 6610: 0.00020410959070437052
Position 9292: 0.00019327224228303717
Position 2207: 0.00018717609530683314
Position 2078: 0.00018694116570176748
Position 3769: 0.00018594308279500964
Position 2499: 0.00018307540315400255
Position 5979: 0.00017673354393348882
Position 2417: 0.00016455484818680253
Position 1039: 0.00015966500690717361
Position 1913: 0.0001502396068676709
Position 9081: 0.0001324680229250227
Position 8142: 0.00012892614837945387
Position 943: 0.00012701877145664106
Position 1095: 0.00012661058441925548
Position 7441: 0.00010106114363545169
Position 419: 9.591543316951277e-05
Position 9101: 8.829776157246606e-05
Position 6765: 8.170488130525534e-05
Position 5307: 7.895975596553691e-05
Position 8150: 7.620399021167369e-05
Position 8488: 7.288822757011344e-05
Position 8434: 6.98664161784974e-05
Position 763: 5.7286029580439396e-05
Position 5153: 4.672922682840993e-05
Position 1615: 4.460165206232796e-05
Position 1956: 4.371099330780213e-05
Position 5274: 4.057745132546889e-05
Position 8794: 4.023424367439514e-05
Position 8745: 3.9001242255608506e-05
Position 2235: 3.602848055893969e-05
Position 9289: 3.2570694584265045e-05
Position 4049: 2.9447934531585907e-05
Position 6792: 2.7782970974514773e-05
Position 338: 2.776595914278757e-05
Position 4018: 2.459139740340782e-05
Position 1712: 2.4172256493702744e-05
Position 8550: 2.20284004498501e-05
Position 2445: 2.1892389562812845e-05
Position 992: 2.0713465065068114e-05
Position 1807: 1.3011287529551827e-05
Position 698: 8.49623555578051e-06
Position 5397: 8.149847251072552e-06
Position 8035: 5.397738266482582e-06
Position 737: 4.7882282519026104e-06
Position 7279: 4.51918761410518e-06
Position 2698: 3.484069510837441e-06
Position 678: 3.1795641086202588e-06
Position 356: 3.0874858404350297e-06
Position 353: 2.406033814868361e-06
Position 1571: 1.807119284942877e-06
Position 1566: 1.7324792113532333e-06
Position 3713: 1.4365025072657028e-06
Position 1744: 1.0791999783821613e-06
Position 3844: 1.025517108606757e-06
Position 1384: 9.355059901311168e-07
Position 1464: 7.977085174573036e-07
Position 8208: 7.240911740294353e-07
Position 1298: 2.1838993610827526e-07
Position 1361: 5.0105477523310786e-08
Position 714: 3.028375075689521e-08
Position 370: 2.3828812754608323e-08
Position 392: 1.89964579369993e-08
Position 398: 3.923956906197524e-11
Position 218: 3.46368590120363e-11
Position 765: 8.300882082534038e-12
Position 550: 5.627562342468639e-12
Position 426: 5.195771561571304e-12
Position 619: 4.0136246015731e-12
Position 367: 1.907350757707824e-12
Position 445: 1.4783178455968537e-12
Position 142: 1.2889240815810692e-12
Position 872: 1.189968183057683e-12
Position 134: 1.0132172748883688e-12
Position 453: 9.88937136031585e-13
Position 421: 8.964038535768105e-13
Position 404: 7.724098642964057e-13
Position 374: 7.308316556284358e-13
Position 436: 5.208917837783819e-13
Position 221: 2.719798512701188e-13
Position 91: 1.4668714214410462e-13
Position 229: 1.4428018387709533e-13
Position 243: 1.3820370532915865e-13
Position 103: 1.365185363482423e-13
Position 112: 1.10432239422701e-13
Position 116: 7.056172161290358e-14
Position 232: 4.694812351308936e-14
Position 182: 2.35470062139201e-14
