Gene = ATP6V1A
Position 320: 8.182345976238263e-06
Position 324: 7.705022050115048e-06
Position 414: 6.80246781534602e-06
Position 1476: 5.253070300002717e-06
Position 1495: 4.847980186551765e-06
Position 621: 4.803999890081891e-06
Position 835: 4.046052301874065e-06
Position 575: 4.0139477914380304e-06
Position 516: 3.5161686807324004e-06
Position 1499: 2.6090352236736037e-06
Position 171: 2.049360117057551e-06
Position 912: 1.6378629485402004e-06
Position 586: 1.1815397024229806e-06
Position 510: 8.039520127687307e-07
Position 649: 4.6676002032177696e-07
Position 492: 4.4633942310928015e-07
Position 165: 4.4241653953959716e-07
Position 157: 2.1404135188376472e-07
Position 1337: 1.8981486496915955e-07
Position 780: 1.224617409234732e-07
Position 733: 1.1360820704327211e-07
Position 153: 4.173038629179214e-09
Position 169: 3.943707503643257e-09
Position 496: 1.6574061754213648e-09
Position 151: 1.6398540688841309e-09
Position 132: 9.52806463862437e-10
Position 160: 8.307257016513221e-10
Position 162: 3.630418262137251e-10
Position 144: 2.6513158411949857e-10
Position 147: 1.8293554149521315e-10
Position 482: 4.854428265184191e-11
Position 134: 3.377002544646971e-11
Position 94: 1.2631771689560537e-12
Position 91: 9.665231080762795e-13
Position 120: 3.8586862852408294e-17
