Gene = GMNC
Position 1211: 3.1931021132508894e-06
Position 1349: 3.0212548564206356e-06
Position 1219: 2.924102844946205e-06
Position 4571: 2.7880038588779865e-06
Position 980: 1.969665303878765e-06
Position 4426: 1.6371557990475914e-06
Position 1277: 1.3481448473916312e-06
Position 423: 1.2756917471851048e-06
Position 867: 1.1952186521297181e-06
Position 1237: 1.0813045031013103e-06
Position 475: 6.995062710950203e-07
Position 4477: 6.771690718153372e-07
Position 4360: 3.808153310986398e-07
Position 2501: 2.925658544740865e-07
Position 4286: 2.768236180265614e-07
Position 4522: 2.0126850531285562e-07
Position 2044: 1.017923160026844e-07
Position 907: 3.096343981856782e-09
Position 1043: 1.431111296013437e-09
Position 1224: 7.563779116830128e-10
Position 914: 6.585591959130557e-10
Position 1109: 5.743135735643274e-10
Position 970: 5.477721899445387e-10
Position 877: 3.898173564500447e-10
Position 389: 3.061044437383209e-10
Position 1343: 2.408799162225465e-10
Position 428: 2.323747922485201e-10
Position 710: 9.15018259956874e-11
Position 707: 3.424300097947168e-11
