Gene = HEMK1
Position 1854: 0.06146861266088829
Position 14882: 0.05833699974042381
Position 12406: 0.05743148463595906
Position 20032: 0.0572396709768727
Position 14677: 0.05402865764437701
Position 8119: 0.046745732836856006
Position 10856: 0.04638022338721369
Position 305: 0.04449871112630682
Position 1224: 0.042139073232881484
Position 10966: 0.03795316235070553
Position 18027: 0.03760634883596437
Position 11580: 0.03681129859584761
Position 2947: 0.03595465135659988
Position 16365: 0.034077294415351234
Position 11617: 0.03267466784923241
Position 2441: 0.0320748730340927
Position 1778: 0.03066628671956775
Position 9537: 0.030466914256622447
Position 10895: 0.03019144502254495
Position 13026: 0.027621671357310307
Position 20079: 0.026777971720608137
Position 12503: 0.02639457357424327
Position 2590: 0.026212420041146996
Position 10977: 0.026037730859982643
Position 17609: 0.02447759111115221
Position 12403: 0.02347225134650889
Position 15632: 0.02039711005961291
Position 15832: 0.020230039506100805
Position 16006: 0.01952823333538732
Position 1398: 0.01780233060184409
Position 4491: 0.0163884390385225
Position 12710: 0.01628695413130683
Position 2071: 0.015984025888696008
Position 727: 0.015339642783124956
Position 14643: 0.013291744543911159
Position 11614: 0.008857851706378162
Position 12248: 0.00848599520935155
Position 3614: 0.008456800165615423
Position 12925: 0.007495958813492315
Position 11408: 0.00640551903872524
Position 1331: 0.00634369120798508
Position 1455: 0.0061213252152446315
Position 2887: 0.005991770061486962
Position 2903: 0.005692894644900692
Position 12928: 0.0056097916555888335
Position 3210: 0.005489478040392546
Position 16657: 0.005438687595875106
Position 2836: 0.0050404814166116465
Position 1502: 0.0041112212449327355
Position 12753: 0.004068247539303454
Position 3655: 0.003837901362707761
Position 17418: 0.0037441974574567135
Position 252: 0.002648294258502675
Position 3399: 0.002432696716451675
Position 14589: 0.002129850580091665
Position 949: 0.002085804098208647
Position 1192: 0.0020759857975146847
Position 1909: 0.0017221482860943348
Position 3402: 0.0012767966504911258
Position 1381: 0.0011406682642943632
Position 9742: 0.0009709989107612833
Position 1826: 0.0009027553863972446
Position 568: 0.0008891052194871075
Position 14031: 0.0008481725135777589
Position 13828: 0.0007538213280963228
Position 241: 0.0005840053499079386
Position 2299: 0.0005829852846649543
Position 502: 0.0005548063091979261
Position 1892: 0.000526284644363979
Position 871: 0.0004954869017041618
Position 12846: 0.0004149269945670668
Position 874: 0.0003684028080941561
Position 258: 0.0003671565942632049
Position 507: 0.00034217947853623664
Position 2414: 0.00030664594744069955
Position 321: 0.00026523361477384747
Position 1144: 0.00025196495890986
Position 1060: 0.0002192479036021836
Position 709: 0.00021191723182403636
Position 681: 0.00015656824563859575
Position 292: 0.00013690719813654246
Position 965: 0.0001237677785340666
Position 999: 0.00010173312781466147
Position 900: 6.197717467076641e-05
Position 1266: 6.108736460066515e-05
Position 1370: 5.7446306840152054e-05
Position 269: 3.7497165033546986e-05
Position 208: 3.095558663176158e-05
Position 519: 2.2403208594486223e-05
Position 575: 1.950727299917244e-05
Position 12288: 8.169078278048422e-06
Position 477: 6.49190919503606e-06
Position 1248: 3.6192281687040365e-06
Position 190: 1.9046788802349854e-06
Position 1864: 1.6801723249008757e-06
Position 418: 1.469731357433025e-06
Position 371: 1.340065448571758e-06
Position 176: 7.445266690918664e-07
Position 410: 4.851958859152757e-07
Position 422: 3.682745643522428e-07
Position 985: 1.542658979624401e-07
Position 579: 8.084932744700496e-08
Position 338: 7.066328980344212e-08
Position 381: 6.038158853690462e-08
Position 435: 3.7007718675283e-08
Position 633: 1.0552976263962026e-08
Position 739: 9.478203701985749e-09
Position 807: 8.485448137225482e-09
Position 192: 7.251638714455815e-09
Position 631: 5.970994813071941e-09
Position 790: 3.5402168523963532e-09
Position 196: 5.915515705924859e-11
Position 185: 4.8486082974535865e-11
Position 109: 4.15305915060741e-11
Position 334: 4.0319194739685185e-11
Position 113: 1.6595018715221234e-12
Position 136: 9.49308566503111e-13
Position 121: 7.426451281699013e-13
