Gene = MUC13
Position 1009: 0.01083000465613717
Position 16260: 0.009980315785763439
Position 21314: 0.009333321834051764
Position 13961: 0.008751162309487623
Position 9627: 0.008532352714962003
Position 936: 0.007711080616538231
Position 6974: 0.007646240740771186
Position 28323: 0.007599329009386784
Position 26601: 0.007387527064332299
Position 22317: 0.006876388099846353
Position 14494: 0.006281020017381818
Position 28568: 0.005442930271775653
Position 26881: 0.0046100035233808635
Position 26520: 0.004289090569698873
Position 12324: 0.0038881377574030993
Position 28483: 0.0034906810755108335
Position 4953: 0.0034314366047493135
Position 3912: 0.0030135989192145544
Position 13679: 0.003000574317884752
Position 26845: 0.0028129288382661532
Position 6799: 0.00267456687067365
Position 4729: 0.002335647755931754
Position 10967: 0.0023261167674549165
Position 26500: 0.0019523650149341613
Position 26934: 0.0019333197421357695
Position 3998: 0.0018068930829218102
Position 27475: 0.0018013402035451022
Position 25597: 0.001714891480746883
Position 2712: 0.001622622620687743
Position 3768: 0.0014316021187273835
Position 18039: 0.0013003694419934132
Position 695: 0.0012907023106383207
Position 7533: 0.0012802421923915905
Position 26909: 0.0011522979192459283
Position 12631: 0.001050777636917376
Position 4702: 0.0009686722684914545
Position 2733: 0.0009582705710308382
Position 5638: 0.0009420789945298048
Position 12659: 0.0009138602631317059
Position 2566: 0.000844856111142845
Position 5098: 0.0008275321987450594
Position 13811: 0.0008267224577325664
Position 26353: 0.0007157485881100151
Position 27931: 0.0006639135249723843
Position 2520: 0.0006632680240378961
Position 2623: 0.0006574857927638659
Position 1302: 0.0006460885448193534
Position 5683: 0.0006303071920190907
Position 22193: 0.0005822279033578812
Position 845: 0.0005552742498784759
Position 14514: 0.0005533953622352963
Position 5721: 0.0005435954226384937
Position 1492: 0.000539126526629038
Position 27378: 0.0004636005855830842
Position 3887: 0.0004588398778885097
Position 27017: 0.00031952668650350963
Position 4925: 0.00027202898525839023
Position 27325: 0.00026499645384579166
Position 1684: 0.00024669752704045656
Position 1019: 0.00019143739204621995
Position 3889: 0.00018479034910840914
Position 4491: 0.00012627095401455518
Position 2431: 0.00012370850376727783
Position 27297: 0.00011935135750177416
Position 24989: 0.00010448909428632883
Position 841: 6.437228502946013e-05
Position 13183: 6.206978764466592e-05
Position 14860: 5.642635983867762e-05
Position 724: 4.957388580703337e-05
Position 4558: 4.913655927803093e-05
Position 1227: 4.0422860462241735e-05
Position 3894: 4.007824798955007e-05
Position 1078: 3.835766820894181e-05
Position 1479: 3.5475023267165336e-05
Position 6520: 2.6992313285910352e-05
Position 26732: 2.5666828609246502e-05
Position 12671: 1.8563921388572866e-05
Position 222: 1.4456416371873273e-05
Position 1165: 1.2758840363876223e-05
Position 813: 1.2600488685380075e-05
Position 325: 1.1812083633381848e-05
Position 210: 5.512085593251993e-06
Position 185: 3.933955524546771e-06
Position 958: 3.7016696788547524e-06
Position 14711: 3.509012523998632e-06
Position 180: 3.249946362264383e-06
Position 227: 2.8124733798908193e-06
Position 1044: 2.5107670494199534e-06
Position 978: 2.0556048512855045e-06
Position 1204: 1.9242115482975175e-06
Position 565: 1.245726007492522e-06
Position 1050: 1.0689350717805977e-06
Position 264: 6.68528813578407e-07
Position 790: 5.989227226432033e-07
Position 883: 5.800034350136989e-07
Position 1071: 5.50282611887015e-07
Position 634: 5.020760684602652e-07
Position 970: 4.1401340868202824e-07
Position 955: 3.980497727635883e-07
Position 1258: 3.6759534040726474e-07
Position 456: 3.4706513098926557e-07
Position 880: 3.0781379654847163e-07
Position 820: 2.2123911932448156e-07
Position 2212: 2.0266859203846657e-07
Position 3327: 1.9584367883605446e-07
Position 1241: 1.7082068541174403e-07
Position 1111: 1.4233860345291765e-07
Position 1053: 1.0199400669962947e-07
Position 3487: 8.779021247156163e-08
Position 3484: 8.320341532325025e-08
Position 268: 7.83979137171823e-08
Position 3513: 6.831508320690692e-08
Position 3640: 6.097964616374951e-08
Position 899: 4.887747573236459e-08
Position 2403: 4.7292453014657614e-08
Position 1482: 4.539845198524672e-08
Position 3554: 4.5199718852293304e-08
Position 512: 3.9740282651587104e-08
Position 342: 3.9304458510074545e-08
Position 1781: 3.8971699160932415e-08
Position 2445: 3.4794719489138665e-08
Position 1617: 2.3333903697007863e-08
Position 2187: 2.0983127761212784e-08
Position 1571: 2.096896078301828e-08
Position 1548: 2.057676130802065e-08
Position 2013: 1.8173082161696495e-08
Position 1519: 4.2443455077093144e-12
Position 1360: 3.947207728481241e-12
