Gene = LOR
Position 1270: 0.004064565891992643
Position 1129: 0.004012266649651046
Position 134: 0.0032768357108582816
Position 290: 0.00324565834945008
Position 1033: 0.003226943870923172
Position 642: 0.002760589065903937
Position 1303: 0.0027113491248918617
Position 1953: 0.0025189316344767895
Position 154: 0.0023541115361670785
Position 1267: 0.002197647551436586
Position 977: 0.0021690259968121634
Position 1860: 0.002073113396320143
Position 1915: 0.002026013619181245
Position 1977: 0.0016609447809444737
Position 1167: 0.00155510563529435
Position 236: 0.001540468548769015
Position 825: 0.0014729168343373955
Position 2275: 0.0014457827140301818
Position 2340: 0.0013470550853811538
Position 860: 0.001287618201247915
Position 1376: 0.0012697842343635769
Position 1249: 0.0011076348612527878
Position 1193: 0.0010277715193750241
Position 1844: 0.0009893467691257933
Position 2235: 0.0007616842460199271
Position 1109: 0.0005148562872736544
Position 2311: 0.000499836442893732
Position 2158: 0.0004865059655542244
Position 2253: 0.00046950887754625245
Position 524: 0.0004499466160868448
Position 1746: 0.0004059772772087998
Position 211: 0.0003821386650759051
Position 609: 0.0003005545438603568
Position 1720: 0.000289108189406347
Position 2353: 0.0002802709207953024
Position 1063: 0.0002499665325695411
Position 676: 0.0002487391268660525
Position 1043: 0.0002021815258345278
Position 2031: 0.00020149929979492844
Position 1132: 0.00013283821494344792
Position 381: 0.00013087189826221896
Position 167: 0.00012029578859743979
Position 2197: 0.00011790371445978074
Position 2155: 0.00011117569142392996
Position 2046: 9.96074629202253e-05
Position 314: 9.780486692622638e-05
Position 2069: 8.976236901995492e-05
Position 2314: 8.046232642167755e-05
Position 1096: 7.514126489458143e-05
Position 354: 6.890542576285762e-05
Position 454: 6.815390761550696e-05
Position 700: 6.581143040451752e-05
Position 2084: 5.62183786565386e-05
Position 831: 5.485412358580268e-05
Position 738: 5.058822273305044e-05
Position 296: 4.520110503532452e-05
Position 727: 3.7326419645128435e-05
Position 438: 3.670946884954179e-05
Position 990: 3.539553773290308e-05
Position 765: 3.2078779483302666e-05
Position 1516: 3.196718391402998e-05
Position 1389: 2.943373702679906e-05
Position 862: 2.22680244193766e-05
Position 2398: 2.1608124159316743e-05
Position 618: 1.964285736223082e-05
Position 740: 1.7699262478524346e-05
Position 327: 1.7287778977293652e-05
Position 317: 1.6435601732964272e-05
Position 128: 1.5154441656592564e-05
Position 254: 1.4875946509380664e-05
Position 936: 8.865345432905591e-06
Position 556: 8.791873067441614e-06
Position 708: 5.377201075225177e-06
Position 363: 4.717299371012727e-06
Position 343: 4.0735152127612266e-06
Position 932: 2.9429980063339938e-06
Position 829: 1.7495684723038478e-06
Position 868: 1.1162253524348105e-06
Position 530: 9.445028896050504e-07
Position 487: 6.627596585161562e-07
Position 755: 5.430223001055379e-07
Position 714: 5.381209985499093e-07
Position 653: 5.238659418487014e-07
Position 650: 5.023784735111115e-07
Position 772: 4.5115219468375827e-07
Position 569: 3.557810723687923e-07
Position 339: 2.5274884538394466e-07
Position 259: 2.217717018817661e-07
Position 384: 2.06965696704931e-07
Position 329: 7.212117553087442e-08
Position 387: 6.6850593068083e-08
Position 463: 5.2336535547104524e-08
Position 389: 4.9109580849776586e-08
Position 413: 3.91727236738739e-08
Position 186: 2.1628338554438583e-08
Position 406: 1.747982200647131e-08
Position 178: 1.3399781759702898e-08
Position 169: 5.933635258156552e-09
Position 360: 4.1158818992095775e-09
Position 189: 3.4909684698846327e-09
Position 107: 3.1907941533630397e-09
Position 432: 2.6179619008834274e-09
Position 98: 5.071389775800084e-10
Position 183: 1.8139308580135368e-10
Position 410: 3.0934616571622473e-12
Position 408: 9.409774288486424e-13
