Gene = APOBEC4
Position 271: 0.0010134705934449133
Position 4970: 0.0009962863760107229
Position 4814: 0.0009370480304407083
Position 470: 0.0009274777628507583
Position 3666: 0.0009183083863226839
Position 1824: 0.0008488340968544649
Position 3840: 0.0008387785917226793
Position 6725: 0.0007531650221297
Position 366: 0.0007331847889400451
Position 1763: 0.0007316168938663865
Position 4182: 0.000676466733563159
Position 1346: 0.0006569276661231368
Position 4096: 0.0006504728352723118
Position 5832: 0.0006134687114778351
Position 975: 0.00048107937306063195
Position 5231: 0.0004456980201504219
Position 2138: 0.00044238930001809035
Position 1831: 0.0003570968260994451
Position 2797: 0.0003519834430638721
Position 4853: 0.0003336253822892555
Position 1698: 0.0002471529422738817
Position 1941: 0.00019352299215634418
Position 797: 0.00019322430759972093
Position 2773: 0.0001720588381952954
Position 109: 0.00016387154434167986
Position 3628: 0.00013437409344138794
Position 1371: 0.0001291320205028736
Position 2645: 0.00012178201325830553
Position 154: 0.00011732783179331586
Position 899: 9.731485407188976e-05
Position 123: 8.835337105187691e-05
Position 2373: 8.111735908762029e-05
Position 2348: 7.612642768987213e-05
Position 476: 6.673208443951109e-05
Position 690: 5.1645483709667296e-05
Position 141: 2.0010631079840132e-05
Position 543: 1.7980842062780965e-05
Position 385: 1.0789948881367539e-05
Position 182: 8.646070812380973e-06
Position 628: 8.222367421063157e-06
Position 1425: 4.67178462311497e-06
Position 292: 4.420231901236721e-06
Position 281: 4.0946917274593825e-06
Position 1194: 3.4968925317179164e-06
Position 173: 3.229296698914616e-06
Position 170: 2.1340769961454538e-06
Position 660: 2.0150073369741913e-06
Position 1363: 1.4265548856166535e-06
Position 1167: 1.4178191072470803e-06
Position 574: 1.0948359268798133e-06
Position 488: 7.942352214426699e-07
Position 223: 7.110751529759767e-07
Position 2255: 6.319813823076057e-07
Position 592: 6.184756188114687e-07
Position 586: 4.908973828232225e-07
Position 635: 2.6253771115934005e-07
Position 89: 2.405127491148594e-07
Position 580: 2.0463477078998188e-07
Position 480: 1.837533713981384e-07
Position 2376: 1.7737854259490956e-07
Position 301: 1.7644535905857261e-07
Position 371: 1.6591627570353946e-07
Position 596: 1.3965375618659662e-07
Position 2134: 1.3109975090885817e-07
Position 2172: 1.1860701194512299e-07
Position 478: 8.940839617476867e-08
Position 612: 7.319025436397393e-08
Position 1034: 5.8815855255769254e-08
Position 981: 4.360568049861647e-08
Position 230: 1.1998422212574136e-08
Position 91: 6.1686147857306565e-09
Position 380: 1.0174745498341418e-10
Position 603: 6.063456641421478e-11
Position 843: 4.383211838750716e-11
Position 73: 1.4258095766119227e-11
Position 382: 2.1732329457563574e-13
