Gene = ZZZ3
Position 7077: 0.025464869853802037
Position 6011: 0.022991549247302734
Position 11442: 0.02042824748071792
Position 2565: 0.02009013663257659
Position 529: 0.016662116569646893
Position 3625: 0.016210235869644006
Position 11102: 0.015905242669693804
Position 13772: 0.01547117538643638
Position 9414: 0.013136677394561647
Position 5323: 0.010389298823839578
Position 9989: 0.009433965431566875
Position 10209: 0.008896145118504105
Position 10060: 0.008741318999681478
Position 7302: 0.00866471003589884
Position 9088: 0.007906120905892555
Position 8111: 0.007879142554632765
Position 2405: 0.007699315473717183
Position 12651: 0.007417742445412021
Position 11923: 0.006838016015764781
Position 3644: 0.006558417679152281
Position 8684: 0.006355417802426379
Position 3920: 0.006156250817531869
Position 3023: 0.004855213735061085
Position 8346: 0.00474869456856658
Position 7331: 0.003513161926732727
Position 761: 0.0034967321303825682
Position 1892: 0.0032974817564893587
Position 8098: 0.0028518829760706757
Position 3741: 0.0026160195703413235
Position 7680: 0.00259389715430983
Position 10406: 0.002475493437031472
Position 2540: 0.0022589069408253874
Position 3815: 0.00219783670678642
Position 7446: 0.0021727648481656564
Position 467: 0.0021658434159360722
Position 2427: 0.001747301871266108
Position 786: 0.001136523475392244
Position 7870: 0.0009618099293490082
Position 4385: 0.000886378235652886
Position 3049: 0.0008711012733060916
Position 7733: 0.000839860883658147
Position 7659: 0.0008381471258366773
Position 2773: 0.0007838114142604029
Position 398: 0.0007717698902620715
Position 5347: 0.0007225648359970925
Position 7709: 0.0007067423543382008
Position 358: 0.0006665439414009083
Position 4885: 0.0006267047783885332
Position 4295: 0.0004798891606298542
Position 2159: 0.0004248612563004184
Position 4280: 0.00042279883769944817
Position 4251: 0.00040412297518302876
Position 4176: 0.0003781710383901909
Position 1681: 0.0003565173940022785
Position 1915: 0.0003065239029522262
Position 542: 0.00020875047221254593
Position 264: 0.00019566862639821596
Position 1903: 0.00017042564355107962
Position 4086: 0.000161838408652981
Position 585: 0.00015216509782066157
Position 2085: 0.00013359082496795772
Position 1625: 0.00012910098004535116
Position 1603: 0.00012088169679250787
Position 1722: 0.00011718475772109005
Position 1748: 0.00010735234621979483
Position 1649: 9.346616979373025e-05
Position 1940: 8.404268231712899e-05
Position 406: 7.152314645043915e-05
Position 2101: 6.36197363734869e-05
Position 1477: 5.6951807571184964e-05
Position 2763: 4.583876613331092e-05
Position 2598: 4.1901916570072584e-05
Position 1499: 3.8310132782746506e-05
Position 930: 3.46156739240194e-05
Position 718: 3.015209423857359e-05
Position 933: 2.7682101328822327e-05
Position 454: 2.0643833493753866e-05
Position 1012: 1.3435223797890982e-05
Position 371: 1.2194927404198381e-07
Position 318: 3.257122838887222e-08
Position 551: 2.3154825403108742e-08
Position 242: 1.680286681558039e-08
Position 296: 1.6196750536336222e-08
Position 631: 1.1350852001879044e-08
Position 270: 1.0617603251102372e-08
Position 246: 4.5445904915631065e-09
