Gene = EXD3
Position 177: 0.10515198678009449
Position 52430: 0.10172679706741498
Position 11189: 0.0942287824682758
Position 50764: 0.09250102896450947
Position 19620: 0.09065236407088262
Position 66978: 0.08573671044915185
Position 55327: 0.0856805950502619
Position 71316: 0.0814083862846458
Position 6531: 0.0795447283475717
Position 68047: 0.07737680748437466
Position 78121: 0.06774675703570761
Position 64936: 0.06611817364406924
Position 30658: 0.06377176593518821
Position 2880: 0.06255652125980707
Position 57474: 0.06182737666563983
Position 57529: 0.05552241770625646
Position 57753: 0.05455724301279069
Position 6025: 0.05359777125245796
Position 57525: 0.05312422276321363
Position 29720: 0.05161051931415935
Position 52778: 0.04961395280241956
Position 61440: 0.04924343629652006
Position 14404: 0.04916104886291955
Position 53271: 0.046689400185439635
Position 15834: 0.04590732038365111
Position 68553: 0.04249526806252349
Position 28121: 0.04241034755146054
Position 57709: 0.04003442932785611
Position 78314: 0.03992183177034563
Position 68696: 0.03534309135015387
Position 2034: 0.03477054098940715
Position 9017: 0.03411585484672615
Position 36776: 0.03340439541143389
Position 650: 0.03176338991491981
Position 7151: 0.03087898440598086
Position 219: 0.028620793883345465
Position 68567: 0.028533280343787576
Position 57733: 0.028158696460857134
Position 57497: 0.02787556621208399
Position 71419: 0.025544698525200863
Position 69215: 0.0255409932460139
Position 57374: 0.02518206352420434
Position 33686: 0.024159364016180483
Position 68766: 0.02291582833993712
Position 11166: 0.022619098557561
Position 52918: 0.021296988968134575
Position 13975: 0.020904771908873594
Position 40840: 0.020327031520311324
Position 71815: 0.02012998411730333
Position 57425: 0.020012784726400782
Position 51012: 0.019784424424000257
Position 34226: 0.019659209538821533
Position 79139: 0.01887107580829805
Position 50348: 0.018513422885066372
Position 5509: 0.018177004906885372
Position 5537: 0.0177025837684481
Position 40314: 0.017595307313826525
Position 55181: 0.016969173650529606
Position 71004: 0.016849221794720304
Position 70390: 0.0166098249268389
Position 44723: 0.016507469795010405
Position 5763: 0.01609772915184213
Position 53757: 0.015874417167957098
Position 2117: 0.015660316503980625
Position 1807: 0.015356169811293481
Position 34219: 0.015258032471504111
Position 71183: 0.015016215186681834
Position 68944: 0.014962375821235788
Position 57644: 0.01481506302532452
Position 82207: 0.014551127297786293
Position 73881: 0.014448478879416863
Position 74172: 0.013948810693527252
Position 58136: 0.013911804212006142
Position 59098: 0.01372225993441117
Position 57235: 0.013421059635938903
Position 54020: 0.013024334952986515
Position 67165: 0.012657639951710773
Position 74973: 0.012396387481515227
Position 54484: 0.011409447376056463
Position 82029: 0.010470963761652224
Position 6571: 0.010466464384842498
Position 70625: 0.009647062656346614
Position 5176: 0.009407901908445126
Position 53870: 0.009192365629097409
Position 13404: 0.008979713259430432
Position 15605: 0.008680251809207992
Position 35609: 0.00842652516994999
Position 57561: 0.008394484654457302
Position 69686: 0.008328238099874161
Position 17780: 0.008117847935606283
Position 53387: 0.007964192451083686
Position 30887: 0.007732722824823229
Position 73910: 0.0075785874318058995
Position 5041: 0.007218348584174097
Position 28009: 0.0068970935033232615
Position 33736: 0.006868968499679616
Position 67919: 0.006603751798961102
Position 124: 0.006557171638823857
Position 33836: 0.006315157627937533
Position 71089: 0.006287036508418109
Position 34817: 0.006252529457578482
Position 67385: 0.005862560217110592
Position 68071: 0.005733262981177822
Position 68667: 0.005727242020586838
Position 103: 0.005698330706212697
Position 7156: 0.005327871212274104
Position 69240: 0.0046433586464953505
Position 57215: 0.004183970324999079
Position 70038: 0.004015882826194529
Position 7838: 0.003908542391200233
Position 7690: 0.0037329539414394253
Position 9012: 0.0037112753401488175
Position 78182: 0.003576372573307414
Position 55344: 0.003308521809666579
Position 51297: 0.0032028306141279996
Position 319: 0.002940171368149487
Position 57269: 0.002896417285439463
Position 57334: 0.002627975978507847
Position 40155: 0.0026132484442656706
Position 5283: 0.0026031743629669267
Position 70674: 0.0025364452569906467
Position 76852: 0.002529224444890577
Position 71746: 0.0024575744305527867
Position 5533: 0.0024561572715802284
Position 77456: 0.002454741073315595
Position 6756: 0.0024166950884083912
Position 67468: 0.0022064766519852997
Position 56: 0.0021779018936192067
Position 2198: 0.00210854098687815
Position 71231: 0.0021003940456620876
Position 57188: 0.0020211420692388786
Position 57225: 0.0020059116242819083
Position 57539: 0.0018589877738175128
Position 6547: 0.0018415757182864033
Position 41670: 0.0018396508933911418
Position 75422: 0.001820516951124389
Position 40509: 0.0014313613021575075
Position 40039: 0.0013999336552195387
Position 57557: 0.001247601167925517
Position 68163: 0.0011775879926170505
Position 71332: 0.0011357495238693248
Position 57182: 0.0010378839364288146
Position 71228: 0.0010073323731546642
Position 57356: 0.0009472743787049034
Position 71010: 0.0008744353701499552
Position 57338: 0.000865359772158449
Position 28275: 0.0008316855789582937
Position 252: 0.0007909974196797588
Position 5865: 0.0005476588072042502
Position 1876: 0.0005454268179700156
Position 71157: 0.0003503821723064939
Position 184: 0.00034274335236043186
Position 2750: 0.00029938600688533406
Position 70932: 0.0002801776548307964
Position 5528: 0.0002801586241552735
Position 40831: 0.0002754364034746555
Position 92: 0.00023786356484983517
Position 40838: 0.00023340009607399837
Position 5664: 0.00022069253852583857
Position 75570: 0.00018449076498009003
Position 57515: 0.00018088722790267193
Position 632: 0.00017555089954729607
Position 28162: 0.00016032140905353814
Position 28235: 0.00014782268926292355
Position 134: 0.000142786383324418
Position 28672: 0.0001342908163612584
Position 70658: 0.00013397740549685595
Position 56991: 0.00012503318863213748
Position 57122: 0.00012449789027543272
Position 28730: 0.00011522938003163664
Position 28193: 0.00011043587236985586
Position 30532: 9.908451290316189e-05
Position 40584: 9.007398951663115e-05
Position 57478: 8.516405679433258e-05
Position 69008: 7.72368795536936e-05
Position 30512: 6.0357427673758134e-05
Position 72259: 5.3407514601074296e-05
Position 14469: 3.7147857727029297e-05
Position 5134: 3.5239209952716805e-05
Position 14310: 3.504260514360836e-05
Position 759: 3.407591397440418e-05
Position 285: 2.7581779595325455e-05
Position 725: 2.3507108198660105e-05
Position 696: 2.322673502880331e-05
Position 57346: 1.7806464241243787e-05
Position 126: 1.300870377422183e-05
Position 57306: 6.356737556985448e-06
Position 595: 4.511651349567751e-06
Position 18: 3.976317620191147e-06
Position 1550: 2.8465484445995957e-06
Position 56824: 2.6683235995281412e-06
Position 242: 3.148326311213235e-07
Position 117: 1.8989699421897101e-07
Position 27978: 1.543348261908889e-07
Position 56982: 6.479039146681021e-08
Position 56734: 6.044667617362247e-09
Position 600: 6.959427321614969e-10
Position 809: 1.977123255533344e-10
Position 1041: 1.7966483040207403e-10
Position 225: 1.4872069047537217e-10
Position 606: 4.563155082355015e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27857: 0.9999999999999986
Position 66893: 0.9999999999999982
Position 11597: 0.9999785994048858
Position 49662: 0.9968667894954746
Position 39884: 0.9677635948730042
Position 25745: 0.873423699650532
Position 72114: 0.8649171569481054
Position 51666: 0.8192892003504834
Position 75065: 0.8076667319102472
Position 56629: 0.7811528304066961
Position 71733: 0.7413966545566407
Position 68488: 0.6923004910289478
Position 73979: 0.6530266004438205
Position 417: 0.6397646629560183
Position 68884: 0.6197898021789874
Position 13900: 0.6035748864386548
Position 73808: 0.5995051862960364
Position 70537: 0.5446099660662882
Position 70475: 0.42659574614742435
Position 49297: 0.36395959990365406
Position 6407: 0.33478449687734463
Position 40427: 0.32500061835117583
Position 334: 0.2806050080975876
Position 50016: 0.27964958789593786
Position 37762: 0.2717114392092056
Position 88192: 0.2689085819244568
Position 19402: 0.258044781852896
Position 50189: 0.25350522190416613
Position 17647: 0.25233367817262564
Position 67142: 0.2485058482962356
Position 82353: 0.22128910535277038
Position 56653: 0.21883244788813963
Position 71060: 0.21469603018679326
Position 68419: 0.1914193670294614
Position 71814: 0.18214798814956942
Position 57424: 0.17705620500200028
Position 57373: 0.1727725003212922
Position 52668: 0.16784662062749583
Position 78913: 0.16089121269930667
Position 57643: 0.15679611252135048
Position 43005: 0.15465383336737037
Position 53710: 0.15197306177889067
Position 56404: 0.15177594468802996
Position 52720: 0.14504896022400302
Position 81956: 0.14290081502668323
Position 51385: 0.13842306839165405
Position 72083: 0.13483170172293762
Position 68803: 0.13057757401575204
Position 75023: 0.12816368275453813
Position 73714: 0.12062660097946906
Position 57752: 0.09981482375418588
Position 42444: 0.09283459462338024
Position 52180: 0.0911943403619981
Position 50651: 0.08964833826691762
Position 55272: 0.0889891168599285
Position 67856: 0.08602317190578398
Position 10980: 0.08308319208833514
Position 73805: 0.08173635273762399
Position 51682: 0.07769409270530343
Position 68760: 0.0767283093972529
Position 67090: 0.0748638815666791
Position 52665: 0.07034474319606665
Position 64655: 0.06611817364406922
Position 78026: 0.0627151475765999
Position 30459: 0.06218006390387731
Position 50194: 0.058181391136777644
Position 5435: 0.05371059021338723
Position 68826: 0.04976631786315519
Position 61261: 0.04924343629652009
Position 14296: 0.049207903191322684
Position 15663: 0.045907320383651196
Position 50055: 0.045201230391623264
Position 77988: 0.04319785293613116
Position 5821: 0.04249235799804957
Position 68838: 0.04228719297241945
Position 78766: 0.0402043024942336
Position 57268: 0.03971543727916177
Position 42425: 0.03870747036710337
Position 33471: 0.03734349014379765
Position 43008: 0.03646721490850175
Position 73692: 0.03550407949436835
Position 75110: 0.03517147390176975
Position 74891: 0.03513614895972477
Position 34084: 0.03491724201032566
Position 7064: 0.03385462503222631
Position 11104: 0.03376468893750172
Position 36683: 0.03340439541143389
Position 73730: 0.03299122411170844
Position 8934: 0.03267831035787921
Position 74005: 0.032462227354391006
Position 28054: 0.03214191931752663
Position 39910: 0.031867280696964685
Position 69156: 0.030071619310578265
Position 53158: 0.02867547521058637
Position 29661: 0.027619662692104127
Position 68788: 0.025154071524315924
Position 1908: 0.02306727747490641
Position 2542: 0.022358806083491337
Position 2029: 0.020728575207583637
Position 50897: 0.019784424424000257
Position 4918: 0.019212311897277425
Position 83530: 0.017903060093953697
Position 53196: 0.017534734837142633
Position 54890: 0.016969173650529606
Position 2788: 0.016914982117789846
Position 6688: 0.016762953904927595
Position 70829: 0.016606298257579387
Position 77026: 0.01650446711702411
Position 40772: 0.01635044787497526
Position 6594: 0.015421410290920168
Position 70286: 0.015199412002300667
Position 29597: 0.014629317457752037
Position 86571: 0.014564440431275399
Position 81952: 0.013902314153436847
Position 71132: 0.013859936785122174
Position 58952: 0.01372225993441117
Position 57708: 0.013670686276258856
Position 82788: 0.01345488204495628
Position 78120: 0.013392541034597107
Position 77379: 0.012905739544246213
Position 57337: 0.012574036273795539
Position 82332: 0.012192632672879681
Position 40227: 0.01166800113910718
Position 67229: 0.011416680497465389
Position 54356: 0.01140944737605646
Position 57105: 0.011352748002724778
Position 75284: 0.011024877691481536
Position 68689: 0.010988637691505647
Position 44639: 0.010386528429982646
Position 40448: 0.010052726931663819
Position 2704: 0.009936705015931796
Position 78683: 0.009204002821871653
Position 6730: 0.009116608620265787
Position 77455: 0.008854906641836304
Position 76983: 0.008809713505652338
Position 77285: 0.008488956351319072
Position 53237: 0.008443382588794322
Position 35328: 0.00842652516994999
Position 68648: 0.008331986962095158
Position 71196: 0.008148802289532395
Position 2707: 0.007993561914763341
Position 67269: 0.007990467697995805
Position 57046: 0.007875799489331377
Position 7642: 0.007641496332639655
Position 80667: 0.007436403987432958
Position 80149: 0.007297525402017746
Position 52087: 0.007218503197204678
Position 80471: 0.007185939107022383
Position 34740: 0.006252529457578482
Position 28100: 0.006209318353189582
Position 44541: 0.006120941365027763
Position 71865: 0.00597463208494358
Position 77325: 0.005959824482117235
Position 5923: 0.005956444506798679
Position 71687: 0.0056665484021529555
Position 78032: 0.005635670420230989
Position 13163: 0.0053047715935522575
Position 57471: 0.0052893054704222136
Position 57528: 0.005226099019241096
Position 40468: 0.005216278349983963
Position 40071: 0.005199393730606066
Position 77410: 0.005178654269035319
Position 8872: 0.005148819828995701
Position 1865: 0.005102363366646089
Position 30640: 0.005096348915873487
Position 28082: 0.004955322367712255
Position 56900: 0.004824081764335312
Position 15399: 0.004802630948109113
Position 1592: 0.004370540321964116
Position 69593: 0.004010123611321385
Position 52487: 0.003964450430850895
Position 15454: 0.0038776208610988784
Position 69517: 0.0037294239831784292
Position 13089: 0.003674941665878174
Position 68025: 0.0036463803903597097
Position 5864: 0.003503676860828977
Position 1487: 0.0034940912925564647
Position 50063: 0.0033643383447486655
Position 69952: 0.0033453893961757557
Position 52229: 0.003313953508212283
Position 29626: 0.003239410757593742
Position 51096: 0.0032028306141279996
Position 67116: 0.003173519620660325
Position 40746: 0.0031412483222758953
Position 30760: 0.0030633860613982723
Position 75264: 0.0029691023517343746
Position 73642: 0.002915111221372066
Position 50625: 0.0028526906975918595
Position 73956: 0.002828899854107728
Position 71324: 0.002788323616012857
Position 68429: 0.0027321282173463695
Position 2684: 0.002699058302623304
Position 40180: 0.0026974739417269292
Position 58008: 0.0025952833306378945
Position 70511: 0.00259423662416649
Position 75512: 0.00256565738134656
Position 68432: 0.0025311581400296527
Position 29579: 0.0024532781066947547
Position 68517: 0.0024146442030187967
Position 74749: 0.002393979459132003
Position 7103: 0.0023522305860286287
Position 76744: 0.0023492130764713104
Position 68887: 0.00231250152848247
Position 29557: 0.002296059863252442
Position 1685: 0.0022882975933203784
Position 1618: 0.002157705545990103
Position 6530: 0.00212259452165425
Position 2604: 0.0020080001818109107
Position 57830: 0.0019642606986520856
Position 80762: 0.0019319059082513396
Position 77818: 0.0019193719608605437
Position 75891: 0.0018791919069123023
Position 71221: 0.0018756033020226267
Position 67152: 0.0017644169984629484
Position 57921: 0.001739433743836107
Position 5985: 0.0017355341163418443
Position 5382: 0.0016811526256929042
Position 70559: 0.001669031602728668
Position 70317: 0.0015644601544013714
Position 71913: 0.0014598773082896512
Position 41532: 0.0013835527788919825
Position 57139: 0.0013567534060638716
Position 77603: 0.001352154850792007
Position 40694: 0.0013441718226088278
Position 67401: 0.0013333433983522735
Position 73698: 0.0012587690466493396
Position 349: 0.0012409998934334553
Position 2033: 0.0012347241239917895
Position 67861: 0.0012218579609869495
Position 30737: 0.0012198299753476464
Position 75485: 0.001106054818835067
Position 70714: 0.0010862764345494023
Position 2056: 0.000995377311113367
Position 29560: 0.0009889268703140214
Position 71248: 0.0008946924242629132
Position 1965: 0.0008910346181632598
Position 73506: 0.0008815940326586335
Position 75302: 0.0008691182216046459
Position 1728: 0.0008272276439194315
Position 1671: 0.0008232793691349548
Position 57892: 0.0008106404218732744
Position 68464: 0.0007855006949503559
Position 67196: 0.0007611405372070499
Position 57148: 0.0006812852706884217
Position 1425: 0.0006789606315712581
Position 69730: 0.0006704934300187731
Position 52572: 0.0006137381120098436
Position 40177: 0.000611626503071044
Position 76709: 0.0005983906252544869
Position 2637: 0.0005978632830731869
Position 69542: 0.0005886905053743481
Position 1707: 0.0005804640681917191
Position 67323: 0.0005723772727440461
Position 1939: 0.0005067048500521369
Position 361: 0.0005044396688014309
Position 56917: 0.00047828080947491574
Position 41515: 0.0004560981144991595
Position 75552: 0.00042151383818877597
Position 1525: 0.0004155906033994289
Position 70419: 0.0004148617556530284
Position 148: 0.0004094725028891525
Position 76031: 0.0003869286480199394
Position 76701: 0.00038041575684879186
Position 77188: 0.00037889598694427
Position 70734: 0.0002979097963361916
Position 74679: 0.00028974164281543797
Position 67337: 0.00028246074817335097
Position 42493: 0.0002615267101530412
Position 72058: 0.0002510292272678079
Position 68514: 0.00022613690384216137
Position 52772: 0.0002048107213225367
Position 67102: 0.00020426774260214354
Position 28638: 0.00019665198657323974
Position 28191: 0.0001943639214057712
Position 74609: 0.00018650988542437912
Position 73534: 0.00015383453365301595
Position 2009: 0.0001526174783421301
Position 28166: 0.00014038934078638244
Position 69160: 0.00011273258193090038
Position 29467: 0.00011131715338841669
Position 29538: 9.942941157409178e-05
Position 2819: 9.89045449016667e-05
Position 2796: 9.707293044397655e-05
Position 74915: 9.558404995032233e-05
Position 72307: 9.416298740651928e-05
Position 29496: 9.030794329503548e-05
Position 318: 8.83577927902128e-05
Position 75695: 8.268159548759496e-05
Position 2561: 7.904437799728878e-05
Position 2738: 6.724908232508724e-05
Position 76721: 6.704882050575024e-05
Position 29715: 6.343549192962292e-05
Position 1703: 6.324006443042101e-05
Position 30506: 5.612324061920966e-05
Position 28575: 5.286820981965546e-05
Position 30440: 4.817860347240661e-05
Position 76663: 4.759122598599971e-05
Position 4914: 3.255544947262656e-05
Position 458: 3.0277607477525807e-05
Position 70975: 2.5357235894038577e-05
Position 1720: 2.0378971018586257e-05
Position 4939: 1.979671878882718e-05
Position 29345: 1.937356626105561e-05
Position 14141: 1.7337830795678475e-05
Position 1463: 1.070340252426453e-05
Position 564: 9.328182123744807e-06
Position 1594: 8.453930411765295e-06
Position 1290: 8.16696829527197e-06
Position 14113: 7.998303671691588e-06
Position 663: 7.2581420846283864e-06
Position 71003: 6.311547485736443e-06
Position 2000: 5.676878514789349e-06
Position 1563: 4.987304749197585e-06
Position 2660: 4.659431540641023e-06
Position 378: 3.650754403095235e-06
Position 176: 3.4640192677937913e-06
Position 202: 3.0546604110331395e-06
Position 68308: 2.805761228698338e-06
Position 28067: 2.790948324122263e-06
Position 1355: 1.8940202505573714e-06
Position 1327: 1.8517572876017641e-06
Position 1549: 9.676256595088397e-07
Position 1623: 9.584732677791902e-07
Position 1599: 8.864457184730211e-07
Position 544: 8.834744504310672e-07
Position 245: 8.566234089383565e-07
Position 1152: 8.443149991090701e-07
Position 56876: 6.858355206127938e-07
Position 695: 6.529442778099851e-07
Position 232: 3.9911375418442823e-07
Position 630: 2.7448071963930026e-07
Position 444: 1.0577329251020066e-07
Position 298: 6.151380475039498e-08
Position 358: 5.5578123563544644e-08
Position 237: 4.4209257577795566e-08
Position 204: 4.3849637999253925e-08
Position 72065: 3.570470302121711e-08
Position 28061: 3.323194663614109e-08
Position 72182: 2.552796608912989e-08
Position 491: 1.6622874819901263e-08
Position 72033: 1.4331945061153343e-08
Position 72220: 9.815459926734818e-09
Position 83: 9.100602178488229e-09
Position 256: 6.777912848892068e-09
Position 102: 2.878329231682081e-09
Position 252: 1.5388481499400748e-09
Position 153: 1.0649649562032265e-09
Position 957: 1.1760962304520624e-10
Position 488: 5.606655400551374e-11
Position 932: 5.399692911033463e-11
Position 383: 1.4923260182788973e-11
Position 1018: 8.058278246533246e-12
Position 467: 6.402514024650123e-12
Position 494: 2.5276657406942418e-12
Position 541: 1.1421085594152498e-14
