Gene = HSD17B7
Position 13292: 0.010320997762101868
Position 18823: 0.0098600458801372
Position 15041: 0.00903382355202627
Position 9067: 0.008591675637642288
Position 16171: 0.008257302018694764
Position 5989: 0.007484075296694126
Position 10631: 0.0069836582546472965
Position 5358: 0.006857608074198839
Position 801: 0.00677770658865897
Position 5579: 0.006747594242454848
Position 9610: 0.006672873703755318
Position 19107: 0.0066484113004948876
Position 14615: 0.006545386165024688
Position 17171: 0.006460144012032143
Position 4034: 0.00614299310617786
Position 14009: 0.005784293228566762
Position 3185: 0.005614046190801637
Position 14096: 0.005569973352354551
Position 2723: 0.005099993754471646
Position 2834: 0.004978055660308932
Position 13502: 0.004960896160091978
Position 13202: 0.004936880431913653
Position 14593: 0.0044771712186335265
Position 2685: 0.004461947836579414
Position 7543: 0.004285763710697075
Position 6945: 0.004091817548653021
Position 5449: 0.004017086254575692
Position 1818: 0.0038459494116025042
Position 866: 0.003711192228526984
Position 20513: 0.0035227007976690147
Position 14012: 0.0034435874469584456
Position 797: 0.003344662671990925
Position 3136: 0.0028666812573085666
Position 7613: 0.0027156457760735093
Position 465: 0.0026853415868225107
Position 1846: 0.0025121427862910537
Position 2667: 0.002470961205727473
Position 1411: 0.0024577950331305665
Position 9044: 0.0024034606449772605
Position 660: 0.002309698344228477
Position 5169: 0.0022790256793590296
Position 13264: 0.0022565929456845476
Position 18987: 0.0022295949899001663
Position 2792: 0.0022138718365138127
Position 554: 0.0021561950470853973
Position 4437: 0.0021457902035211685
Position 7610: 0.002119424199790597
Position 14199: 0.0020445211450520165
Position 8924: 0.0018997263684529218
Position 4301: 0.001876652916472182
Position 20363: 0.00182036593509635
Position 286: 0.001783641062259774
Position 8961: 0.0017527395986209626
Position 17209: 0.001679319776167625
Position 10254: 0.0015744462242091469
Position 13427: 0.0015399762426102413
Position 10278: 0.0014974437619188485
Position 8134: 0.0014754695145812844
Position 16501: 0.0014607783030085838
Position 20058: 0.0014375789339284158
Position 20676: 0.001402830082082069
Position 13297: 0.0012837537916075344
Position 14237: 0.0012427782136429134
Position 954: 0.0011527430651138081
Position 7960: 0.0011481473559882866
Position 13413: 0.0010979264955707547
Position 19342: 0.0010735390168897813
Position 870: 0.0009943381768967425
Position 7380: 0.0009875643679015892
Position 2045: 0.0009685229956503045
Position 9359: 0.0008789092514539617
Position 618: 0.0008618952479469627
Position 5630: 0.000842163831771958
Position 17981: 0.0008336305905935792
Position 8876: 0.0008308657904760301
Position 1434: 0.0008143635546480965
Position 674: 0.0008053483998895062
Position 9684: 0.0007921746240607734
Position 2754: 0.0007743045447386266
Position 7704: 0.0007366142861033732
Position 12496: 0.0007151088398747937
Position 7442: 0.0006849754871193331
Position 12407: 0.0006797576913271473
Position 16396: 0.0006428238092315128
Position 5313: 0.0005986370171718325
Position 15418: 0.0005894338432390989
Position 6225: 0.0005711750918340964
Position 4979: 0.0005284916879497975
Position 1199: 0.000515946404601179
Position 7353: 0.0005057760789906724
Position 15271: 0.0005026675060664647
Position 2913: 0.0004922987802527502
Position 15344: 0.00048067192444201085
Position 16709: 0.0004590824681311765
Position 6007: 0.00045745467443346696
Position 7492: 0.00045583614508732957
Position 16348: 0.00044255847898210155
Position 12999: 0.0004251400354738456
Position 18896: 0.00039961288376834077
Position 9294: 0.0003562857444480469
Position 4069: 0.00034525731093089184
Position 15544: 0.0003413114225050371
Position 14817: 0.00033943355561238
Position 180: 0.00033752584168071604
Position 15686: 0.00033187349711091255
Position 15150: 0.00032253693977567064
Position 13245: 0.0003181827302571813
Position 682: 0.0003130137260792622
Position 14865: 0.00027942460842366937
Position 7060: 0.0002684822536194432
Position 14441: 0.000253999413702113
Position 15860: 0.0002449904692514254
Position 1182: 0.00024270764566074207
Position 520: 0.00022513043477986183
Position 7101: 0.00021997182850835772
Position 9810: 0.00020589686219496677
Position 16253: 0.00019741775312816318
Position 224: 0.00019142845148833605
Position 1672: 0.00019110629336038803
Position 14997: 0.00018260549191859404
Position 418: 0.0001802614317491882
Position 18550: 0.00016322711212348395
Position 878: 0.00014140580177702733
Position 9266: 0.00014038992022966486
Position 13720: 0.00013529227677880145
Position 115: 0.00012816538194526913
Position 15147: 0.00012796331728115231
Position 13804: 0.00012700733082963192
Position 917: 0.00012646310464495343
Position 15104: 0.00012571751241279106
Position 9365: 0.00011733593410830041
Position 17354: 9.55187738399312e-05
Position 9696: 8.41005747018703e-05
Position 1151: 7.31683320516546e-05
Position 1090: 7.117611373826518e-05
Position 9968: 6.947553875771023e-05
Position 14937: 6.49918491417534e-05
Position 1203: 6.001134219792334e-05
Position 2933: 4.931460537698447e-05
Position 16013: 4.7280883026320055e-05
Position 14570: 4.1414838031056605e-05
Position 1833: 3.7539255910894554e-05
Position 15226: 2.0651337297351253e-05
Position 9299: 1.7701826338700346e-05
Position 2470: 1.613856828921783e-05
Position 2161: 1.592276481030149e-05
Position 635: 1.4074784800033843e-05
Position 2705: 1.3967383470853753e-05
Position 585: 1.280944238467885e-05
Position 1694: 6.9952020013966405e-06
Position 13663: 4.587304722851948e-06
Position 221: 4.0187629984918765e-06
Position 214: 3.6650268415597667e-06
Position 249: 3.3154524713910954e-06
Position 483: 3.297226020152726e-06
Position 14420: 3.2783349697605375e-06
Position 14575: 2.9279281944215505e-06
Position 8501: 2.7032092579503623e-06
Position 1107: 2.572718845188036e-06
Position 146: 2.553759790855546e-06
Position 559: 2.4894107426704533e-06
Position 302: 1.9757056451616813e-06
Position 329: 1.2618282741395084e-06
Position 293: 1.2430448485848672e-06
Position 367: 9.020058409585596e-07
Position 745: 7.022958403945281e-07
Position 9323: 4.6194103907957454e-07
Position 351: 3.857260598295001e-07
Position 130: 2.9183908445814425e-07
Position 257: 2.7564418846700394e-07
Position 143: 8.350158313999685e-08
Position 122: 8.121600918077763e-08
Position 342: 6.372247462205763e-08
Position 738: 3.088486775232568e-08
Position 13344: 2.4806445636603682e-08
Position 803: 9.426131503504518e-09
Position 139: 1.5177294539329641e-09
Position 1258: 1.1372339546763666e-09
Position 89: 3.8053999758339625e-10
Position 13058: 3.2716029387305483e-10
Position 304: 1.2391038657709963e-10
Position 310: 9.250448690435551e-11
Position 141: 6.288276684138116e-11
Position 86: 3.699722405310015e-11
Position 14833: 2.938240080785337e-11
