Gene = DESI2
Position 6012: 0.014397336333842787
Position 11928: 0.014352609309281228
Position 6836: 0.013425369995690896
Position 1573: 0.012623242997876408
Position 1532: 0.012392306328504155
Position 192: 0.012043120145601794
Position 8034: 0.010568001551992893
Position 2102: 0.010502085740191998
Position 1512: 0.008379911467549912
Position 5503: 0.008024814321738558
Position 674: 0.006905215971203879
Position 1102: 0.006540292385038733
Position 3747: 0.005862501869507351
Position 2627: 0.0052309218182957015
Position 5355: 0.0050717858076223315
Position 2122: 0.005022360035279679
Position 139: 0.0040139112129400824
Position 6935: 0.0039692998722464234
Position 1325: 0.0038239989698924544
Position 1370: 0.0037803957391301544
Position 1305: 0.0032788484215655555
Position 11212: 0.0031593443629784022
Position 1990: 0.0024527244134612985
Position 2545: 0.002318159217953038
Position 7260: 0.002286564352292154
Position 7918: 0.0022640433029369497
Position 8595: 0.001962938960865257
Position 1018: 0.001936848578920775
Position 1628: 0.0018798058628870773
Position 1216: 0.0018354845723269366
Position 2580: 0.0017195858745631212
Position 8150: 0.001604510308939486
Position 3162: 0.0015705219448783345
Position 1635: 0.0015103608214255347
Position 5397: 0.0013375769511024462
Position 1025: 0.0012261816905957924
Position 868: 0.0012186249516236874
Position 3198: 0.0012003925689834994
Position 722: 0.001127624455516404
Position 1043: 0.0011134641461055413
Position 1350: 0.000994112957035926
Position 3725: 0.0009722537545210214
Position 5191: 0.0009500714258418978
Position 7018: 0.0009477943349021462
Position 4453: 0.0008968411769357567
Position 1918: 0.0008923536642070687
Position 5602: 0.0007276414819827189
Position 6122: 0.0007096349552234394
Position 738: 0.000680349141494926
Position 5547: 0.0006081116305640091
Position 4764: 0.0006004078891809883
Position 924: 0.0005927901385585655
Position 530: 0.0005641401833798752
Position 6726: 0.0005299579023648574
Position 2171: 0.000505666232947775
Position 4336: 0.00046986564998445095
Position 1580: 0.0004696452477343081
Position 2697: 0.00044705904529885736
Position 3884: 0.0004259182948487537
Position 5161: 0.00041563274330302404
Position 2264: 0.0003971565390830913
Position 3333: 0.0003839230654043543
Position 1604: 0.0003710591140543585
Position 336: 0.0003701541250648468
Position 1497: 0.00031722712956967964
Position 6701: 0.00027668983372265287
Position 1419: 0.0002665282771291603
Position 937: 0.00023775684530627167
Position 5280: 0.00023374724244065273
Position 275: 0.00020672983921811027
Position 2276: 0.0001606717370415148
Position 4273: 0.00012579259576417406
Position 287: 8.229037098450897e-05
Position 640: 6.355501777413291e-05
Position 2515: 5.9613518334712425e-05
Position 500: 5.885416364596948e-05
Position 535: 4.627504217099818e-05
Position 2428: 3.355584950454808e-05
Position 1045: 2.4100771958390863e-05
Position 1002: 2.0578005455425708e-05
Position 3500: 1.6509147923173643e-05
Position 616: 1.0235426315382779e-05
Position 1163: 8.949324398926006e-06
Position 1179: 3.3274073449689765e-06
Position 298: 3.1405027988791758e-06
Position 342: 3.059541703884272e-06
Position 548: 1.4134118887721057e-06
Position 458: 9.198301193643875e-07
Position 108: 6.257668265180165e-07
Position 894: 3.792044572901379e-07
Position 889: 1.4685445835159043e-07
Position 620: 1.3871391994132559e-07
Position 447: 1.2015343876923607e-07
Position 144: 1.1214799580034309e-07
Position 1122: 1.1050397814651388e-07
Position 879: 9.905706446891918e-08
Position 393: 9.01472806571439e-08
Position 397: 6.336295251494727e-08
Position 218: 6.167234225334008e-08
Position 351: 6.132467715841443e-08
Position 377: 5.987219017489617e-08
Position 159: 4.7714870734416766e-08
Position 567: 2.281697831189737e-08
Position 897: 2.158846751555248e-08
Position 945: 2.1449270055757634e-08
Position 357: 1.4472330929848118e-08
Position 314: 1.4352190217358891e-08
Position 560: 4.757229307023329e-09
Position 626: 4.3958751597365155e-09
Position 316: 3.3856011871138855e-09
Position 563: 1.4516200627569324e-09
Position 425: 1.125384138088136e-09
Position 374: 5.384285553055386e-10
