Gene = RFESD
Position 9999: 0.13679336488761948
Position 9125: 0.11868591774378157
Position 6126: 0.09797207653336198
Position 9810: 0.08995566392842343
Position 8636: 0.08487864101372092
Position 1071: 0.0656831126430265
Position 9122: 0.06503158650592752
Position 894: 0.05387290344703604
Position 6237: 0.04978858127061255
Position 1164: 0.04338143519350343
Position 8835: 0.04010071530109285
Position 8569: 0.03824655055582629
Position 6324: 0.03745301854397655
Position 7135: 0.036471028890284425
Position 9255: 0.03232654882642156
Position 6197: 0.025473752209411407
Position 8406: 0.02317384598616355
Position 296: 0.020725390057822864
Position 7232: 0.019682342424258568
Position 1552: 0.018457482129602652
Position 5221: 0.018364259484411068
Position 1007: 0.017475133330797806
Position 8704: 0.016207992119756806
Position 8088: 0.015436589443681512
Position 805: 0.01322165664386957
Position 5355: 0.012489948312687765
Position 5947: 0.012032694215776197
Position 1527: 0.011875067882598412
Position 8362: 0.00884278310452795
Position 9072: 0.007223158993964973
Position 8450: 0.006733306705989137
Position 8655: 0.0061224159419201955
Position 9836: 0.0060224054660468
Position 7539: 0.00562778744055863
Position 7672: 0.005269030800415711
Position 1776: 0.0051401951381477694
Position 5306: 0.004633993674739188
Position 4331: 0.0038398217318451767
Position 9507: 0.0037304553420816535
Position 10097: 0.0036536837025352596
Position 1189: 0.0035563254109681783
Position 4795: 0.0035315711920062276
Position 1096: 0.003460249807265923
Position 878: 0.0034540432710112104
Position 5081: 0.0033638293562120764
Position 4585: 0.002613625984073091
Position 313: 0.00260039584106973
Position 3058: 0.0025159271793488936
Position 4347: 0.002440686305427356
Position 6106: 0.0023958884202364555
Position 8900: 0.002394816796707761
Position 8515: 0.0023697441009305604
Position 350: 0.0022230965311122288
Position 5686: 0.0021780756273897615
Position 983: 0.002048857667580934
Position 8163: 0.0019947723746720665
Position 1122: 0.001817110994423968
Position 6451: 0.0017199405080540412
Position 6411: 0.0015109991607611436
Position 1409: 0.0014367032013907492
Position 4352: 0.001351585375302248
Position 2478: 0.0011847730604842145
Position 7829: 0.0011534656948531412
Position 1588: 0.0010436652648822835
Position 5758: 0.0010381952215912228
Position 5434: 0.001031917260068612
Position 4559: 0.001026534158167761
Position 1197: 0.0008905896725995286
Position 2361: 0.0006182491448270047
Position 2517: 0.0005955141562138786
Position 899: 0.0005177684280132157
Position 285: 0.0005136677866002486
Position 1549: 0.00041597366133839993
Position 1383: 0.0003604349734076491
Position 1800: 0.0003528049383452544
Position 2953: 0.00033189719989818405
Position 3777: 0.0003285669296638441
Position 1126: 0.0003086819080388217
Position 3038: 0.0002740356387778589
Position 628: 0.00027155082974565187
Position 6432: 0.0002689856287524592
Position 1330: 0.00026623796395241697
Position 1830: 0.0002268562561086538
Position 2032: 0.00016658610867261288
Position 1435: 0.00013744425827492645
Position 260: 8.600123010378518e-05
Position 1415: 8.280467482064823e-05
Position 3386: 5.4386334011735314e-05
Position 1146: 5.433320597324965e-05
Position 420: 5.4179271259696634e-05
Position 1387: 5.008737051527464e-05
Position 2685: 4.28057585950638e-05
Position 1612: 4.069553733800533e-05
Position 1360: 3.995371914287721e-05
Position 2035: 3.798762749058625e-05
Position 1018: 3.6915256160077486e-05
Position 2069: 3.478559445005356e-05
Position 330: 3.180252019044668e-05
Position 911: 2.8608426889160005e-05
Position 701: 2.8096977256760998e-05
Position 528: 2.629250997778305e-05
Position 1209: 2.5517633624620108e-05
Position 1039: 2.3883677667336747e-05
Position 371: 1.5273123751913218e-05
Position 361: 1.5025213441680724e-05
Position 781: 1.0654579433443206e-05
Position 576: 5.527829852735454e-06
Position 497: 2.0330530285835713e-06
Position 377: 1.6540810925275245e-06
Position 647: 1.1280486309264752e-06
Position 1865: 1.0196038087037467e-06
Position 234: 8.724113097160832e-07
Position 706: 8.045721596814803e-07
Position 1532: 7.490548221697087e-07
Position 273: 7.024252182876608e-07
Position 424: 6.562378170206466e-07
Position 385: 6.122564173834251e-07
Position 767: 5.570575871391359e-07
Position 276: 5.314097515973651e-07
Position 457: 4.7583115057143266e-07
Position 341: 2.2472054632105335e-07
Position 582: 1.214869066786711e-07
Position 596: 1.1269333178522039e-07
Position 207: 5.5237820821561305e-09
Position 591: 3.9368966317882905e-09
Position 428: 3.4316446110344175e-09
Position 440: 1.9459474534824907e-09
Position 268: 1.3318895196178233e-09
