Gene = RP11-475E11.9
Position 29235: 0.02199650632638263
Position 15442: 0.02048148001014379
Position 28568: 0.019540216341373352
Position 13436: 0.019309895929373096
Position 24696: 0.018834858130662657
Position 34498: 0.01826322558409326
Position 640: 0.018231966810122874
Position 25836: 0.01795068249785927
Position 18060: 0.01566775030612143
Position 13976: 0.015211012925122053
Position 26837: 0.014635225186590784
Position 20817: 0.0132752057010846
Position 551: 0.013090326425308064
Position 13128: 0.011947995028921552
Position 18008: 0.011940358079326216
Position 18165: 0.011022262664813362
Position 28305: 0.010782882090489021
Position 8373: 0.01054035234622093
Position 17886: 0.010289767166275974
Position 15494: 0.01013547214581861
Position 26627: 0.010063773402131727
Position 25175: 0.009854588367881403
Position 16323: 0.00975497031620298
Position 15827: 0.009714189632096908
Position 32283: 0.0095789825379741
Position 26369: 0.009221463168920448
Position 22320: 0.008769512917255142
Position 25458: 0.008738029481446752
Position 29155: 0.00866722321763192
Position 26559: 0.007814584808920482
Position 32329: 0.007713422173142853
Position 25219: 0.007495418578846887
Position 16347: 0.007312625957004001
Position 26874: 0.007156729954471806
Position 27082: 0.006984086038705281
Position 8310: 0.0069818161523147945
Position 13581: 0.006683661042911316
Position 19902: 0.006615851686675706
Position 25859: 0.006516309873396752
Position 16797: 0.00637384964819917
Position 27123: 0.006001773605289361
Position 29466: 0.005494511473430183
Position 26690: 0.005398462017524169
Position 13256: 0.005285159943031875
Position 28898: 0.005187838272003864
Position 24719: 0.005052682569779489
Position 991: 0.004621367714654075
Position 16017: 0.004613381642355436
Position 14998: 0.004599556418152892
Position 622: 0.004594000571270442
Position 21875: 0.0038200778069783364
Position 25628: 0.0038127775120438802
Position 5217: 0.0037207824266328685
Position 33481: 0.0034456936404625013
Position 30334: 0.0033943294019968483
Position 14934: 0.003216769885493631
Position 18217: 0.00301197540921785
Position 22660: 0.0026607556517622465
Position 25521: 0.0025470039430077794
Position 17796: 0.0022821858454643894
Position 16200: 0.0022398688968484053
Position 25222: 0.0021613510537222347
Position 24899: 0.0021530708799472114
Position 8198: 0.00214613956624739
Position 25082: 0.001909393365379154
Position 15945: 0.001845833167645199
Position 7412: 0.001755519348427733
Position 16137: 0.001742929700435859
Position 6826: 0.0017179239961208237
Position 15635: 0.001583989052127443
Position 697: 0.0015649532360475285
Position 26093: 0.0015156552127684345
Position 1019: 0.001267911587885585
Position 29935: 0.001229802309816084
Position 30042: 0.0012158049413117731
Position 29608: 0.0012130403081355619
Position 26710: 0.0011027834711904228
Position 13825: 0.0009852490705728229
Position 15692: 0.0008131612762622885
Position 31884: 0.0007656605957126517
Position 23660: 0.0006988956175130135
Position 26140: 0.0006962866350822023
Position 26114: 0.0006844456850487041
Position 25267: 0.0006672256071368414
Position 29821: 0.0006635788450737987
Position 26275: 0.000654749800252639
Position 28096: 0.0006293102486927874
Position 26226: 0.0006212458150013127
Position 26979: 0.0006177983356098504
Position 13395: 0.000598574253913152
Position 24700: 0.0005893827076721332
Position 307: 0.0005828215982048889
Position 26067: 0.0005339244788845937
Position 25237: 0.0005207129410920119
Position 25050: 0.0005002100204220841
Position 25349: 0.0004746369904371366
Position 13898: 0.0004706215772925339
Position 491: 0.0004621549624245997
Position 29066: 0.00046113114543181355
Position 26280: 0.0004602043509102519
Position 975: 0.00039811895138788735
Position 23746: 0.0003959205277625614
Position 23620: 0.0003809786825638259
Position 26635: 0.0003669394327007707
Position 1144: 0.0003507665907273508
Position 24723: 0.000341989029975107
Position 29818: 0.0002961595670205083
Position 26021: 0.0002756297207661902
Position 26316: 0.0002729586614509603
Position 197: 0.0002713841312746782
Position 13849: 0.0002704511331621968
Position 1652: 0.0002670227643831442
Position 25430: 0.00024337531599288447
Position 27456: 0.00021551950917634988
Position 15948: 0.0001974659621113921
Position 861: 0.00016352612857356748
Position 26303: 0.00016293768738698944
Position 27046: 0.00015932677291762164
Position 16236: 0.0001449865318957099
Position 808: 0.00013915402231094728
Position 3357: 0.00012162981051744615
Position 16116: 0.0001038690087284524
Position 27697: 9.987769688382976e-05
Position 27595: 9.33170889768061e-05
Position 26715: 8.656250298007776e-05
Position 26301: 7.450146535232399e-05
Position 26040: 6.923650991815803e-05
Position 26335: 6.418321773281879e-05
Position 5346: 4.93827867316927e-05
Position 213: 4.888204072450679e-05
Position 25133: 3.347439979210256e-05
Position 3353: 3.057670190469635e-05
Position 26528: 2.937874617503835e-05
Position 231: 2.5461169925629878e-05
Position 1627: 2.5246274544297986e-05
Position 26406: 2.361525663965882e-05
Position 26375: 2.2036096975189764e-05
Position 835: 1.5272741797275253e-05
Position 13852: 1.5164840777598472e-05
Position 23819: 1.4045645381095506e-05
Position 26999: 1.320910619699334e-05
Position 16404: 1.1166910270330886e-05
Position 26520: 9.686343641123524e-06
Position 25280: 9.297448562932857e-06
Position 1063: 9.292414236530535e-06
Position 26563: 8.159780176763604e-06
Position 27086: 7.879363364771964e-06
Position 26748: 6.637757065139029e-06
Position 24667: 6.261936670385731e-06
Position 23780: 5.411772202635251e-06
Position 16848: 5.211309175732315e-06
Position 23711: 5.144203010472906e-06
Position 259: 4.7402405813605155e-06
Position 26580: 4.716953485552992e-06
Position 782: 4.127356326920656e-06
Position 24456: 3.984038378922026e-06
Position 26854: 3.4574731374421404e-06
Position 513: 2.7358389660990883e-06
Position 25136: 1.362253595054617e-06
Position 488: 1.3309681874345831e-06
Position 714: 1.1405903470905258e-06
Position 464: 9.828625246272651e-07
Position 14009: 9.138696550319551e-07
Position 23737: 7.855959686181499e-07
Position 507: 4.2925346959429626e-07
Position 1292: 3.237822394660559e-07
Position 26471: 2.541986304398667e-07
Position 496: 1.371462240736292e-07
Position 371: 8.937333328516907e-08
Position 1362: 7.377240766357927e-08
Position 358: 6.323139054109323e-08
Position 1175: 5.6289000334623815e-08
Position 1223: 3.829485253635382e-08
Position 1347: 2.015152509553895e-08
Position 647: 1.763485881793816e-08
Position 224: 1.672119967351281e-08
Position 1002: 1.5202779672662248e-08
Position 726: 9.785972988735935e-09
Position 1379: 7.418360784457812e-09
Position 1394: 6.564566589687819e-09
Position 137: 4.234473375183244e-09
Position 390: 3.4305673831292333e-09
Position 373: 2.712962332759469e-09
Position 375: 6.729236418543866e-10
Position 1115: 3.219994184980479e-10
Position 23592: 1.1599903225431251e-10
Position 387: 1.3854541559359964e-12
Position 396: 1.2530279097805742e-12
Position 128: 5.681873432412788e-13
