Gene = INSL5
Position 647: 0.002130038647758356
Position 1679: 0.0020226587706132083
Position 2723: 0.0019055151117016685
Position 3403: 0.0016449198984022334
Position 475: 0.0015071257242402413
Position 3087: 0.001468389729945019
Position 1220: 0.0014542519225748038
Position 3356: 0.0014139489013469324
Position 298: 0.0013823080382480831
Position 743: 0.0012742179384676088
Position 2457: 0.0011837744806953167
Position 614: 0.001179937976326782
Position 740: 0.0011128535457137951
Position 2442: 0.0011090620024207885
Position 382: 0.0009726052888952883
Position 2026: 0.0009626048219976812
Position 1374: 0.0008588977038567972
Position 2208: 0.0006301759235966078
Position 3383: 0.0005502347970379962
Position 1716: 0.0005141815819831198
Position 2798: 0.00039307992576496627
Position 310: 0.00037656438600864955
Position 2872: 0.0003694747853528261
Position 759: 0.0002831708267370296
Position 2393: 0.00028028208702295413
Position 1735: 0.00023802397307354036
Position 2305: 0.00021613181094241993
Position 2071: 0.0001917445751756259
Position 1865: 0.00018668415692940494
Position 1400: 0.00018038027495817673
Position 1450: 0.00015529600931979808
Position 594: 5.758611144814235e-05
Position 320: 5.6879501195943724e-05
Position 579: 4.290285127087453e-05
Position 910: 4.177357567039154e-05
Position 778: 3.3108862181710793e-05
Position 1027: 3.199093063520312e-05
Position 524: 2.3143734034684457e-05
Position 583: 2.2207925124991614e-05
Position 705: 2.1530445452319076e-05
Position 487: 1.894510963493819e-05
Position 637: 1.8481771373708955e-05
Position 270: 1.7993659437112015e-05
Position 709: 1.752942373593521e-05
Position 619: 1.6229051251965278e-05
Position 657: 1.0462863255609747e-05
Position 967: 8.66547093256881e-06
Position 937: 5.225788354116541e-06
Position 996: 4.574611609995792e-06
Position 622: 4.42504714272915e-06
Position 540: 3.8036382482637954e-06
Position 510: 1.3451884925167047e-06
Position 389: 1.1969479703738455e-06
Position 807: 7.828815832258763e-07
Position 498: 6.798431050466783e-07
Position 837: 5.044448259730825e-07
Position 544: 3.295394533576704e-07
Position 537: 3.239099728232574e-07
Position 527: 1.9757880456436633e-07
Position 168: 4.3012119092524135e-09
Position 162: 2.5923297764930658e-09
Position 89: 2.290956965464583e-10
Position 200: 4.287858799508264e-11
Position 205: 1.6961360697702802e-11
Position 92: 1.2024198096943633e-11
Position 128: 1.1203505503637086e-11
Position 184: 4.244930816583156e-12
