Gene = ALG1L2
Position 11987: 0.0008280637054902994
Position 15597: 0.0008100567942037507
Position 10733: 0.0007882390204505801
Position 368: 0.0005500950002078115
Position 989: 0.00039266480821836965
Position 15855: 0.0003259085812909168
Position 16186: 0.0003205395874855715
Position 16265: 0.00030506265187731936
Position 9529: 0.00030356146161072966
Position 15446: 0.0002966075188946565
Position 2738: 0.0002762842612933794
Position 13016: 0.0002472925207507179
Position 7: 0.0002267585755362212
Position 3967: 0.00021508801500861569
Position 114: 0.0001340158880218586
Position 107: 0.00011459884194184558
Position 3477: 0.00010070215753104637
Position 2055: 8.423820002987732e-05
Position 16196: 7.790103155075457e-05
Position 16213: 7.629192026262722e-05
Position 10500: 4.1824615788804616e-05
Position 10518: 3.6546949412520415e-05
Position 2264: 3.2374428273144926e-05
Position 2075: 2.6571097055569765e-05
Position 1384: 2.203629755032397e-05
Position 2576: 2.1100429082918635e-05
Position 28: 1.8541043022215386e-05
Position 1400: 1.7292185774199992e-05
Position 1171: 1.6966285801912098e-05
Position 695: 1.6838072410470046e-05
Position 10423: 3.842121419297199e-06
Position 255: 1.5557246611242798e-06
Position 227: 1.2716849804567665e-06
Position 221: 2.759522933949763e-07
Position 427: 1.5511037212720422e-07
Position 45: 1.3854055742782695e-07
Position 366: 1.1937522901679593e-07
Position 955: 1.1872927596859312e-07
Position 356: 1.135151354971002e-07
Position 401: 6.70659751734101e-08
Position 162: 3.8743089591344674e-08
Position 218: 3.5300772262931904e-08
Position 608: 3.012990522804278e-08
Position 634: 1.9146788348365624e-08
Position 414: 1.6907100508019223e-08
Position 403: 1.3197563923661736e-08
Position 320: 1.2130167904399834e-08
Position 60: 7.946636048337705e-10
Position 147: 6.024491363556334e-10
Position 265: 1.2980404424858764e-11
Position 122: 2.4878519077605108e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9429: 0.9836484725737601
Position 15343: 0.9811975343674848
Position 16092: 0.9082294207550095
Position 12571: 0.7329324106554639
Position 10269: 0.6293050171302658
Position 16401: 0.5517630340136985
Position 11269: 0.5488483153169729
Position 10248: 0.318309191391688
Position 12076: 0.1652165530141095
Position 14217: 0.15217392348087586
Position 5184: 0.13993187865245854
Position 7116: 0.12675977949282283
Position 14180: 0.12044632772561628
Position 11937: 0.11832873751307503
Position 14214: 0.10258654457764102
Position 16391: 0.09619697587840198
Position 16432: 0.09506143232249718
Position 15639: 0.09387845509760266
Position 3949: 0.08053696100632031
Position 4045: 0.07262881013806619
Position 5968: 0.06233138960139052
Position 10574: 0.05994667880258474
Position 6224: 0.05014471062146151
Position 8880: 0.04845921260371848
Position 9611: 0.043870555098128296
Position 3883: 0.04156040893063018
Position 8910: 0.041052536863874924
Position 10604: 0.0367173028575742
Position 15504: 0.035721564968967626
Position 5512: 0.034442151648944305
Position 9820: 0.03274290711445985
Position 10468: 0.03106304895498453
Position 9861: 0.02514518359696807
Position 3724: 0.024785259351846556
Position 15172: 0.021460357586698835
Position 10951: 0.02142639941908989
Position 6260: 0.019298059412070138
Position 15597: 0.01739921599505193
Position 5559: 0.01674985864505715
Position 12264: 0.015028580187933632
Position 3152: 0.01286639980100135
Position 6355: 0.01250967168833323
Position 10500: 0.012018430423333644
Position 14257: 0.011025908783371162
Position 2670: 0.010819608672659554
Position 5435: 0.01045435689622912
Position 14042: 0.010203603458214965
Position 12615: 0.009425310629639996
Position 6949: 0.009110736638648163
Position 2147: 0.008375080992951705
Position 15828: 0.008330974016864305
Position 6302: 0.008256858704745726
Position 3920: 0.008241515179053102
Position 14894: 0.00816297985209566
Position 5055: 0.00792745878363211
Position 10274: 0.007557702774291283
Position 5415: 0.007400494846496372
Position 10015: 0.007299509776370836
Position 11298: 0.006589261959349622
Position 12332: 0.006572907931096756
Position 7077: 0.0064472169339436745
Position 9683: 0.006247087892037985
Position 3617: 0.005904979329150263
Position 11940: 0.005217603368483072
Position 4829: 0.005125731097148101
Position 4919: 0.004159135703380746
Position 5389: 0.003870963464581881
Position 9729: 0.0037437173678179243
Position 6822: 0.003187019108666107
Position 1076: 0.002835361047975515
Position 3818: 0.0027920424603956754
Position 6771: 0.002789969268166986
Position 15508: 0.0027552140548997932
Position 1171: 0.002659191579888582
Position 7961: 0.002629330563850442
Position 12861: 0.002410427538078987
Position 9770: 0.0023491473249379604
Position 16048: 0.0021866485317132323
Position 12398: 0.0021461739319909895
Position 6688: 0.001992698199010415
Position 535: 0.0019193431678742677
Position 13700: 0.0019028663095607163
Position 3832: 0.001741236092911989
Position 4369: 0.001708457363331685
Position 7341: 0.0016844725207942398
Position 7074: 0.00156754913463972
Position 14666: 0.001564525732210682
Position 5138: 0.0013350047386628387
Position 7139: 0.001264751850580409
Position 15600: 0.0012070998806670225
Position 4366: 0.0011918249327591479
Position 6631: 0.0011451359640868024
Position 3311: 0.0009915963224609902
Position 3314: 0.000890795954344672
Position 12768: 0.0008815462716630393
Position 10816: 0.0008624729604885852
Position 16022: 0.0008303160717253112
Position 10084: 0.0008161178450005279
Position 15310: 0.0007583261920548075
Position 16365: 0.0007531221608312888
Position 11828: 0.0007460932164179955
Position 2632: 0.0007190144320426797
Position 9470: 0.0006548468731442821
Position 1143: 0.0006504389173920439
Position 4388: 0.0006465438408509535
Position 962: 0.0006189471687933707
Position 3148: 0.0005592600546287232
Position 2008: 0.0005125786089527612
Position 10880: 0.0005065020568693403
Position 15997: 0.00047893466822054555
Position 10295: 0.00047033320213760686
Position 10689: 0.0004640771752979026
Position 3659: 0.00044626576897036275
Position 3590: 0.00041824783669699463
Position 825: 0.00041314239686998666
Position 2109: 0.0003456871531659593
Position 10157: 0.00034024446680237146
Position 9272: 0.0003167035941077774
Position 551: 0.00030775522951037576
Position 16437: 0.00029571382433645713
Position 10769: 0.0002735394781703076
Position 1118: 0.0002523126590750204
Position 1963: 0.0002514935346572761
Position 5091: 0.00018144677287880285
Position 10132: 0.00016240607989395205
Position 531: 0.0001484298231708734
Position 4953: 0.00013694093432890176
Position 10853: 0.0001323247306825235
Position 5992: 9.672814707735213e-05
Position 10547: 9.46961348913661e-05
Position 3339: 8.570147616069494e-05
Position 9719: 8.53830127446784e-05
Position 16052: 7.164446048123028e-05
Position 4221: 6.859714781029336e-05
Position 4445: 6.371657894564351e-05
Position 1845: 5.681185441264965e-05
Position 4501: 5.419296891416491e-05
Position 4417: 4.88141228315752e-05
Position 4352: 4.762977142986718e-05
Position 760: 3.52060446466462e-05
Position 688: 3.504026583561994e-05
Position 5258: 3.394003910453124e-05
Position 691: 3.233440739950364e-05
Position 1936: 2.914671646294838e-05
Position 1933: 2.8474983601339204e-05
Position 273: 2.185404262700684e-05
Position 181: 2.183286124711627e-05
Position 10187: 2.097225025748085e-05
Position 1025: 1.6809102679544132e-05
Position 1205: 1.3351153936596778e-05
Position 863: 1.3301819711224157e-05
Position 5206: 1.2593443875629611e-05
Position 846: 1.00456916944875e-05
Position 243: 9.62459663857852e-06
Position 2080: 9.167361314296242e-06
Position 2381: 8.447453551705401e-06
Position 1265: 7.99251964321201e-06
Position 299: 7.991084921150863e-06
Position 2118: 7.769429743663884e-06
Position 1366: 7.504672663680534e-06
Position 601: 5.4010556370022495e-06
Position 717: 4.514519756466494e-06
Position 3365: 4.0698987532392e-06
Position 743: 3.1647470370119044e-06
Position 784: 2.982284949522255e-06
Position 2206: 2.9774399186964943e-06
Position 2260: 2.8283743297267727e-06
Position 800: 2.786602199412276e-06
Position 2503: 2.0658734434016265e-06
Position 2446: 1.879382013634172e-06
Position 201: 1.8083299650508915e-06
Position 943: 1.4967744700318086e-06
Position 110: 1.1617467553437928e-06
Position 88: 8.929129990163448e-07
Position 3229: 8.036410325605262e-07
Position 4395: 6.617346869562852e-07
Position 4055: 8.60900902739963e-08
