Gene = GARS
Position 10413: 3.6183980464493407e-06
Position 26628: 3.3174958322654353e-06
Position 259: 2.106116173536132e-06
Position 80: 1.4117029691577548e-06
Position 8: 1.3077381859655414e-06
Position 110: 8.812664787588606e-07
Position 8996: 7.108028504416941e-07
Position 203: 5.846634865632894e-07
Position 1285: 2.659998865438621e-07
Position 78: 1.8367276508341168e-07
Position 803: 1.7353899241067913e-07
Position 1205: 1.4089212395539703e-07
Position 1724: 4.190402751253722e-08
Position 625: 3.080492289258625e-08
Position 618: 2.8248057925973563e-08
Position 151: 2.822034113720738e-08
Position 636: 2.5494637353157418e-08
Position 148: 2.067930259615188e-08
Position 471: 5.277802274987135e-10
Position 6668: 5.195032434378948e-10
Position 806: 1.5929445516706182e-11
Position 550: 7.632059659930016e-12
Position 877: 4.2727060984887516e-12
Position 714: 2.2323661812299115e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 31552: 0.9990855814383967
Position 5265: 0.9886924159744738
Position 14903: 0.9825778264268333
Position 8352: 0.9514909735212683
Position 6377: 0.9406750653546767
Position 21214: 0.9324624083551192
Position 8814: 0.9258478320410153
Position 4114: 0.9094763378921428
Position 39053: 0.9070705220153482
Position 33878: 0.8941720528306535
Position 17414: 0.6244699820160078
Position 10308: 0.5384262231876955
Position 37565: 0.49911646495067263
Position 38115: 0.3904649985904638
Position 22495: 0.3823407374074725
Position 22432: 0.2979381110190441
Position 1142: 0.2949364667216908
Position 27482: 0.19878517382379982
Position 34229: 0.1933389511656042
Position 17392: 0.1646218833797647
Position 22451: 0.11822198603227599
Position 13726: 0.10978066654619233
Position 24386: 0.10493024179243789
Position 18763: 0.103491970688879
Position 2509: 0.09171603802700215
Position 6635: 0.08429079732156937
Position 22531: 0.0754795979668942
Position 34921: 0.07360646137912186
Position 6686: 0.07247218267493691
Position 24280: 0.07230486803786186
Position 27074: 0.07124208742912426
Position 21175: 0.06430703691081854
Position 18475: 0.0624211473326515
Position 22511: 0.061260427273930676
Position 4425: 0.06065724520712856
Position 4375: 0.05725488657294891
Position 18716: 0.05719271172811125
Position 8747: 0.057096168915294045
Position 26393: 0.05264043713684057
Position 5725: 0.050487380029562906
Position 6616: 0.048118332162486725
Position 26528: 0.04623140497661304
Position 3237: 0.04547652769891586
Position 11644: 0.04380940758913045
Position 34308: 0.04227443865788165
Position 8122: 0.04179097746556822
Position 14332: 0.04029222965268652
Position 17289: 0.03931746170575703
Position 6407: 0.03752155857917752
Position 33548: 0.03526345406336277
Position 39301: 0.03385477804331038
Position 2854: 0.0319677004863028
Position 35083: 0.031694881492288385
Position 39281: 0.030925283139331006
Position 20246: 0.028650797016461442
Position 26397: 0.028373399099806282
Position 8369: 0.02834530940840543
Position 2397: 0.02801351193970757
Position 15565: 0.027448946451075304
Position 10099: 0.027078864621513096
Position 14416: 0.026165642114389563
Position 11443: 0.02489864642031881
Position 33523: 0.023321021940961806
Position 17732: 0.02158801875406839
Position 4551: 0.021023190132910725
Position 6751: 0.020533088711017493
Position 29545: 0.02007193084483266
Position 1010: 0.019519425041815325
Position 18403: 0.018356893166625355
Position 17508: 0.018062928830612623
Position 26060: 0.0171711553460901
Position 22341: 0.01653373812987223
Position 19312: 0.015980371370834964
Position 5101: 0.01582255011366799
Position 38168: 0.015460232827921423
Position 2437: 0.014896875729483417
Position 7805: 0.014820991117302503
Position 12716: 0.01417071476517469
Position 35060: 0.013909340762473745
Position 901: 0.013504476812149268
Position 22338: 0.01349924081763875
Position 24351: 0.012339424915652594
Position 5469: 0.012208023620387186
Position 38398: 0.01193764397158948
Position 23525: 0.011567257759772987
Position 8825: 0.011074517645706725
Position 3493: 0.011073042253664777
Position 6125: 0.010740289196277172
Position 26711: 0.01062340022923147
Position 6863: 0.010393615202810817
Position 5584: 0.009908774709568474
Position 35530: 0.009782804123916652
Position 18051: 0.009318839674396614
Position 1157: 0.009258429857571153
Position 11960: 0.009119368947958648
Position 8022: 0.008960973925328377
Position 26417: 0.008484006897305723
Position 24252: 0.008347387502724065
Position 966: 0.008310690253871099
Position 4742: 0.008217324382669413
Position 35033: 0.00785686983729749
Position 10354: 0.0077714772657866
Position 9162: 0.007703243022802327
Position 38342: 0.007692261393152709
Position 6840: 0.00728722570644606
Position 3213: 0.007105664525740353
Position 15597: 0.00688449887670106
Position 2808: 0.0066953905395947325
Position 5280: 0.0064492572460003285
Position 16503: 0.005902175377434278
Position 6424: 0.00554507865976654
Position 39332: 0.0054459719383691246
Position 22457: 0.005068218485424204
Position 4139: 0.005025014367701287
Position 10518: 0.005020431526012128
Position 15719: 0.004755305915763427
Position 3889: 0.004619592960424216
Position 19234: 0.00431279549827772
Position 10321: 0.004264582666942533
Position 13729: 0.00424243734461776
Position 18153: 0.0040031011411990345
Position 3621: 0.0038806648548807914
Position 6089: 0.0038655064517497412
Position 22297: 0.003808215105517987
Position 10209: 0.0037906509679237737
Position 34757: 0.0037892031865975283
Position 12034: 0.003725002581078946
Position 2552: 0.0036812539307634457
Position 37356: 0.003631659059606608
Position 21067: 0.0032305547340598555
Position 6143: 0.0032047006982567922
Position 3309: 0.0031876311856745276
Position 2429: 0.0031323858617766497
Position 6942: 0.0030399699225387377
Position 15624: 0.003025814172650244
Position 10004: 0.003022371593398916
Position 350: 0.002984634036256267
Position 23635: 0.002784126490625634
Position 17975: 0.0026714717884570955
Position 19328: 0.0026250324663312694
Position 17967: 0.002566260849497906
Position 5774: 0.0023850240860557683
Position 13612: 0.0023571523393803723
Position 15299: 0.002298945257718358
Position 6223: 0.0022527118217281804
Position 9088: 0.002246449821646217
Position 8646: 0.0022411903640111495
Position 6439: 0.0020765867127340355
Position 11648: 0.0020569589406864925
Position 4932: 0.002023780129600554
Position 6658: 0.0019743207754212115
Position 10161: 0.0019592396206523765
Position 22139: 0.001849998058743009
Position 4903: 0.0016680167947644982
Position 23704: 0.0016447381077132545
Position 3892: 0.0015124859045406943
Position 6825: 0.0014838267788914122
Position 3728: 0.0014721664243869477
Position 37982: 0.0014692074132299576
Position 2445: 0.0014576159897514496
Position 2703: 0.0014169905071579132
Position 6335: 0.0013770510276841454
Position 7786: 0.0013393626695317688
Position 777: 0.0012956905831133265
Position 5881: 0.0012503569751955697
Position 2454: 0.0012459441128645846
Position 6897: 0.0012406177667754882
Position 8147: 0.0012188185845881357
Position 950: 0.001201184210529603
Position 4906: 0.0011483700731048407
Position 36766: 0.0010561748294477312
Position 36372: 0.0010391792275830486
Position 2866: 0.0009995645452050173
Position 9462: 0.0008834953492586396
Position 1168: 0.0008561455053668896
Position 5568: 0.0008549759802005308
Position 5980: 0.0008106439831245356
Position 8611: 0.0008006134118791121
Position 4025: 0.0007621826494343614
Position 10115: 0.0007556667361232826
Position 10068: 0.0007527116363953573
Position 31705: 0.0007261718251181894
Position 401: 0.0007088726523283893
Position 4481: 0.0007069925477887994
Position 9029: 0.0007040703949026907
Position 6879: 0.0006804768597166738
Position 22114: 0.0006561671411200623
Position 2339: 0.0006535285227774665
Position 848: 0.0006364340363959381
Position 8396: 0.0006298524287757434
Position 3189: 0.0006140598617316742
Position 4766: 0.0005767512059936196
Position 1780: 0.0005704907556914013
Position 5731: 0.0005536412449128042
Position 316: 0.0005416411907949636
Position 9511: 0.0005403196895059492
Position 10035: 0.0005327064819060955
Position 8151: 0.0005049080812238472
Position 9115: 0.00048613007445742426
Position 3850: 0.00047363769730252123
Position 4957: 0.000453718849719199
Position 259: 0.00043027466479609233
Position 3752: 0.0004108851158100077
Position 5268: 0.00040730789453351387
Position 2660: 0.0004011387001228297
Position 840: 0.0004000675523997265
Position 9873: 0.0003972772045654503
Position 3826: 0.00038012740337617357
Position 4701: 0.0003764026614982021
Position 5299: 0.0003709855067583145
Position 5793: 0.00035128296684982293
Position 10169: 0.00034667661197780467
Position 23461: 0.0003461058164980831
Position 1999: 0.00033506332171576224
Position 8531: 0.0003155718469023468
Position 3566: 0.00031124428451578215
Position 2278: 0.0003080221424885599
Position 8441: 0.0003022570635312519
Position 31725: 0.0002775639725516978
Position 8601: 0.00026630117497278017
Position 755: 0.0002662013264322852
Position 9850: 0.00025981298378607864
Position 5664: 0.00025755968611272775
Position 625: 0.00025654886968558396
Position 3943: 0.0002465233000423684
Position 1783: 0.00022932732247192566
Position 1046: 0.00022757387971329173
Position 6039: 0.00022230032298885247
Position 8763: 0.00022025661961097112
Position 2065: 0.0002115698272335894
Position 5749: 0.00021027742619681648
Position 5434: 0.00018971934955579808
Position 6287: 0.00018283706962330813
Position 2638: 0.00017606173576705447
Position 32621: 0.00015572986957467918
Position 8504: 0.00015415903338281302
Position 1017: 0.00015310493376379785
Position 2581: 0.00014832511169903033
Position 5513: 0.00014196842291036156
Position 884: 0.00013613753419270674
Position 2534: 0.0001278160335064674
Position 23491: 0.00011914689375074115
Position 3918: 0.0001094918494631876
Position 5591: 0.0001027175546343911
Position 223: 9.38160425879305e-05
Position 1851: 8.927488106243528e-05
Position 9201: 8.783498188304079e-05
Position 11206: 8.69773178404433e-05
Position 11186: 8.54681001068178e-05
Position 23088: 8.087744976811566e-05
Position 2176: 7.49182429509483e-05
Position 3015: 7.153611093777469e-05
Position 24417: 7.025542697048825e-05
Position 9174: 6.867230782379226e-05
Position 10850: 6.545882602448808e-05
Position 2275: 6.053444772668552e-05
Position 10548: 6.0112361920362965e-05
Position 5742: 5.9248096472003725e-05
Position 8233: 5.830467144191122e-05
Position 5777: 5.670027557357449e-05
Position 10500: 5.019249114128613e-05
Position 5801: 4.984263084591582e-05
Position 32549: 4.219060092096205e-05
Position 24364: 4.0127172846028584e-05
Position 2220: 3.9679484605971946e-05
Position 25121: 3.525364483397809e-05
Position 2135: 3.500014517539593e-05
Position 509: 3.143989566804999e-05
Position 22687: 3.0127333334658444e-05
Position 5692: 2.576285672329956e-05
Position 15424: 2.567012744536645e-05
Position 3034: 2.4591648522073963e-05
Position 11511: 2.3872480439909788e-05
Position 3037: 2.0174162393696428e-05
Position 9226: 1.981781166280369e-05
Position 22852: 1.9207354923227196e-05
Position 9303: 1.914134396499455e-05
Position 8096: 1.8753312483077183e-05
Position 2117: 1.6387281714566355e-05
Position 10784: 1.4067015880217257e-05
Position 10876: 1.4002654223229273e-05
Position 10881: 1.3397745128189777e-05
Position 1161: 1.337683841998517e-05
Position 979: 1.1042278599170921e-05
Position 6451: 1.0302826751604579e-05
Position 398: 9.217756150616727e-06
Position 6472: 8.860836060935793e-06
Position 6179: 8.574233764392412e-06
Position 2716: 8.40115559542213e-06
Position 25041: 7.556279569391793e-06
Position 2292: 6.93685792857431e-06
Position 2672: 6.687025244124422e-06
Position 1022: 6.341458659063498e-06
Position 1252: 5.718581132650553e-06
Position 15457: 5.417422765157093e-06
Position 1190: 4.408138993305962e-06
Position 1607: 4.071534269847598e-06
Position 1205: 3.9241272899363505e-06
Position 1069: 3.6849005516825693e-06
Position 5481: 3.239513526446247e-06
Position 23135: 3.199788325637525e-06
Position 1664: 2.9459578997591534e-06
Position 4557: 2.844042864696249e-06
Position 6690: 2.767597476624851e-06
Position 1929: 2.393958275641307e-06
Position 6905: 2.215596984791721e-06
Position 640: 2.1823596135473836e-06
Position 1219: 1.8509922206810823e-06
Position 8843: 1.6809609808674293e-06
Position 3088: 1.5598681111602645e-06
Position 228: 1.4066698285382905e-06
Position 269: 1.2884172447717708e-06
Position 5478: 7.556198120402517e-07
Position 490: 7.200550701372402e-07
Position 8948: 5.86117277770784e-07
Position 8846: 5.631212027615465e-07
Position 5828: 4.6059237047949047e-07
Position 8712: 4.568700070387281e-07
Position 23044: 4.4701034869587253e-07
Position 1787: 4.2883710285073373e-07
Position 8868: 3.8801370200888466e-07
Position 8629: 2.925730535050351e-07
Position 8861: 2.4065484843750023e-07
Position 5989: 2.3007318927777116e-07
Position 6005: 2.200850760278404e-07
Position 236: 1.952384327142902e-07
Position 271: 9.280934832002118e-08
Position 5907: 7.097197868647979e-08
Position 448: 3.7838092528994556e-08
Position 9194: 3.560909477875972e-08
Position 9778: 2.780083743676231e-08
Position 8891: 5.759767907667899e-09
Position 1387: 3.7250627635617043e-09
Position 1489: 1.911447991262209e-09
Position 1723: 1.635724586432489e-09
Position 9004: 1.5748999025096184e-09
Position 1536: 1.4649449645249107e-09
Position 426: 1.4544847422047636e-09
Position 443: 1.2009276068411995e-09
Position 451: 1.0035889434760616e-09
Position 1495: 9.550581900837738e-10
Position 1551: 9.364548570861845e-10
Position 1313: 6.593491064136867e-10
Position 135: 5.5529966072798945e-11
Position 423: 4.738794758899542e-11
Position 180: 4.6824579012837694e-11
