Gene = ABHD11
Position 2078: 0.001113944606564123
Position 484: 0.0010395177752776012
Position 1983: 0.0010126005976900771
Position 1513: 0.0009061303763041493
Position 1341: 0.0008682440598219571
Position 2282: 0.0006898781274571023
Position 1108: 0.0005628980238097006
Position 1364: 0.0005547728095112625
Position 2007: 0.0005358915410569137
Position 901: 0.0005186498491303055
Position 1660: 0.0004567868649847038
Position 1853: 0.0004393539023783866
Position 1686: 0.0004034358383664441
Position 1628: 0.00033968437953663176
Position 1878: 0.0003314406411086819
Position 866: 0.00029097149760853424
Position 1457: 0.0002541955230370645
Position 752: 0.0001975333004160771
Position 2685: 0.00019076426895053676
Position 1405: 0.00018311736390467663
Position 158: 0.00017785852659988336
Position 1798: 0.00016305071763335035
Position 440: 0.00013926692000742913
Position 1716: 0.00011828262828762211
Position 1774: 9.343683605542017e-05
Position 2496: 8.70185797232848e-05
Position 1302: 8.455325583512258e-05
Position 1726: 8.219177627581686e-05
Position 905: 6.65974872205471e-05
Position 1206: 4.2537996764450576e-05
Position 1412: 2.697454725608708e-05
Position 1481: 2.4927139108685932e-05
Position 512: 2.4449321936016815e-05
Position 969: 1.9275092494352917e-05
Position 185: 1.668967797971432e-05
Position 188: 1.3535886814536042e-05
Position 1518: 8.761764162296628e-06
Position 918: 8.463775967012569e-06
Position 1589: 8.284533311140406e-06
Position 1525: 7.405933363223324e-06
Position 527: 6.704155645736308e-06
Position 960: 5.9110555716040445e-06
Position 1702: 4.785364544413097e-06
Position 658: 2.4938688387349245e-06
Position 191: 2.2666038355540477e-06
Position 910: 2.0105064453321907e-06
Position 1821: 1.3374113802480475e-06
Position 807: 3.1975369352778257e-07
Position 194: 2.1151951302415747e-07
Position 524: 6.926534987728371e-08
Position 135: 4.944538577322795e-08
Position 216: 2.1478634240623325e-08
Position 205: 1.5015538986093002e-08
Position 612: 1.1456803445400703e-08
Position 167: 9.113502277697608e-09
Position 531: 6.143942336037399e-09
Position 122: 4.1193298848265335e-09
Position 538: 1.0430878659810526e-09
Position 221: 9.006872143763489e-10
Position 603: 3.309663610336194e-10
Position 246: 1.9422303403606433e-10
Position 226: 9.012002422426325e-11
Position 231: 3.64219132953573e-11
Position 583: 1.1457321209767254e-12
Position 598: 2.3287499938707694e-13
Position 600: 3.912574581148882e-14
Position 544: 2.5358050843038417e-14
