Gene = PUSL1
Position 825: 4.91362280660305e-07
Position 445: 4.891164800786892e-07
Position 1420: 2.996110016615374e-07
Position 1345: 2.920179820067866e-07
Position 1381: 2.0628957752040082e-07
Position 1389: 1.9863399287616442e-07
Position 1073: 1.4840916928014479e-07
Position 212: 1.375359579571505e-07
Position 209: 1.289855639660204e-07
Position 1037: 1.2246656164999633e-07
Position 1257: 1.1359405240613899e-07
Position 405: 7.06752313586185e-08
Position 1281: 5.000129734756118e-08
Position 438: 1.0112466278981904e-08
Position 157: 5.8826632743488015e-09
Position 166: 4.628642501582997e-09
Position 172: 4.031231128427219e-09
Position 133: 1.5267934303052258e-09
Position 154: 1.2697983070797493e-09
Position 98: 1.4112090719728316e-10
Position 451: 1.1616986165337256e-10
Position 81: 3.688850095447392e-11
