Gene = EXO5
Position 1134: 0.01140147418398864
Position 1731: 0.01101636857007826
Position 2863: 0.010683956189733486
Position 460: 0.009513715881053701
Position 2579: 0.008348252107175621
Position 4635: 0.008316760849898512
Position 4626: 0.008226020645426256
Position 5784: 0.005905099621747492
Position 2246: 0.005829907866038751
Position 6070: 0.004886739974435436
Position 2926: 0.003573878858844617
Position 1668: 0.0033323789169096086
Position 4110: 0.0025406087359923024
Position 6277: 0.002410312252265407
Position 4574: 0.0023321719930567255
Position 1778: 0.0022824155622811248
Position 3955: 0.0020241882156539943
Position 3598: 0.00201866294425878
Position 6676: 0.0016860602473802973
Position 3905: 0.0016386611682596996
Position 5269: 0.0016116581715952885
Position 1137: 0.001558106394040671
Position 3182: 0.0013093295240812785
Position 1074: 0.001283868862095371
Position 1026: 0.0012523832320272068
Position 2776: 0.0011744756618130739
Position 339: 0.0011578502194108527
Position 1534: 0.0010029471116099525
Position 2621: 0.0009457399660346547
Position 2825: 0.0009111462524659588
Position 518: 0.0009004186939447152
Position 716: 0.0007890413422830028
Position 567: 0.0007735296584763951
Position 275: 0.0006473383980280735
Position 2136: 0.0005800455690280354
Position 403: 0.0005717175826079849
Position 474: 0.0004780293529412451
Position 811: 0.00039995867937886415
Position 432: 0.0003940965682394746
Position 742: 0.00038705880021515615
Position 2709: 0.00036639779750004926
Position 1379: 0.00035440572987194984
Position 456: 0.0002898160376502719
Position 468: 0.00026255189343022995
Position 476: 0.00024656668870885203
Position 1854: 0.00019571873717150713
Position 1508: 0.00019214530426117548
Position 538: 0.000132433967729827
Position 570: 0.000126681734330469
Position 830: 0.00011221828489831558
Position 510: 9.794833513164961e-05
Position 1236: 7.130923463669146e-05
Position 784: 5.784385534059786e-05
Position 217: 5.25851141192047e-05
Position 481: 4.641947363401054e-05
Position 542: 3.2437234679795705e-05
Position 713: 2.3412143872521615e-05
Position 943: 2.0167357099990957e-05
Position 919: 1.9987738069703936e-05
Position 411: 1.925813173131234e-05
Position 366: 1.626565809460466e-05
Position 1029: 1.4196517043284578e-05
Position 1033: 1.2639522509373426e-05
Position 608: 1.055658304745686e-05
Position 839: 8.60329479830348e-06
Position 622: 6.594066717107903e-06
Position 593: 4.100813371995946e-06
Position 1710: 2.9144393059564922e-06
Position 851: 1.7829149581907674e-06
Position 856: 1.720662287701375e-06
Position 422: 7.601304740628266e-07
Position 415: 4.1416385098933526e-07
Position 212: 5.463666183319922e-10
Position 136: 4.2153214336767994e-13
Position 113: 1.579103988862613e-13
Position 100: 1.041383473018506e-14
Position 165: 7.869323628670606e-15
Position 198: 4.563692748949446e-15
Position 185: 2.6551569708193244e-15
Position 120: 7.576154217982354e-16
Position 142: 6.290566404093027e-16
Position 178: 5.079670658687165e-16
Position 167: 3.7024354814883595e-16
Position 110: 3.1972543420767353e-16
Position 172: 1.1571266198490243e-17
Position 159: 7.51434899352854e-18
