Gene = PRCC
Position 27922: 0.007163887260830591
Position 23863: 0.0058383650837428285
Position 411: 0.005723364994617566
Position 25785: 0.005545265805625115
Position 28629: 0.005197446012118535
Position 31326: 0.0043683560239919286
Position 28386: 0.00430672861564775
Position 26737: 0.0036014922216433655
Position 24922: 0.0035455768384519007
Position 557: 0.0035236503555271964
Position 25464: 0.0032511773060563964
Position 983: 0.0031628400565393133
Position 5884: 0.003061678461213743
Position 25772: 0.0029922463969951447
Position 26115: 0.002958906704750238
Position 3702: 0.0024965552985304054
Position 350: 0.002262048258254892
Position 31142: 0.0022402044336991686
Position 28136: 0.0018948032356632587
Position 26030: 0.0016755794914468292
Position 27439: 0.0016038165400861285
Position 27334: 0.0015188809167431094
Position 29260: 0.0014932636815868905
Position 28562: 0.0012691547227114848
Position 32276: 0.0012406142728740588
Position 26052: 0.0011831800531354286
Position 779: 0.001151226962682426
Position 46: 0.0010046581593271366
Position 26128: 0.000994714147947782
Position 928: 0.0009310384012704972
Position 24811: 0.0008978831101816414
Position 892: 0.000864293621494292
Position 26108: 0.0008066143174404575
Position 26693: 0.000698682434492603
Position 1484: 0.0006783483397253032
Position 25637: 0.0006545737823874928
Position 24312: 0.0005332992218205995
Position 168: 0.0004358761862021456
Position 25591: 0.0003967460364916765
Position 27527: 0.0003535512982232834
Position 29150: 0.00034457160675484727
Position 32909: 0.000282878293432175
Position 26048: 0.000274686859418882
Position 25269: 0.00024208295244722053
Position 1558: 0.00020072875626377963
Position 896: 0.00018643258464570158
Position 28220: 0.00018136843819450981
Position 28654: 0.0001728441830417338
Position 24297: 0.00017135632771912447
Position 792: 0.00015332310567489572
Position 98: 0.00014523892994586042
Position 29882: 0.0001428679079851139
Position 1345: 0.00013298461148651916
Position 24168: 8.757504978467842e-05
Position 29264: 8.138341856292598e-05
Position 27447: 6.019118160120725e-05
Position 281: 5.369617967735497e-05
Position 24497: 5.091137015822834e-05
Position 25235: 4.953811303378346e-05
Position 27546: 4.923868030919597e-05
Position 385: 2.9607033435816795e-05
Position 28712: 2.8193838978194964e-05
Position 76: 2.147587368800858e-05
Position 50: 2.026228611254885e-05
Position 93: 2.009404617735484e-05
Position 219: 1.1491302426229447e-05
Position 25513: 8.563185192369624e-06
Position 25: 4.176317413113487e-06
Position 581: 2.9361386147268223e-06
Position 111: 1.580835773875422e-06
Position 1207: 1.0376340337526766e-06
Position 654: 9.837935494791854e-07
Position 121: 6.613378000105006e-07
Position 25829: 6.4541812551028e-07
Position 469: 6.44171682407944e-07
Position 1226: 6.411757251884555e-07
Position 274: 5.897549281823939e-07
Position 24667: 1.2655835797799124e-07
Position 27296: 1.0863547053701359e-07
Position 24411: 9.708585327067837e-08
Position 24398: 8.64350018273899e-08
Position 24768: 7.368844052683782e-08
Position 27313: 4.734241632875939e-08
Position 48: 2.141275311970603e-08
Position 841: 1.8719841349296903e-08
Position 53: 9.979050837506026e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9229: 1.0000000000000044
Position 23752: 0.9894856837944527
Position 27164: 0.9887495636741929
Position 23566: 0.9862574136661151
Position 32873: 0.9545254812862537
Position 24196: 0.9182459466759557
Position 14781: 0.8198912265283016
Position 29775: 0.5159658465149416
Position 1333: 0.472864155470897
Position 29664: 0.4706652719406735
Position 28294: 0.3075220492432048
Position 26968: 0.2328428601558438
Position 1300: 0.2192070868631194
Position 29979: 0.20421324613065356
Position 25632: 0.18546016295863607
Position 1655: 0.11253915248242406
Position 30890: 0.10022883892720318
Position 32248: 0.09913511737259961
Position 27964: 0.09463690106677429
Position 30467: 0.08469454177364773
Position 6256: 0.0832964711238228
Position 30192: 0.07858964745594071
Position 25714: 0.06922047660745952
Position 30263: 0.06289324110187958
Position 30154: 0.06231909677922307
Position 6400: 0.05980911276881805
Position 1723: 0.05661944678703013
Position 2790: 0.052282763340906244
Position 30463: 0.05214746300455827
Position 29959: 0.047623968427299775
Position 30157: 0.046335992938377375
Position 554: 0.04503168603987968
Position 32128: 0.04486195075226937
Position 27410: 0.043328706069946134
Position 30209: 0.04319579488934506
Position 29941: 0.042702049898249536
Position 3874: 0.040626560311498056
Position 30488: 0.03709094756031992
Position 24253: 0.03682526310130133
Position 24586: 0.035871339767701724
Position 6373: 0.02907610924224515
Position 27812: 0.026938888856290876
Position 24164: 0.026057820806871523
Position 26481: 0.024107101721760664
Position 29944: 0.017932132279298397
Position 682: 0.017194258713142535
Position 620: 0.014902248057534468
Position 3110: 0.01223395215507934
Position 3811: 0.01198926942450841
Position 439: 0.011482259646650748
Position 1377: 0.010629808101844116
Position 1076: 0.0102821820799653
Position 25636: 0.009160126816385946
Position 24131: 0.008891242535485507
Position 184: 0.008884407278804789
Position 25952: 0.008350209873318058
Position 26502: 0.00742199390867198
Position 27882: 0.007144175768223765
Position 30831: 0.007131208262582722
Position 1534: 0.007110710795940449
Position 24611: 0.00678422891564906
Position 30139: 0.006550350328908676
Position 24229: 0.0057927320980660415
Position 25492: 0.005525120453406251
Position 23731: 0.00513809977707112
Position 29778: 0.005003906359931393
Position 28488: 0.004592393000608194
Position 26260: 0.004507091099467074
Position 30031: 0.004202734904027771
Position 4241: 0.004131071706131981
Position 25530: 0.004077350769586564
Position 1221: 0.0040464442107600316
Position 27832: 0.003778182417917671
Position 27170: 0.0037326152071956425
Position 4215: 0.003659715961993327
Position 30392: 0.003518385092652245
Position 1041: 0.003431125715018963
Position 29692: 0.0033513886931243655
Position 27466: 0.003288863606507571
Position 29956: 0.0032596930982618853
Position 24207: 0.0031884995403588037
Position 32777: 0.0031646556697965287
Position 28332: 0.0031534443500836886
Position 5715: 0.003061678461213742
Position 31108: 0.0027463891359023576
Position 24852: 0.0027306431787297155
Position 27486: 0.0025835285462457603
Position 3842: 0.0025253206114265966
Position 32563: 0.002484160806683928
Position 3853: 0.0023778696136962877
Position 26971: 0.0020800903951426514
Position 27132: 0.0020595383004895617
Position 25322: 0.0019669587726093094
Position 2919: 0.0018389806084864405
Position 24736: 0.0017279176854982918
Position 24588: 0.001626545119539437
Position 1259: 0.0016001248452275777
Position 29179: 0.0015746471001498155
Position 28335: 0.0014897222040064003
Position 26477: 0.001252258085179129
Position 409: 0.0011335128086070287
Position 26312: 0.0011124768538725463
Position 25351: 0.0010889105925791327
Position 28304: 0.0010488860033877237
Position 3400: 0.0010089484524174526
Position 3380: 0.0010018063730898746
Position 26338: 0.0009892003941958127
Position 491: 0.0008771861076883291
Position 27009: 0.0008699539941709205
Position 1423: 0.0007871132566773571
Position 33279: 0.000754184066632798
Position 1496: 0.00073863277138423
Position 1071: 0.0007377100546407696
Position 27106: 0.0007230188090777926
Position 26234: 0.000656427870762842
Position 942: 0.0006100299908591416
Position 26075: 0.0005896225362695778
Position 1578: 0.0005838355195717284
Position 32089: 0.0004923082213815183
Position 3311: 0.0004858004730230779
Position 27966: 0.0004225514099670746
Position 3058: 0.00041843868347436644
Position 27496: 0.0003447819063564119
Position 28824: 0.0003445716067548476
Position 31944: 0.0003131182605635778
Position 28542: 0.00030941783553853857
Position 32424: 0.0002299190537944253
Position 24489: 0.00018462716550335633
Position 297: 0.00018115728566777433
Position 27921: 0.00017749573189164184
Position 24486: 0.0001708607737654013
Position 294: 0.00015687675607318336
Position 377: 0.00014659566511294978
Position 27472: 0.00014118028051201233
Position 25302: 0.00013922246762197225
Position 30687: 0.00013786433013252832
Position 1254: 0.00011594522412183688
Position 32466: 0.00011582023367853332
Position 817: 0.00010624889756139884
Position 27814: 0.00010120432588672538
Position 29901: 9.823894784617609e-05
Position 29981: 8.171868705990779e-05
Position 24664: 8.123953806204507e-05
Position 958: 8.006048089969813e-05
Position 24531: 7.258864988627587e-05
Position 27906: 7.174168367758735e-05
Position 229: 7.12247025062246e-05
Position 27419: 6.807605859833376e-05
Position 498: 6.73303057351131e-05
Position 25354: 6.14955099158044e-05
Position 24992: 6.0124238328256316e-05
Position 27590: 4.4763169858590055e-05
Position 688: 4.127813111779712e-05
Position 24460: 3.9891682169027946e-05
Position 25135: 3.8397625142835195e-05
Position 851: 3.7406543646364235e-05
Position 24028: 3.71406189179971e-05
Position 25042: 3.6794033690288413e-05
Position 1344: 3.608900656257743e-05
Position 27507: 3.545337649594468e-05
Position 24972: 3.301804967721647e-05
Position 25138: 3.029354300566578e-05
Position 1097: 2.8710210882851506e-05
Position 992: 2.8495713363551448e-05
Position 24768: 2.2743936863917983e-05
Position 28093: 2.2385889630108076e-05
Position 30042: 2.220362985275874e-05
Position 247: 2.2105829220769824e-05
Position 1173: 2.037838325759695e-05
Position 25165: 1.8380381828122157e-05
Position 1449: 1.808122259764139e-05
Position 24410: 1.2509983532091024e-05
Position 961: 1.249692137898547e-05
Position 23987: 1.1299256329621696e-05
Position 24806: 8.079399372340127e-06
Position 536: 7.959124088955387e-06
Position 226: 6.877471955962633e-06
Position 26021: 6.545336870105699e-06
Position 24266: 6.511710546835319e-06
Position 24073: 6.432639031792572e-06
Position 691: 5.773614783248647e-06
Position 1105: 5.6244164796011495e-06
Position 561: 4.936198752427381e-06
Position 572: 4.41659018041631e-06
Position 1112: 4.32164626040232e-06
Position 693: 4.1896866326023765e-06
Position 24404: 3.585595271879904e-06
Position 452: 3.565508385872518e-06
Position 27515: 3.2540908689097293e-06
Position 25504: 3.054109337615371e-06
Position 201: 1.3904982143658508e-06
Position 30524: 3.26734543104153e-07
Position 24446: 2.76985791859614e-07
Position 24290: 2.054227389708167e-07
Position 998: 1.9639641040212467e-07
Position 795: 1.8082079246020302e-07
Position 24637: 1.6809011762934166e-07
Position 785: 1.6086115980158849e-07
Position 24800: 1.0380072343546322e-07
Position 733: 5.084399929447511e-08
Position 24523: 1.9385287710659263e-08
Position 108: 1.924305094069866e-08
Position 137: 1.5510332183976586e-08
Position 24704: 1.4500336155648876e-08
Position 266: 1.0057003911233907e-08
Position 709: 4.834627334618755e-09
Position 505: 4.1937993981036735e-09
Position 24855: 8.704250616893954e-10
