Gene = TAC1
Position 1814: 0.9135693256322167
Position 7965: 0.9065947107875647
Position 752: 0.6944489534282441
Position 2917: 0.4402131339418334
Position 2798: 0.32683701857421416
Position 695: 0.2803397543522611
Position 6197: 0.26685053387331936
Position 8217: 0.2666099727166622
Position 8284: 0.1951564166727733
Position 439: 0.1274522605240821
Position 4390: 0.10150351941377063
Position 8318: 0.06840945596559579
Position 8243: 0.06228205565593654
Position 3039: 0.05831782205983163
Position 6369: 0.04153346949000112
Position 8315: 0.039114472552450125
Position 8437: 0.027274647966111704
Position 2148: 0.026084949012477335
Position 209: 0.026073265162167864
Position 2339: 0.02439509747609767
Position 8530: 0.024038033129435185
Position 1050: 0.022440809516769224
Position 4218: 0.020665773504792418
Position 7065: 0.01830774200387658
Position 2268: 0.017716937678571732
Position 6825: 0.01771199212873054
Position 4240: 0.0175389329676877
Position 2611: 0.016466476368653754
Position 4352: 0.01607757523188392
Position 2004: 0.01567055012069075
Position 7134: 0.015215467819223416
Position 1817: 0.01350512604988933
Position 1018: 0.011639226612778473
Position 7207: 0.011539539112680674
Position 6877: 0.011169652319464145
Position 1462: 0.010955737362422363
Position 4337: 0.00910728051250236
Position 899: 0.008871281211903113
Position 729: 0.008272795657341596
Position 1850: 0.007758603655577076
Position 6917: 0.007028001019743744
Position 8248: 0.007024116473614608
Position 8224: 0.006459841761670443
Position 3567: 0.0061074689420110755
Position 2066: 0.005892807444891027
Position 2038: 0.00540931616747739
Position 6387: 0.0052582239993126945
Position 5778: 0.004963064865050028
Position 3374: 0.00492037444378167
Position 1347: 0.00487561167155135
Position 1030: 0.004860148893819942
Position 8549: 0.004743468019661396
Position 3245: 0.004717666723457502
Position 2771: 0.004311894744649167
Position 7163: 0.0036553017479781153
Position 4258: 0.003295052418195353
Position 648: 0.0032584881526016027
Position 762: 0.0030247068009101627
Position 7469: 0.0026391806746696783
Position 2096: 0.002516218169003161
Position 6250: 0.0023715740837821405
Position 2131: 0.0022629129510581625
Position 2746: 0.002237855300710156
Position 1337: 0.002201199180791099
Position 2855: 0.002157750866479601
Position 4606: 0.00212867220995554
Position 3341: 0.0020511253976667992
Position 938: 0.0019618426144439355
Position 2302: 0.0018029632894149814
Position 7646: 0.001754034185689402
Position 8464: 0.001700127043082224
Position 8327: 0.0016930017766974784
Position 456: 0.0016509225528976302
Position 6428: 0.0012724581421098102
Position 7630: 0.0012555733321289462
Position 2231: 0.0012251845554363692
Position 907: 0.001150056270087934
Position 1063: 0.0010934898719776676
Position 1312: 0.0010852286067642737
Position 1162: 0.0010350794465841273
Position 5737: 0.000981800093328353
Position 3060: 0.0008962186050850831
Position 554: 0.0008934709396626539
Position 5407: 0.0008475019707343899
Position 1985: 0.0007458057304850215
Position 2006: 0.0007424786928686546
Position 386: 0.000714096989563257
Position 6021: 0.0006812452295293494
Position 1066: 0.0006569854178409063
Position 765: 0.0006569766176108262
Position 4402: 0.0006075777436512128
Position 4298: 0.0005772714009663968
Position 3212: 0.0005530374308916802
Position 2164: 0.0005225915105866853
Position 1133: 0.0005207671022304013
Position 499: 0.0004941792336599167
Position 4731: 0.0004657222886364866
Position 2020: 0.0004237202976440929
Position 475: 0.0003688915562339156
Position 3512: 0.0003604113749372703
Position 5804: 0.000315513837726732
Position 1176: 0.00031207280010077837
Position 4924: 0.00030976551464932233
Position 7612: 0.00029763711389261193
Position 2126: 0.00027284219151863014
Position 2866: 0.00026757192331783346
Position 3987: 0.0002563249418869705
Position 1085: 0.00022962699146652618
Position 2579: 0.00022406305061683886
Position 1425: 0.00021873609108934259
Position 2183: 0.0001742824164013935
Position 3811: 0.00016587512363053756
Position 2314: 0.00016209779770330021
Position 349: 0.00015637723015283087
Position 1431: 0.00015458971357015946
Position 4279: 0.00015169993854100258
Position 8038: 0.00014372183951501366
Position 441: 0.00013979404049962538
Position 606: 0.00012466202106719334
Position 2090: 0.00011012303905185157
Position 1437: 0.00010857673707071795
Position 940: 0.00010610731400364312
Position 2169: 0.00010494180291166994
Position 1354: 9.717733596856907e-05
Position 4930: 9.442968609312022e-05
Position 380: 8.460497117507976e-05
Position 1319: 8.455763944305895e-05
Position 5242: 7.198611649794826e-05
Position 1193: 7.160789643324112e-05
Position 172: 6.81447557986241e-05
Position 5337: 6.505751697375032e-05
Position 2374: 6.326491622546862e-05
Position 3949: 6.307219336211765e-05
Position 3187: 5.976984104389692e-05
Position 2360: 5.647704329898787e-05
Position 3546: 4.575132647237676e-05
Position 771: 4.334400105908866e-05
Position 3901: 4.332680630980284e-05
Position 2810: 4.240897384431722e-05
Position 3517: 4.169527135287717e-05
Position 1221: 4.131140345159014e-05
Position 944: 3.8398638417206416e-05
Position 1243: 3.7051918768778446e-05
Position 814: 3.530716808836984e-05
Position 4126: 3.232624169342514e-05
Position 3261: 3.0388522807309845e-05
Position 1218: 2.8226875401271942e-05
Position 508: 1.4365642249293575e-05
Position 2497: 1.4090651476500946e-05
Position 1091: 1.178785922145833e-05
Position 506: 1.1619917526954433e-05
Position 1389: 1.0096472444204268e-05
Position 1612: 8.032572630865687e-06
Position 2242: 7.836110988477202e-06
Position 1977: 7.695073891348506e-06
Position 2928: 7.226404664110598e-06
Position 1198: 6.49907822835584e-06
Position 1401: 6.266964275634684e-06
Position 844: 5.618787101512032e-06
Position 1102: 5.448674550634138e-06
Position 288: 5.38112379043314e-06
Position 161: 4.408240413415726e-06
Position 253: 2.348455268408912e-06
Position 2646: 1.3744805096592956e-06
Position 3320: 9.810682696504675e-07
Position 3193: 8.718435271982803e-07
Position 1934: 8.251076650023797e-07
Position 1852: 7.58288352608213e-07
Position 131: 6.500084664363772e-07
Position 1736: 4.9232007338906e-07
Position 393: 4.284528079674061e-07
Position 246: 4.107518942269606e-07
Position 138: 3.9409514621112056e-07
Position 1838: 3.9100316546237394e-07
Position 95: 3.134891403130826e-07
Position 233: 2.9535506973747995e-07
Position 1731: 2.492243803523704e-07
Position 169: 2.386328428078757e-07
Position 488: 1.6547966818758557e-07
Position 1524: 1.613245457906171e-07
Position 292: 1.2901889708252853e-07
Position 179: 1.2360362626462643e-07
Position 217: 1.1337657516292646e-07
Position 821: 9.256649757743583e-08
Position 219: 6.297833623548281e-08
Position 1655: 2.776171500074078e-08
Position 503: 1.774167268800175e-08
Position 516: 1.646668832148121e-08
Position 566: 1.0316106340197616e-08
Position 960: 9.879258801294478e-09
Position 3171: 9.08434194560154e-09
Position 181: 7.68856970102169e-09
Position 255: 5.616357521935747e-09
Position 969: 3.569578972107537e-09
Position 226: 9.850607412014806e-10
Position 99: 4.2608631168914745e-10
Position 141: 4.127408195862157e-10
Position 263: 2.2003070341894094e-10
Position 92: 1.5282869927096897e-10
Position 1687: 1.5198936499131896e-11
Position 111: 1.02892566701478e-12
Position 72: 1.0021013576275714e-13
