Gene = XYLB
Position 1777: 0.0003360412760787699
Position 32560: 0.00032935057443351346
Position 3268: 0.00032603700224868496
Position 19924: 0.0002822029881383078
Position 25962: 0.0002492296659976482
Position 16992: 0.0001998786202519785
Position 506: 0.0001793068151166035
Position 3079: 0.00016602041827057975
Position 983: 0.0001557484235338136
Position 33214: 0.00010155183706115287
Position 2786: 9.520823224693701e-05
Position 26448: 7.851905087592187e-05
Position 1160: 7.395508469681882e-05
Position 2917: 6.95134316252949e-05
Position 17551: 5.9637871960867624e-05
Position 19016: 5.850717392089798e-05
Position 26621: 4.859942599388929e-05
Position 2766: 4.8541902607792946e-05
Position 1662: 4.842954344059176e-05
Position 461: 4.54264315040555e-05
Position 2874: 4.172986238401616e-05
Position 1019: 3.6619220078551435e-05
Position 1858: 3.451228991923274e-05
Position 2955: 2.3539954407721646e-05
Position 1362: 1.5701808729388427e-05
Position 1867: 1.4344988855779656e-05
Position 18911: 9.783876403781747e-06
Position 3308: 9.713919669357204e-06
Position 1820: 8.645499071560855e-06
Position 827: 8.181618920069395e-06
Position 18784: 6.541465356474674e-06
Position 40324: 4.55960909100385e-06
Position 1017: 4.190865943261601e-06
Position 26718: 3.880649678785243e-06
Position 1204: 3.6980281974780816e-06
Position 729: 2.7649181463621353e-06
Position 1299: 2.6442624916115127e-06
Position 765: 2.290387265732019e-06
Position 318: 1.38989581757293e-06
Position 486: 3.4123309013207375e-07
Position 861: 2.2221725942205703e-07
Position 917: 1.221419054570037e-07
Position 566: 1.1767954591273225e-07
Position 931: 7.934692974372228e-08
Position 152: 6.316051093065895e-08
Position 472: 3.692526281631758e-08
Position 628: 9.124729382021753e-09
Position 307: 3.821014892423333e-09
Position 693: 3.0544894831725847e-09
Position 6: 7.189083677006315e-10
Position 214: 2.1729795775014856e-10
Position 43: 3.5177560555426477e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 25875: 0.9984042689822644
Position 16157: 0.9982122315420701
Position 50292: 0.9957256318802628
Position 30138: 0.9925573659056478
Position 48725: 0.9610960453200906
Position 32466: 0.9488169721446159
Position 18828: 0.9055527945807035
Position 66156: 0.9051901414217249
Position 28364: 0.8716564744927826
Position 5450: 0.8423202635640056
Position 23276: 0.8053625356211371
Position 18419: 0.7964411606304552
Position 2822: 0.7682879265178256
Position 37923: 0.6947170979277298
Position 1770: 0.6411830880576921
Position 38246: 0.6350972887911106
Position 9979: 0.6195668415843049
Position 3347: 0.6014049503989757
Position 39465: 0.5917865576398681
Position 23128: 0.5869337642505429
Position 37681: 0.5825757798102982
Position 13559: 0.5516571879520291
Position 34769: 0.5388538052344657
Position 26335: 0.5305103091099287
Position 21405: 0.4272761812626959
Position 2658: 0.38704780241081843
Position 39383: 0.36225228863187237
Position 3022: 0.3402590630396194
Position 20245: 0.3049836715153342
Position 35709: 0.2826271641147839
Position 30415: 0.2744334104143708
Position 30486: 0.2673305760115304
Position 25360: 0.26646393774613153
Position 13402: 0.26170980926350884
Position 27653: 0.2580476005226272
Position 27524: 0.23868712275248294
Position 16819: 0.23382378465755474
Position 10234: 0.22039971915211157
Position 29337: 0.2138722508214878
Position 5032: 0.21201200115435734
Position 6323: 0.2090606023106432
Position 26418: 0.20802533529225162
Position 5184: 0.1997398562308471
Position 1456: 0.19926719487039732
Position 19133: 0.180104523480782
Position 18364: 0.17991413722321273
Position 29871: 0.1640121712367721
Position 22803: 0.1554966283499999
Position 20028: 0.1484031020218559
Position 25091: 0.14835569566164702
Position 26375: 0.1427200523853693
Position 27568: 0.13764251668982322
Position 19992: 0.13027449584646073
Position 2609: 0.12298765551380193
Position 37653: 0.09645917643470449
Position 5446: 0.08461792757189604
Position 23523: 0.07449181677212813
Position 26738: 0.06719525315012474
Position 33391: 0.06656224128892531
Position 16744: 0.06228948256468754
Position 27682: 0.06224167454115568
Position 17550: 0.06180292585541976
Position 28127: 0.0588150064906333
Position 37903: 0.05683497603816729
Position 25623: 0.055451648932473944
Position 18712: 0.04944926384350709
Position 48888: 0.04803821329792027
Position 10200: 0.0466672697384411
Position 39353: 0.045752360878443664
Position 27973: 0.04109611813555086
Position 13666: 0.041014976339054744
Position 29317: 0.039506301611866974
Position 13743: 0.039255550684402195
Position 32781: 0.035191878699576254
Position 26451: 0.03242703032854973
Position 54111: 0.031549473203775505
Position 26204: 0.031181816566802485
Position 3435: 0.030963596739024386
Position 6395: 0.03058805624788344
Position 28080: 0.029920602435129708
Position 54280: 0.029781673670781935
Position 34805: 0.029107278528971714
Position 17735: 0.028501942285591466
Position 17523: 0.028444036486538274
Position 26870: 0.026978784157797888
Position 1929: 0.025274934604805017
Position 10197: 0.02500250877496535
Position 21602: 0.02486160775641836
Position 18845: 0.024037959029720602
Position 27444: 0.023440262942530436
Position 55185: 0.02216660108043922
Position 30354: 0.02053788700261415
Position 3366: 0.019344415997694663
Position 16348: 0.018906061600796574
Position 35723: 0.0187889521883405
Position 17933: 0.0174195432458388
Position 32796: 0.017400415226859527
Position 26397: 0.01724908854409497
Position 20038: 0.0159810995101801
Position 23096: 0.015023521496453678
Position 17821: 0.014384968990951073
Position 19814: 0.014324886906550793
Position 30526: 0.014089144746724968
Position 51061: 0.013932479280991688
Position 30300: 0.013177280911111144
Position 1494: 0.012746981245677476
Position 1602: 0.012591865726055602
Position 26665: 0.012539693963330989
Position 1795: 0.012407693980717597
Position 26301: 0.012270092495451435
Position 35319: 0.011766613976043621
Position 32462: 0.011509942013735428
Position 19106: 0.011411637295633756
Position 30366: 0.01097952122257749
Position 2550: 0.01064819928878062
Position 28700: 0.010616481235695138
Position 5535: 0.010416163507139427
Position 32741: 0.010400052508978847
Position 26186: 0.010186036800313195
Position 5470: 0.010024436622044565
Position 20200: 0.00991079300329585
Position 996: 0.009512438965741186
Position 37844: 0.00925594264286968
Position 1261: 0.00790314336493191
Position 2720: 0.0075902072112547445
Position 28655: 0.007466060074539885
Position 28695: 0.007220167968054983
Position 30384: 0.006970640598659472
Position 32813: 0.0068164005529721275
Position 20861: 0.0066906833187688865
Position 2009: 0.0065921370714605914
Position 1559: 0.0065629335739602595
Position 26491: 0.006521146372828826
Position 33277: 0.006456620963297929
Position 6554: 0.0064047663691687426
Position 29901: 0.006359550936404582
Position 16879: 0.006213126141741121
Position 333: 0.006201853035019941
Position 35685: 0.0061090845298345875
Position 4660: 0.005778627805524105
Position 27409: 0.0055162087946263455
Position 6550: 0.0054097528357422
Position 18255: 0.005253041792910395
Position 18154: 0.004690808118479843
Position 13699: 0.004634671347591115
Position 16307: 0.004630378839312078
Position 9817: 0.004567601354304748
Position 28652: 0.004479407055612179
Position 2089: 0.004423297074940004
Position 16711: 0.004260380359306112
Position 51084: 0.004041336165880784
Position 1368: 0.003922284853504255
Position 4580: 0.003820790560620576
Position 1959: 0.0036378664601460983
Position 974: 0.003115200487613354
Position 1650: 0.003004323195972648
Position 17412: 0.002968647022538607
Position 362: 0.002912731181808197
Position 1677: 0.002771859698511482
Position 423: 0.0026741642390005196
Position 27945: 0.0025921483085547866
Position 4482: 0.002335064986329181
Position 1705: 0.0021762638058112267
Position 6488: 0.002132358292722772
Position 26102: 0.0020994476042991766
Position 16777: 0.001965622137408606
Position 1661: 0.0018739703312285032
Position 17390: 0.0017559305705804624
Position 26028: 0.0017214102111560636
Position 32386: 0.0016792517987146776
Position 16010: 0.0016709007659800059
Position 51442: 0.0015315105137993093
Position 390: 0.0014630537297003615
Position 16656: 0.0013398173059368484
Position 52345: 0.0013323342457175398
Position 3583: 0.00123231284305753
Position 50520: 0.0012039228813174462
Position 1244: 0.001202896749486843
Position 33126: 0.0011664057129615799
Position 52832: 0.0011242670152359722
Position 486: 0.0010694960778949985
Position 2959: 0.001057320432827667
Position 29678: 0.001014185811496015
Position 34561: 0.0009273399290348004
Position 19851: 0.0009215556864220341
Position 19788: 0.0008886714405753876
Position 25902: 0.000857633189229165
Position 2797: 0.0008183322865824988
Position 19138: 0.0007791559329381856
Position 1637: 0.0007517195672811018
Position 18775: 0.000733985487928887
Position 20067: 0.000694312539805913
Position 27485: 0.0006894434844435141
Position 33076: 0.00066731449688785
Position 2824: 0.0006613064979268911
Position 3501: 0.000640805992623856
Position 399: 0.0006390133340440248
Position 50740: 0.0006358718322414278
Position 1720: 0.0006323451761718862
Position 1776: 0.0005751984577141471
Position 1165: 0.000554776386059642
Position 28722: 0.0005040097679860151
Position 19663: 0.00047764586587980954
Position 2462: 0.00047215785248661343
Position 1653: 0.000466205522293229
Position 19174: 0.000454070029781505
Position 439: 0.00038286048482638656
Position 44994: 0.000358113994442999
Position 19834: 0.00033328469733230994
Position 2790: 0.00032338104340883444
Position 1041: 0.000317726363990537
Position 1392: 0.0002996819137353382
Position 28407: 0.00026305855128755823
Position 26120: 0.00023355932703107197
Position 48940: 0.00023004305254695835
Position 5361: 0.0002145480436853839
Position 16430: 0.00021447274485513168
Position 40616: 0.00019215471109401661
Position 1345: 0.00016425752167379456
Position 1835: 0.00016094911348228335
Position 2391: 0.00015745373691459824
Position 23299: 0.00015141778182234275
Position 1725: 0.00011687302948576475
Position 28639: 0.0001136250378066519
Position 46180: 0.00011142694248381872
Position 17466: 0.00010856158049455559
Position 1378: 0.00010600607950170047
Position 409: 0.00010400462989027025
Position 1266: 9.996513283752484e-05
Position 650: 9.990696395437116e-05
Position 45987: 9.864904812441442e-05
Position 1797: 9.793038965407624e-05
Position 19048: 9.650344460812173e-05
Position 1977: 7.550116169680938e-05
Position 622: 7.14160510655359e-05
Position 1607: 7.069467602279879e-05
Position 42576: 6.958427851239781e-05
Position 3181: 6.667703004864359e-05
Position 45539: 5.727717532780642e-05
Position 1815: 5.364175758953259e-05
Position 739: 4.477789114313664e-05
Position 21174: 4.341262018651522e-05
Position 40513: 3.473322617789302e-05
Position 1111: 3.1361102733459875e-05
Position 40131: 3.116068939227134e-05
Position 18752: 3.0631784345661464e-05
Position 40300: 2.95469244188206e-05
Position 43335: 2.8881517619751867e-05
Position 32259: 2.7578879215794807e-05
Position 18619: 2.6656574388530676e-05
Position 40152: 2.653611782213441e-05
Position 42999: 2.372717448609102e-05
Position 1527: 2.368188991668221e-05
Position 42019: 2.332053092983775e-05
Position 26349: 2.2963712748868315e-05
Position 18596: 2.1771723779021185e-05
Position 1565: 1.959331727238468e-05
Position 40200: 1.8470539600582943e-05
Position 45934: 1.7278783603498854e-05
Position 42212: 1.6191179968871197e-05
Position 667: 1.5746299596802507e-05
Position 32853: 1.56585372743841e-05
Position 1131: 1.4966186251412395e-05
Position 26557: 1.493907335028311e-05
Position 1282: 1.4813288060615582e-05
Position 38775: 1.4586858176091488e-05
Position 441: 1.4024316974130842e-05
Position 39848: 1.3284668014236451e-05
Position 2058: 1.288152934408294e-05
Position 1185: 1.270464118273612e-05
Position 1009: 1.2341686188823286e-05
Position 690: 1.1361944090031216e-05
Position 27419: 9.587410521748887e-06
Position 868: 8.509429471959973e-06
Position 1496: 8.404196105411811e-06
Position 1137: 7.137260502037935e-06
Position 566: 3.494384414959356e-06
Position 450: 2.963710000375675e-06
Position 38855: 2.6060462887906586e-06
Position 1820: 2.2052745324426334e-06
Position 41007: 1.6508970387872665e-06
Position 1591: 1.2178945058560751e-06
Position 19072: 1.09782316824877e-06
Position 506: 8.881595371074624e-07
Position 502: 6.891522267674465e-07
Position 1169: 6.6280642631656e-07
Position 1073: 6.368759713168856e-07
Position 1269: 5.849582807369132e-07
Position 38717: 5.780262901171801e-07
Position 1045: 3.2363636112927145e-07
Position 823: 2.4842988932219596e-07
Position 18622: 2.2854840906324127e-07
Position 1017: 2.2361805623849851e-07
Position 3299: 2.2347194807965111e-07
Position 580: 2.0981527375632261e-07
Position 661: 1.905557777290559e-07
Position 33682: 1.8246333500281674e-07
Position 1299: 1.3797685350507012e-07
Position 798: 1.727623883031478e-08
Position 805: 1.5900060421945234e-08
Position 685: 1.2779812894577011e-08
Position 755: 1.2674040736929751e-08
Position 781: 6.666686968915315e-09
Position 880: 5.818575987756479e-09
Position 787: 2.6882246075193392e-09
Position 910: 2.6595178366839767e-09
Position 524: 2.616389906537557e-09
Position 693: 2.277982239517314e-09
Position 704: 1.4299413833386665e-09
Position 720: 1.3753461905371481e-09
Position 532: 9.992022741203335e-10
Position 520: 8.48802667860369e-10
Position 536: 7.847717419934626e-10
Position 699: 7.052353349733159e-10
Position 818: 6.966490990625053e-10
Position 577: 6.343642914283813e-10
Position 832: 2.2013092290007417e-10
Position 587: 8.088496036171568e-11
