Gene = ASB6
Position 3874: 3.894086958401389e-06
Position 3079: 3.3681838761134767e-06
Position 2716: 3.3537724215975273e-06
Position 927: 3.348332697874252e-06
Position 881: 3.215916861669159e-06
Position 2797: 5.325222733520541e-07
Position 405: 4.1867098532496573e-07
Position 2768: 3.684385420126266e-07
Position 3955: 3.185869009440594e-07
Position 624: 1.5120699890416615e-08
Position 106: 1.3792123282689565e-08
Position 914: 6.703085981803438e-09
Position 650: 5.93868637546545e-09
Position 329: 2.803713887800357e-09
Position 610: 2.137870935698986e-09
Position 171: 2.6023428361121126e-10
Position 94: 5.320993730220634e-11
Position 367: 1.2512153801651527e-11
Position 410: 2.1894754248296944e-12
Position 510: 1.6066669339861285e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9846376282325883
Position 3505: 0.9694920846144177
Position 2854: 0.9459267337085536
Position 1527: 0.7326715083788118
Position 3707: 0.7078987757763219
Position 4827: 0.38164647795304807
Position 2223: 0.356572655455878
Position 1035: 0.26416565799203556
Position 4320: 0.16862948079849802
Position 4590: 0.1276929705781643
Position 4941: 0.11187656390781964
Position 2427: 0.06841119973516775
Position 4273: 0.061532776929052416
Position 3833: 0.05463638928232153
Position 5017: 0.05382940986574002
Position 1833: 0.05033482470939848
Position 4210: 0.04665625493556449
Position 1442: 0.045674859812105194
Position 2011: 0.03965138162582503
Position 3661: 0.035209065964134915
Position 3913: 0.031433237452844404
Position 4043: 0.028984991213959945
Position 2917: 0.026942821381864372
Position 4237: 0.025651310482078648
Position 1531: 0.01643591421161706
Position 4206: 0.016197298558304023
Position 2181: 0.015088946763789626
Position 516: 0.01482591147452378
Position 1869: 0.012686835733672096
Position 2335: 0.012007949214636122
Position 4567: 0.010208095140589972
Position 1384: 0.009464367717645297
Position 694: 0.009183156740198666
Position 2886: 0.008979585271965755
Position 4996: 0.00888729008919446
Position 4294: 0.00860113400130405
Position 4085: 0.008282865681719938
Position 380: 0.008109881840597416
Position 2125: 0.00655448877043312
Position 3870: 0.006516126013335226
Position 2568: 0.00627872824369516
Position 1299: 0.005952226497459683
Position 4977: 0.005794500929460735
Position 2611: 0.004668609347357196
Position 4953: 0.004443329185905315
Position 1425: 0.004436878489634683
Position 4669: 0.004398990371037856
Position 1328: 0.004367893075185186
Position 739: 0.0040547560726382215
Position 4843: 0.0038495057023034468
Position 1883: 0.0036212252226115963
Position 1409: 0.003552950256076063
Position 4167: 0.0034689994191068516
Position 1890: 0.003337080755346473
Position 4123: 0.0027820681584429033
Position 3539: 0.0026706655218308555
Position 2662: 0.002271759164327097
Position 1697: 0.001784053454650689
Position 349: 0.001704177249315639
Position 3190: 0.001584517785778299
Position 940: 0.001444588643236769
Position 3178: 0.0013725631221549249
Position 1839: 0.0013417775820214245
Position 665: 0.0012143159723409166
Position 3536: 0.001208362806885118
Position 530: 0.0012068879993393656
Position 1448: 0.0010521994935421212
Position 980: 0.0010254546122066242
Position 3955: 0.0009795989786741215
Position 1127: 0.0008687946145928361
Position 2868: 0.0008539418193641483
Position 1835: 0.0008024427092457166
Position 1554: 0.0008018326962657063
Position 4537: 0.0007647807129678559
Position 3027: 0.0006617940045810193
Position 2622: 0.0006577162561822933
Position 2494: 0.0006118010055131477
Position 577: 0.0005886433827432288
Position 2706: 0.0005857685358397273
Position 382: 0.0005748331164572562
Position 799: 0.0005398090633553506
Position 2053: 0.0005161431867568118
Position 3874: 0.0005044314305973194
Position 3104: 0.00043620166824357467
Position 960: 0.000398193600934382
Position 468: 0.00038326212255045057
Position 5248: 0.0003710986936479838
Position 3087: 0.00036510951350974283
Position 897: 0.00030199905286435304
Position 3881: 0.00028050506985360056
Position 2537: 0.00027502041257044006
Position 3713: 0.0002720308977157619
Position 4341: 0.000258014679479299
Position 2293: 0.00022810263017098288
Position 2260: 0.00022654587003597117
Position 2430: 0.00020527747077498764
Position 327: 0.0001671309201433092
Position 619: 0.00015912901528280555
Position 3681: 0.00015850034467321657
Position 3366: 0.00015194459639596313
Position 3915: 0.00015080159787437742
Position 757: 0.00012708985112046554
Position 191: 0.00012225782791266084
Position 3217: 0.00010294932858333257
Position 386: 0.00010061618234530723
Position 1361: 8.881587418407294e-05
Position 3419: 8.596395099854492e-05
Position 133: 8.317235984161722e-05
Position 3778: 7.97495396842196e-05
Position 3398: 7.501429202048395e-05
Position 3552: 7.392819139835058e-05
Position 1358: 7.32885857115949e-05
Position 1721: 7.323727600269862e-05
Position 648: 7.169396828919647e-05
Position 1764: 6.933869174701483e-05
Position 3734: 6.31368617050593e-05
Position 3037: 6.285019679088312e-05
Position 624: 5.699904732627121e-05
Position 249: 5.648046778244852e-05
Position 645: 5.460471118115693e-05
Position 3746: 5.106637767755563e-05
Position 607: 4.523771350183062e-05
Position 3797: 4.4455653266314856e-05
Position 878: 4.316850093289364e-05
Position 2980: 3.9726579118926505e-05
Position 2890: 3.8993404728514006e-05
Position 1144: 3.5899580480129875e-05
Position 1491: 3.393973809819972e-05
Position 1076: 3.259573090763282e-05
Position 3200: 3.222303481157774e-05
Position 3130: 2.9931899848430485e-05
Position 3338: 2.7762096433264287e-05
Position 1943: 2.5232903242095245e-05
Position 1460: 2.4347191249737685e-05
Position 1651: 2.147390095519112e-05
Position 1724: 2.0916413648057523e-05
Position 3589: 2.087839557410342e-05
Position 3669: 1.954809554186978e-05
Position 3045: 1.1663146122261162e-05
Position 4055: 1.0102097848881942e-05
Position 2863: 9.59926667694367e-06
Position 3049: 8.826077765628748e-06
Position 2893: 7.1476935068028154e-06
Position 2865: 6.717286480172018e-06
Position 2826: 6.139828233612533e-06
Position 420: 5.933577783219337e-06
Position 491: 4.354465529702403e-06
Position 670: 4.255615008185267e-06
Position 474: 3.825806248709377e-06
Position 3287: 3.6857187468340265e-06
Position 2936: 2.38300607905563e-06
Position 3962: 2.0848471997911077e-06
Position 3808: 1.9306905597519918e-06
Position 3268: 1.4372864323956526e-06
Position 210: 1.3519578223561772e-06
Position 498: 1.3108161665701652e-06
Position 582: 1.2154179274374258e-06
Position 621: 1.1939089796237317e-06
Position 579: 1.1300288981421865e-06
Position 765: 1.0958112458647186e-06
Position 2289: 1.021654255597632e-06
Position 650: 7.881858872545567e-07
Position 399: 7.611778333423858e-07
Position 3613: 7.480731972096135e-07
Position 264: 4.471376202824823e-07
Position 1153: 1.7686528039607025e-07
Position 2308: 1.5892076972323708e-07
Position 1091: 7.658645904267228e-08
Position 801: 2.1734525007199922e-08
Position 585: 1.1103379045376377e-08
Position 699: 9.661189794918868e-09
Position 483: 7.018090834110793e-09
Position 3005: 5.05297373775594e-09
Position 300: 4.187874251570779e-09
Position 309: 2.8161467314005373e-09
Position 2959: 1.7784396759812831e-09
Position 3125: 9.093768577714466e-10
Position 600: 8.898535171427139e-10
Position 2899: 8.74343244264387e-10
Position 204: 5.328056918235366e-10
Position 267: 5.213043772572671e-10
Position 3194: 4.3439048594843094e-10
Position 2988: 2.3239990687152114e-10
Position 258: 1.7686792381487972e-10
Position 672: 1.8930653993122758e-11
Position 631: 1.8453502065730098e-11
