Gene = CREBRF
Position 8057: 0.010231712302114096
Position 313: 0.010192760547080367
Position 5432: 0.009689800035022511
Position 10254: 0.009594493917360999
Position 4060: 0.009327484858112703
Position 1655: 0.008241992182007695
Position 6416: 0.008068613912369066
Position 10144: 0.007555409617578977
Position 10281: 0.006906915156671045
Position 9652: 0.00650583107281286
Position 2152: 0.005929769783566344
Position 721: 0.005876445799165026
Position 1702: 0.005419490929305331
Position 11325: 0.005094051372774494
Position 4063: 0.005033493903030934
Position 3639: 0.004710231296813252
Position 9335: 0.004314564639528763
Position 7730: 0.003938620761526419
Position 1705: 0.0038238034457372433
Position 4640: 0.003775764695253193
Position 6866: 0.0035880534033224695
Position 7769: 0.0034770477037692864
Position 1800: 0.003394917349948656
Position 8238: 0.0030340740518776553
Position 3818: 0.0030024110233924884
Position 7392: 0.0028092045896004805
Position 7036: 0.002709363751507734
Position 3416: 0.002681402206486193
Position 12029: 0.0025772515743385676
Position 3619: 0.002404749625771853
Position 7862: 0.00238442821627304
Position 7415: 0.0022836538557220905
Position 5143: 0.002260026168001663
Position 10671: 0.002163555757995088
Position 2176: 0.002081785123131134
Position 9143: 0.001831574596968449
Position 11357: 0.0017708716512573669
Position 3336: 0.0016959149643489696
Position 8076: 0.0015284160270111777
Position 3503: 0.0015167036701718047
Position 8447: 0.0012513899425688412
Position 3479: 0.0012274123551116111
Position 2682: 0.0012162132559968037
Position 10645: 0.0011335022137772648
Position 1483: 0.0010149566060027866
Position 5969: 0.0009994207503271897
Position 1601: 0.0009574669136309167
Position 3905: 0.0009323444195135775
Position 10508: 0.0009049483929630594
Position 6330: 0.0008743377136773215
Position 9339: 0.0008707017984876142
Position 3923: 0.0008201691544148733
Position 1045: 0.0007700827903237683
Position 1520: 0.0007639603756870038
Position 1555: 0.0006730523813840864
Position 2957: 0.0005863108474026935
Position 2092: 0.0005765785188098745
Position 8717: 0.0005614142564774823
Position 1368: 0.000539495987107361
Position 9058: 0.0005307745229999308
Position 808: 0.000503500771697155
Position 9162: 0.00041780571199248704
Position 409: 0.00041623089672340274
Position 1273: 0.00036312761183800873
Position 1576: 0.00032831939818623543
Position 5795: 0.000306562734885206
Position 2629: 0.00027888440178609026
Position 3830: 0.00027645985755950274
Position 3232: 0.00020383029971754628
Position 6440: 0.00018736140824794512
Position 6603: 0.00018355658480035073
Position 4466: 0.0001788549896816507
Position 2464: 0.00017425400010812585
Position 1177: 0.00016802710554096606
Position 3508: 0.0001649681245603399
Position 406: 0.00013540042277206623
Position 2316: 0.00012960965372790177
Position 5662: 0.00011473763272648691
Position 429: 9.895105478301194e-05
Position 2158: 9.332611372893296e-05
Position 385: 9.040638592441493e-05
Position 5582: 9.035678959893169e-05
Position 4636: 8.874392142398445e-05
Position 1966: 8.007698232496476e-05
Position 4355: 7.86730044023972e-05
Position 2864: 7.760555720021941e-05
Position 3773: 7.223116709220302e-05
Position 1749: 7.089377464788281e-05
Position 213: 6.928322641305343e-05
Position 1666: 6.908070257829893e-05
Position 2545: 6.411938371216298e-05
Position 4537: 6.098611708753741e-05
Position 369: 5.777626035818025e-05
Position 3997: 5.633710706179318e-05
Position 1114: 4.5755682063424875e-05
Position 6578: 4.4684844354241386e-05
Position 2319: 4.031502273370398e-05
Position 2488: 3.471714784328423e-05
Position 216: 3.2174593013512414e-05
Position 1277: 3.193351549068211e-05
Position 3175: 3.184722142550526e-05
Position 723: 2.9089818937205347e-05
Position 1621: 2.883061896523846e-05
Position 1300: 2.6605472653011423e-05
Position 504: 2.4542697081655148e-05
Position 1502: 2.1114601618080615e-05
Position 821: 2.039065071831628e-05
Position 1497: 1.7779544213391867e-05
Position 1064: 1.571025536421681e-05
Position 283: 1.4638217010679201e-05
Position 3377: 1.4529532182327152e-05
Position 785: 1.4078070039650977e-05
Position 481: 1.3523022525368094e-05
Position 840: 1.2218939940682744e-05
Position 1526: 9.331420300743747e-06
Position 1375: 8.805786528960637e-06
Position 4142: 6.880342572133794e-06
Position 1347: 4.7907374672728465e-06
Position 694: 2.4011267453234426e-06
Position 998: 2.36352676669472e-06
Position 628: 2.0436813871951216e-06
Position 277: 1.954136862312279e-06
Position 617: 1.896745931002911e-06
Position 4181: 1.7598593939918055e-06
Position 2631: 4.6850705980334085e-07
Position 2562: 3.6162364887515235e-07
Position 1812: 1.4744533669283715e-07
Position 1999: 1.2336162558885104e-07
Position 223: 7.959582320123901e-08
Position 199: 7.505988637010035e-08
Position 1814: 5.710349410627505e-08
Position 678: 3.710042309219201e-08
Position 912: 3.372161227773768e-08
Position 1050: 3.344859509280568e-08
Position 414: 2.530437520707762e-08
Position 220: 2.0893122501493572e-08
Position 1281: 2.004311695308578e-08
Position 601: 1.4438226855220643e-08
Position 853: 1.4294515925124755e-08
Position 664: 1.126138512934414e-08
Position 793: 7.92413386342954e-09
Position 986: 7.31323095437356e-09
Position 966: 7.2037710143461145e-09
Position 1068: 4.897653830651895e-09
Position 801: 4.681305816419365e-09
Position 951: 4.052388104925012e-09
Position 815: 3.556236603164857e-09
Position 86: 3.3498406424203826e-09
Position 810: 3.1115751296850776e-09
Position 516: 2.2618105994842134e-09
Position 127: 1.6348439704074063e-09
Position 1328: 9.57448097022524e-10
Position 624: 7.114222655635661e-10
Position 577: 6.915533810362288e-10
Position 636: 4.4068509481428443e-10
Position 1183: 3.008732796041007e-10
Position 521: 1.7083374690189862e-10
Position 584: 1.1239487880860433e-10
Position 523: 8.920217601618322e-11
Position 161: 5.1809250681438336e-11
Position 518: 4.201533868913595e-11
Position 586: 3.985759824671385e-11
Position 582: 3.966658423205546e-11
Position 735: 3.1467978031790094e-11
Position 639: 2.335123657063985e-11
Position 101: 1.718138691956678e-11
Position 525: 1.2518992868190208e-11
Position 556: 1.1805139623983841e-11
Position 109: 2.350267407437009e-14
