Gene = VGLL4
Position 17614: 0.0006830340622754144
Position 15493: 0.0006467791729234595
Position 16331: 0.0005984562670043085
Position 656: 0.0005158718479826398
Position 12521: 0.00041724407718971837
Position 622: 0.000400835069957036
Position 14883: 0.0003153516701839178
Position 14813: 0.00029097125985896177
Position 12626: 0.00023903034389361052
Position 805: 0.00022389756552868383
Position 15563: 0.00021855293141936802
Position 1065: 0.0001881884574297697
Position 12653: 0.000153726941086936
Position 17678: 0.0001245355236527813
Position 17939: 0.00011500057094290847
Position 14144: 9.774323524577436e-05
Position 2299: 9.539835486430286e-05
Position 14093: 8.708374636815843e-05
Position 3837: 5.849248697831165e-05
Position 2419: 4.823484297497191e-05
Position 125: 4.777277690217964e-05
Position 1145: 3.369064214756751e-05
Position 1561: 2.8402352390471404e-05
Position 544: 2.7501086573690206e-05
Position 5572: 2.4895403452942056e-05
Position 911: 2.005179614978573e-05
Position 2385: 1.9529235259132852e-05
Position 1426: 1.8116340525078317e-05
Position 13991: 1.6887992261406615e-05
Position 3200: 1.5470061538252534e-05
Position 13221: 1.173468529522557e-05
Position 1429: 1.014352461499972e-05
Position 568: 9.059667010857882e-06
Position 1582: 7.710702990050762e-06
Position 1685: 7.5358021621202075e-06
Position 1544: 7.259607616742669e-06
Position 505: 5.334218918865572e-06
Position 3159: 5.117959110073162e-06
Position 11144: 4.7269575087521376e-06
Position 3252: 3.906239445594182e-06
Position 378: 3.337882979567298e-06
Position 286: 2.7679042356141264e-06
Position 8681: 2.018194432867389e-06
Position 11549: 1.551972416932067e-06
Position 1249: 1.3317609533547463e-06
Position 2834: 8.713665192998747e-07
Position 487: 7.262082865639539e-07
Position 453: 5.767534479401386e-07
Position 321: 5.614683103501781e-07
Position 4051: 4.672405957310981e-07
Position 820: 4.417081040196547e-07
Position 2614: 4.3073896878988747e-07
Position 3441: 3.5137724574636125e-07
Position 176: 3.4901753670709214e-07
Position 135: 3.259431430340103e-07
Position 3556: 1.2827515823360414e-07
Position 317: 1.1226760908478729e-07
Position 974: 9.044835122685847e-08
Position 332: 7.388327154614579e-08
Position 195: 6.10772868324547e-08
Position 640: 5.574323945685332e-08
Position 380: 2.7674347236032072e-08
Position 199: 2.3647376131618548e-08
Position 208: 2.6376669164109117e-09
Position 324: 1.2123789833375496e-09
Position 221: 4.64838909935527e-14
