Gene = SLAMF8
Position 152: 1.4717292684230625e-05
Position 406: 1.2696268253290353e-05
Position 1057: 1.1089438343549873e-05
Position 846: 8.533049305014625e-06
Position 678: 7.426261169151724e-06
Position 193: 2.351900406214251e-06
Position 125: 1.0531942496878949e-06
Position 1626: 5.803011186621104e-07
Position 1976: 4.354635737223436e-07
Position 1549: 4.2887836256437594e-07
Position 1948: 2.663875092494377e-07
Position 2039: 2.625023999039273e-07
Position 171: 1.8909821963168066e-07
Position 374: 1.887701970137806e-07
Position 78: 1.627780299635307e-07
Position 258: 1.468905864107584e-07
Position 23: 2.75765631502794e-08
Position 166: 2.2136239785500895e-08
Position 116: 1.2898559937332189e-08
Position 391: 8.893357240986537e-09
Position 16: 8.651514887513773e-09
Position 418: 6.194944298596973e-09
Position 469: 1.234181484115551e-11
Position 481: 1.1622156287841109e-11
Position 213: 4.9447763361263956e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9919: 0.9181869750414409
Position 6511: 0.7557796913254211
Position 7359: 0.4639763777108225
Position 6125: 0.4180536914540008
Position 3133: 0.2993580075270412
Position 1460: 0.29339740724172975
Position 10334: 0.2623741679856568
Position 3244: 0.2235533085377042
Position 2672: 0.1902307231465832
Position 3115: 0.1382445949431492
Position 6231: 0.1046536362043193
Position 3247: 0.06602166928242968
Position 445: 0.05715413743297887
Position 6302: 0.0566151098860431
Position 9755: 0.05486049576627538
Position 3271: 0.04385286559748437
Position 7580: 0.03619476446174095
Position 6759: 0.03251240765381736
Position 3187: 0.031708663347457415
Position 2725: 0.031162730222763214
Position 6847: 0.019058130700478043
Position 7577: 0.018459087489616468
Position 10113: 0.01736717313878097
Position 8433: 0.014619001585544807
Position 6381: 0.011748443658197709
Position 6167: 0.01096709135913155
Position 3208: 0.01056402533597732
Position 3318: 0.01048592710478933
Position 7037: 0.008802600361101176
Position 6131: 0.008626687927510394
Position 6517: 0.008585668688660428
Position 1656: 0.008378696417975298
Position 9879: 0.006341944216940599
Position 2539: 0.006278389238893825
Position 2879: 0.0062278349424025135
Position 6246: 0.006061301162350206
Position 9258: 0.006021625709762191
Position 7421: 0.005875819081800916
Position 3043: 0.005603786005239717
Position 9299: 0.005573797708746498
Position 5808: 0.005567775119187067
Position 10180: 0.0054315567516825215
Position 2628: 0.005427063338691771
Position 2768: 0.00488094414954644
Position 2845: 0.004859300975059659
Position 450: 0.0038878015301331468
Position 1614: 0.003881943394253214
Position 10151: 0.003629843916676356
Position 1624: 0.0034000621630314977
Position 2281: 0.003397428731747185
Position 1444: 0.0033213453879628266
Position 10126: 0.0024212271383128024
Position 10347: 0.002327370525393949
Position 8289: 0.0021066825870396945
Position 2980: 0.002000349873811972
Position 1105: 0.0016844758069025551
Position 6702: 0.0016294992535780817
Position 1519: 0.0014956200074744683
Position 6905: 0.0014612708299229654
Position 2604: 0.001452910713614686
Position 447: 0.0014208092360008
Position 2438: 0.0013363480421807981
Position 1294: 0.0012957686594912137
Position 1706: 0.0012752052142707892
Position 429: 0.001193739191665629
Position 6991: 0.001153627771982333
Position 1651: 0.0011474729155693602
Position 1525: 0.0010423980594878254
Position 348: 0.0010228875514784108
Position 2924: 0.0009959371419138204
Position 1337: 0.0008448224883031075
Position 2381: 0.0008076162691472782
Position 1420: 0.0007668811136739558
Position 1361: 0.0007242257239464589
Position 1265: 0.0006046103978589652
Position 7929: 0.000578799533681834
Position 422: 0.000560113282533121
Position 1695: 0.0005487482999070307
Position 2683: 0.0005269157766213438
Position 3046: 0.00049299897932721
Position 1268: 0.00044231058426325807
Position 7149: 0.00042739194622180154
Position 4211: 0.00034101825639594935
Position 10462: 0.00030533423296133337
Position 1566: 0.0002833651488498437
Position 6782: 0.00022465936920058844
Position 267: 0.00020337109409824738
Position 2569: 0.0001997812601908265
Position 6619: 0.000196204991775312
Position 255: 0.00017437897800656285
Position 465: 0.00014594262267795982
Position 1320: 0.00013091726532219123
Position 4171: 0.00010873095901690064
Position 1635: 0.00010645759398354376
Position 188: 7.529227888017298e-05
Position 917: 7.377605310336585e-05
Position 1381: 7.328359555238232e-05
Position 828: 6.85575993229474e-05
Position 1129: 6.546835908283521e-05
Position 4780: 6.357726309041763e-05
Position 1024: 4.809730980779675e-05
Position 4034: 4.5287592584600044e-05
Position 3572: 3.404375498112201e-05
Position 1505: 3.2195078003233124e-05
Position 718: 3.08023011025309e-05
Position 494: 2.9676758064254417e-05
Position 352: 2.6789892467161012e-05
Position 4082: 2.646588067296849e-05
Position 964: 2.4270144235382447e-05
Position 1347: 1.7778119763952307e-05
Position 831: 1.7586934890950327e-05
Position 919: 1.284487478419213e-05
Position 390: 9.470349785800538e-06
Position 650: 8.867772876630213e-06
Position 295: 5.519888227610993e-06
Position 807: 4.483359060304592e-06
Position 887: 4.378290372101024e-06
Position 387: 3.6629029753274308e-06
Position 242: 3.0852420405813362e-06
Position 372: 2.4814267956789384e-06
Position 397: 2.411963548692029e-06
Position 995: 2.1964865141398355e-06
Position 193: 2.1690952251887148e-06
Position 1664: 1.9239766974687173e-06
Position 978: 1.5753563565345295e-06
Position 1111: 1.1831880397079885e-06
Position 312: 1.182214345789003e-06
Position 356: 1.0190534403961865e-06
Position 1471: 9.790630601810509e-07
Position 1481: 8.521624644519712e-07
Position 1050: 7.145354914943789e-07
Position 488: 6.652324828493527e-07
Position 927: 5.931772341235021e-07
Position 1852: 5.340033325951121e-07
Position 298: 4.646611411817202e-07
Position 1202: 3.846061672753886e-07
Position 383: 3.5414457965034534e-07
Position 230: 3.23911247919733e-07
Position 1824: 2.788855606427837e-07
Position 1185: 2.6439863335934423e-07
Position 1496: 2.25509018143212e-07
Position 1270: 2.0613206883294133e-07
Position 1154: 1.9160259315300407e-07
Position 1274: 1.768158095081732e-07
Position 1837: 1.0028431623785763e-07
Position 1924: 5.1180273399954125e-08
Position 222: 2.762764032951212e-09
Position 524: 1.7917341390275131e-09
Position 490: 9.370863895437728e-10
Position 403: 7.31449308149726e-10
Position 619: 5.788142010164303e-10
