Gene = NDUFA8
Position 507: 1.1143630929961046e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7410: 0.9704012603046063
Position 11541: 0.899706276454759
Position 15440: 0.877834955636472
Position 14275: 0.0968804315753063
Position 9869: 0.06698909982216612
Position 13312: 0.047076928400925214
Position 7806: 0.046131354170935404
Position 3401: 0.03679465118455815
Position 15757: 0.03482464044855172
Position 10532: 0.03442787987605067
Position 7845: 0.031814878439284607
Position 14567: 0.027549919327104638
Position 14495: 0.025177112122736767
Position 1355: 0.022964659296043684
Position 5545: 0.02178574662008766
Position 432: 0.016337929561244677
Position 12459: 0.016311637112796647
Position 303: 0.015915080771037933
Position 11545: 0.015276668013925163
Position 11159: 0.012502601116026078
Position 2443: 0.011919487055397622
Position 3531: 0.011912709031124607
Position 13349: 0.011291257778909916
Position 6559: 0.011061692886299525
Position 12681: 0.010927241119802986
Position 15233: 0.009591236947470213
Position 10471: 0.00920433735814152
Position 1385: 0.008773258889378953
Position 7086: 0.0087539131805075
Position 12619: 0.008453447330494083
Position 11564: 0.008181219498152712
Position 322: 0.007134996270853744
Position 13362: 0.007042878131083242
Position 591: 0.006665779584745805
Position 8240: 0.006517211055979513
Position 2407: 0.006506530922849875
Position 9233: 0.00592806504551081
Position 12950: 0.005687492577919621
Position 14777: 0.00566155863612413
Position 397: 0.004999380542535625
Position 14433: 0.004987450948194183
Position 3607: 0.004852057909541267
Position 7438: 0.004679503637379802
Position 14253: 0.0045027513158851
Position 2212: 0.0037344930205858015
Position 11797: 0.003678409687775849
Position 14908: 0.003172240694487037
Position 10440: 0.0029115582240250566
Position 9865: 0.0028869428928382066
Position 3516: 0.0028845379125967984
Position 7666: 0.002623516967990404
Position 3652: 0.0025304759429480186
Position 11635: 0.002474536210035738
Position 12489: 0.002469181338843971
Position 7776: 0.002231973209424948
Position 898: 0.0022242371977702746
Position 3688: 0.0021440193107293316
Position 5636: 0.0020891663095368392
Position 11576: 0.002031594698395079
Position 13222: 0.0020281614622073662
Position 553: 0.0019241435388466191
Position 11638: 0.0018637819181599082
Position 15049: 0.0018335575051081048
Position 5764: 0.0017296966723032291
Position 7278: 0.0016523341541074446
Position 2861: 0.0016332600864883654
Position 3363: 0.0015861251428165276
Position 9574: 0.001584719292924529
Position 11347: 0.0015421078617958797
Position 9642: 0.0015342317338752232
Position 3498: 0.0015238359586255113
Position 13544: 0.0015085622655163595
Position 349: 0.0015029662658648183
Position 8850: 0.0015028951317876055
Position 3902: 0.001497849571915941
Position 12898: 0.001478902092987397
Position 11511: 0.001409620592294739
Position 13677: 0.0013735232890442544
Position 15099: 0.001372427618756708
Position 9016: 0.0013504165819505443
Position 6862: 0.0013213757564026266
Position 13981: 0.001297378066706281
Position 11883: 0.001252992337692797
Position 12659: 0.0012340060946214578
Position 11841: 0.0012286693651784382
Position 13560: 0.0011946577292173154
Position 15388: 0.0011878744555330833
Position 5721: 0.0011594255886481501
Position 501: 0.0010968708386487043
Position 12376: 0.0010910247290621576
Position 4410: 0.0010733937497142655
Position 10199: 0.0010538952875380977
Position 9889: 0.001007270964878438
Position 4357: 0.001004039455121286
Position 9577: 0.0009891646268274344
Position 11747: 0.000984083206968827
Position 15324: 0.0009838554144898659
Position 4442: 0.0009282203180174734
Position 2165: 0.0009275701381116272
Position 15185: 0.0008856128057748465
Position 6210: 0.0008461221588988474
Position 12548: 0.0008254501487019171
Position 14303: 0.0007916151613382315
Position 12427: 0.000769311104752226
Position 7920: 0.0007483818042818428
Position 7752: 0.0007443995097814217
Position 5250: 0.000742524891953643
Position 4474: 0.0007218940175189942
Position 5413: 0.0006615976887590527
Position 2510: 0.0006203590994851239
Position 9170: 0.0006117485521306598
Position 1404: 0.0005808130588368134
Position 12722: 0.0005692922614388583
Position 14140: 0.0005260119778005682
Position 7950: 0.00048717989865183385
Position 9095: 0.0004834284643939074
Position 5071: 0.0004768851596616172
Position 7574: 0.00047338134427076027
Position 5780: 0.0004382166547719039
Position 7906: 0.0004167322382118676
Position 3969: 0.0004104587945834223
Position 5801: 0.00040913424216466
Position 2991: 0.00040644183486923235
Position 1178: 0.000403912588236994
Position 5667: 0.0004025197875838093
Position 535: 0.0004023574356693843
Position 7917: 0.00039806657499388354
Position 1693: 0.00038575778930427886
Position 7377: 0.000379995743831675
Position 2957: 0.00036515133090807907
Position 9280: 0.0003601344695489592
Position 4949: 0.00030759795539760657
Position 12868: 0.00030259710875309316
Position 809: 0.0002970479290351912
Position 3838: 0.0002873216967128481
Position 1407: 0.0002812943480649911
Position 608: 0.00026747908664268076
Position 8274: 0.00024123180621833367
Position 14412: 0.00023939047479441103
Position 14640: 0.00022093821761554478
Position 7883: 0.00022060110828367384
Position 7816: 0.00022045853157219168
Position 10868: 0.00021837028726409655
Position 13006: 0.00021628263765419828
Position 676: 0.00018546278515008604
Position 563: 0.00018503792663217294
Position 461: 0.00017980379313585758
Position 1443: 0.00015525035229929608
Position 1227: 0.00015315301427645388
Position 13700: 0.0001494079042466724
Position 729: 0.00014566140707716324
Position 1831: 0.00011098232390410017
Position 1834: 9.917930437505902e-05
Position 922: 8.466201090808614e-05
Position 406: 7.093019026549226e-05
Position 13086: 6.915961786859309e-05
Position 12833: 6.439786252831021e-05
Position 9724: 5.89967292568873e-05
Position 9435: 5.858658795873494e-05
Position 8343: 4.998241841230397e-05
Position 10905: 4.757038399445765e-05
Position 8052: 3.605940032850172e-05
Position 8092: 3.076355299858896e-05
Position 8458: 2.0417261080984476e-05
Position 8556: 1.5591198287925152e-05
Position 2452: 1.555964869816115e-05
Position 2276: 1.4691537440796728e-05
Position 9326: 1.4549821514482752e-05
Position 8740: 1.3910799428850919e-05
Position 8374: 1.386849638069506e-05
Position 2469: 1.072531624932558e-05
Position 8874: 1.0172995172464065e-05
Position 2973: 9.21359750991064e-06
Position 1401: 6.6928371045913506e-06
Position 3801: 6.03359839585831e-06
Position 256: 5.05510511586678e-06
Position 3311: 4.646863161779658e-06
Position 1191: 4.545310008370601e-06
Position 1211: 3.988708174409251e-06
Position 977: 3.940097086999748e-06
Position 6865: 3.7349311817614694e-06
Position 2834: 3.4622415145833292e-06
Position 1198: 2.881885383018074e-06
Position 3449: 2.879004079990519e-06
Position 812: 2.701436048294443e-06
Position 743: 2.671779449137021e-06
Position 700: 2.5169954296410147e-06
Position 713: 2.2205337520988536e-06
Position 2837: 1.9598353069723983e-06
Position 1250: 1.5515064198746928e-06
Position 1340: 1.139666362056098e-06
Position 2376: 1.0957186780733418e-06
Position 2358: 1.0427973591338357e-06
Position 2069: 1.0221447425227754e-06
Position 7690: 7.369836541491058e-07
Position 336: 6.048490395314592e-07
Position 610: 5.185862375817551e-07
Position 1989: 3.6728421695430383e-07
Position 2024: 3.6254062088739284e-07
Position 1911: 2.8426711805018365e-07
Position 1750: 2.729586087773944e-07
Position 929: 2.609853148920024e-07
Position 1337: 2.397380604769445e-07
Position 488: 2.0341070955072758e-07
Position 7299: 1.853893034545964e-07
Position 989: 1.6885893026358596e-07
Position 912: 1.4593392786875303e-07
Position 772: 1.1025517311621018e-07
Position 478: 1.0565397339247607e-07
Position 731: 9.185321148721279e-08
Position 1322: 8.204904921203264e-08
Position 1856: 7.556034678845439e-08
Position 1767: 7.355005590552785e-08
Position 1925: 5.2710927003256366e-08
Position 1791: 5.132253513557363e-08
Position 1673: 5.004766250505104e-08
Position 1359: 2.201233463344304e-08
