Gene = EFCAB10
Position 2139: 0.005315041098582309
Position 5666: 0.0036062268611118512
Position 13854: 0.0033002045138772773
Position 14240: 0.0031242095460590692
Position 1369: 0.002689872882164573
Position 6377: 0.0026466633989325325
Position 12563: 0.002145990159297926
Position 15021: 0.001954498604127412
Position 14216: 0.0018562556667391292
Position 1337: 0.0016195500210568823
Position 13519: 0.0015228642667975904
Position 2824: 0.0014983800028094858
Position 13499: 0.0013205465979453654
Position 14093: 0.0012891606270930191
Position 13391: 0.0012471930718111225
Position 2800: 0.0012424201549322866
Position 13870: 0.0012205740087878989
Position 12837: 0.0011829461285318937
Position 14648: 0.0011568889179794852
Position 8023: 0.001034290306880441
Position 13049: 0.0009212145265244328
Position 2217: 0.0008809924885548013
Position 2263: 0.0007973204183106681
Position 3009: 0.0007896049524742487
Position 15122: 0.0007873970179064602
Position 13495: 0.0007774365427440789
Position 5476: 0.000686340996913719
Position 13648: 0.0005948155693557802
Position 14995: 0.0005371274965084187
Position 13952: 0.0005234144988257856
Position 13334: 0.0004807091640995349
Position 12701: 0.0004408756793567447
Position 13363: 0.00042659635443898625
Position 13875: 0.00040140046284038884
Position 12704: 0.0003868715899129436
Position 14185: 0.0003677662895500784
Position 707: 0.00034482650009968005
Position 15074: 0.00033630673867459494
Position 2863: 0.0003079795730509132
Position 484: 0.0002919439774949881
Position 12539: 0.00028563218150455896
Position 12859: 0.00027215899472320115
Position 13673: 0.0002713051053631899
Position 14558: 0.0002635645766648005
Position 13167: 0.00021656425759599335
Position 3247: 0.00020721573602201548
Position 14213: 0.00020565022743811422
Position 12796: 0.0002044432196190182
Position 741: 0.00017610110939812312
Position 12782: 0.0001595304924906661
Position 3319: 0.00014832074937361155
Position 14664: 0.0001354866577137407
Position 13066: 0.0001330533500980284
Position 430: 0.00011493410912014634
Position 14660: 0.00011309849473946207
Position 13274: 0.00011247216306982135
Position 14315: 0.00010892758356739383
Position 14526: 0.00010457770390955793
Position 15036: 0.00010077403055794544
Position 13773: 9.591234569897205e-05
Position 12545: 9.528458466477547e-05
Position 433: 8.684466275628286e-05
Position 14191: 8.583745254270674e-05
Position 13221: 8.536809835675744e-05
Position 13126: 8.182840683354071e-05
Position 13808: 8.111026332055686e-05
Position 459: 7.576914283679704e-05
Position 14448: 7.009405172612688e-05
Position 13543: 6.740332869707331e-05
Position 15155: 5.240387473523697e-05
Position 12463: 5.0970814646067436e-05
Position 12637: 4.4414598628946135e-05
Position 2874: 4.435140071420034e-05
Position 12818: 4.4346654815364114e-05
Position 227: 4.2084200677101624e-05
Position 13714: 3.9908859485018256e-05
Position 12620: 3.958893627200849e-05
Position 13015: 3.939907037425094e-05
Position 12730: 3.782223515157844e-05
Position 12822: 2.971421781448752e-05
Position 2748: 2.6397958709509758e-05
Position 14355: 2.1090698708514335e-05
Position 1784: 2.0096170040748567e-05
Position 1257: 1.6201400633233754e-05
Position 1272: 1.5300680957521246e-05
Position 697: 1.456334871456867e-05
Position 1184: 1.2029209444847245e-05
Position 14318: 1.081419318879271e-05
Position 1872: 9.641676614105403e-06
Position 347: 7.741472017102361e-06
Position 1671: 7.483035198278668e-06
Position 1378: 7.0847975162227834e-06
Position 1282: 3.250391739693773e-06
Position 1702: 2.220373772754713e-06
Position 2244: 2.2195210263021607e-06
Position 1418: 1.9205150721205062e-06
Position 1598: 1.8598341213986412e-06
Position 2307: 1.6717288819574046e-06
Position 901: 1.5459453875452367e-06
Position 4069: 1.5132777978196878e-06
Position 1243: 1.4910039918130567e-06
Position 276: 1.4295179940603218e-06
Position 1196: 1.2716209262551567e-06
Position 367: 1.1327513484325387e-06
Position 1048: 8.704726841349105e-07
Position 284: 7.267415404636555e-07
Position 526: 7.159046272801195e-07
Position 1743: 5.971160724094179e-07
Position 1682: 5.207125956903922e-07
Position 512: 4.5500296945017054e-07
Position 4225: 4.1733348158540275e-07
Position 2319: 4.043719933851694e-07
Position 1088: 3.581401166624717e-07
Position 1015: 2.621759760449283e-07
Position 1650: 2.377611938459906e-07
Position 154: 2.1732400639577034e-07
Position 582: 2.0229105371569215e-07
Position 810: 2.0078652242116632e-07
Position 1380: 1.7369284635662508e-07
Position 1152: 1.5867760297846207e-07
Position 1165: 1.5303429060982909e-07
Position 919: 1.5093167340881028e-07
Position 1275: 1.43724671377695e-07
Position 2412: 1.3954533078023326e-07
Position 871: 1.1086249639547427e-07
Position 1066: 1.1002070370974967e-07
Position 391: 9.330911234832009e-08
Position 960: 9.191205871698821e-08
Position 2067: 8.778203367242013e-08
Position 1637: 7.79127516882875e-08
Position 439: 5.3961189648961333e-08
Position 12426: 1.3792663059363235e-08
Position 291: 5.320949033813513e-09
Position 770: 5.131832816307443e-10
Position 236: 4.693298147139672e-10
Position 552: 2.8544844108049295e-10
Position 376: 7.053875575873234e-11
Position 679: 4.701246738795423e-11
Position 384: 2.6447548757712533e-11
Position 133: 1.761347007311089e-11
Position 587: 1.4757027607995957e-11
Position 604: 6.494863461902248e-12
