Gene = DIEXF
Position 3103: 7.603292075008698e-05
Position 2941: 5.701223661083672e-05
Position 3028: 5.3930373481252795e-05
Position 5394: 3.8484663892883986e-05
Position 344: 3.585773624459287e-05
Position 325: 2.923911215160958e-05
Position 5906: 2.641855876848236e-05
Position 1298: 2.1656287545459866e-05
Position 1994: 1.3876800483213161e-05
Position 1715: 1.2616128493487562e-05
Position 8286: 1.1383643720010551e-05
Position 1966: 1.0300517514172623e-05
Position 3269: 9.561606249889381e-06
Position 1449: 8.704265222736383e-06
Position 523: 6.101559234948525e-06
Position 384: 5.978021675894113e-06
Position 1921: 5.600019789403496e-06
Position 1671: 5.59356722689042e-06
Position 417: 5.456950340520228e-06
Position 1149: 5.424925525150948e-06
Position 1003: 5.052106480610299e-06
Position 948: 4.939238566599744e-06
Position 2946: 4.589512495350025e-06
Position 1160: 4.433889599715226e-06
Position 1104: 3.843418389936684e-06
Position 578: 3.8357602878499216e-06
Position 1361: 3.786570224422321e-06
Position 16288: 3.6260462510842267e-06
Position 1958: 3.412957040975735e-06
Position 1296: 3.2021493886207792e-06
Position 10: 3.0965132088670733e-06
Position 1030: 2.6748007512986105e-06
Position 1846: 2.660845078805552e-06
Position 1401: 2.646117666830205e-06
Position 660: 2.1309795949929135e-06
Position 1660: 1.7500281578482816e-06
Position 1581: 1.4030013094460998e-06
Position 1367: 3.982766549805347e-07
Position 2992: 1.869973737458183e-07
Position 239: 1.4084713949855668e-09
Position 192: 7.083466038864246e-10
Position 760: 5.298663898099544e-10
Position 280: 4.2043229402212487e-10
Position 48: 3.4623084188279927e-10
Position 419: 3.116526293398627e-11
Position 382: 2.160185513873123e-11
Position 479: 1.0107112570566492e-11
Position 569: 2.650299032011166e-12
Position 176: 2.3237228678654054e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16068: 0.9812655792410379
Position 2795: 0.9143148204211731
Position 5820: 0.8751497570554116
Position 7067: 0.8420122852166442
Position 25892: 0.7290984849193181
Position 14575: 0.6254639207508099
Position 19230: 0.5810573729154725
Position 5177: 0.4282743776127737
Position 15443: 0.42226601494901483
Position 23196: 0.38750629985293517
Position 9032: 0.35891855457395627
Position 23262: 0.3276141621133213
Position 2100: 0.22581132305778648
Position 18498: 0.21753056635973472
Position 10901: 0.20596023282753817
Position 8979: 0.2031913314151899
Position 17207: 0.20112362670512188
Position 14154: 0.180752809034008
Position 27832: 0.1791046805105654
Position 21649: 0.17360480542807705
Position 26286: 0.16482319659431405
Position 14465: 0.1615190907085593
Position 3365: 0.15217309384300962
Position 29251: 0.14530973453443008
Position 12845: 0.1240404804139516
Position 8793: 0.12223340656690719
Position 21870: 0.11527762536816182
Position 3257: 0.09601062225915254
Position 8862: 0.0879003772999925
Position 28066: 0.07179973003344926
Position 23591: 0.06742409430363937
Position 14257: 0.056693012189105135
Position 1501: 0.055513143964709
Position 7004: 0.05300855248098386
Position 26356: 0.0490625497569683
Position 26035: 0.04325894723337698
Position 26519: 0.04146948748436917
Position 28026: 0.03954099043739797
Position 27151: 0.03839763694315798
Position 28326: 0.03540618515284496
Position 8829: 0.03477062752853501
Position 15197: 0.03466309535176606
Position 14386: 0.034483451931761167
Position 2888: 0.03408533962195329
Position 6656: 0.03169027102364615
Position 8484: 0.031104721557215238
Position 19836: 0.029811461683128034
Position 8835: 0.028241345222022613
Position 8462: 0.028068211553839675
Position 26448: 0.028022748848533043
Position 17106: 0.02745116436269147
Position 7030: 0.026574266113502863
Position 6430: 0.026054083516784735
Position 19102: 0.024168122184259625
Position 19794: 0.02296095910973445
Position 10515: 0.022841282520813667
Position 2869: 0.020976979814308048
Position 15465: 0.02094790843958756
Position 1497: 0.019183217834603788
Position 8892: 0.018515507086119865
Position 6460: 0.017667983023139266
Position 2799: 0.016036676680960302
Position 29542: 0.015668188590145325
Position 26762: 0.0152740133539387
Position 12073: 0.014906792290380123
Position 17228: 0.014891382213460681
Position 5255: 0.014517672674004755
Position 19191: 0.014196466314109434
Position 14647: 0.014095096881089408
Position 5203: 0.013312931020599222
Position 12708: 0.012579660862031224
Position 1521: 0.011971495167930873
Position 10879: 0.011659872133737606
Position 12140: 0.011486504370860769
Position 8957: 0.010944497801426126
Position 5386: 0.010726431371741129
Position 19727: 0.009604506397587045
Position 5768: 0.009501429137337614
Position 25162: 0.009464104318957582
Position 13330: 0.009061405408371498
Position 6398: 0.008648168811237377
Position 6072: 0.008498647796051579
Position 4513: 0.00833958034072112
Position 8895: 0.007257531986942676
Position 21837: 0.007169759040887467
Position 23525: 0.005597901713048332
Position 12991: 0.005524194136830104
Position 4436: 0.00552159363434114
Position 2904: 0.005298620339884416
Position 19690: 0.005014754950074113
Position 15269: 0.004901906234218101
Position 8498: 0.004512585624441211
Position 2244: 0.004420034284103552
Position 15640: 0.0041485055436903786
Position 3934: 0.004136807952499527
Position 5183: 0.004087175804230637
Position 15477: 0.0036053609431203433
Position 3980: 0.0033199865177876574
Position 17668: 0.0032181644074018695
Position 4487: 0.0031700147430259885
Position 3420: 0.002828416792532899
Position 2066: 0.0028215160838353888
Position 9988: 0.0024745515838870643
Position 8430: 0.0024155271310333883
Position 2907: 0.002289542649337659
Position 5213: 0.00228066026209585
Position 7936: 0.0021428011228095995
Position 13225: 0.002139919792983312
Position 16860: 0.0021068130974238237
Position 6911: 0.0019501316277201496
Position 10949: 0.0017777586889053125
Position 6052: 0.0016681317785605242
Position 4420: 0.0016595370388971713
Position 21807: 0.0015613000523317245
Position 15068: 0.0015599712178989004
Position 3423: 0.0015223628507341185
Position 25110: 0.0014647506011740115
Position 5264: 0.0014589250096577917
Position 15667: 0.001443373117881465
Position 6023: 0.0014353334688820697
Position 1663: 0.0014269159313396833
Position 17695: 0.0012715921245751952
Position 3709: 0.00126603183102351
Position 1311: 0.0012489444742915948
Position 10640: 0.0012417506647194438
Position 1689: 0.0012295151060918298
Position 6251: 0.0012238903690107664
Position 23093: 0.0012193448856260202
Position 5710: 0.0011243847144964837
Position 5516: 0.0010890955952709911
Position 1886: 0.0009658595001378126
Position 5126: 0.000962475828767442
Position 2817: 0.0009498060973350666
Position 10605: 0.0009295572075311979
Position 18598: 0.0009017291494919208
Position 8811: 0.0008986206488052928
Position 20028: 0.0008920758283542465
Position 2900: 0.0008126606301028929
Position 5210: 0.0007865128802593429
Position 3764: 0.0007795696936619465
Position 3901: 0.0007728159398100659
Position 3831: 0.0007536535255868951
Position 17872: 0.0007262746630804595
Position 2958: 0.0006899425908008598
Position 19509: 0.0006662566929222551
Position 1742: 0.0006534726196177013
Position 23455: 0.0006443881112538006
Position 7227: 0.0006279399294484877
Position 5021: 0.0006168235319910473
Position 1557: 0.000573715998418267
Position 20865: 0.0005585110286444673
Position 1124: 0.0005427675472489172
Position 2288: 0.0005123084533325822
Position 2909: 0.0005005793140357792
Position 6337: 0.00045051378148202437
Position 3444: 0.0004433534599735491
Position 235: 0.000437064785158853
Position 17894: 0.0004118930323933797
Position 3295: 0.0003762997729557461
Position 1925: 0.0003584442302883664
Position 4923: 0.00029427847019012753
Position 1841: 0.00029115022348800854
Position 948: 0.00026807495140317763
Position 21436: 0.0002474854886023134
Position 1184: 0.00024417982196248394
Position 1030: 0.00022522296488869687
Position 1756: 0.00020575629252845158
Position 7260: 0.00016104479762437437
Position 4453: 0.00015654142049380474
Position 1449: 0.00015084827282570067
Position 8877: 0.00014165510820545832
Position 2069: 0.00013293347883656476
Position 1776: 0.0001247793854258688
Position 973: 0.00011503231824154732
Position 1385: 0.0001065314808094918
Position 437: 0.00010445617433731843
Position 1947: 0.00010431905955214546
Position 3883: 9.702731709886327e-05
Position 3531: 9.275877776872748e-05
Position 4219: 8.790901699018877e-05
Position 1246: 7.943712379477365e-05
Position 16342: 7.750667203713204e-05
Position 16970: 7.105177297110925e-05
Position 239: 7.036059604925848e-05
Position 790: 6.957479453575278e-05
Position 810: 6.545978596594204e-05
Position 2109: 6.195665981461136e-05
Position 4183: 5.672280823618791e-05
Position 6832: 5.580427181691665e-05
Position 3344: 4.8309109426868785e-05
Position 5639: 4.333823890739278e-05
Position 1044: 4.037112245259525e-05
Position 413: 3.336158712750395e-05
Position 2740: 1.5557643660931707e-05
Position 1669: 1.3111210797758249e-05
Position 1395: 9.771084974689845e-06
Position 8164: 8.9104336943414e-06
Position 1715: 8.308618176269496e-06
Position 2621: 8.250721821570205e-06
Position 1595: 7.25862170115061e-06
Position 3055: 7.24602619306871e-06
Position 578: 6.588567696537698e-06
Position 1533: 5.798059303058701e-06
Position 116: 5.435631501682757e-06
Position 1578: 5.3697561903875925e-06
Position 786: 4.573697338198567e-06
Position 1781: 3.7452322998741534e-06
Position 632: 3.6908270625793117e-06
Position 163: 3.513101796233169e-06
Position 7779: 3.4000977678913454e-06
Position 9562: 3.2688183358533277e-06
Position 1799: 2.6857397309574927e-06
Position 8128: 2.4732100256691502e-06
Position 3073: 2.4652315710554963e-06
Position 1665: 2.189027272393254e-06
Position 7263: 2.0635655935572135e-06
Position 977: 1.9059032549927893e-06
Position 581: 1.5592003017003577e-06
Position 884: 1.5188511551718676e-06
Position 867: 1.3532449374250808e-06
Position 3622: 1.1544935584915949e-06
Position 3269: 8.634693164033255e-07
Position 1275: 5.784184074803594e-07
Position 3784: 3.728800914966061e-07
Position 3491: 3.0656508715012155e-07
Position 497: 2.2130133323184676e-07
Position 1281: 2.1885684582997313e-07
Position 113: 1.8297267572301427e-07
Position 896: 1.7883753958031222e-07
Position 1351: 1.4132128586190298e-07
Position 953: 1.2261274915748106e-07
Position 3595: 1.00387331333283e-07
Position 607: 8.769919280740487e-08
Position 3501: 7.954196563219701e-08
Position 660: 6.179627140156887e-08
Position 119: 4.620624598207145e-08
Position 526: 4.569848659438254e-08
Position 3346: 2.5750861824118842e-08
Position 3222: 2.2982111917672728e-08
Position 908: 5.334073251813157e-09
Position 1453: 2.2685740258937304e-09
Position 3297: 9.316855028808028e-10
Position 3448: 1.1220404460537855e-11
