Gene = TSGA13
Position 17544: 0.19521562242863622
Position 8101: 0.1050721802715805
Position 17786: 0.0793729146183102
Position 4611: 0.07847435433366096
Position 16410: 0.07777576149738068
Position 1105: 0.06787631525300336
Position 6169: 0.0630172980647387
Position 10056: 0.055784423768089286
Position 7979: 0.05082285085373768
Position 1121: 0.043609488532101955
Position 6056: 0.04308945390577281
Position 17469: 0.039126982074486005
Position 15897: 0.03384464819653094
Position 6013: 0.0327654871811324
Position 16214: 0.032038979167852005
Position 2706: 0.03067235159332066
Position 18095: 0.02986994818180746
Position 2141: 0.027814760625151855
Position 6249: 0.024955051648883484
Position 2450: 0.02457568844495599
Position 17989: 0.023420584884409217
Position 13693: 0.02156735257111306
Position 2546: 0.020444209443646374
Position 17065: 0.019761201674208168
Position 5634: 0.019368943678390864
Position 2430: 0.016344596247015303
Position 8733: 0.01567202113034668
Position 2335: 0.015583860707960369
Position 4590: 0.015486997925493013
Position 1068: 0.015242441174492466
Position 17726: 0.012433770192641755
Position 16647: 0.011200194169626311
Position 8121: 0.010295264216187046
Position 15872: 0.010014699435442042
Position 3990: 0.008911838556301685
Position 2488: 0.008756655897184887
Position 3932: 0.008344111197730692
Position 3665: 0.00727685247210986
Position 3965: 0.006196698829987139
Position 8218: 0.005532636214285653
Position 6412: 0.004756575296574537
Position 17523: 0.003720499941400169
Position 18689: 0.003470868543443608
Position 4764: 0.00317643663377762
Position 1338: 0.0030008632040685406
Position 1386: 0.002737419919197936
Position 8410: 0.0022979553024578677
Position 507: 0.0021733695435210633
Position 4789: 0.001823928754940582
Position 1861: 0.0017040986071895272
Position 4813: 0.001654912121551067
Position 11486: 0.001589557172720909
Position 2895: 0.0014618524854596818
Position 2434: 0.001384091581989127
Position 1027: 0.0013526427153873674
Position 3046: 0.0013035088123840744
Position 893: 0.0012386167242348833
Position 6488: 0.001229284456329112
Position 3449: 0.0011807506706399487
Position 797: 0.001119357275204794
Position 3452: 0.001103970072782384
Position 1702: 0.001082163258090854
Position 3580: 0.0010650594476045003
Position 2608: 0.0010413018255579563
Position 848: 0.0009902640748583693
Position 2340: 0.0009334970008024888
Position 738: 0.0009152915406454953
Position 2440: 0.0009133401609438752
Position 3495: 0.0008776441758691052
Position 12513: 0.0008736799244397144
Position 3621: 0.0008615988942015515
Position 3939: 0.0007773442561560683
Position 8792: 0.0006766366375909768
Position 1659: 0.0006615050925771899
Position 14437: 0.0006495277575492293
Position 2638: 0.0006231840318870619
Position 6193: 0.000602594458800743
Position 1465: 0.0005663560042719853
Position 2037: 0.0005553191974349491
Position 6449: 0.0005392560042163063
Position 518: 0.0005300011205276403
Position 2646: 0.0005097318140955627
Position 2107: 0.0004936759155852281
Position 1265: 0.000477500179497941
Position 1368: 0.0004357276046136862
Position 1356: 0.00035955408558012946
Position 2974: 0.0003560175555061976
Position 1667: 0.000321131290637414
Position 2311: 0.0003122471660868628
Position 2941: 0.00030956370659874415
Position 3345: 0.00030920021418976313
Position 986: 0.0003021035832311722
Position 1252: 0.0002911021230984772
Position 3498: 0.00023352840381640996
Position 1993: 0.0001866510488499793
Position 2471: 0.000186194013386409
Position 2806: 0.0001759665169866215
Position 927: 0.00016549229775985775
Position 1208: 0.00016287789525201908
Position 1073: 0.00013805523249744024
Position 1082: 0.00012283702598326902
Position 2749: 0.00011692022167779782
Position 1157: 0.00011150014439002728
Position 8254: 0.00010438763320846963
Position 3998: 0.00010236518519764285
Position 3684: 9.743776544190355e-05
Position 2474: 8.779650258342121e-05
Position 537: 7.708815748442291e-05
Position 4726: 7.396817444447375e-05
Position 2623: 6.165288223562685e-05
Position 9052: 5.733489775748996e-05
Position 6609: 5.0554832795549194e-05
Position 3724: 4.567485374906631e-05
Position 4131: 4.2437318343050746e-05
Position 8430: 4.107481461778207e-05
Position 1033: 4.088423352913022e-05
Position 461: 3.79200689883342e-05
Position 5914: 3.638735118934685e-05
Position 5525: 3.6177311987846734e-05
Position 840: 2.9893302751911665e-05
Position 2304: 2.929716697421757e-05
Position 4284: 2.7544504862306802e-05
Position 1276: 2.6367748497437005e-05
Position 1741: 2.6238445931789462e-05
Position 7606: 2.6164253322441473e-05
Position 2779: 2.6133202739277076e-05
Position 3688: 2.324068971922895e-05
Position 4214: 2.077541583328629e-05
Position 743: 2.058548473712672e-05
Position 469: 1.947216078985069e-05
Position 3703: 1.91388572143109e-05
Position 5044: 1.793552526072342e-05
Position 639: 1.2492913270030542e-05
Position 5976: 1.2154997412224621e-05
Position 2514: 1.1891335115019019e-05
Position 471: 1.1165954032439226e-05
Position 941: 1.0969414071840183e-05
Position 4194: 1.0155309095450498e-05
Position 289: 8.80875828022841e-06
Position 4220: 7.39142720850054e-06
Position 3992: 6.9887728910606085e-06
Position 4020: 6.337436819682363e-06
Position 534: 5.868413668238621e-06
Position 4182: 5.636263309259648e-06
Position 4041: 5.588694928432032e-06
Position 3902: 5.4975677615091286e-06
Position 406: 3.9906740844602194e-06
Position 740: 3.63929966219305e-06
Position 773: 3.569425630017024e-06
Position 4055: 2.633351531234012e-06
Position 3881: 2.6220305498384316e-06
Position 1777: 2.218436416293898e-06
Position 217: 1.9290224257282683e-06
Position 663: 1.7713121182317397e-06
Position 2207: 1.6658214439850398e-06
Position 443: 1.4561819899692296e-06
Position 390: 1.4532211134026493e-06
Position 3564: 1.3163741008884904e-06
Position 3587: 8.585519033773246e-07
Position 478: 8.430390359849612e-07
Position 541: 8.424849739846667e-07
Position 524: 7.844555942749689e-07
Position 465: 6.826427188613635e-07
Position 1999: 6.069895071406913e-07
Position 3534: 3.026799756041545e-07
Position 4666: 1.5218696141078004e-07
Position 416: 6.030375584299167e-08
Position 1517: 5.9057139082694105e-08
Position 422: 5.0923884549927554e-08
Position 646: 4.814096948556002e-08
Position 433: 4.3587825125672624e-08
Position 439: 4.004258893215666e-08
Position 306: 3.661488993636995e-08
Position 580: 3.353517878283391e-08
Position 990: 3.00618842198876e-08
Position 4921: 2.7179891903743614e-08
Position 2743: 1.886671247114959e-08
Position 4075: 1.7187511553921328e-10
Position 3942: 1.6795074665055633e-10
Position 322: 1.451057476361121e-10
Position 255: 1.0542287736836663e-10
Position 543: 7.931582344183564e-11
Position 593: 3.213337468101993e-11
