Gene = TOPORS
Position 422: 1.681183898577286e-10
Position 509: 1.4098927532565695e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8226: 0.7796089024825854
Position 1083: 0.5248450713468998
Position 1584: 0.4708352570121079
Position 6386: 0.1731661449463341
Position 6423: 0.10441347731760338
Position 1228: 0.08010844928851064
Position 5522: 0.06851814435107298
Position 1063: 0.0580015308145208
Position 4841: 0.04582139040167562
Position 1659: 0.03789657001391377
Position 1664: 0.03210928988423519
Position 1116: 0.02721690447189235
Position 6805: 0.02510110407352121
Position 3673: 0.022278371494947168
Position 5380: 0.02000054983619657
Position 7728: 0.019530829623288146
Position 3249: 0.017572061094572843
Position 3056: 0.017356456599577054
Position 1626: 0.01560044293973664
Position 4978: 0.013109023464011767
Position 2634: 0.011763152219514812
Position 4822: 0.01019214718584365
Position 9127: 0.010130610536214592
Position 5354: 0.009942690854692484
Position 3411: 0.00990311609444029
Position 2328: 0.009559431125909483
Position 8415: 0.009523937246098665
Position 8196: 0.008883640010375398
Position 5924: 0.008818741112103689
Position 4868: 0.00878845088816961
Position 4382: 0.008022716618126414
Position 9359: 0.007652499328337669
Position 1259: 0.007441473774831467
Position 1552: 0.00708081325580547
Position 4790: 0.005782324395470489
Position 1107: 0.005542263726057511
Position 2354: 0.005030160495234289
Position 1715: 0.004854206202962273
Position 6623: 0.004576552161252995
Position 3414: 0.004219937306356063
Position 422: 0.0035270436317257708
Position 3273: 0.0033171978675236293
Position 4865: 0.0031961140420624407
Position 1312: 0.0028496984564907093
Position 1623: 0.0028164706049819254
Position 4437: 0.002618662208757956
Position 8377: 0.0026154735589504264
Position 10486: 0.0026079909643154
Position 7954: 0.002337702931655081
Position 2289: 0.002334164296190337
Position 6688: 0.0023082323753226552
Position 8804: 0.0022512690990915624
Position 1036: 0.002126819360136937
Position 5979: 0.0019222709311870717
Position 9686: 0.0019149523284648644
Position 1633: 0.0016836588358224447
Position 6395: 0.001663069460792842
Position 253: 0.0015524789439076074
Position 218: 0.0014852982352738945
Position 4054: 0.00130362018492663
Position 522: 0.001299877283658551
Position 2654: 0.0012659963131702058
Position 3347: 0.001217675156415507
Position 961: 0.0010652501006131714
Position 1593: 0.0010520154191045812
Position 593: 0.0010510924632122216
Position 4897: 0.0010483138632680835
Position 8491: 0.001025875348751641
Position 7222: 0.0009839664131179662
Position 2580: 0.0009702176502026786
Position 1185: 0.0008372202947442662
Position 1174: 0.000833311655550459
Position 3565: 0.0007231239203193598
Position 1291: 0.000688172264966148
Position 3881: 0.0006142986014496695
Position 3694: 0.0005757900885753595
Position 725: 0.0005608518884581587
Position 388: 0.0005576410665303947
Position 7493: 0.000529549460049135
Position 197: 0.0005038155966247517
Position 3097: 0.0004894286468571943
Position 326: 0.00047143959325293916
Position 5204: 0.00030078143202287095
Position 6108: 0.00029788432002681006
Position 722: 0.00023973809434582586
Position 207: 0.0002272195242215941
Position 2911: 0.00021566958409133382
Position 444: 0.0001943680830607193
Position 934: 0.0001604099794092787
Position 3731: 0.00015863497958577778
Position 3921: 0.00015389246574558954
Position 5160: 0.00014529419171020527
Position 3628: 0.00014254142284685073
Position 3597: 0.0001352894159869077
Position 3987: 0.0001349048113872786
Position 693: 0.00013279627483473745
Position 3910: 0.0001256013410573915
Position 762: 0.00010843855537869233
Position 1343: 9.457834024571035e-05
Position 1250: 8.08905434695442e-05
Position 183: 7.826330135833278e-05
Position 703: 7.085169238748096e-05
Position 1261: 6.931557798087976e-05
Position 1270: 6.80242298642378e-05
Position 2109: 6.683158755858292e-05
Position 1237: 6.424518927597145e-05
Position 2199: 6.325140920527574e-05
Position 981: 5.8586706863988164e-05
Position 473: 5.712076733330402e-05
Position 1043: 5.3455514414470326e-05
Position 1090: 5.0489832209300594e-05
Position 2090: 3.6543444749304434e-05
Position 1402: 3.6099265881360813e-05
Position 1453: 3.037858390701647e-05
Position 204: 2.8325876813575976e-05
Position 973: 2.6261548570132958e-05
Position 3489: 1.7787356236267604e-05
Position 124: 1.5676128181197478e-05
Position 172: 1.3470558588435731e-05
Position 941: 1.1356039255841781e-05
Position 2525: 9.070847645792401e-06
Position 2204: 7.650961452795469e-06
Position 2695: 5.297068904930815e-06
Position 281: 5.145232272161179e-06
Position 1753: 3.6217969504853265e-06
Position 1316: 3.184353453246267e-06
Position 682: 2.658774310598505e-06
Position 1569: 2.5160086039381298e-06
Position 1757: 2.3428854363853497e-06
Position 391: 1.616022121892149e-06
Position 229: 1.536961081710591e-06
Position 529: 1.303437060526805e-06
Position 395: 6.585907856707626e-07
Position 899: 1.0413304389255539e-07
Position 1040: 9.262716722707558e-08
Position 993: 8.854984986009188e-08
Position 986: 3.314702873025307e-08
Position 862: 2.229388129802736e-08
Position 912: 2.2269403810166303e-08
Position 328: 2.0137110153388302e-08
Position 127: 1.5937368707682707e-08
Position 785: 1.0919835959847984e-09
Position 450: 2.8728501837748465e-10
Position 330: 2.0146760821794725e-10
Position 137: 1.9351718341497948e-10
