Gene = TCEANC2
Position 403: 6.30207318111508e-05
Position 336: 5.809013964127692e-05
Position 314: 4.051862514558878e-05
Position 605: 2.8349794605998102e-05
Position 3300: 2.560173186655888e-05
Position 584: 2.3608991648010653e-05
Position 180: 1.9865693117017106e-05
Position 526: 1.7812658455569384e-05
Position 67: 1.2915774657504917e-05
Position 4095: 1.2834092911840937e-05
Position 1747: 9.439247321022644e-06
Position 115: 8.14755851831617e-06
Position 392: 7.5881732570253e-06
Position 546: 7.3634222593462205e-06
Position 1205: 5.353039674682471e-06
Position 1147: 4.385267525121486e-06
Position 1268: 3.63560967060058e-06
Position 348: 3.336517458496793e-06
Position 1504: 2.9924846778408563e-06
Position 1736: 1.5010707403149108e-06
Position 1198: 1.0971885352655534e-06
Position 1201: 6.198105958991909e-07
Position 1124: 4.1978835431980035e-07
Position 2022: 2.6535583852045127e-07
Position 2540: 2.3114585218684146e-07
Position 1168: 1.0094574719159596e-07
Position 977: 5.178335789579527e-08
Position 953: 3.632359904670988e-08
Position 28: 5.897227876410188e-09
Position 72: 5.629875809511776e-09
Position 1315: 2.7209204725507053e-09
Position 991: 1.2008680897585253e-09
Position 297: 1.58490418866439e-10
Position 1220: 5.31294907981143e-11
Position 1077: 5.0111092396504444e-11
Position 1214: 4.524041219552672e-11
Position 1041: 3.981584171055424e-11
Position 177: 3.826412859523571e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 779: 0.9849347842976414
Position 15154: 0.8204038870784337
Position 14730: 0.617032899018685
Position 18820: 0.41490580000894356
Position 19389: 0.2934825529578325
Position 13266: 0.23235968351783692
Position 18235: 0.2142415323916377
Position 13222: 0.1791015013308886
Position 13608: 0.11780856794591349
Position 11419: 0.08505196507481128
Position 17902: 0.078652792613432
Position 8023: 0.057277330693815166
Position 10472: 0.05156908676644959
Position 1903: 0.031465434471083006
Position 1927: 0.022732743731037987
Position 17064: 0.013624011314902668
Position 18144: 0.013223600639438683
Position 8808: 0.011134939869204177
Position 14951: 0.009326826156620883
Position 1979: 0.008356776456342424
Position 7241: 0.0074246218213807665
Position 15454: 0.0064490849332260024
Position 2143: 0.005911889591769231
Position 6071: 0.004986641841973908
Position 16378: 0.004734927223765728
Position 8755: 0.004655613928735235
Position 16259: 0.004604890925039148
Position 850: 0.004397778710711551
Position 15420: 0.0043550143619352924
Position 5457: 0.004168277898543979
Position 756: 0.004063050342069556
Position 15382: 0.003146231056886547
Position 5997: 0.0025015815660605336
Position 2728: 0.002071328614454906
Position 1397: 0.0017772137461716357
Position 801: 0.0015344368700577504
Position 1957: 0.0014848213396434495
Position 1074: 0.0012601691578395411
Position 8487: 0.0012519411921071196
Position 3645: 0.0011759288515733584
Position 5974: 0.0006111273408473939
Position 13059: 0.0006106627331518107
Position 303: 0.0006072504869403122
Position 8442: 0.000563171995983461
Position 2565: 0.0004100061673288272
Position 11006: 0.0003866892162074375
Position 2448: 0.00038291832017006857
Position 293: 0.00029243484198082187
Position 3774: 0.00025360379454153123
Position 1628: 0.00023285314149669464
Position 8599: 0.00021789823834926693
Position 6418: 0.0001790296683875593
Position 10056: 0.00016113770492109567
Position 1401: 0.00015941957840941585
Position 253: 0.0001534246758604926
Position 4646: 0.0001490651940542986
Position 7658: 0.00014821456794135467
Position 4974: 0.0001435017252098541
Position 8136: 0.00011738537430468565
Position 6224: 0.00010898288494007271
Position 8525: 7.993120305426724e-05
Position 3665: 7.219815041372746e-05
Position 2362: 7.131158705778088e-05
Position 1039: 6.925639479990143e-05
Position 3981: 6.155160550916827e-05
Position 6264: 6.089191526506811e-05
Position 452: 6.0048060471327305e-05
Position 3192: 5.745381747693826e-05
Position 1310: 5.4920402440008885e-05
Position 605: 5.257553626301898e-05
Position 5436: 5.145718099155728e-05
Position 2452: 5.0908093777868495e-05
Position 5396: 4.620526853949032e-05
Position 696: 4.611663549743478e-05
Position 7015: 4.331894216040849e-05
Position 7984: 4.244769757628773e-05
Position 2387: 4.03800778891319e-05
Position 637: 3.764924650271413e-05
Position 2480: 3.480531512677356e-05
Position 5000: 3.0607130354214903e-05
Position 4057: 2.735823550175504e-05
Position 4214: 2.7164661552444837e-05
Position 5786: 2.4167719258684422e-05
Position 3090: 2.3230159439793338e-05
Position 4877: 2.2988536128528976e-05
Position 3957: 2.2477111849778037e-05
Position 2016: 2.1126395865371317e-05
Position 5515: 2.06353792795774e-05
Position 2021: 1.976217140380029e-05
Position 4696: 1.878673270882443e-05
Position 369: 1.8294094309755173e-05
Position 5082: 1.7233236152866097e-05
Position 670: 1.6587024096089448e-05
Position 738: 1.5109804428813116e-05
Position 5576: 1.4330092534460156e-05
Position 622: 1.4208448724158573e-05
Position 4508: 1.3403837324711002e-05
Position 4264: 1.288719928155145e-05
Position 745: 1.0520434503534622e-05
Position 792: 1.0130870934210984e-05
Position 4172: 8.889720352238662e-06
Position 1547: 8.437727309087377e-06
Position 1421: 8.047005358423716e-06
Position 2299: 7.9617608586336e-06
Position 2630: 7.220257425210992e-06
Position 4345: 6.974617195215022e-06
Position 1265: 6.884995446892086e-06
Position 3986: 6.6270351321032256e-06
Position 3500: 5.962003561534962e-06
Position 290: 5.901775437112246e-06
Position 3900: 5.8202478011250245e-06
Position 542: 5.722184661137731e-06
Position 2907: 5.642278134989924e-06
Position 3780: 5.038809677037073e-06
Position 1155: 4.9636649251324295e-06
Position 2241: 4.566888081987797e-06
Position 1201: 4.481997227912085e-06
Position 1544: 4.315308770213105e-06
Position 805: 3.5210819806266993e-06
Position 2987: 3.4255451553340555e-06
Position 1325: 2.9300614412346225e-06
Position 2511: 2.924989951198953e-06
Position 580: 2.7076527150663155e-06
Position 255: 2.4934547769531926e-06
Position 1333: 1.5541272049126472e-06
Position 2527: 1.5078125294540264e-06
Position 344: 1.503850317315182e-06
Position 2503: 1.3286982943927614e-06
Position 492: 1.0174441169326796e-06
Position 890: 9.839890126097318e-07
Position 323: 7.58856143540724e-07
Position 923: 5.292770267477197e-07
Position 1929: 5.140661414745558e-07
Position 639: 5.123918553570815e-07
Position 262: 5.012777169978768e-07
Position 336: 2.7599423510366464e-07
Position 272: 2.6866581481330006e-07
Position 223: 2.568764454205722e-07
Position 1573: 1.964073557678845e-07
Position 1642: 1.3242979664167818e-07
Position 1662: 1.0578347413171186e-07
Position 220: 1.0232291338591292e-07
Position 1823: 9.927991383318887e-08
Position 472: 7.133935836180113e-08
Position 470: 6.382057944518798e-08
Position 1703: 6.029255058155288e-08
Position 564: 3.616377234639164e-08
Position 857: 3.153998713092903e-08
Position 560: 1.7663622370012358e-08
Position 1001: 1.6178563711485804e-08
Position 587: 9.100175678657751e-09
Position 479: 8.565478310019258e-09
Position 862: 3.4524422617677973e-09
Position 876: 1.4613476820923001e-09
Position 544: 1.3045841434828263e-09
Position 698: 1.1563472038337042e-09
Position 902: 1.0573436934054183e-09
Position 207: 1.2883407304007137e-12
Position 173: 3.98819708541408e-13
