Gene = PLEKHM2
Position 3701: 1.4104661012598672e-06
Position 993: 6.626744234777885e-07
Position 222: 5.607078540345959e-07
Position 1633: 4.474296270930073e-07
Position 1729: 3.6237605775288135e-07
Position 1197: 3.5859111218555267e-07
Position 1601: 2.2486867105658635e-07
Position 1377: 1.891174241498995e-07
Position 1521: 1.7837176990044792e-07
Position 1088: 1.6576050335192215e-07
Position 680: 1.389755086206618e-07
Position 690: 1.3734218051565635e-07
Position 694: 1.2230361644073522e-07
Position 1298: 1.0374204711960575e-07
Position 1725: 8.657379451982923e-08
Position 283: 6.178679741254054e-08
Position 560: 5.31890122444455e-08
Position 553: 5.234683523831125e-08
Position 808: 2.4711238263881645e-08
Position 232: 7.2941339853934276e-09
Position 1011: 5.004976444236466e-09
Position 1962: 4.1853346087839756e-09
Position 810: 1.9334963289435646e-09
Position 247: 7.110950106149865e-10
Position 1229: 4.0338782053353945e-11
Position 1026: 3.4520791505943075e-11
Position 602: 1.1217645889430373e-11
Position 1203: 5.4177389097231535e-12
