Gene = TUSC2
Position 2056: 0.7295463015497243
Position 2586: 0.2468464703810198
Position 383: 0.23050067760940793
Position 2696: 0.08023041760252182
Position 2820: 0.07410343141488608
Position 2763: 0.0635683258873035
Position 3326: 0.033664611473394924
Position 2635: 0.028740224854700607
Position 2369: 0.024685121477406237
Position 1018: 0.024575201496767632
Position 2038: 0.020223516212300962
Position 2454: 0.018974411891805192
Position 2385: 0.012240706630369325
Position 1112: 0.010183396381131464
Position 3043: 0.009146253876355098
Position 3061: 0.0053744650244230575
Position 1721: 0.0050767986868619705
Position 2257: 0.004286352270806565
Position 2280: 0.004038523855460267
Position 794: 0.003667325938333345
Position 828: 0.0026340827677707123
Position 2116: 0.00243977997342069
Position 2590: 0.0022597677954735527
Position 2519: 0.0018374111741420408
Position 1039: 0.0017895238089729367
Position 154: 0.0015979743694075456
Position 639: 0.0015665782327129304
Position 2382: 0.0014143560994828689
Position 3178: 0.0013014610270733352
Position 487: 0.0010362155440100558
Position 1060: 0.0010230770230999198
Position 2014: 0.0010036921022890098
Position 2313: 0.0009793131973027008
Position 2315: 0.0008390759653875292
Position 1292: 0.0008316917276567103
Position 1997: 0.0007735607265847814
Position 1289: 0.0006798451364997771
Position 1023: 0.000678493682897532
Position 1115: 0.0006640964776966688
Position 2068: 0.0006104062422535748
Position 412: 0.0005918374559491989
Position 201: 0.0005740397034509418
Position 1057: 0.0004821890047865104
Position 2335: 0.00036852105619908214
Position 3196: 0.0003630462104373121
Position 2637: 0.0003584319389863627
Position 2526: 0.0002813605193189996
Position 2016: 0.0002641497992965271
Position 878: 0.0002401952304227933
Position 2726: 0.0002289514365031722
Position 3157: 0.00019556041165963087
Position 2164: 0.00019298614262799638
Position 3215: 0.0001868802065302983
Position 325: 0.0001817305571007275
Position 165: 0.00017945991423756554
Position 671: 0.0001776175604993362
Position 1784: 0.0001685751851954755
Position 2011: 0.00015693216664854884
Position 478: 0.000153148816307553
Position 1376: 0.00014907880847830126
Position 1534: 0.00014496471216718265
Position 800: 0.0001231181524171269
Position 833: 0.00010487907282903364
Position 2210: 9.503730738963307e-05
Position 911: 9.369711766162829e-05
Position 2470: 8.572186253001378e-05
Position 2174: 8.438649479588367e-05
Position 3145: 7.799139078118304e-05
Position 1735: 6.956029299151522e-05
Position 1537: 5.7300809026892466e-05
Position 1090: 5.262586523481899e-05
Position 2390: 5.219548103456499e-05
Position 2346: 4.7040451464322215e-05
Position 392: 4.03453590301334e-05
Position 2202: 3.820101955851933e-05
Position 423: 3.777548227165043e-05
Position 388: 3.688705467511876e-05
Position 1740: 3.158781843462803e-05
Position 2185: 2.7749086294778386e-05
Position 439: 2.3515764117602187e-05
Position 691: 2.2477256504390402e-05
Position 599: 2.0174649288503243e-05
Position 1630: 1.7471609910329638e-05
Position 1173: 1.7160457445363248e-05
Position 2131: 1.6718431011882003e-05
Position 1640: 1.527471982680416e-05
Position 649: 1.4744071417333378e-05
Position 688: 1.4286862143846372e-05
Position 2205: 1.0146135487773149e-05
Position 1990: 9.740726752206002e-06
Position 1679: 7.579782844047721e-06
Position 1817: 7.471242665730548e-06
Position 2138: 7.3701110617401045e-06
Position 1886: 4.710465873137181e-06
Position 2001: 4.079289123654029e-06
Position 1580: 3.43313105794381e-06
Position 213: 2.591659428008041e-06
Position 1543: 1.9534981350975415e-06
Position 2825: 1.2639194527894164e-06
Position 222: 5.222084789402038e-07
Position 781: 4.923990106159986e-07
Position 1488: 2.52987893709991e-07
Position 538: 2.4208326811356896e-07
Position 492: 2.317893568968642e-07
Position 219: 1.737750241526417e-07
Position 841: 1.3642856364106946e-07
Position 570: 1.0860871706571436e-07
Position 215: 8.928024427311855e-08
Position 337: 5.3282501198430866e-08
Position 435: 4.796907864472838e-08
Position 258: 3.95143552583649e-08
Position 729: 3.74017649261877e-08
Position 105: 3.2692637394694815e-08
Position 714: 2.813337714277048e-08
Position 621: 2.639365115772312e-08
Position 234: 5.015489325566907e-09
Position 559: 3.3732958944767813e-09
Position 74: 2.8595736706604035e-09
Position 494: 2.7885763821192246e-09
Position 613: 2.6102741891327985e-09
Position 447: 2.230200492376622e-09
Position 294: 1.2793019846112243e-09
Position 225: 1.080069276887635e-09
Position 1306: 2.103820897603882e-10
Position 107: 1.8210671077290658e-10
Position 84: 1.2099921459931145e-10
Position 504: 7.998799306195365e-11
Position 102: 3.41680594225686e-11
Position 230: 2.7945499990156956e-11
