Gene = VCP
Position 2384: 0.0007874137815570938
Position 13146: 0.000734449222383422
Position 6456: 0.0007207673128550945
Position 10648: 0.000707882601281195
Position 7573: 0.0006960915552179536
Position 6555: 0.0006186973373767895
Position 8622: 0.0005241117230012601
Position 16342: 0.0004287810578318908
Position 8993: 0.0004132335918176141
Position 12048: 0.0004114979263090475
Position 322: 0.00039370481537280783
Position 12196: 0.00038559411735480145
Position 518: 0.00034712533567809377
Position 1422: 0.00029842886719366664
Position 1135: 0.00029003254729822764
Position 345: 0.00027441707722572516
Position 250: 0.00026263323835215455
Position 11123: 0.00025453881048212456
Position 211: 0.000244651394930305
Position 1051: 0.00023890807480672255
Position 48: 0.00021131605585359477
Position 111: 0.00014579336923523507
Position 97: 0.00014336726510601642
Position 12377: 0.00014037295232593753
Position 10555: 0.00012864953035588214
Position 14766: 0.00011964414175263846
Position 9466: 0.00011233276459217701
Position 919: 0.00011170286033275745
Position 15797: 9.901624161569116e-05
Position 1129: 8.337881004042128e-05
Position 4944: 8.189798496383888e-05
Position 1532: 7.859100003255053e-05
Position 552: 7.858879470136514e-05
Position 59: 7.611689229046641e-05
Position 12576: 7.294005303318797e-05
Position 1003: 5.753914767873091e-05
Position 5058: 5.1068322450438854e-05
Position 92: 4.784279202797522e-05
Position 507: 4.782266757325504e-05
Position 15878: 4.426836763558432e-05
Position 1381: 4.278351308908848e-05
Position 159: 3.425024850812503e-05
Position 5562: 2.8866467499395476e-05
Position 1506: 2.7800374037254943e-05
Position 827: 2.6261522081248653e-05
Position 4984: 2.303515232660733e-05
Position 12894: 2.088168325807802e-05
Position 219: 2.0707395303280256e-05
Position 5361: 1.9415984342443973e-05
Position 12916: 1.8729852671431352e-05
Position 5759: 1.6626953612932102e-05
Position 12443: 1.644739636472459e-05
Position 165: 1.6353036973405224e-05
Position 75: 1.2251455713698868e-05
Position 5753: 1.121244150653744e-05
Position 103: 1.108057731268059e-05
Position 5318: 1.0877938868908724e-05
Position 5625: 8.218962083961416e-06
Position 12891: 8.067513048512356e-06
Position 823: 7.580642557789125e-06
Position 1280: 6.680613779575859e-06
Position 718: 6.472703184105043e-06
Position 456: 5.3087160921322735e-06
Position 124: 4.055601948635339e-06
Position 995: 3.874976282155289e-06
Position 139: 3.7719010109039242e-06
Position 1310: 3.495670444088365e-06
Position 5518: 3.044289516010918e-06
Position 5315: 2.400090480026231e-06
Position 127: 2.2942188035535425e-06
Position 407: 2.2548181774788495e-06
Position 917: 2.1783599053292217e-06
Position 12872: 2.1097742983073623e-06
Position 418: 2.104853739762981e-06
Position 4895: 1.6615146056204381e-06
Position 454: 1.462215633555779e-06
Position 5627: 1.3649474025380252e-06
Position 8349: 1.239751839076841e-06
Position 157: 1.0778421640881517e-06
Position 4979: 9.002933427107554e-07
Position 14335: 6.454078420669025e-07
Position 5789: 6.386399071040461e-07
Position 4981: 1.5754211258936508e-07
Position 439: 1.5013703371644998e-07
Position 930: 1.3636855487232e-07
Position 262: 1.0345416968589909e-07
Position 255: 9.049353099299904e-08
Position 15829: 8.438919574373759e-08
Position 15882: 8.386853187079004e-08
Position 382: 6.446304055236677e-08
Position 444: 5.992270945036079e-08
Position 12691: 2.22120438733508e-08
Position 14124: 5.918210022989759e-09
Position 844: 9.37859281368786e-10
Position 12492: 7.201492571022408e-10
Position 12462: 9.783268389174602e-11
Position 176: 9.147551528769664e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4886: 0.9888546747930403
Position 15718: 0.9886054027243071
Position 12325: 0.9868441474308463
Position 14029: 0.9568834920760549
Position 12723: 0.9282831624603519
Position 11559: 0.8896574044343475
Position 10898: 0.8575192287927209
Position 8963: 0.8569192978307892
Position 5185: 0.8203431847186705
Position 10168: 0.7957452092618961
Position 6431: 0.782826350435685
Position 7485: 0.7655821226159585
Position 16857: 0.7605246608069345
Position 13447: 0.7127696659645546
Position 7867: 0.6952922979484814
Position 12069: 0.642045784499172
Position 16404: 0.5976607367993959
Position 17050: 0.5604893128349244
Position 4424: 0.30650186806054797
Position 11110: 0.29468239391964535
Position 7827: 0.27636762720613567
Position 16026: 0.2655612451319251
Position 13656: 0.2539540999639306
Position 10386: 0.25249674145982653
Position 11146: 0.20292352334487904
Position 10415: 0.16794638686982064
Position 11201: 0.16441347161680148
Position 8574: 0.16433415699365447
Position 4615: 0.15220883855887526
Position 12112: 0.1486843540754211
Position 12109: 0.13194247866098324
Position 16730: 0.1288029605264837
Position 8765: 0.12434013083010477
Position 1672: 0.11667447896571691
Position 5082: 0.11565965223033317
Position 7130: 0.10762230638846883
Position 4210: 0.10339749405447513
Position 10641: 0.10329645606874285
Position 6496: 0.0945511229137031
Position 17020: 0.09006624862674659
Position 13125: 0.07980172240454209
Position 14998: 0.07858341577376665
Position 13675: 0.07150493085364695
Position 1112: 0.062157615718710056
Position 11604: 0.057353852534044535
Position 9016: 0.05700706285345321
Position 15523: 0.05223323131870517
Position 10480: 0.052206273473845446
Position 11093: 0.05130875011681631
Position 9648: 0.049378197281705456
Position 9556: 0.04816333032725023
Position 16345: 0.039317372077361815
Position 10208: 0.0390954498039132
Position 625: 0.03605840325394375
Position 11572: 0.03376861530260997
Position 10677: 0.03318138923077703
Position 847: 0.0326204851358499
Position 13283: 0.03162096889324947
Position 12124: 0.03139070479770139
Position 4665: 0.02756602694926533
Position 8809: 0.025074742349707392
Position 1199: 0.024715309977230256
Position 14090: 0.02219285521437746
Position 9365: 0.02115889286419069
Position 16755: 0.02058962656480597
Position 16660: 0.020192804053986387
Position 6379: 0.016296692310560537
Position 15031: 0.015998166145756852
Position 10069: 0.015542737515409313
Position 4027: 0.015503330613705766
Position 5622: 0.015204016611792354
Position 1721: 0.01386078159303304
Position 5561: 0.01312471991763782
Position 12172: 0.012434728731935591
Position 6348: 0.012319604763046055
Position 15983: 0.01203246182609079
Position 13726: 0.01114163127855576
Position 4381: 0.011103897123313847
Position 7126: 0.010828105211217277
Position 9080: 0.010465979492133095
Position 14485: 0.010244459937040358
Position 5191: 0.009640121136928881
Position 12870: 0.00952982233918233
Position 9886: 0.008395277785031154
Position 11785: 0.008251676209223508
Position 6315: 0.008143436730589496
Position 7957: 0.00809269880053408
Position 7582: 0.008089675995545952
Position 16037: 0.00791716645546709
Position 8741: 0.007453100355208958
Position 5656: 0.007420721965318073
Position 1170: 0.007013169215905902
Position 5470: 0.006991364732337958
Position 16445: 0.006883582318078222
Position 10801: 0.0067000279168306885
Position 15538: 0.006683218907130444
Position 5891: 0.006387697602971475
Position 17123: 0.006305517598643357
Position 8747: 0.006238534812882153
Position 12777: 0.0059979468429531245
Position 14732: 0.005891173326113484
Position 7797: 0.005791839620345812
Position 14652: 0.005666017165788486
Position 7870: 0.005429523076602513
Position 8675: 0.005401947572378564
Position 6114: 0.005328393007032496
Position 12742: 0.005209784543776085
Position 13145: 0.005157196501502054
Position 10033: 0.0050529176159389115
Position 12043: 0.004992407174243535
Position 8991: 0.004941228118441944
Position 12849: 0.004729305403735323
Position 870: 0.004558114667161389
Position 12126: 0.004516621268786805
Position 12340: 0.0044993558497267066
Position 11385: 0.004453997521487937
Position 6394: 0.0043611560263633565
Position 10476: 0.004293942937926945
Position 14655: 0.004252589014784746
Position 7150: 0.004230821894934125
Position 14559: 0.004186840197286405
Position 15801: 0.0041260259854834225
Position 2218: 0.004033196619705131
Position 12174: 0.00390163292172958
Position 4641: 0.0037481067441449477
Position 1222: 0.0037089139212591756
Position 16414: 0.0036513513078962195
Position 6525: 0.003260882671271591
Position 10722: 0.003076548311516063
Position 11894: 0.0029454208019364736
Position 10176: 0.002936219228623912
Position 16247: 0.0029310916995584097
Position 12575: 0.002819904794957523
Position 5149: 0.0027915613054295342
Position 7642: 0.002759449231520581
Position 12073: 0.002606118717315805
Position 5225: 0.0025696259312008403
Position 13705: 0.002452085721554842
Position 5714: 0.002417939668252345
Position 2256: 0.002318819772895453
Position 13121: 0.0022134761158170493
Position 6250: 0.0021782217954813238
Position 11842: 0.0021687696718255644
Position 2124: 0.0021447407537731208
Position 11858: 0.0021411906614188236
Position 13561: 0.002121506605012821
Position 16467: 0.002076575180321697
Position 16045: 0.0020363217606485934
Position 6712: 0.002033689700749854
Position 14078: 0.002027457428105324
Position 13007: 0.0019591202956576468
Position 12153: 0.001954847083502207
Position 3194: 0.001906371627951586
Position 1861: 0.0018882616222268816
Position 6148: 0.0018345515426922805
Position 5206: 0.0017319084342947186
Position 8583: 0.0017151065908845547
Position 7287: 0.001708996484252677
Position 5517: 0.0016755022853451771
Position 10300: 0.0014820420987507596
Position 657: 0.001476788861006266
Position 6361: 0.001369174572495276
Position 10120: 0.0013691250612944293
Position 8823: 0.001348859715036642
Position 14677: 0.0012404239934921469
Position 4912: 0.0012286192207040581
Position 13486: 0.0011952932749118485
Position 7290: 0.001160253801036124
Position 16600: 0.0010943164678903713
Position 13362: 0.001085500528188587
Position 11339: 0.0010822822994632326
Position 1581: 0.0010035762864947445
Position 10419: 0.0009922828161976357
Position 13504: 0.0009685249346608849
Position 9609: 0.0009667800311913706
Position 6756: 0.0009313184360856607
Position 8782: 0.0008855609486347152
Position 12829: 0.0008809510063938233
Position 9673: 0.0008723792326965233
Position 8476: 0.0008651596294782982
Position 12307: 0.0008558713353948911
Position 8702: 0.0008212989224612465
Position 5437: 0.0007991349896580045
Position 12026: 0.0007737685114942505
Position 5126: 0.0007672254320513244
Position 8411: 0.0007437072306459721
Position 12023: 0.0007168687998760503
Position 12690: 0.0006948004940587566
Position 10645: 0.0006902543731268333
Position 14746: 0.000670415815471308
Position 7516: 0.0006604517482172492
Position 9975: 0.0006147963780974756
Position 12385: 0.0005900567438604333
Position 8069: 0.0005686344669985628
Position 1805: 0.0005636844845201981
Position 8589: 0.0005626086058952452
Position 1273: 0.000558498482737345
Position 3997: 0.0005511443295855655
Position 15060: 0.0005168077873092687
Position 11882: 0.0004915635820689532
Position 13026: 0.0004902957871287364
Position 5237: 0.00045075013472449987
Position 9233: 0.0004463692268280349
Position 13571: 0.00044429275459133803
Position 12514: 0.00044404358991405763
Position 16230: 0.000418353336840016
Position 12694: 0.00041104103352888026
Position 11329: 0.00039944741775725006
Position 8540: 0.00039242180678438084
Position 10133: 0.00038816822343435217
Position 4783: 0.00038814025149312475
Position 12756: 0.00038356030202871147
Position 11624: 0.00037652310872916844
Position 12139: 0.0003630982448450477
Position 16625: 0.00035602628613169837
Position 5216: 0.0003547436829955363
Position 12150: 0.00034710158336752247
Position 15215: 0.00034649268614042145
Position 4818: 0.00031929003905858754
Position 9680: 0.00031570751835688045
Position 16367: 0.0003084300311140607
Position 12670: 0.00030429872022651086
Position 5164: 0.00028154644119581575
Position 12353: 0.0002791782581149462
Position 7545: 0.0002765756737195125
Position 8881: 0.0002703977030545283
Position 9724: 0.00026755850490736065
Position 631: 0.0002513942336444367
Position 8556: 0.00024500417333995285
Position 1073: 0.00024354359696168962
Position 8614: 0.00023584010002103368
Position 12781: 0.0002278614787858625
Position 11576: 0.00022587242827999188
Position 5773: 0.00022351686544209886
Position 11959: 0.00022237126867421196
Position 7716: 0.00021776003388030782
Position 9978: 0.0001943358533295039
Position 4692: 0.00019156738737136292
Position 11352: 0.00019014197803267425
Position 11522: 0.0001888905571647465
Position 11937: 0.0001786481277489235
Position 8866: 0.00017627540325884674
Position 823: 0.00017327719534613258
Position 16085: 0.00015824399013783934
Position 9259: 0.00013756268032945367
Position 1303: 0.0001336467708832809
Position 15582: 0.00011385971451183225
Position 9932: 0.00010410134869282518
Position 11580: 9.853052805441772e-05
Position 13285: 9.657393830654325e-05
Position 8493: 9.437420588550213e-05
Position 5091: 9.154563571970585e-05
Position 16204: 8.512644986990212e-05
Position 12214: 8.050157066701743e-05
Position 8115: 7.82712100106649e-05
Position 12666: 6.051746828232263e-05
Position 16103: 5.969654597308014e-05
Position 14509: 5.680800109815927e-05
Position 3315: 5.549056370880461e-05
Position 6413: 5.485992512009041e-05
Position 12537: 5.419356111339033e-05
Position 16066: 4.354174391737859e-05
Position 7720: 4.3461083773431276e-05
Position 805: 4.0776043482834816e-05
Position 14631: 3.873652480478867e-05
Position 11928: 3.5826978580748897e-05
Position 278: 3.234805238374508e-05
Position 706: 3.17110225192602e-05
Position 9279: 3.0901707450796716e-05
Position 1906: 2.9073961676587936e-05
Position 1386: 2.8278299910799018e-05
Position 416: 2.5202018764347532e-05
Position 451: 2.2916480465166996e-05
Position 590: 1.980381150114059e-05
Position 1326: 1.7369253524347294e-05
Position 5299: 1.721684961462739e-05
Position 6438: 1.309464791084445e-05
Position 12604: 1.2402043000787358e-05
Position 8021: 1.2299525596757205e-05
Position 15491: 1.1901009613772033e-05
Position 9420: 1.0856232407463873e-05
Position 1323: 8.495422909846902e-06
Position 1393: 8.323766340365336e-06
Position 231: 6.915241187011223e-06
Position 751: 6.056255334086906e-06
Position 886: 5.7798635614626e-06
Position 5345: 4.860242379232711e-06
Position 559: 4.580486227146467e-06
Position 13009: 4.437603400999911e-06
Position 1342: 4.396515795480586e-06
Position 1319: 4.35297176702284e-06
Position 1415: 4.006258552169602e-06
Position 1729: 3.524273906063375e-06
Position 5624: 3.485461884370933e-06
Position 9284: 3.2670705816655052e-06
Position 884: 3.089391034720946e-06
Position 5242: 2.7525883727887358e-06
Position 9210: 2.6830034425595372e-06
Position 2004: 2.2011002178430737e-06
Position 5245: 1.585320743597177e-06
Position 636: 1.3437644708298613e-06
Position 15390: 1.3324687795623472e-06
Position 5505: 1.1990578860967388e-06
Position 11636: 7.744658235874939e-07
Position 8250: 6.058737915109368e-07
Position 747: 4.868267838503893e-07
Position 580: 4.3938511949156323e-07
Position 807: 4.3050835233475786e-07
Position 5095: 3.8190476741835066e-07
Position 14208: 3.073344888336429e-07
Position 281: 2.991820848365747e-07
Position 395: 2.1774356377731213e-07
Position 713: 2.0719356831046425e-07
Position 412: 1.939565037326867e-07
Position 5441: 1.5027039273125606e-07
Position 421: 1.4827585391648083e-07
Position 908: 1.4596938666207973e-07
Position 913: 1.2714090217678253e-07
Position 185: 1.115762660937262e-07
Position 709: 1.0069034495241375e-07
Position 182: 8.085634555756181e-08
Position 343: 7.878561406815842e-08
Position 14309: 4.904999619182753e-08
Position 206: 4.493465585304361e-08
Position 564: 3.5987800668982625e-08
Position 334: 2.9290633177057613e-08
Position 5385: 2.6091917534208486e-08
Position 480: 2.4183114200905547e-08
Position 587: 1.5132548848498703e-08
Position 12436: 9.265367040427612e-09
Position 193: 8.283838138490676e-09
Position 1089: 1.8232082715316383e-09
Position 531: 7.510767288198689e-12
