Gene = KNCN
Position 763: 0.013090696281054028
Position 2477: 0.012605487569741738
Position 1619: 0.009933868927330645
Position 3069: 0.008646922055253522
Position 2393: 0.008612787353472755
Position 413: 0.007605311689424934
Position 3016: 0.00738274473209859
Position 1307: 0.0070564159615843225
Position 2933: 0.006927622091139473
Position 3563: 0.006284018306326451
Position 1173: 0.004968567140209152
Position 3408: 0.004913067573910549
Position 1670: 0.004193308807487669
Position 961: 0.004010412631154192
Position 1244: 0.003397883057522803
Position 1281: 0.0032896410861402684
Position 2101: 0.002989950475725318
Position 3308: 0.0027849981878343088
Position 1077: 0.00271010034374748
Position 3774: 0.002648854981480114
Position 3725: 0.0024814360072606457
Position 2320: 0.0022641552715791597
Position 586: 0.002207366149347266
Position 1656: 0.0017859533610723056
Position 1713: 0.0017584471360643404
Position 1055: 0.0016243303233541913
Position 1039: 0.0015376099207901155
Position 3118: 0.0015302817273511705
Position 2334: 0.001451353031721292
Position 2822: 0.0014195849834023973
Position 349: 0.0013316059951802243
Position 3208: 0.00114528624026734
Position 1771: 0.001107643879866937
Position 3415: 0.0010848171217146974
Position 1018: 0.0010254575502605943
Position 893: 0.00101290749753845
Position 3376: 0.0008224134993335325
Position 249: 0.0007033150110471449
Position 2238: 0.0006600525093747149
Position 1639: 0.0006382464869035591
Position 2267: 0.0006241661842049293
Position 2241: 0.0005372157108118511
Position 1304: 0.0005164104102559041
Position 3741: 0.0004848343424459773
Position 426: 0.00045821986018008195
Position 1742: 0.00043376789777206204
Position 308: 0.00038883779533585973
Position 455: 0.00036737562471522185
Position 3597: 0.0003601382415873335
Position 473: 0.0003474273038705142
Position 1412: 0.00034209295090057194
Position 3436: 0.00031314909512975567
Position 215: 0.00031226863106998255
Position 735: 0.00030823056200017
Position 2443: 0.0002817517696981933
Position 2390: 0.0002741150421730195
Position 420: 0.0002496383934756868
Position 3380: 0.0002346492831947282
Position 868: 0.00020482600867632937
Position 300: 0.00020285550735407596
Position 1146: 0.00018248390884818068
Position 1458: 0.0001615299177382731
Position 2158: 0.0001512825977624215
Position 3566: 0.00014599549735710494
Position 1332: 0.00012116337217302808
Position 1800: 0.00011059836261424939
Position 2080: 8.902931526923755e-05
Position 490: 8.704849633627638e-05
Position 701: 6.595251191117779e-05
Position 256: 5.756233853844999e-05
Position 904: 5.180145330253995e-05
Position 2807: 5.14726198283897e-05
Position 203: 4.9165222689459864e-05
Position 907: 4.43829798624589e-05
Position 246: 4.1598208250605024e-05
Position 861: 4.048509829318063e-05
Position 2881: 3.743930397986466e-05
Position 2506: 3.3625086913634354e-05
Position 843: 3.0536424155423065e-05
Position 224: 3.032312352539782e-05
Position 272: 2.6437126284181172e-05
Position 1628: 2.5004649537151197e-05
Position 289: 2.472426814320659e-05
Position 158: 2.2357077761999527e-05
Position 931: 1.9884473412791802e-05
Position 230: 1.554514580620666e-05
Position 927: 1.3625232124737511e-05
Position 705: 1.2952275147494479e-05
Position 1399: 1.1782931628306943e-05
Position 2973: 1.1468030133745213e-05
Position 532: 8.956824851437447e-06
Position 1996: 8.803161476468244e-06
Position 783: 8.133227860541011e-06
Position 3334: 6.676624038399211e-06
Position 942: 6.391953381622628e-06
Position 2175: 5.904637097313407e-06
Position 276: 5.840499513366317e-06
Position 909: 5.3340676538438445e-06
Position 797: 4.3010878961789725e-06
Position 278: 4.113942696427739e-06
Position 175: 3.964694920777948e-06
Position 364: 3.0707314791543316e-06
Position 356: 2.2203675411464717e-06
Position 528: 2.1747566810083393e-06
Position 193: 1.908303941526195e-06
Position 235: 1.751405009678866e-06
Position 1321: 1.2118729979433545e-06
Position 353: 8.49435248964849e-07
Position 320: 7.120698032061932e-07
Position 497: 5.079897989297575e-07
Position 550: 4.879400988001522e-07
Position 361: 4.710163131073616e-07
Position 539: 3.796956504964328e-07
Position 285: 3.070127875416754e-07
Position 855: 6.858251498212206e-08
Position 711: 2.4648672113185114e-08
Position 180: 1.999163227487188e-08
Position 315: 1.56709252809152e-08
Position 714: 1.3813897272133e-08
Position 801: 1.3017119651725276e-08
Position 317: 1.2899837342739492e-08
Position 720: 1.2359956822970778e-08
Position 184: 1.1837665713096025e-08
Position 369: 1.1306315345970397e-08
Position 367: 1.004285519259632e-08
Position 264: 7.696787724010498e-09
Position 725: 9.747715677871788e-10
Position 155: 2.6675767179052282e-12
