Gene = ABHD6
Position 804: 2.5862476488504195e-07
Position 3269: 2.0745396672371184e-07
Position 3077: 1.9448372953304808e-07
Position 780: 1.922594690872747e-07
Position 3795: 1.8938582123283733e-07
Position 753: 1.845389038139676e-07
Position 1500: 1.4443459331089208e-07
Position 2170: 1.350466589071115e-07
Position 1643: 1.0665214621782548e-07
Position 1061: 8.71087892246658e-08
Position 645: 7.704348437295671e-08
Position 183: 7.642672092400792e-08
Position 1090: 6.359252082559363e-08
Position 275: 6.20825438409603e-08
Position 996: 5.672351716934747e-08
Position 4056: 5.534178381698444e-08
Position 832: 4.0874811897543365e-08
Position 204: 3.4185650222267004e-08
Position 1043: 3.285022099703574e-08
Position 246: 3.1512410801214734e-08
Position 914: 2.90427349678617e-08
Position 3434: 1.6857968865223355e-08
Position 3487: 1.518188433959386e-08
Position 1351: 1.4031160400170325e-08
Position 4053: 1.1530380954507272e-08
Position 139: 7.276283947450725e-09
Position 1129: 7.232910591325829e-09
Position 392: 5.250973360941347e-09
Position 1530: 2.959522493031146e-09
Position 740: 2.5146753137993194e-09
Position 278: 1.7019916058605061e-09
Position 135: 1.5002890592193276e-09
Position 283: 8.453941956312855e-10
Position 334: 7.287664474606724e-10
Position 1408: 3.54480715633401e-10
Position 320: 3.0092290256741634e-10
Position 1095: 2.0756241241934203e-10
Position 185: 1.2986622702926827e-10
Position 815: 9.817550284801164e-11
Position 352: 8.798460022369332e-11
Position 301: 8.493858381173054e-11
Position 523: 8.380257156492793e-11
Position 516: 8.328001736784187e-11
Position 341: 5.5613307568787973e-11
Position 401: 4.2406044381393415e-11
Position 308: 2.861227129134357e-11
Position 162: 2.2290025222858674e-11
Position 354: 1.9543783066540978e-11
Position 605: 1.3508660658959999e-11
Position 148: 1.0456956859142029e-11
Position 172: 1.0237289997333945e-11
Position 360: 6.473536794656517e-12
Position 100: 5.7258210874178144e-12
Position 666: 3.815961312075484e-12
Position 655: 3.553471400262082e-12
Position 323: 1.859333665117952e-12
Position 410: 3.989802183570525e-13
