Gene = SLC35B4
Position 11550: 0.001198348731250643
Position 15148: 0.0011873418096540024
Position 130: 0.0011723855036121088
Position 18377: 0.0010960401511774557
Position 15295: 0.0010402771270123497
Position 17540: 0.0009064386967967253
Position 2269: 0.0007988113703374413
Position 269: 0.0007580002322066373
Position 11394: 0.0006782220777049247
Position 16960: 0.0006122630164844301
Position 13532: 0.0005890064169251439
Position 13600: 0.000548250431787338
Position 11992: 0.0005389741034376622
Position 17725: 0.0004027894743891238
Position 18911: 0.0003282075611748069
Position 21656: 0.00026581647406485485
Position 17004: 0.00024493262735264895
Position 16940: 0.00022438291310951537
Position 15444: 0.0002142949892456684
Position 1159: 6.850357054475955e-05
Position 742: 6.331511866768318e-05
Position 2787: 6.281114059825479e-05
Position 834: 5.6693021544559716e-05
Position 203: 4.866020257861628e-05
Position 351: 4.717265155258572e-05
Position 673: 4.6613442704353756e-05
Position 3063: 3.187676271351029e-05
Position 2285: 2.149093633701859e-05
Position 975: 1.8946613868334492e-05
Position 2141: 1.4690724835274672e-05
Position 1455: 1.064856380997084e-05
Position 2572: 6.124957561263435e-06
Position 134: 5.921164773737135e-06
Position 53: 3.0393054960005627e-06
Position 13405: 9.384080313589756e-07
Position 440: 3.194869925979072e-07
Position 136: 2.752190222524817e-07
Position 56: 6.489403469028012e-08
Position 404: 5.977061245451622e-08
Position 1342: 5.3297285933855405e-08
Position 329: 3.9595160168890524e-08
Position 327: 1.3993390694320697e-08
Position 381: 1.0499105906878787e-08
Position 13: 2.005675750644045e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10276: 0.9912003743463279
Position 17452: 0.9772150171849482
Position 16789: 0.9308541215308491
Position 14940: 0.8406606110069448
Position 25874: 0.5429847044425629
Position 12376: 0.4780314604335201
Position 4424: 0.47707013157917094
Position 12196: 0.46810608160867556
Position 7571: 0.44452574151565427
Position 20584: 0.29845636720176
Position 21875: 0.25249442583434756
Position 20742: 0.24423538300508263
Position 17910: 0.19823250341144188
Position 1663: 0.18225636947718865
Position 22089: 0.12796185036637503
Position 17827: 0.0985899112803064
Position 21971: 0.09575202260563373
Position 9736: 0.0896502495299264
Position 12157: 0.08007891945824203
Position 3152: 0.07994369564620378
Position 1893: 0.07728867812139868
Position 12338: 0.07261069472338633
Position 25572: 0.054885355525941884
Position 6773: 0.05387821735822662
Position 14909: 0.053376030684317906
Position 22009: 0.050722903155049556
Position 20701: 0.049421488895852336
Position 16986: 0.04628957819193544
Position 25357: 0.045185069712657615
Position 25389: 0.04345207452225343
Position 22660: 0.04237194486855458
Position 5976: 0.03554648350510858
Position 22657: 0.032273742137979435
Position 24829: 0.030220407132146
Position 7939: 0.028529987895416897
Position 6605: 0.022010797603238808
Position 23803: 0.02104973602324051
Position 17671: 0.02000657235365063
Position 16666: 0.019814435895023994
Position 17007: 0.019704549044873648
Position 8969: 0.018101196054888385
Position 17237: 0.017842696609247845
Position 12224: 0.012066578674252357
Position 9099: 0.011718563620504892
Position 19176: 0.011686799006194844
Position 17914: 0.010987063932345444
Position 7944: 0.010855750635722498
Position 10797: 0.010156763417922843
Position 12387: 0.010077325417712384
Position 2173: 0.009838715372821726
Position 7503: 0.009267151822780692
Position 336: 0.008876103258475305
Position 10241: 0.008719606106683448
Position 18744: 0.008619484215349226
Position 10733: 0.008489261560196387
Position 16825: 0.008161951190304733
Position 3659: 0.008003747832577762
Position 11249: 0.007985328585151026
Position 9759: 0.007977568173285201
Position 5877: 0.007830514890611246
Position 10629: 0.007810633771708608
Position 11035: 0.00756429611924483
Position 19740: 0.006845092069299695
Position 1741: 0.006779781094962503
Position 15229: 0.006433411696295825
Position 4371: 0.006331509139484961
Position 10748: 0.006085081881618137
Position 2664: 0.005843779791354727
Position 18152: 0.0057761822531451025
Position 174: 0.005533923790260572
Position 17132: 0.005514040032247527
Position 9025: 0.005390215637811727
Position 1909: 0.005359828302467429
Position 21549: 0.005308553004828005
Position 5857: 0.005242427740940986
Position 14040: 0.004844154326705568
Position 16705: 0.004843164090803946
Position 11298: 0.0046493935938461475
Position 16992: 0.003947579023742342
Position 16503: 0.003935796001648685
Position 9714: 0.0038875254538689235
Position 17806: 0.003821034628730332
Position 2070: 0.0038043071377802675
Position 1822: 0.003644826879156936
Position 11296: 0.0036091024837092934
Position 18585: 0.0035106848891560405
Position 14840: 0.003464946444483543
Position 1931: 0.0032749533135256865
Position 10800: 0.0029562805366393366
Position 4484: 0.0029215492080662655
Position 13472: 0.0029174663447679066
Position 15330: 0.0029140800020718014
Position 12307: 0.0029046002772199113
Position 22902: 0.0026474831488208996
Position 21729: 0.002544780964984621
Position 17026: 0.0025266276286342025
Position 128: 0.002454748452691056
Position 19386: 0.002228154332357635
Position 1637: 0.002042947072077351
Position 12246: 0.002020274511886388
Position 19666: 0.0020150914297079733
Position 539: 0.0019982958861626183
Position 5125: 0.0018287200174392075
Position 1777: 0.0016961977929103172
Position 18607: 0.001662064921096269
Position 7781: 0.0016602920299451465
Position 363: 0.001652491976244633
Position 20716: 0.0015932806289558298
Position 2109: 0.001563175240744006
Position 3695: 0.0015622596617849193
Position 20527: 0.0015032887781270682
Position 1589: 0.0014926884035334615
Position 11334: 0.0014728233164832919
Position 12663: 0.0013896518115895447
Position 7281: 0.00125319413534175
Position 117: 0.0012031716733770159
Position 12086: 0.0011833364822578483
Position 17149: 0.001159404843685013
Position 14070: 0.0010574265934392983
Position 16689: 0.0010412199916992747
Position 13979: 0.0010335246281907141
Position 14946: 0.0009902454138695292
Position 12241: 0.0009569117037702833
Position 213: 0.000884430223032947
Position 2251: 0.0008763157565181714
Position 1281: 0.000829351239170672
Position 11438: 0.0008141449933289697
Position 16302: 0.0007971680880285691
Position 17999: 0.0007868309254952908
Position 14056: 0.0007723549079018814
Position 3681: 0.0007177221911983812
Position 17390: 0.0006798295176897726
Position 20411: 0.0005657623876807964
Position 17289: 0.0005585750848709838
Position 1673: 0.0005562317601741041
Position 11094: 0.0005510975748241782
Position 1567: 0.0005454050653693525
Position 11754: 0.0005389741034376621
Position 17837: 0.00047506913985976727
Position 1665: 0.00046114117879811844
Position 152: 0.0004500815065506702
Position 17190: 0.000446707306802452
Position 191: 0.0004387950261785751
Position 11116: 0.00041911653140105665
Position 11490: 0.0003842037379216733
Position 18964: 0.00032373611334603344
Position 14181: 0.00030001827677748574
Position 3528: 0.0002589025808467533
Position 17993: 0.0002587644659251774
Position 16731: 0.0002568385564757391
Position 18334: 0.00025428105153101386
Position 18554: 0.00025381625075921084
Position 2177: 0.0002323027478209808
Position 1953: 0.00022996154841163153
Position 19561: 0.00018564493992913474
Position 100: 0.0001836109886086492
Position 2721: 0.00018118068387190837
Position 1906: 0.00018051819636732736
Position 18209: 0.00017659644931131987
Position 10861: 0.00017199197925993367
Position 3747: 0.00016685372044955078
Position 1744: 0.00015277693408454978
Position 3203: 0.00014549176019183858
Position 17952: 0.00012404914893071554
Position 245: 0.00011739232575338603
Position 2616: 0.00011133171737373589
Position 1688: 9.426891431359036e-05
Position 1848: 8.077372672269384e-05
Position 1995: 7.925585284583368e-05
Position 1828: 7.897665274746734e-05
Position 1680: 6.816017373072449e-05
Position 149: 6.142117209611684e-05
Position 590: 5.607050057835093e-05
Position 603: 4.9835465160264744e-05
Position 489: 4.328187949428e-05
Position 499: 4.3153533235003074e-05
Position 1916: 3.361092768964726e-05
Position 2957: 3.187676271351025e-05
Position 1516: 2.3927037646835176e-05
Position 1308: 2.3753766179657887e-05
Position 17926: 2.3259904987233734e-05
Position 1419: 2.108900750986746e-05
Position 786: 2.054209147062713e-05
Position 17683: 1.6567352167362464e-05
Position 1337: 1.509226940537018e-05
Position 998: 1.305036644181699e-05
Position 11102: 1.2370265552757731e-05
Position 10636: 1.0737904672385354e-05
Position 253: 1.056787834501794e-05
Position 1298: 1.0126403831488978e-05
Position 346: 1.0115890652982827e-05
Position 2702: 9.77434155853963e-06
Position 15356: 9.548837989009173e-06
Position 853: 9.431579666252774e-06
Position 1695: 9.168643059632292e-06
Position 365: 7.597583892669297e-06
Position 1122: 7.579730075361139e-06
Position 681: 6.43687971626954e-06
Position 1031: 5.459497056687809e-06
Position 17510: 5.389375655541091e-06
Position 2223: 5.252743509903662e-06
Position 178: 5.1921471194532e-06
Position 518: 4.967309844554182e-06
Position 1648: 4.931007723138532e-06
Position 10938: 4.697930840532592e-06
Position 2215: 4.521144300988335e-06
Position 1593: 3.7636050156994844e-06
Position 1237: 3.599050325310603e-06
Position 17680: 3.593045612654298e-06
Position 995: 3.5084803794557707e-06
Position 2034: 3.3233310173129374e-06
Position 706: 2.4060868821782477e-06
Position 611: 2.397922401731266e-06
Position 2469: 2.1324859198863367e-06
Position 850: 2.029957419620027e-06
Position 17839: 1.8372872341773685e-06
Position 978: 1.7423716172448307e-06
Position 556: 1.6963192905988591e-06
Position 218: 1.6151038278642235e-06
Position 3060: 1.607062258120906e-06
Position 910: 1.5903544358711213e-06
Position 10453: 1.4527966395608504e-06
Position 2433: 1.3192540955275199e-06
Position 12418: 1.2308044017076718e-06
Position 10853: 1.1471484693684616e-06
Position 2384: 1.0692247444696601e-06
Position 1956: 9.853691077666427e-07
Position 220: 9.401631209752043e-07
Position 13238: 9.384080313589753e-07
Position 2481: 8.844923380574141e-07
Position 983: 8.323176248596591e-07
Position 19200: 7.883441840988571e-07
Position 17864: 7.776911265050026e-07
Position 10835: 7.139771324249929e-07
Position 10586: 7.088404020086094e-07
Position 10081: 6.995119888053499e-07
Position 816: 6.482648335035946e-07
Position 1102: 6.382129476674356e-07
Position 1796: 6.003622295367439e-07
Position 629: 5.78216028804264e-07
Position 227: 3.553607830064989e-07
Position 157: 3.3058021931922717e-07
Position 11081: 3.0568347786972854e-07
Position 180: 1.5701873341134503e-10
Position 224: 1.3847303922937212e-11
