Gene = RP11-577H5.5
Position 33971: 0.0024145091205754424
Position 34411: 0.002368661459307621
Position 4399: 0.002336544649511153
Position 271: 0.0020712290382404516
Position 2494: 0.002052889802989764
Position 34016: 0.0020084632227854535
Position 616: 0.0020053155384158286
Position 1223: 0.0019329636379149182
Position 5931: 0.0018779450141828773
Position 1301: 0.00186298805208113
Position 969: 0.0016536379161262741
Position 11127: 0.0016387291948848643
Position 3648: 0.001531691766843925
Position 6627: 0.0015245987224426472
Position 5772: 0.0015009117478458182
Position 1419: 0.0015005955241704824
Position 3547: 0.0013994317813543391
Position 33890: 0.0013844273353544123
Position 34281: 0.0013711311304677978
Position 33958: 0.001348351949350882
Position 868: 0.0013295802446961391
Position 7059: 0.0013265939665654339
Position 5393: 0.0012938432914654935
Position 32840: 0.0012664464346096535
Position 1382: 0.0011256055100939476
Position 5661: 0.0010750534112331767
Position 1942: 0.0010672794028007194
Position 1491: 0.0010153845591276706
Position 783: 0.0009925845318910166
Position 5859: 0.000937023805710467
Position 1204: 0.0009296969267050773
Position 34022: 0.0008457786371097503
Position 767: 0.0008407429046525803
Position 33149: 0.0006492508757659549
Position 1368: 0.000639141415354595
Position 3207: 0.0006250625860837043
Position 2990: 0.0006070044502945969
Position 666: 0.0005772780657943569
Position 4270: 0.0005770147830625847
Position 2440: 0.0005572007170234469
Position 34264: 0.0005389396151715227
Position 365: 0.0005289057406732123
Position 447: 0.0005253606145435886
Position 1622: 0.0004934381352628202
Position 33923: 0.00048229641237517817
Position 389: 0.0004717429377230477
Position 3233: 0.0004469663521208768
Position 1850: 0.0004408825978190078
Position 2027: 0.00040410180032372767
Position 34437: 0.0003920138003735788
Position 33497: 0.00035630376533027234
Position 3878: 0.00035241552695653415
Position 33472: 0.00034102353870310613
Position 33960: 0.0003404095816233203
Position 1228: 0.00033060167341469025
Position 1006: 0.0003097133410168718
Position 33747: 0.00029131913011712547
Position 33237: 0.0002858079648135547
Position 34345: 0.0002760625733157089
Position 751: 0.0002751545557034954
Position 827: 0.00025846128982530474
Position 1372: 0.00022886909103125158
Position 1522: 0.00022411276864039504
Position 34389: 0.00022251191963407012
Position 1714: 0.00021625342777641045
Position 3911: 0.00020973563140714305
Position 33635: 0.00020805851123761545
Position 4520: 0.00020757897462358085
Position 3960: 0.0002041059271234038
Position 1496: 0.00019705348535941868
Position 34045: 0.00019676170995354425
Position 33644: 0.000192432441165967
Position 3153: 0.00018495235915673249
Position 2039: 0.00018472663398280134
Position 34171: 0.0001711053245100792
Position 3156: 0.00016326209255393368
Position 33080: 0.00015848805905731013
Position 33851: 0.00014974198028265705
Position 34567: 0.0001357277748191947
Position 5783: 0.0001352035082767718
Position 33485: 0.00013516500937158752
Position 997: 0.00013372659333707375
Position 33445: 0.00013185011294711982
Position 2661: 0.00012742011953854377
Position 33863: 0.00012641892216249892
Position 34502: 0.0001259056743067575
Position 4181: 0.00012037528114208811
Position 33280: 0.00011817046675809175
Position 4236: 0.00010798249691893784
Position 33659: 0.00010555890554968855
Position 6323: 0.00010339950005288682
Position 2469: 9.184462015156707e-05
Position 2273: 8.981018297792274e-05
Position 2652: 8.979919349703393e-05
Position 1042: 8.806581378796555e-05
Position 1329: 8.576689997095002e-05
Position 3798: 8.204053952930396e-05
Position 3793: 7.226041728991934e-05
Position 5613: 7.128182347977474e-05
Position 4205: 6.516703102567084e-05
Position 34574: 6.41898163764625e-05
Position 33397: 6.412369430135035e-05
Position 5623: 6.389261324097816e-05
Position 4095: 6.209565247497208e-05
Position 33356: 6.189025185341507e-05
Position 1331: 6.161183435549676e-05
Position 34328: 6.141422855017173e-05
Position 832: 5.999205561752667e-05
Position 1260: 5.9770962479699515e-05
Position 794: 5.922768366424985e-05
Position 3429: 5.893676600262361e-05
Position 5603: 5.7749297044653644e-05
Position 33168: 5.462423307752989e-05
Position 2536: 5.062909325078957e-05
Position 3442: 4.958536347628606e-05
Position 33756: 4.6335413694496556e-05
Position 34413: 4.437821217507223e-05
Position 33690: 4.324552286843576e-05
Position 33179: 4.134975855009553e-05
Position 4295: 4.10111319665587e-05
Position 791: 4.034071527982984e-05
Position 1478: 3.753583602492901e-05
Position 5626: 3.6096302857434675e-05
Position 3286: 3.543759320215564e-05
Position 3090: 3.307397999325434e-05
Position 33229: 3.265343082685515e-05
Position 1013: 3.031136472834304e-05
Position 1438: 2.818527158151836e-05
Position 220: 2.7540000676781484e-05
Position 3857: 2.71285890518134e-05
Position 3182: 2.6950824722815083e-05
Position 924: 2.451964638405481e-05
Position 1180: 2.3785417066120728e-05
Position 838: 2.3451670771612272e-05
Position 1387: 2.3273419967953933e-05
Position 1121: 2.25351817494019e-05
Position 963: 2.1101547108544605e-05
Position 2512: 1.973712907723726e-05
Position 3369: 1.9226931999055546e-05
Position 5536: 1.9205498965781246e-05
Position 2342: 1.884653368677832e-05
Position 3497: 1.6634554576089018e-05
Position 3312: 1.634978537643895e-05
Position 804: 1.595966235121767e-05
Position 3707: 1.540089209821938e-05
Position 231: 1.4070984787722788e-05
Position 2445: 1.208486621661391e-05
Position 3551: 1.0076561865126287e-05
Position 3353: 7.67352341505343e-06
Position 3073: 7.617652692433104e-06
Position 4221: 2.5692558237220694e-06
Position 5553: 2.877608306660403e-07
Position 2293: 2.2233851972290524e-07
Position 17323: 1.7205139002798628e-07
Position 2698: 1.6745442244609796e-07
Position 12144: 1.3186165795240797e-07
Position 15905: 6.707984544651433e-08
Position 16861: 5.079252938358612e-08
Position 13963: 4.532359316164175e-08
Position 15352: 4.049738422345465e-08
Position 15291: 3.2109827285392156e-08
Position 16617: 2.7736802342809542e-08
Position 18150: 2.2174290597771904e-08
Position 12975: 1.8198008485115775e-08
Position 13455: 1.4377488317745546e-08
Position 13896: 7.640352416970258e-09
Position 12812: 6.850092750389149e-09
Position 2348: 6.1488364597022605e-09
Position 12074: 3.0497582020269555e-09
Position 14384: 2.745848151429627e-09
Position 13337: 2.4379968063620093e-09
Position 15307: 9.693895655484595e-10
Position 4642: 5.704173504788424e-10
Position 4650: 3.997759457731512e-10
Position 6598: 1.1109849096992257e-10
Position 11786: 7.759838534010978e-11
Position 6760: 6.551051182106914e-11
Position 4799: 5.4842114098330915e-11
Position 6837: 5.2630830374616164e-11
Position 4692: 4.861260346798638e-11
Position 5763: 2.5742126496375465e-11
Position 6244: 2.44365081867486e-11
Position 4929: 2.0886670948868773e-11
Position 4926: 1.829766507077351e-11
Position 5742: 1.7711586350512977e-11
Position 4767: 1.636056256027813e-11
Position 5905: 1.3707486079001046e-11
Position 5097: 1.319835646688847e-11
Position 5790: 8.816327717844788e-12
Position 4610: 7.559199185925704e-12
Position 12093: 7.549926888475294e-12
Position 4946: 7.240267814711687e-12
Position 5721: 3.6491700040557504e-12
Position 4621: 1.9520754287923905e-12
Position 559: 3.9877357051726195e-14
Position 495: 3.5999696294709936e-14
Position 586: 2.6004972670981083e-14
Position 698: 2.1055167082094113e-14
Position 987: 1.9678230090376002e-14
Position 346: 1.8342247247502386e-14
Position 912: 1.8009396262374142e-14
Position 317: 7.0865666013786434e-15
Position 1534: 4.945025287570193e-15
Position 719: 4.928800058671788e-15
Position 1512: 4.9019818555658946e-15
Position 462: 4.787395950946942e-15
Position 684: 4.58336804834161e-15
Position 800: 4.462589119608829e-15
Position 248: 4.353748938452702e-15
Position 179: 4.1121999594962374e-15
Position 187: 4.101938972365672e-15
Position 3158: 4.071550643519184e-15
Position 660: 3.378832199522529e-15
Position 2940: 2.7231243119571335e-15
Position 1081: 2.264787036146309e-15
Position 881: 1.860607448910234e-15
Position 703: 1.5297386859748732e-15
Position 2823: 1.2403125946638778e-15
Position 3366: 1.1818730597021398e-15
Position 807: 1.0843827183696148e-15
Position 244: 1.0418973288275842e-15
Position 3315: 9.583878688830437e-16
Position 468: 3.057429710332438e-16
Position 3102: 1.3297872078759368e-16
Position 348: 1.2118213622539924e-16
Position 2925: 9.663829654505643e-17
Position 276: 8.952854371390175e-17
Position 321: 2.7995728952427e-17
Position 503: 1.4666655601279786e-17
Position 498: 7.599449951081708e-18
Position 285: 3.049050074879005e-18
