Gene = DFFB
Position 1827: 1.9906227303595012e-06
Position 204: 9.082462401420652e-07
Position 28: 8.816533349257633e-07
Position 344: 7.857988741385852e-07
Position 1714: 6.632253461881818e-07
Position 597: 3.792948262182465e-07
Position 1466: 3.560508454853481e-07
Position 1646: 3.1172595477773214e-07
Position 466: 2.8150283391411084e-07
Position 1896: 1.441479432884481e-07
Position 65: 4.6791240363264905e-08
Position 2487: 1.4830696927978047e-08
Position 2429: 1.1272080264478734e-08
Position 2403: 5.961159223529432e-09
Position 23: 3.1612277621839895e-09
Position 2278: 2.993114121159186e-09
Position 2149: 1.307244369667114e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1436: 0.9992391943811735
Position 10692: 0.9947555949862162
Position 15190: 0.8493595014654074
Position 12884: 0.6596574797978643
Position 8530: 0.5658588973096792
Position 12323: 0.532718419926625
Position 15558: 0.5062261144463107
Position 26225: 0.49519666581031213
Position 22685: 0.4326533876375454
Position 12139: 0.38728678988222465
Position 16837: 0.35634996150195125
Position 15516: 0.31436437834817366
Position 7863: 0.20976605602104342
Position 12416: 0.19681309975652933
Position 16759: 0.19030415840973805
Position 12398: 0.16964948310550265
Position 7878: 0.15130246144993895
Position 7912: 0.10725291862777506
Position 13642: 0.10658449363182217
Position 8622: 0.1038659784312331
Position 8480: 0.09477401573390289
Position 6074: 0.08126484133875427
Position 3334: 0.0719143256053593
Position 302: 0.0682571387160164
Position 15732: 0.06723380572003078
Position 26665: 0.06453696351712679
Position 11064: 0.05946796425804762
Position 8361: 0.05466772750095077
Position 19499: 0.05441866996832187
Position 24166: 0.0457071141385702
Position 13163: 0.04478469206876708
Position 16045: 0.042966949291770175
Position 12783: 0.04172231404567944
Position 677: 0.036471235111164374
Position 13141: 0.0344618620221859
Position 22653: 0.028013318067236864
Position 12212: 0.025667784055301034
Position 15210: 0.01966186606714027
Position 20891: 0.019578555369285534
Position 11083: 0.01930731648623323
Position 8871: 0.017234763936030975
Position 11080: 0.01657836364169736
Position 590: 0.015518513514195661
Position 10983: 0.01344054485728209
Position 10264: 0.012255078525448167
Position 331: 0.012139246163057216
Position 14885: 0.01137827099921571
Position 1242: 0.010304559988298882
Position 19861: 0.010091903696157197
Position 19798: 0.009785025470985488
Position 18297: 0.0097044574966988
Position 15243: 0.007585765720242268
Position 12295: 0.007316218869150556
Position 366: 0.007113236684706415
Position 8306: 0.00684255042831919
Position 15600: 0.006825909262754848
Position 13336: 0.006764365418888389
Position 334: 0.0063770618736547135
Position 15425: 0.006297814190701289
Position 16082: 0.006008519845713894
Position 15758: 0.005887933272964798
Position 12400: 0.005455464944532495
Position 3425: 0.0053887116385226705
Position 18516: 0.005203487574825985
Position 8835: 0.005142546266122617
Position 17695: 0.005118845629439372
Position 16993: 0.005106664612975239
Position 3132: 0.0049027969658556984
Position 17149: 0.004718888820669934
Position 765: 0.004190512381232467
Position 9639: 0.0038813281962110633
Position 14283: 0.0038337315091522086
Position 210: 0.0038098831225624394
Position 14241: 0.003417358224964081
Position 162: 0.0033500499006533777
Position 1031: 0.0031068107642528036
Position 565: 0.003061133385961368
Position 13026: 0.0030429965561738024
Position 17461: 0.0027751727627840523
Position 8116: 0.002773689500440214
Position 14764: 0.0026859220158637793
Position 13756: 0.002683238252046849
Position 1002: 0.002613692743226421
Position 304: 0.0025895524652177547
Position 1062: 0.0023701317550816107
Position 522: 0.0023525992537555824
Position 17071: 0.0023452756279458346
Position 15540: 0.002326302721860133
Position 6195: 0.0022226323057176907
Position 15444: 0.002139841262914196
Position 2468: 0.0020816294269896964
Position 9328: 0.002069776503168891
Position 2109: 0.0019475385308273757
Position 12635: 0.0019398933537252395
Position 1882: 0.0018019907148733077
Position 2428: 0.0015883527574119352
Position 15607: 0.0015561388079623497
Position 17305: 0.0015280029312332239
Position 247: 0.0015171861864198203
Position 16704: 0.0014784250097850714
Position 12831: 0.0014519933640936699
Position 16024: 0.0013691071397355058
Position 12439: 0.0013090748283539492
Position 3158: 0.0012712408876381612
Position 2990: 0.0012600326513049344
Position 16049: 0.001239361958271735
Position 11873: 0.0012207671240587823
Position 12907: 0.0011176286659179422
Position 180: 0.0009958673058816261
Position 3026: 0.0009613062349862352
Position 14028: 0.0009009364852088498
Position 861: 0.000815848875221586
Position 12743: 0.0007874635844389806
Position 17617: 0.0007082994041343653
Position 10712: 0.0006668044756070028
Position 268: 0.0006445849221227378
Position 16243: 0.0006058177856164788
Position 13167: 0.0005839348181498361
Position 549: 0.0005756636425904637
Position 11799: 0.0005716964391559889
Position 217: 0.0005622718329923356
Position 17383: 0.0005482939991483556
Position 1826: 0.000534636337244582
Position 279: 0.0004979217777972201
Position 2857: 0.00048582292171572204
Position 1895: 0.0004586196330612592
Position 616: 0.0004528471983580195
Position 7165: 0.00044247365404412277
Position 2372: 0.00043574829638211044
Position 2081: 0.00042547984938400934
Position 1139: 0.00027718409759738914
Position 529: 0.00027197820906891927
Position 17227: 0.00026124937290885865
Position 13358: 0.00026094098108185636
Position 13259: 0.00024741780606993025
Position 8144: 0.0002454477601029835
Position 12494: 0.00022168638968860025
Position 13690: 0.00021694506633653145
Position 5066: 0.00021371215666751326
Position 1116: 0.00021201614327713965
Position 572: 0.0002094786130859534
Position 372: 0.00020384892685636113
Position 1835: 0.00019147079531184937
Position 3481: 0.0001879021249596604
Position 436: 0.00016641167124377003
Position 822: 0.000166332932412036
Position 831: 0.00015468917022849716
Position 12041: 0.0001477750650944938
Position 3047: 0.0001455858142896644
Position 2021: 0.0001425348955131069
Position 11961: 0.00013500524636587705
Position 2595: 0.0001338366408060815
Position 12477: 0.0001291586579183196
Position 878: 0.00012609317958897824
Position 963: 0.00012403081053894644
Position 968: 0.00011418313941154557
Position 623: 0.00010536651834493339
Position 2008: 0.00010035806277730963
Position 12602: 9.868255714795984e-05
Position 1191: 7.922778077524932e-05
Position 233: 7.255208329979015e-05
Position 12925: 7.070331978605883e-05
Position 11655: 6.543631796800265e-05
Position 682: 6.259334358381122e-05
Position 253: 5.9159539121358166e-05
Position 11618: 5.222830911410277e-05
Position 13042: 4.8734245780373184e-05
Position 12761: 4.4572786905248766e-05
Position 1687: 4.1671298163135845e-05
Position 1708: 3.813982521133239e-05
Position 3138: 3.776423057579869e-05
Position 1951: 3.239384617966381e-05
Position 349: 2.832974381124804e-05
Position 2315: 2.6644475858927957e-05
Position 11101: 2.617246529831656e-05
Position 2087: 1.6804854705010547e-05
Position 1765: 1.5842300123514953e-05
Position 2393: 1.5026343569432085e-05
Position 10862: 1.2833962498055309e-05
Position 1901: 1.0980019385546238e-05
Position 1851: 1.093397923326164e-05
Position 1378: 9.147105089182938e-06
Position 1690: 7.954144428380316e-06
Position 10839: 7.177940171862886e-06
Position 12728: 6.672346554367812e-06
Position 2050: 3.6804160200678656e-06
Position 2266: 3.633155408561967e-06
Position 1507: 1.4225324589405673e-06
Position 1349: 1.3377620664327408e-06
Position 1728: 1.2618913704770233e-06
Position 12765: 1.237616765168141e-06
Position 1644: 1.193852990790616e-06
Position 340: 6.789432160884567e-07
Position 1846: 6.705511587782361e-07
Position 376: 5.608397250050987e-07
Position 1633: 5.064149476735828e-07
Position 312: 3.725561999567216e-07
Position 1344: 3.097632904700812e-07
Position 12676: 2.376261542471438e-07
Position 276: 1.9070056184786617e-07
Position 2029: 1.8604099285883007e-07
Position 227: 1.850246869913488e-07
Position 811: 1.836849210111591e-07
Position 10994: 1.28015835983638e-07
Position 2115: 1.0663205255908587e-07
Position 1627: 1.0521443123483481e-07
Position 1937: 7.645530005531138e-08
Position 2522: 7.0970096950105e-08
Position 1254: 5.985998093985921e-08
Position 1905: 5.339235467037835e-08
Position 1694: 5.109534462248346e-08
Position 491: 4.724854294861574e-08
Position 403: 4.382233701394377e-08
Position 1957: 3.8875282571605665e-08
Position 693: 2.963766567419436e-08
Position 342: 2.4482541538466737e-08
Position 1317: 1.9583174842539232e-08
Position 396: 1.6234408759002894e-08
Position 136: 1.3356698072891987e-08
Position 2238: 9.572156897593027e-09
Position 265: 5.43300309856448e-09
Position 2261: 2.969582756821258e-09
Position 219: 2.2847587369864107e-09
Position 605: 1.8461735711705659e-09
Position 406: 1.9596898618696605e-10
Position 86: 1.1763865233414565e-10
Position 99: 8.59635334724898e-11
Position 95: 2.3639418161424017e-12
Position 1550: 4.585578073853673e-13
