Gene = EXO5
Position 1731: 0.011212527364543246
Position 2863: 0.010988973552301627
Position 1134: 0.01075276100158149
Position 2579: 0.00903092857292595
Position 460: 0.008758967693031354
Position 4626: 0.0079518623630665
Position 4635: 0.007904896996310112
Position 2246: 0.0062336270634929586
Position 5784: 0.005552794543451733
Position 6070: 0.004846666425348871
Position 2926: 0.003628977774732639
Position 1668: 0.0032103443901985453
Position 4110: 0.002743815064626771
Position 1778: 0.0025965215989791645
Position 6277: 0.0024570643965418923
Position 3955: 0.0021857373574050466
Position 3598: 0.0021784873097545577
Position 4574: 0.002162222629989315
Position 6676: 0.0018892736018979097
Position 3905: 0.0017689467983881464
Position 5269: 0.001515455565249831
Position 1137: 0.0014537941822185029
Position 3182: 0.0014120979113745324
Position 2776: 0.0012663068762952538
Position 1074: 0.0012282372212301946
Position 1026: 0.001199662471977811
Position 339: 0.0010879753652742216
Position 2621: 0.001019410240935037
Position 1534: 0.0010135807155712986
Position 2825: 0.000986001494340144
Position 518: 0.0008267179817352313
Position 716: 0.0007765135781691701
Position 567: 0.0007677066532763723
Position 275: 0.0006409016465299819
Position 403: 0.0005239654056555003
Position 2136: 0.0004991019663697568
Position 474: 0.00044065571424723197
Position 2709: 0.0003923658610945799
Position 742: 0.0003744486751956648
Position 811: 0.0003733005095671157
Position 1379: 0.00036850742262683496
Position 432: 0.0003640151398727171
Position 456: 0.0002666936059306097
Position 468: 0.00024206741857099224
Position 476: 0.00022776063357591748
Position 1854: 0.00021656155461471926
Position 1508: 0.00019274865882923077
Position 570: 0.00012687469891630647
Position 538: 0.00012003606535151023
Position 830: 0.00010948438214348112
Position 510: 9.08875452792159e-05
Position 784: 5.650886590044289e-05
Position 217: 5.168212243061174e-05
Position 481: 4.308789630090136e-05
Position 542: 2.950438242801685e-05
Position 919: 2.56714617906696e-05
Position 713: 2.3331881066935482e-05
Position 943: 2.171522469832245e-05
Position 411: 1.758117221591269e-05
Position 366: 1.5297458155200985e-05
Position 1029: 1.4524200222138038e-05
Position 1033: 1.2860517477664152e-05
Position 608: 1.0822636993970552e-05
Position 839: 8.608458369005876e-06
Position 622: 6.595301279030993e-06
Position 593: 4.204445407495993e-06
Position 1710: 3.08496164440804e-06
Position 851: 1.9338408147313317e-06
Position 856: 1.914274192740834e-06
Position 422: 6.983248513333275e-07
Position 415: 3.788247344796413e-07
Position 212: 4.812607625138894e-10
Position 136: 4.139946404357825e-13
Position 113: 1.5647586404634861e-13
Position 100: 1.0582138404942453e-14
Position 165: 6.878421899174516e-15
Position 198: 3.964483027195281e-15
Position 185: 2.298371662248975e-15
Position 120: 7.491791222414692e-16
Position 142: 6.002330199433611e-16
Position 178: 4.421510967936147e-16
Position 167: 3.23501883220933e-16
Position 110: 3.2097792929638944e-16
Position 172: 9.934505557698308e-18
Position 159: 6.631692188743165e-18
