Gene = IQCJ
Position 12223: 0.0026115309688763437
Position 11826: 0.0025780782376044918
Position 4345: 0.0024040048040574313
Position 13591: 0.002323864351430907
Position 5617: 0.0022459753735043575
Position 10185: 0.0017783875497872767
Position 2643: 0.0015636879369987189
Position 9461: 0.0013136958485740586
Position 1311: 0.0012881479769975117
Position 7726: 0.001235398820137089
Position 7207: 0.0009568650511791432
Position 8038: 0.0009088903525782297
Position 2602: 0.0009047540217469963
Position 4474: 0.0008645214133057368
Position 4284: 0.0008100038484191676
Position 1045: 0.0007573790443567779
Position 9127: 0.000742117884436521
Position 5959: 0.0007384367565235731
Position 1556: 0.0007164905718659126
Position 8682: 0.0005123967303263128
Position 2662: 0.00045795291696086815
Position 833: 0.0004316499444828391
Position 2020: 0.00038988698133188016
Position 406: 0.0003845994881635862
Position 1626: 0.00032173012966924837
Position 2813: 0.00031277629177462466
Position 1538: 0.00028985178916959516
Position 7595: 0.0002800622678968555
Position 5299: 0.00027052403756235434
Position 666: 0.0001577337854027044
Position 1572: 0.00011626752005534901
Position 2318: 0.00011538219059851207
Position 6362: 0.00010748590489376503
Position 2077: 9.803845954613396e-05
Position 437: 9.743370949589666e-05
Position 2725: 7.913397392135584e-05
Position 1067: 7.102002627243646e-05
Position 2684: 6.490111791468399e-05
Position 410: 5.630191776423154e-05
Position 606: 4.489425771440407e-05
Position 1100: 3.9987721625765784e-05
Position 4271: 3.391541240061861e-05
Position 3396: 2.3442632545809724e-05
Position 859: 1.9695465691789263e-05
Position 577: 1.6352613381726452e-05
Position 936: 1.418477854502764e-05
Position 993: 1.3421853473923009e-05
Position 3794: 1.1127206974210788e-05
Position 4321: 8.973371262212776e-06
Position 3329: 8.415318966240613e-06
Position 601: 7.822374941681793e-06
Position 3346: 6.907066407612149e-06
Position 574: 5.169604565405054e-06
Position 1133: 4.932173763718295e-06
Position 1104: 3.7057911120981865e-06
Position 504: 2.9050327190022607e-06
Position 886: 2.2680925465338347e-06
Position 670: 1.9308920403287106e-06
Position 227: 1.821627938267785e-06
Position 730: 1.3603646107693025e-06
Position 628: 1.188475134284822e-06
Position 3215: 1.0441466359142996e-06
Position 236: 9.039262086098777e-07
Position 608: 8.831010506642613e-07
Position 704: 8.451435567060275e-07
Position 712: 7.648151142052073e-07
Position 164: 6.806150371303677e-07
Position 1337: 2.5099067916925103e-07
Position 241: 1.7053257327338013e-08
Position 603: 5.478465953189765e-10
Position 441: 5.343563823589311e-12
Position 229: 2.870312018540883e-12
Position 444: 1.8085659673716455e-13
