Gene = MEIKIN
Position 24684: 1.0846394783081467e-05
Position 180: 1.0084820157217347e-05
Position 25703: 8.227271594546316e-06
Position 458: 7.04853885395394e-06
Position 463: 5.914344391791211e-06
Position 225: 3.83182497065951e-06
Position 23988: 3.7838793598277643e-06
Position 327: 3.6965425705035003e-06
Position 542: 2.7557357442345563e-06
Position 587: 1.4227764015603722e-06
Position 2139: 6.982881385623059e-07
Position 14639: 6.573638691674247e-07
Position 288: 6.519024543900902e-07
Position 641: 4.496616017033588e-07
Position 19154: 3.5172903267779743e-07
Position 15718: 3.512036599102389e-07
Position 13067: 3.503984325262027e-07
Position 15428: 3.3369395802998367e-07
Position 137: 3.259690507908319e-07
Position 12631: 3.0689635093760266e-07
Position 13272: 2.0416979220716702e-07
Position 359: 1.691987614174979e-07
Position 12519: 1.6156923320939383e-07
Position 756: 1.4719415519865005e-07
Position 574: 1.385589287640002e-07
Position 12343: 1.370726779715063e-07
Position 13445: 1.2390100553786688e-07
Position 231: 9.901158768418071e-08
Position 120: 8.566391950191299e-08
Position 141: 7.730689572386939e-08
Position 13629: 7.678111328457964e-08
Position 13587: 6.565990616612325e-08
Position 239: 5.62300151301648e-08
Position 332: 5.0894268522677494e-08
Position 502: 5.0102044303978104e-08
Position 469: 4.8987039059624234e-08
Position 499: 4.601265206486811e-08
Position 190: 3.497344713596863e-08
Position 12278: 2.9563080856227563e-08
Position 512: 2.3192822200430922e-08
Position 516: 2.2538588838949786e-08
Position 237: 1.868700670191865e-08
Position 12670: 1.6767489181096188e-08
Position 157: 1.4152452344943628e-08
Position 495: 1.2753557024409571e-08
Position 159: 1.2556136609486219e-08
Position 311: 1.940635973387565e-09
Position 1594: 1.2233930073078106e-09
Position 1054: 6.147454222716996e-10
Position 1422: 3.2831990426909623e-10
Position 150: 1.401206441715314e-10
Position 152: 1.1314077120141977e-10
Position 524: 3.976709882065257e-12
