Gene = FBXL18
Position 392: 6.367750379523231e-08
Position 334: 1.6187830969702817e-08
Position 446: 1.016386263527838e-08
Position 406: 3.899146074589996e-09
Position 369: 3.84714189348869e-09
Position 314: 9.611666726760192e-10
Position 497: 1.043752566656049e-12
Position 260: 2.403264639475022e-16
Position 298: 6.30248185837396e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 11766: 0.990939148428506
Position 22348: 0.9882122347986452
Position 8167: 0.7829005021229607
Position 31866: 0.7234233603937759
Position 25334: 0.5586001939718582
Position 23304: 0.5557522767161979
Position 26108: 0.3769658081660595
Position 25578: 0.3591142775448354
Position 18705: 0.3476679396729031
Position 23585: 0.24948804319550422
Position 18957: 0.2397766622205874
Position 32706: 0.20801928833952424
Position 831: 0.19469108754708536
Position 25454: 0.18282441447267225
Position 18938: 0.1462149014352889
Position 26974: 0.10359478658278383
Position 11509: 0.09086655889182085
Position 26134: 0.09019260539733022
Position 8237: 0.08491896549358761
Position 13070: 0.08169216805395342
Position 8485: 0.07879421359209664
Position 12607: 0.07722930110429882
Position 25042: 0.0723987015151187
Position 25633: 0.055091688005163196
Position 26066: 0.055066244444786396
Position 8524: 0.05296846626857334
Position 32629: 0.050375593946603875
Position 8288: 0.049479682286317536
Position 23336: 0.043677556931609615
Position 11481: 0.040950046828418595
Position 8283: 0.035715885168463746
Position 30767: 0.031565060898293855
Position 29700: 0.026429661044557424
Position 18589: 0.025537897655788976
Position 8103: 0.024845563050384524
Position 25478: 0.020257241705509917
Position 11427: 0.020059106999281085
Position 25744: 0.017591047545172017
Position 23860: 0.016821226286574717
Position 31921: 0.016516134600125357
Position 16153: 0.014850854854576642
Position 5991: 0.013910092068885957
Position 28628: 0.013758430383667334
Position 12969: 0.013654862348084967
Position 2871: 0.01324419225992042
Position 986: 0.012405186046960026
Position 13406: 0.012205635096364468
Position 13535: 0.012039114314133499
Position 18863: 0.011978263971017856
Position 5971: 0.011539768953442395
Position 25959: 0.009108166561240517
Position 859: 0.008997806242909707
Position 22329: 0.007766465880831107
Position 28542: 0.0076055814613946214
Position 7110: 0.00750923911691895
Position 26467: 0.0067676819189988816
Position 28522: 0.00646701134997485
Position 884: 0.006131934605992864
Position 13149: 0.0059962788025068325
Position 8204: 0.005993186457569546
Position 26711: 0.005918114045506824
Position 476: 0.005468170176006035
Position 9532: 0.00539351555298413
Position 9048: 0.005182387528520889
Position 11614: 0.005138696444846503
Position 11270: 0.004927206603905773
Position 27172: 0.004334429560705948
Position 29335: 0.004175103144421467
Position 2859: 0.003948419657787484
Position 24998: 0.0035833744430072197
Position 24026: 0.0034680639332499053
Position 322: 0.0032695380948489484
Position 8885: 0.0030950205884799557
Position 9535: 0.0029858258330916765
Position 9051: 0.002970630184537634
Position 27746: 0.0029620467929869867
Position 26526: 0.002956993328824371
Position 8207: 0.0028414328354933174
Position 13273: 0.0027878742739652546
Position 10884: 0.0026830303580582175
Position 2687: 0.002416063095262605
Position 27387: 0.002403807544056911
Position 4865: 0.002359697692301285
Position 8109: 0.0023127591057388987
Position 23170: 0.00222009560504977
Position 3806: 0.0021902549219222356
Position 12456: 0.002133771248586256
Position 26981: 0.0016225776673694523
Position 27146: 0.001597659664078312
Position 11961: 0.001562026186951635
Position 11340: 0.0015435330070718337
Position 12488: 0.0012297257928579588
Position 1200: 0.0011996782842732087
Position 730: 0.0011682172900723852
Position 919: 0.00111195789936382
Position 27624: 0.001101976919356732
Position 12344: 0.0010363801464274517
Position 26333: 0.0010014887835493914
Position 343: 0.0009501957569658632
Position 5359: 0.0008661459612283374
Position 8909: 0.0008227355639058838
Position 4612: 0.0007018176358350041
Position 537: 0.0006852364308146629
Position 10974: 0.0006771380353201626
Position 3903: 0.0006743404441698552
Position 23371: 0.0006414303892464628
Position 3502: 0.0006145218509395695
Position 446: 0.0005870280836524246
Position 5216: 0.0005130027967511582
Position 4823: 0.0005105182674238825
Position 10436: 0.0004748489565033411
Position 838: 0.0004418734197609427
Position 2605: 0.0003790269920666589
Position 8735: 0.00036378334067829906
Position 8078: 0.00033546452534441207
Position 8037: 0.00030861675785404005
Position 9445: 0.00030338577298992693
Position 2762: 0.00029440189513765157
Position 2885: 0.0002902871634438485
Position 8983: 0.00027174892441496237
Position 25805: 0.00025140682331552976
Position 8452: 0.00022303229419010374
Position 415: 0.00019286410691276575
Position 12750: 0.00018078605961753118
Position 12135: 0.0001628112257331875
Position 12624: 0.0001527238271593759
Position 12177: 0.0001420500728507199
Position 12107: 0.00013074035494402975
Position 12511: 0.00011565310762790042
Position 12531: 0.00010543190600419588
Position 11943: 0.00010196698631820303
Position 13038: 7.069603431997301e-05
Position 14839: 6.508322221105694e-05
Position 12008: 4.3145200249647716e-05
Position 12213: 4.213798410405318e-05
Position 7972: 2.4575528328889556e-05
Position 566: 2.393294883629123e-05
Position 387: 1.77559731366703e-05
Position 422: 1.7057572367512872e-05
Position 543: 1.1134500138485118e-05
Position 13740: 7.412468156468986e-06
Position 1731: 6.070570612483429e-06
Position 350: 4.967920293603537e-06
Position 1556: 4.331753742908964e-06
Position 1031: 3.8562356333868006e-06
Position 865: 3.116050625898062e-06
Position 603: 2.6208964512169778e-06
Position 8492: 2.393736836183113e-06
Position 8771: 1.3516401600163428e-06
Position 1055: 8.944080007382649e-07
Position 683: 8.927838282393425e-07
Position 623: 8.497925916377137e-07
Position 1196: 8.217088319155628e-07
Position 1733: 7.647928719411573e-07
Position 549: 7.380744408675839e-07
Position 1580: 6.663560867022741e-07
Position 921: 6.134579544580257e-07
Position 943: 5.361876789287002e-07
Position 1654: 4.835433150510517e-07
Position 1220: 4.5485886438488134e-07
Position 609: 4.4969172992949486e-07
Position 1000: 4.430989001444778e-07
Position 932: 4.2694480600516775e-07
Position 686: 3.8676388276757565e-07
Position 12309: 1.5851153133228346e-07
Position 389: 9.082788460909174e-08
Position 433: 7.590121840469119e-08
Position 734: 6.295654937398081e-08
