Gene = TRIM42
Position 250: 0.0008499643172231322
Position 23065: 0.0008436002416196014
Position 18353: 0.0008347910049783016
Position 13634: 0.0007109711484417074
Position 17438: 0.0006975055240592517
Position 505: 0.0005407359387873203
Position 1346: 0.0005313900133250977
Position 19665: 0.0004285557050298427
Position 11067: 0.0003993585360006114
Position 1379: 0.00035935082429297663
Position 2036: 0.00032673074681088533
Position 3234: 0.0002540135490533238
Position 13777: 0.00021088214220344362
Position 16857: 0.00020941996539278578
Position 3387: 0.0002034590042588772
Position 2522: 0.00016084601984916428
Position 3430: 0.000159137513118254
Position 2644: 0.00015632396315318027
Position 13964: 0.0001527133906095165
Position 1142: 0.00014557796326144254
Position 1412: 0.00014540252406906979
Position 367: 0.00013907906378455342
Position 1941: 0.00013692308658047898
Position 3336: 0.00011750378994727714
Position 16509: 0.00011640102892151213
Position 1899: 0.00011349623357050332
Position 1405: 0.00010765303744530594
Position 13526: 9.892465487423141e-05
Position 16349: 9.717490673975967e-05
Position 1236: 9.451768978783749e-05
Position 3978: 7.985861881333416e-05
Position 2588: 7.632802001891897e-05
Position 4040: 6.950102096876883e-05
Position 1035: 5.341644214066544e-05
Position 2774: 5.162981724810027e-05
Position 10898: 5.137332322333679e-05
Position 1598: 4.701224300887486e-05
Position 872: 4.635769600630635e-05
Position 4271: 4.4167141699725385e-05
Position 13199: 4.127660942695973e-05
Position 854: 3.9863199827573984e-05
Position 4572: 3.5788911931864776e-05
Position 369: 3.246136490498691e-05
Position 13272: 3.2118642961465394e-05
Position 889: 2.632887135698292e-05
Position 11037: 1.967348380427617e-05
Position 1583: 1.6829669729117597e-05
Position 1726: 1.5948945750758114e-05
Position 2038: 1.0670469009547495e-05
Position 292: 1.0358485659406022e-05
Position 516: 1.0233692120585148e-05
Position 1953: 9.799397286692572e-06
Position 13180: 8.094786871117974e-06
Position 10768: 7.891224004617726e-06
Position 1799: 7.094959003895743e-06
Position 343: 7.046286600047533e-06
Position 12063: 7.0204240462511765e-06
Position 1389: 6.934753858805165e-06
Position 1361: 6.851370004396111e-06
Position 12947: 6.3384275278122755e-06
Position 11492: 6.312079650282667e-06
Position 2050: 6.163116411980367e-06
Position 947: 4.780438656190676e-06
Position 1686: 4.646662377618614e-06
Position 909: 4.6283876404048755e-06
Position 466: 4.470995273174435e-06
Position 12844: 3.946059872520872e-06
Position 651: 3.818595405916419e-06
Position 797: 3.3780877173496375e-06
Position 709: 3.286014384302248e-06
Position 1751: 3.1026023252797564e-06
Position 833: 2.786321810024614e-06
Position 933: 1.7640130811848909e-06
