Gene = ACAA1
Position 12488: 0.001949831066740253
Position 2923: 0.0018556458764113235
Position 13352: 0.001751090978476795
Position 8674: 0.0016503704696252946
Position 11570: 0.0015669045586865211
Position 3427: 0.0015292179595636306
Position 13606: 0.0014463271681961157
Position 5359: 0.001400030709956594
Position 2251: 0.00132159220759214
Position 11518: 0.0012954129015543992
Position 2177: 0.0012860760557236684
Position 4012: 0.0012530963380812646
Position 7713: 0.001237138998416491
Position 13224: 0.0012025263985611886
Position 8127: 0.0010936284223449816
Position 1562: 0.0010882040133514334
Position 9753: 0.0010591636546880047
Position 3960: 0.000990544003688102
Position 11185: 0.0009338178028704314
Position 11117: 0.0009096091002698672
Position 8351: 0.0008880565174371989
Position 2183: 0.000809553434826115
Position 1039: 0.0007962687525818551
Position 5542: 0.000788657094284015
Position 2420: 0.0007813206863950893
Position 11536: 0.000771769233442429
Position 1385: 0.0007636915691705741
Position 12406: 0.0007438352122209331
Position 11031: 0.0007303968799263485
Position 9068: 0.0006715468526060042
Position 1147: 0.0006277761880756488
Position 2634: 0.0005808725732572652
Position 12277: 0.0005726820525659271
Position 11910: 0.0005594680356104313
Position 1775: 0.0005538973320448297
Position 5725: 0.0005445741784768787
Position 1022: 0.00046707262998437474
Position 1741: 0.0004157159332647256
Position 10206: 0.00039089033903692925
Position 5487: 0.0003852348839997971
Position 158: 0.0003705198614214871
Position 11307: 0.00033435715212827853
Position 6006: 0.00032221701592015633
Position 1443: 0.00030555752794632715
Position 9709: 0.00029574233030916396
Position 11475: 0.00018906754797634465
Position 5379: 0.00018846243741197228
Position 1256: 0.0001765127767467071
Position 9736: 0.00017157699075441476
Position 207: 0.00013748507748714242
Position 1104: 0.00013635356171115697
Position 1538: 0.00013295457577950148
Position 343: 0.00013293776792152104
Position 4877: 0.00012745456304105474
Position 5700: 7.207812863565494e-05
Position 1397: 5.35394802901195e-05
Position 1293: 3.78264539193504e-05
Position 10250: 3.6617231200313226e-05
Position 178: 3.140202117048131e-05
Position 255: 3.0264141991497374e-05
Position 573: 2.7099423389608874e-05
Position 9420: 2.5057997759261975e-05
Position 132: 2.450841991172561e-05
Position 9417: 2.1303787372312758e-05
Position 4912: 1.838606942492969e-05
Position 5787: 1.5474868650873875e-05
Position 1162: 1.4984085891759162e-05
Position 902: 1.0845189921257308e-05
Position 1045: 1.0747283396684824e-05
Position 450: 1.0572012039489812e-05
Position 191: 1.0370174631120254e-05
Position 1002: 1.0153217495616268e-05
Position 1779: 9.397006594385435e-06
Position 1114: 6.862095189614039e-06
Position 1972: 6.5295817707600146e-06
Position 9172: 5.034111913449179e-06
Position 187: 4.73367683216182e-06
Position 180: 4.682291230501122e-06
Position 379: 4.557997817505314e-06
Position 540: 4.427245931073144e-06
Position 370: 4.389584665874538e-06
Position 355: 3.0187463885761244e-06
Position 438: 2.9641128089281774e-06
Position 434: 2.3550590503716175e-06
Position 348: 1.8988519931182678e-06
Position 672: 1.8916077454691907e-06
Position 783: 1.4528466045763868e-06
Position 788: 1.2432789239438934e-06
Position 8165: 7.905617257031075e-07
Position 9555: 4.993467566160901e-07
Position 8221: 4.923728362612554e-07
Position 597: 4.713944160873274e-07
Position 966: 2.1492080973715008e-07
Position 11754: 1.2394898263377343e-07
Position 806: 1.1351485719453162e-07
Position 786: 8.644714872067587e-08
Position 867: 1.7302482823822673e-08
Position 83: 1.6069571808903997e-08
Position 927: 1.2373728461552443e-08
Position 1323: 1.1654164038226007e-08
Position 812: 1.1416737810264347e-08
Position 858: 1.0580522713817638e-08
Position 587: 8.748327107724603e-09
Position 489: 7.137226053300709e-09
Position 1361: 6.630061242585998e-09
Position 77: 3.4466483037941114e-09
Position 633: 1.3051428725424187e-09
Position 825: 1.0896619163127469e-09
Position 814: 9.287707531712874e-10
Position 820: 7.361206210196601e-10
Position 674: 5.067034562108928e-16
