Gene = LSMEM2
Position 1309: 0.00011429418792471096
Position 2696: 9.555086307808284e-05
Position 3911: 9.017304289712043e-05
Position 3266: 7.395642057076636e-05
Position 2216: 7.225835691610282e-05
Position 2430: 6.997469616088244e-05
Position 7805: 6.525545715274112e-05
Position 1312: 6.40185434688003e-05
Position 1172: 6.353681115274225e-05
Position 329: 6.320099200164922e-05
Position 2073: 6.085802404503999e-05
Position 2049: 6.018537238589876e-05
Position 3581: 5.751895856308349e-05
Position 1498: 5.6981852599739496e-05
Position 474: 5.406884608840881e-05
Position 3609: 5.2959723220081837e-05
Position 893: 4.476392450243708e-05
Position 5276: 4.291553908113983e-05
Position 2356: 3.382845557678816e-05
Position 1439: 3.135393714999401e-05
Position 2219: 2.7491832278882502e-05
Position 1246: 2.7289322987650798e-05
Position 1405: 2.3990000553697654e-05
Position 2522: 2.3269589399927234e-05
Position 4352: 2.2193876887998238e-05
Position 1222: 2.130923518103377e-05
Position 1749: 1.9781543119944105e-05
Position 1992: 1.8693083510400437e-05
Position 633: 1.62997903879208e-05
Position 2672: 1.5072859678608896e-05
Position 1752: 1.313674384728931e-05
Position 1611: 1.273182241366706e-05
Position 2770: 1.0659930687463434e-05
Position 2944: 1.0472882943913594e-05
Position 3037: 1.03890958214668e-05
Position 1338: 1.0247506757002857e-05
Position 1029: 8.305628627856876e-06
Position 1032: 8.173468642787096e-06
Position 1843: 6.969209672514556e-06
Position 285: 5.568629698202367e-06
Position 6655: 4.855186969558527e-06
Position 252: 4.79917539656324e-06
Position 637: 4.627477435863983e-06
Position 8097: 4.33553921624873e-06
Position 6685: 3.1034522962487975e-06
Position 2869: 6.023631777909768e-08
Position 424: 4.170706205881873e-08
Position 457: 1.603468058144452e-08
Position 435: 1.4462673528054403e-08
Position 395: 2.012455309783793e-09
Position 383: 1.9980855784679964e-09
Position 209: 1.327912195143768e-09
Position 403: 4.96865807541922e-10
Position 207: 2.4488169927115525e-10
Position 407: 1.2708516726416753e-10
Position 482: 6.332110443579281e-11
Position 392: 3.105306214735804e-11
Position 410: 1.2571701657182458e-11
Position 486: 9.440927023824885e-12
Position 490: 6.406916373700405e-12
