Gene = LRWD1
Position 728: 4.9296996179420245e-06
Position 11: 4.870199578457206e-06
Position 738: 4.77294610075905e-06
Position 4686: 3.8804742699728225e-06
Position 367: 3.5731435923492684e-06
Position 542: 3.298639957582422e-06
Position 605: 2.9213658412058017e-06
Position 1364: 2.879558732672256e-06
Position 8019: 2.695298239501245e-06
Position 351: 2.5872422609840426e-06
Position 348: 1.89252937243195e-06
Position 1068: 1.2147379961293669e-06
Position 1919: 1.0522403815657237e-06
Position 1024: 8.012026525123424e-07
Position 686: 7.654201695581794e-07
Position 1725: 7.485218252159797e-07
Position 1074: 6.149890829553765e-07
Position 1366: 4.961091665092082e-07
Position 1243: 4.539615314959269e-07
Position 1422: 3.01471700342465e-07
Position 936: 2.709230338127715e-07
Position 1225: 1.6537346822163997e-07
Position 891: 1.1840172438634509e-07
Position 1379: 7.14724924693741e-08
Position 56: 5.8014141087721645e-08
Position 1754: 4.975165230797354e-08
Position 72: 3.717457868079605e-08
Position 260: 1.897141559288297e-08
Position 5265: 1.2921458204075581e-08
Position 317: 1.1433622111056872e-08
Position 359: 2.9892385536780886e-09
Position 7816: 1.5790298410508684e-09
Position 7937: 1.5654588093237906e-09
Position 14: 2.2800278303074982e-10
Position 1475: 4.5657671336297865e-12
Position 7801: 1.956786070205456e-12
Position 619: 2.1712031526835737e-13
Position 323: 2.02178249097364e-14
Position 378: 1.2959569754481888e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9975439037584667
Position 7762: 0.9973726862993245
Position 4644: 0.9932236169724674
Position 7524: 0.9887569081169117
Position 4812: 0.9803239714948448
Position 7979: 0.9648573093182747
Position 3333: 0.9630815215199355
Position 7288: 0.9096498603325673
Position 2409: 0.907065090493438
Position 5446: 0.8023944370279718
Position 5746: 0.6346614409569787
Position 3132: 0.6165601778150315
Position 887: 0.5786231385487903
Position 3970: 0.4363324264271912
Position 2789: 0.41740030219202956
Position 2735: 0.24364539838689434
Position 5109: 0.23781021914163547
Position 951: 0.23257211454272966
Position 4270: 0.22067529073181086
Position 3624: 0.19238659314761153
Position 5154: 0.18067262939433473
Position 4010: 0.17818089644437252
Position 7121: 0.13733817328291656
Position 5200: 0.12248510720391945
Position 4315: 0.11813225517307496
Position 3925: 0.11517735322584194
Position 3638: 0.10252681966195795
Position 957: 0.08945315811733752
Position 3686: 0.08240151128907262
Position 5226: 0.06311432853261255
Position 6899: 0.0404228980322179
Position 3016: 0.038655526212787346
Position 4371: 0.036648187863158904
Position 2705: 0.0353649601540424
Position 2062: 0.030628129769157554
Position 8015: 0.029261288077964097
Position 1580: 0.02666054771699154
Position 5699: 0.02458610322492922
Position 3369: 0.023343945388497347
Position 2763: 0.022176839321620623
Position 1506: 0.02154695502114156
Position 3053: 0.02059697686102103
Position 3219: 0.019205067467945695
Position 3856: 0.016319901844456676
Position 602: 0.015302821840441889
Position 6963: 0.01517376638786234
Position 5250: 0.012838662251663989
Position 5247: 0.012708183507442147
Position 2294: 0.012446118761035598
Position 6995: 0.012273969610231951
Position 2036: 0.012124195445293187
Position 4816: 0.011773388460309977
Position 1670: 0.010848440196069613
Position 3887: 0.010178949412934716
Position 6454: 0.01012040194393425
Position 4249: 0.009125477970846403
Position 2307: 0.008843422309937066
Position 1074: 0.008357647879006702
Position 1047: 0.00826958142122384
Position 3176: 0.007545391838421783
Position 7101: 0.006523095784469464
Position 3928: 0.006486321188352249
Position 1673: 0.006110779121662726
Position 987: 0.006084317652517238
Position 6895: 0.005800901376215158
Position 5082: 0.005517723662463975
Position 7180: 0.005444714740460884
Position 2416: 0.005048126279699383
Position 3188: 0.0049649282832095205
Position 867: 0.00485357976483738
Position 6415: 0.004697420045187153
Position 4418: 0.004572412889301546
Position 5068: 0.004230324604784392
Position 3545: 0.004053121518050878
Position 7039: 0.003739473843030732
Position 7944: 0.0034251467084128076
Position 4190: 0.003085182742016577
Position 6322: 0.0030443679965809116
Position 3566: 0.002920428819405108
Position 7191: 0.0028740416278621975
Position 4279: 0.0028715972398991522
Position 4193: 0.002800704445811544
Position 2460: 0.002775161335236774
Position 2985: 0.0027567689146092834
Position 1870: 0.0027049650328245787
Position 1724: 0.0025156086189745673
Position 1530: 0.0024452287338867225
Position 5498: 0.0023983889027061837
Position 1461: 0.002379961226136743
Position 895: 0.0021849498623139783
Position 3119: 0.0018951512246596425
Position 5395: 0.0017591420914128235
Position 5056: 0.001739929580605179
Position 3898: 0.001698897482449252
Position 346: 0.0016906789939871117
Position 2430: 0.0016225426330728932
Position 6472: 0.0014831491323719721
Position 6838: 0.00144580039016848
Position 8204: 0.0013726776361243113
Position 3662: 0.0013269391765655294
Position 2321: 0.0013109674621059886
Position 4517: 0.0012103829664958034
Position 3577: 0.0011575638192596136
Position 3192: 0.0010825414505084496
Position 3517: 0.001066378707358199
Position 3137: 0.001022388220828422
Position 2827: 0.0010041883844346066
Position 6581: 0.0009976555905248945
Position 7794: 0.0009609044189209199
Position 2455: 0.0009437261849073905
Position 4346: 0.0009192777982518311
Position 3160: 0.0008641372838571458
Position 4661: 0.0008598388449368993
Position 2574: 0.0008460027234914412
Position 3086: 0.0008285250882957861
Position 4697: 0.0007662283055104467
Position 3559: 0.0007575774777104947
Position 3985: 0.0007395683665282678
Position 2038: 0.0007248439563528235
Position 3982: 0.0007203046833731447
Position 1604: 0.0006911223245935567
Position 4107: 0.0006800458436101244
Position 1272: 0.0006253087940236784
Position 638: 0.0005981733056617008
Position 2600: 0.0005938252312913131
Position 7594: 0.0005866681706365681
Position 5293: 0.000566682733639367
Position 5463: 0.0005508256889396994
Position 5408: 0.0005496229580865089
Position 1699: 0.0005417866874670308
Position 1308: 0.0005333739340995585
Position 7570: 0.0005022636437232629
Position 2711: 0.0004948794289714796
Position 3524: 0.0004515554071563574
Position 915: 0.0004268076234972094
Position 2807: 0.0003885115602292123
Position 1876: 0.00038622146762192725
Position 7820: 0.0003581999598343175
Position 2684: 0.00034952155225026347
Position 2834: 0.00032594546468076783
Position 1648: 0.00032538253771632376
Position 2949: 0.00028761683655620135
Position 1512: 0.0002858665374694086
Position 3520: 0.00028547523564889036
Position 5123: 0.0002807855674413276
Position 5118: 0.0002760252347418443
Position 7941: 0.0002693104078236263
Position 7504: 0.0002639482451549827
Position 5509: 0.0002596934499267333
Position 426: 0.00024161893881378255
Position 2211: 0.00021178929097610434
Position 2310: 0.00019857464114722824
Position 831: 0.00019623218244645038
Position 2810: 0.00019051951667384997
Position 7450: 0.00018918910027039668
Position 3707: 0.00017640345338376597
Position 7791: 0.00017567415013343353
Position 7669: 0.00017051535396273064
Position 7988: 0.00016862109321743557
Position 7767: 0.00016547572328474487
Position 2490: 0.00015828595949722801
Position 7611: 0.00015793683623693472
Position 2351: 0.00015576869740959793
Position 5070: 0.00015252787750930706
Position 8043: 0.00015164716874153605
Position 841: 0.00015096887877050628
Position 1903: 0.00014758967907066198
Position 644: 0.0001446868165328062
Position 1872: 0.00014363211764961638
Position 1083: 0.00014022429817549836
Position 1932: 0.00014011074574419316
Position 5567: 0.00012616799807083345
Position 2318: 0.00011729966345568227
Position 2501: 0.00010447284618573623
Position 374: 0.00010246016325553137
Position 7532: 9.992995500083395e-05
Position 4903: 9.903600717773646e-05
Position 1970: 9.810690386720496e-05
Position 5459: 9.698084948546686e-05
Position 1752: 9.411965657116275e-05
Position 800: 9.214296895890152e-05
Position 3377: 9.135305704902272e-05
Position 1675: 8.664002338651404e-05
Position 753: 8.395504709045945e-05
Position 1620: 8.267491890789304e-05
Position 3345: 8.246114785124253e-05
Position 468: 7.590511825636007e-05
Position 7997: 7.429739752244974e-05
Position 2658: 6.245987420963355e-05
Position 2365: 6.12894766643897e-05
Position 3057: 6.035275296453851e-05
Position 1679: 5.468672485924155e-05
Position 2824: 5.4646552160668044e-05
Position 8100: 5.211262804301669e-05
Position 2523: 5.051550671264078e-05
Position 2531: 4.7387713489103017e-05
Position 2946: 4.737546614521645e-05
Position 1468: 4.174174370784085e-05
Position 2626: 4.0881317381680504e-05
Position 1415: 3.7518617350545795e-05
Position 1243: 3.731896850502453e-05
Position 7947: 3.714237943921739e-05
Position 3031: 3.647897379323708e-05
Position 2368: 3.5969115883353356e-05
Position 2169: 3.49964009780455e-05
Position 3351: 3.4561745352970645e-05
Position 719: 3.273306349016051e-05
Position 3713: 3.207571804268534e-05
Position 5030: 2.8642295383414022e-05
Position 678: 2.647737320738124e-05
Position 903: 2.497168253676702e-05
Position 348: 2.4758683629528995e-05
Position 2997: 2.3834030266559386e-05
Position 1994: 2.2797050506233238e-05
Position 5027: 1.916366090977017e-05
Position 7855: 1.882282817641143e-05
Position 4465: 1.8230405803558735e-05
Position 6512: 1.7696911079269253e-05
Position 2100: 1.668901224248312e-05
Position 622: 1.632701726812741e-05
Position 960: 1.5581053539783977e-05
Position 439: 1.5524588145894108e-05
Position 1587: 1.4992469472116418e-05
Position 5339: 1.4284544078266272e-05
Position 5084: 1.4141010924312347e-05
Position 1089: 1.3071908601122897e-05
Position 2682: 1.2968475667564633e-05
Position 8169: 1.2764951407349882e-05
Position 2893: 1.0095217623552971e-05
Position 500: 8.943279149636705e-06
Position 8027: 7.70270939451272e-06
Position 612: 7.2766108796451665e-06
Position 401: 6.781033958179746e-06
Position 683: 6.572652097450046e-06
Position 8138: 6.127587899031868e-06
Position 1097: 5.876731702582705e-06
Position 850: 5.593318963295641e-06
Position 809: 5.5401987014801535e-06
Position 506: 5.386282657265698e-06
Position 408: 5.057806158102889e-06
Position 696: 4.665953846511509e-06
Position 7741: 4.578814992400668e-06
Position 655: 3.8954206782988585e-06
Position 7836: 3.4649721852007206e-06
Position 7833: 3.1556235092139e-06
Position 470: 3.0155933795499414e-06
Position 199: 2.895020954700604e-06
Position 661: 2.706051030657157e-06
Position 553: 2.2478339437708625e-06
Position 7863: 1.9867923638547334e-06
Position 3396: 1.8203833198427797e-06
Position 692: 1.7954202742808254e-06
Position 184: 1.6332032699362037e-06
Position 7952: 1.4269783046600281e-06
Position 1179: 1.0423408745110946e-06
Position 430: 1.0057520334314984e-06
Position 1162: 8.853696658331202e-07
Position 559: 7.790333728970771e-07
Position 443: 6.654692667378875e-07
Position 486: 6.10158518255791e-07
Position 201: 5.899728141162439e-07
Position 217: 4.460667208974901e-07
Position 818: 4.2929214691383066e-07
Position 791: 3.5332002273239425e-07
Position 85: 2.8053427779033694e-07
Position 4939: 2.7323482613875125e-07
Position 1542: 2.556154205404382e-07
Position 3781: 2.5122198477941684e-07
Position 1185: 2.1712229207124175e-07
Position 451: 1.8991984816444065e-07
Position 550: 1.334668294905654e-07
Position 1127: 1.271420381020215e-07
Position 1908: 1.270384473583579e-07
Position 1340: 1.1264149783489757e-07
Position 1430: 1.0815827144231851e-07
Position 1442: 9.355461096532572e-08
Position 236: 9.110205582087922e-08
Position 1373: 8.981226850943262e-08
Position 1284: 8.93031682950127e-08
Position 686: 6.939552389548678e-08
Position 653: 6.473845692298678e-08
Position 225: 6.015151631118278e-08
Position 1144: 5.118518436805601e-08
Position 1314: 1.2518064741320907e-08
Position 2667: 5.0426643923380284e-09
Position 1337: 4.632519945264714e-09
Position 1418: 3.006902085993696e-09
Position 1982: 1.1235458780118428e-09
Position 88: 8.83710247949632e-12
Position 130: 8.366710758517272e-12
Position 288: 5.189989891811859e-12
Position 481: 4.061093713252072e-12
Position 619: 3.1068063779431253e-12
Position 520: 3.0840399285555028e-12
Position 530: 3.0268324397455774e-12
Position 94: 2.623729497848809e-12
Position 246: 1.6882051363658802e-12
Position 290: 8.948737650305059e-13
Position 232: 3.290970867183788e-13
Position 238: 1.8357542371119328e-13
