Gene = SBDS
Position 2300: 0.013161606062314968
Position 1287: 0.012329271253952164
Position 1139: 0.01205918105302607
Position 6982: 0.011578796504925552
Position 4611: 0.010584141766602178
Position 7698: 0.010223370757683797
Position 665: 0.009739669182088993
Position 4750: 0.009150259342309527
Position 7507: 0.008373231476062584
Position 2243: 0.0075586970876927164
Position 6342: 0.006360607248174527
Position 6273: 0.0062228144236001984
Position 803: 0.0061131906018073185
Position 7030: 0.005969222006462292
Position 1323: 0.005935008355801974
Position 5965: 0.005745735695854976
Position 2100: 0.00556120507736117
Position 2196: 0.005464933266711458
Position 1749: 0.004160843350582929
Position 3974: 0.004131006586861864
Position 3564: 0.004129125169497242
Position 4753: 0.003670704714322516
Position 6898: 0.003344412683450537
Position 2121: 0.0033135955944076922
Position 5874: 0.0032568335590731985
Position 7672: 0.0031722379547925177
Position 6878: 0.0030640915344433495
Position 558: 0.0027512526229808588
Position 3173: 0.0026632464575932747
Position 1701: 0.0024744335721440954
Position 2811: 0.0018932822013415593
Position 2202: 0.0018573880444561928
Position 5317: 0.0018271850928133692
Position 641: 0.0016914958916750484
Position 5147: 0.001648078284728227
Position 5264: 0.0015467015077008323
Position 3158: 0.0015145423415802554
Position 1987: 0.0014335448121132084
Position 5118: 0.0014086318650253626
Position 4320: 0.0012848743318596319
Position 1215: 0.0012823900156024824
Position 6402: 0.0011658340551842646
Position 385: 0.0009932097494449522
Position 4933: 0.0009788726361683543
Position 4559: 0.0009225557825056672
Position 6084: 0.0009058135445097829
Position 7440: 0.0008928297699199928
Position 4685: 0.0008655022145862671
Position 3647: 0.0008377856307678802
Position 7731: 0.0007780347548433367
Position 743: 0.0007472531723479638
Position 6434: 0.0007329718896390044
Position 1267: 0.000670512374591729
Position 1297: 0.0006584567676992397
Position 5080: 0.0006327883833800293
Position 4593: 0.0005950394450583822
Position 6058: 0.0005383336716156826
Position 740: 0.000515314356679995
Position 4198: 0.00046975026255426555
Position 975: 0.00046663837467406566
Position 4532: 0.0004453745384696483
Position 4267: 0.0003903879606451078
Position 2597: 0.0003890260730840164
Position 5655: 0.0003801767952724933
Position 1920: 0.00029959866292629436
Position 4264: 0.0002893719210562843
Position 5912: 0.0002606210788156089
Position 1090: 0.0002536894041259897
Position 2037: 0.00024502863510934077
Position 1363: 0.00023431898502859817
Position 1963: 0.00018871038194265068
Position 1780: 0.00016417088192107775
Position 126: 0.00016217600459152176
Position 869: 0.00014458776963601868
Position 1650: 0.00014021784829336474
Position 246: 0.0001300075537700685
Position 4962: 0.0001146411305679213
Position 4970: 0.00010895849679099591
Position 6248: 9.699873703771552e-05
Position 4637: 9.44279954273208e-05
Position 1060: 9.24110168261217e-05
Position 1222: 7.182603528355153e-05
Position 2621: 7.06307461107508e-05
Position 1891: 6.845127151471418e-05
Position 2498: 5.9336487818078306e-05
Position 402: 5.887500136026209e-05
Position 672: 5.349663178948946e-05
Position 1894: 4.8757411369213915e-05
Position 675: 3.107708739678143e-05
Position 1686: 3.0149194186884948e-05
Position 79: 2.981464868402889e-05
Position 288: 2.749624145956068e-05
Position 1018: 2.2319711647978547e-05
Position 681: 1.5909205072586228e-05
Position 983: 1.4856056076463766e-05
Position 5742: 1.330756106185938e-05
Position 4697: 1.0724639888305516e-05
Position 564: 1.0681330972295054e-05
Position 4820: 1.0260053590825704e-05
Position 2839: 8.575535513158887e-06
Position 4775: 7.777366992719641e-06
Position 2760: 7.622660161724607e-06
Position 109: 6.901018637568822e-06
Position 691: 5.321402111510007e-06
Position 1024: 5.318557449080653e-06
Position 698: 5.3072335404444e-06
Position 423: 5.289684687295242e-06
Position 5334: 4.1925876121797944e-06
Position 684: 3.284207633932562e-06
Position 4141: 3.115100821176871e-06
Position 4106: 3.0746415000409053e-06
Position 5450: 2.890974914305309e-06
Position 258: 1.6977886368651873e-06
Position 621: 1.4126062100131014e-06
Position 453: 1.2115366439593427e-06
Position 807: 1.039295840416431e-06
Position 390: 8.152713836269837e-07
Position 447: 2.7162873196044765e-07
Position 3189: 2.3072064988328483e-07
Position 145: 2.093614710759717e-07
Position 3408: 1.6333954983819944e-07
Position 2786: 1.53034757438174e-07
Position 879: 1.5002071430271998e-07
Position 365: 1.4288172430063992e-07
Position 468: 4.476615883196038e-08
Position 305: 2.60395351147004e-08
Position 481: 6.7920520537264244e-09
Position 319: 3.1027699583064365e-09
Position 351: 1.6949695302865854e-09
Position 486: 1.0586376853906889e-09
