Gene = SEMA3B
Position 7967: 0.0008562943216920699
Position 1017: 0.0008055618476828059
Position 6640: 0.0007697082381785036
Position 2939: 0.0007519039621531605
Position 1254: 0.0007197368975597404
Position 3781: 0.0007140024814440558
Position 6677: 0.0007027092277389153
Position 2525: 0.0006912004087468239
Position 8147: 0.0006494687553235415
Position 7156: 0.0006180116710806679
Position 1564: 0.0005888026844497184
Position 6761: 0.0005709493787956406
Position 3778: 0.0005319189042653338
Position 2479: 0.0005263172608038966
Position 3149: 0.0005148844290353328
Position 327: 0.0005059351482740574
Position 7271: 0.0004982897278644224
Position 3159: 0.0004883586528090949
Position 3507: 0.00048826710518016397
Position 6443: 0.00044079237498726066
Position 8263: 0.00042688539441060834
Position 2519: 0.00039607675110320587
Position 2771: 0.0003909647638290458
Position 3711: 0.00038677780832358714
Position 3820: 0.00037806137269516294
Position 8527: 0.00036183056504090246
Position 7533: 0.00034883454059890767
Position 5825: 0.00032915829573108304
Position 1414: 0.0003229752508672037
Position 7151: 0.00031479796863204254
Position 5333: 0.0003111885811097703
Position 7276: 0.00030888927215071696
Position 2597: 0.00029017253520664446
Position 2735: 0.0002861958905990191
Position 6973: 0.0002624282621862934
Position 387: 0.0002575633260746318
Position 2502: 0.00025611791632053756
Position 8633: 0.00023851147680644985
Position 2773: 0.0002287792827945141
Position 6610: 0.00022776260848208807
Position 9311: 0.00022732048301541462
Position 8998: 0.00022353650103736444
Position 1852: 0.0002198218614022134
Position 6802: 0.0002122012469307288
Position 9292: 0.00020596391912213293
Position 263: 0.0002059515948706449
Position 1981: 0.00019791568715573916
Position 3769: 0.0001861075456142141
Position 2078: 0.0001837114898948115
Position 2499: 0.00018305534182622477
Position 1039: 0.00016678032010592495
Position 5979: 0.00016629313061207235
Position 2417: 0.0001633342268474013
Position 5292: 0.00015570206434470152
Position 2207: 0.00015471286490463412
Position 943: 0.00015112730173721202
Position 7441: 0.00013682088526308846
Position 9081: 0.00013033508709252577
Position 8142: 0.0001236584878043883
Position 1913: 0.00012031136644193622
Position 1095: 0.00011531291540925077
Position 419: 9.494731197393994e-05
Position 9101: 8.856815552164604e-05
Position 6765: 8.205695782032795e-05
Position 5307: 7.337798571653635e-05
Position 8488: 7.14631685322346e-05
Position 8150: 7.022374250604713e-05
Position 8434: 6.697422706893452e-05
Position 8794: 5.881547628847431e-05
Position 8745: 5.469771284392458e-05
Position 763: 5.441371883948094e-05
Position 1615: 4.598403231177539e-05
Position 5153: 4.341570485653123e-05
Position 5274: 3.6698607433061966e-05
Position 1956: 3.655644864148546e-05
Position 9289: 3.40515394634981e-05
Position 4018: 2.948795621367284e-05
Position 2235: 2.946602717204406e-05
Position 4049: 2.859404477407514e-05
Position 338: 2.686526321852962e-05
Position 1712: 2.6022230911343963e-05
Position 992: 2.3030639840468357e-05
Position 2445: 2.2398716271778632e-05
Position 8550: 1.1480378487746783e-05
Position 1807: 1.0434107936974151e-05
Position 5397: 8.376082927255118e-06
Position 698: 7.588807788259899e-06
Position 8035: 5.19642923293281e-06
Position 737: 4.751841243684257e-06
Position 7279: 4.666897031811583e-06
Position 2698: 3.5779679989260404e-06
Position 356: 2.8345770889962325e-06
Position 678: 2.7280809433762124e-06
Position 353: 2.231036163875658e-06
Position 1571: 1.6612628984016056e-06
Position 1566: 1.5946175306022652e-06
Position 3844: 1.4304092571653962e-06
Position 6548: 1.2757121115107538e-06
Position 3713: 1.2101384289011608e-06
Position 1744: 1.0796694621815314e-06
Position 1384: 1.067568035864179e-06
Position 1464: 8.217896322441988e-07
Position 8208: 7.49901227541953e-07
Position 1298: 2.3316181650183288e-07
Position 1361: 5.902925104392736e-08
Position 714: 3.109863495046142e-08
Position 370: 2.305221758339392e-08
Position 398: 1.4257970439496177e-12
Position 392: 1.411607130876572e-12
Position 218: 1.2489933813332416e-12
Position 765: 3.154525355304884e-13
Position 550: 2.1895602364520527e-13
Position 426: 2.023853779647594e-13
Position 619: 1.4966355589131206e-13
Position 367: 6.625842327897339e-14
Position 445: 6.096433377029585e-14
Position 142: 5.1500723644412374e-14
Position 872: 5.139394120019951e-14
Position 453: 4.172062515594092e-14
Position 134: 3.955357830372281e-14
Position 421: 3.449578269380148e-14
Position 404: 2.835237765119262e-14
Position 374: 2.5102599903988674e-14
Position 436: 2.0875503242777166e-14
Position 221: 7.798033310035606e-15
Position 91: 5.874697042150414e-15
Position 103: 5.362406022026282e-15
Position 229: 5.1774070221026334e-15
Position 243: 5.1746845478715364e-15
Position 112: 4.325157953062096e-15
Position 116: 2.6300399381118997e-15
Position 232: 1.7267830618004889e-15
Position 182: 1.0095845295618376e-15
Position 153: 8.533554763394018e-16
