Gene = OCLN
Position 26980: 0.0313842069817858
Position 6807: 0.029624376984883256
Position 32837: 0.028479606548679228
Position 29194: 0.022203616713279896
Position 25039: 0.020104002279188845
Position 27690: 0.019069065373068562
Position 6811: 0.018852525977938694
Position 23639: 0.018445265167526204
Position 2390: 0.018302430007583588
Position 28600: 0.017699215540038078
Position 22367: 0.0156550179932392
Position 23139: 0.011570500727767762
Position 21955: 0.01150663633887927
Position 28576: 0.01116627620620781
Position 12174: 0.010945234909098963
Position 26601: 0.010005786932038407
Position 2311: 0.009612957053771822
Position 27325: 0.00912034378632785
Position 16848: 0.009098130609981442
Position 21931: 0.008974532897995909
Position 25565: 0.008931220631853325
Position 494: 0.008423724391604446
Position 393: 0.007919806174451217
Position 499: 0.007717824796822256
Position 1168: 0.007631929921331885
Position 548: 0.007586461436798437
Position 27711: 0.007271324604740011
Position 535: 0.0069462176958256065
Position 25202: 0.006754636932046039
Position 29728: 0.006725948848363608
Position 22643: 0.0065999696697547905
Position 23679: 0.005593096199498396
Position 14863: 0.0055841834426552245
Position 23719: 0.005372063547717083
Position 23486: 0.005024567185668884
Position 25521: 0.00491245113296686
Position 23406: 0.004886064591205314
Position 14048: 0.004046653413851909
Position 27024: 0.004043767783821306
Position 22024: 0.0040220234644847384
Position 22279: 0.003400961312070304
Position 6412: 0.0033963575498911023
Position 26315: 0.0033472479603049994
Position 26221: 0.0032748869416932822
Position 25063: 0.0032519181155321003
Position 21881: 0.003125270512252331
Position 23410: 0.0030279697271051284
Position 2529: 0.0028505146032585795
Position 23090: 0.0027219069550399487
Position 23600: 0.0026846789812370753
Position 13709: 0.002618280437970662
Position 23523: 0.0025927947330330603
Position 309: 0.0025599880744832603
Position 3115: 0.002475544470738237
Position 27590: 0.002403403845449225
Position 25683: 0.00221946944237196
Position 23795: 0.002113185334016503
Position 21998: 0.001785875415077669
Position 12137: 0.0017709824668526609
Position 1923: 0.0012372936219886103
Position 2748: 0.0012204847318085382
Position 25983: 0.001133475916768331
Position 2874: 0.0009470422750481694
Position 438: 0.0009408062522149521
Position 22601: 0.0008837205421525862
Position 1947: 0.0008221904635387388
Position 511: 0.0008090624855850204
Position 450: 0.0007545850223911198
Position 17748: 0.0007466352462448466
Position 2129: 0.0007115777438570273
Position 2676: 0.0006629352015550527
Position 1338: 0.0005991874707818958
Position 15787: 0.0005928831071868637
Position 2637: 0.0005703531922257134
Position 1242: 0.0005503200038903443
Position 22389: 0.0005106109054834546
Position 1326: 0.0003953462658914242
Position 22150: 0.00036783281688512157
Position 22073: 0.0003599071410518823
Position 23563: 0.00035421434897441007
Position 12196: 0.0003410753210011481
Position 316: 0.00026618877630454164
Position 19146: 0.0002481350668021788
Position 2318: 0.00024714050907527805
Position 2499: 0.0002471223442744821
Position 2076: 0.00024598440907905734
Position 15358: 0.00023828931128094536
Position 2104: 0.000236850802813141
Position 2079: 0.0002267633995457723
Position 2397: 0.00018528976113616903
Position 2723: 0.00015281238624659216
Position 357: 0.00011225213260457078
Position 17093: 0.0001068639595220865
Position 2212: 0.00010284774806213571
Position 18803: 8.867295026225812e-05
Position 224: 7.712272859730251e-05
Position 3010: 5.6291351410776434e-05
Position 17468: 5.301550404043687e-05
Position 1074: 5.2522837351360616e-05
Position 583: 5.004434651734905e-05
Position 969: 4.710473602048624e-05
Position 2228: 4.6221701522216664e-05
Position 729: 4.593747346497222e-05
Position 15203: 4.5800760026177276e-05
Position 1952: 4.4674674638999206e-05
Position 14111: 3.865972022545321e-05
Position 12844: 3.601287649049934e-05
Position 1171: 3.5083882577476925e-05
Position 13100: 3.288055616585998e-05
Position 457: 3.215215738271324e-05
Position 15337: 3.0613555860919366e-05
Position 2274: 2.9860427497222885e-05
Position 684: 2.9266604538017025e-05
Position 17566: 2.4031447307791546e-05
Position 13197: 2.3282765929427272e-05
Position 595: 1.7964866535622082e-05
Position 1290: 1.7726687564540272e-05
Position 475: 1.711506862922841e-05
Position 12396: 1.6853120882898014e-05
Position 367: 1.554546465541204e-05
Position 1929: 1.223284600517064e-05
Position 463: 1.2229369728397525e-05
Position 12316: 1.1893924401414715e-05
Position 16467: 1.184814502289846e-05
Position 14255: 1.021908697730564e-05
Position 14295: 9.55490634063777e-06
Position 13755: 8.807047302181346e-06
Position 12357: 7.212840368316274e-06
Position 162: 5.652253431090554e-06
Position 12709: 3.833912425078567e-06
Position 3833: 1.8214285296533914e-06
Position 13628: 1.7459850629879732e-06
Position 98: 8.329332880668065e-07
Position 1134: 2.652484515653121e-07
Position 484: 1.9218579328670293e-07
Position 4970: 1.852892927830864e-07
Position 330: 1.7026203522139772e-07
Position 4293: 1.2316632048467053e-07
Position 1997: 4.460402216350371e-08
Position 218: 4.039439906883246e-08
Position 336: 2.9129084042222603e-08
Position 364: 2.4473361280626243e-08
Position 248: 1.99823001484247e-08
Position 173: 1.1379233443894975e-08
Position 938: 9.290895406603475e-09
Position 245: 9.012116256914788e-09
Position 241: 8.18151921144532e-09
Position 481: 7.649912529297011e-09
Position 472: 5.606160649566663e-09
Position 324: 5.28124630579279e-09
Position 326: 4.437171835573965e-09
Position 553: 3.972033654759504e-09
Position 3342: 3.186543054529317e-09
Position 101: 2.377187406455697e-09
Position 187: 2.3638819129108924e-09
Position 1028: 2.2151722041630257e-09
Position 454: 1.8368948450197273e-09
Position 762: 1.59780374001006e-09
Position 742: 1.132106419810933e-09
Position 348: 1.0565048357492242e-09
Position 345: 3.51271726657362e-10
Position 184: 3.183219731578503e-10
Position 338: 1.3055833539537366e-10
Position 1010: 6.473742975953643e-14
