Gene = ACTR8
Position 5496: 0.02588808667269871
Position 3385: 0.02523184405801369
Position 2726: 0.02332408358494324
Position 1690: 0.02239461136963386
Position 10793: 0.02219249322749552
Position 6190: 0.018948911037497292
Position 8032: 0.017881356169951894
Position 12553: 0.016870875170667998
Position 15078: 0.016831038734173104
Position 2595: 0.016789720751539568
Position 9725: 0.015641217703379
Position 6658: 0.015432478582539454
Position 5710: 0.015309655239302828
Position 11909: 0.014981823014586023
Position 6595: 0.014672180118052117
Position 2908: 0.012436900017898114
Position 7805: 0.010832072292630616
Position 10834: 0.01025453162534628
Position 6902: 0.008913511984371797
Position 7052: 0.008819985081015341
Position 10308: 0.008221647324917009
Position 13775: 0.008188520450351025
Position 1746: 0.00810041049971452
Position 4490: 0.008001139484895187
Position 4864: 0.007488688686771995
Position 4923: 0.007224269415430644
Position 10222: 0.0070916128493163965
Position 7025: 0.006666526709941975
Position 10151: 0.006653764437743454
Position 5103: 0.006567015435785465
Position 3741: 0.006465420312416614
Position 10192: 0.006367995091822481
Position 1181: 0.006053227250034972
Position 12578: 0.005997842262448383
Position 12283: 0.0059194051424916
Position 4650: 0.005730993947468634
Position 5346: 0.005679803372378406
Position 4633: 0.005656713397363655
Position 1127: 0.005397146618111068
Position 5026: 0.004735338675081898
Position 4725: 0.004663751888802942
Position 4890: 0.004501247072182691
Position 2178: 0.004146074305796409
Position 12924: 0.0038958796456215242
Position 14260: 0.0038546562403323375
Position 2832: 0.0038499834102757357
Position 2685: 0.0037704505255520275
Position 9286: 0.003760184152962556
Position 2065: 0.0037395586234492025
Position 5533: 0.003644235972851256
Position 2645: 0.0035010371380215038
Position 12180: 0.0034234475971929427
Position 2145: 0.0033535777715762495
Position 5530: 0.003237566004854673
Position 4198: 0.0030249813001360635
Position 2886: 0.0028069423862454672
Position 2202: 0.0025920287459770116
Position 14211: 0.0025466866652396505
Position 10919: 0.0024930680150298495
Position 4678: 0.0023806295512862684
Position 5849: 0.0023805457591475807
Position 6553: 0.0022651802479398747
Position 6723: 0.002242140589701205
Position 4313: 0.0022090274239092347
Position 10810: 0.0020922130544734382
Position 13312: 0.0020701862086554904
Position 10106: 0.0020147882419278475
Position 1455: 0.001992026663237151
Position 5390: 0.0019343248420466176
Position 13218: 0.0019159953090054555
Position 1898: 0.0018104018195238987
Position 7479: 0.0017654758595995934
Position 1935: 0.0017398803960890546
Position 6569: 0.00165480072762219
Position 4639: 0.0016024820236211653
Position 1210: 0.0015983471534577929
Position 5852: 0.0015816013031280305
Position 1837: 0.001562390192584317
Position 9408: 0.001500028102600671
Position 1326: 0.0014504892123405927
Position 1104: 0.0014130756830078226
Position 7205: 0.001385917638999199
Position 10109: 0.0013547204674642644
Position 9268: 0.0012494631200322495
Position 12441: 0.0012212019166633686
Position 1653: 0.0011020188585948683
Position 1587: 0.0010642237390146537
Position 5686: 0.0010636602040195132
Position 2883: 0.0010628830177156325
Position 12468: 0.001048729832358103
Position 5073: 0.0010447189452260119
Position 10893: 0.00101984716657417
Position 9358: 0.0009622526537762424
Position 4245: 0.0009523147686431724
Position 6085: 0.0009509326536082886
Position 10797: 0.0009439737960285422
Position 3572: 0.0009412251411051189
Position 9452: 0.0008040319662221878
Position 330: 0.0006481766151889208
Position 1583: 0.0006392842345583205
Position 2101: 0.0006236485223358966
Position 6870: 0.0005769296179770106
Position 6138: 0.0005596537507714316
Position 5282: 0.0005530482146917537
Position 4471: 0.0004992711248481572
Position 5448: 0.0004844471374974349
Position 11558: 0.0004542380364929053
Position 3405: 0.00044583545185422483
Position 1750: 0.0004385304037237764
Position 10460: 0.00043008366831332286
Position 10499: 0.00042721579926141047
Position 2359: 0.0004168367356041776
Position 12359: 0.0004008670631265646
Position 815: 0.0004003801645747454
Position 2969: 0.00036514123289036366
Position 13370: 0.00036328257503446203
Position 4980: 0.00035480128027760453
Position 3845: 0.00033090625928093787
Position 10496: 0.00032644362054533624
Position 2545: 0.00032430755234532597
Position 395: 0.0003144454796700453
Position 5299: 0.00030649923126160037
Position 511: 0.0003049834747819158
Position 9803: 0.00029632731418457255
Position 896: 0.0002942784084527647
Position 675: 0.00028908079697439386
Position 1237: 0.00028903774957795604
Position 4759: 0.0002696896669169077
Position 4867: 0.00024507665926834754
Position 5412: 0.0002391497259253085
Position 873: 0.00023609525831370723
Position 2730: 0.00022925489436561404
Position 9601: 0.00022179000876678003
Position 6481: 0.0002192332189486528
Position 1279: 0.00021078333044119167
Position 2703: 0.0002061118924580761
Position 4869: 0.00020495362970072083
Position 1786: 0.00019940522722898668
Position 1717: 0.00019795919317641683
Position 1347: 0.00019452790543784365
Position 10259: 0.00018836576018219046
Position 3546: 0.00018187698313457872
Position 7503: 0.0001766111954477508
Position 5210: 0.0001645428988777706
Position 5929: 0.00014474797101344825
Position 1764: 0.0001407333173004463
Position 910: 0.00013492932638324784
Position 6164: 0.00013465310674068762
Position 8522: 0.00013238976615586315
Position 1704: 0.0001268172356569931
Position 4365: 0.00012181732952215997
Position 279: 0.00012148254491555119
Position 6973: 0.0001193300148244291
Position 6049: 0.0001187835829508171
Position 5996: 0.00011856332055020823
Position 5784: 0.00011732669718760705
Position 13707: 0.00011049497947894583
Position 818: 0.00010939108185602232
Position 5828: 0.00010810034477507174
Position 5641: 0.00010635200937947524
Position 145: 9.646686849542256e-05
Position 996: 8.980606794962501e-05
Position 1939: 8.737504686124445e-05
Position 163: 8.147766145213706e-05
Position 3638: 7.956039573138083e-05
Position 5569: 7.926911512967415e-05
Position 1167: 7.87559557724687e-05
Position 3381: 7.29593729984165e-05
Position 751: 7.216144332167909e-05
Position 440: 7.173309021898888e-05
Position 1457: 7.093185496802811e-05
Position 2162: 6.650212755546663e-05
Position 8074: 6.0564548834890524e-05
Position 4468: 5.695752723323987e-05
Position 5736: 5.656927553775138e-05
Position 2459: 5.5419053982491545e-05
Position 1245: 5.1928533218187365e-05
Position 2768: 5.150303113908358e-05
Position 928: 5.0743899933543896e-05
Position 4510: 5.040394433341658e-05
Position 6410: 5.0168018144937225e-05
Position 4988: 4.95442470326914e-05
Position 6727: 4.8935845360725104e-05
Position 1615: 4.870040433337479e-05
Position 2421: 4.301047063457064e-05
Position 1564: 4.179443789188256e-05
Position 142: 4.0153772155636685e-05
Position 780: 3.6454597949809906e-05
Position 181: 3.415008596517781e-05
Position 6333: 3.379843673161685e-05
Position 799: 3.242416688737049e-05
Position 6012: 3.1710455959856134e-05
Position 6747: 2.996839968969924e-05
Position 5549: 2.733632907697581e-05
Position 885: 2.6162484389457382e-05
Position 1603: 2.2198094430031638e-05
Position 1370: 2.135002008810068e-05
Position 1880: 2.084664463748069e-05
Position 6025: 2.0791716089161314e-05
Position 6384: 2.0505116392462516e-05
Position 830: 1.9505019563283296e-05
Position 6176: 1.8642206590245662e-05
Position 6805: 1.858520557725036e-05
Position 1156: 1.7820346435536337e-05
Position 6204: 1.776690183642677e-05
Position 6761: 1.695807347563502e-05
Position 160: 1.2837601499823454e-05
Position 157: 1.2571489049381909e-05
Position 5943: 1.1696167291514288e-05
Position 1220: 1.1689760083037855e-05
Position 2001: 1.1359868091386871e-05
Position 14073: 1.0266858183248727e-05
Position 1281: 1.0064729360338414e-05
Position 1508: 9.997765147055056e-06
Position 166: 9.524170650038978e-06
Position 169: 9.150359273604006e-06
Position 3130: 8.788930186719074e-06
Position 1252: 8.719332207663673e-06
Position 9604: 8.57101383780823e-06
Position 2481: 7.925286434661618e-06
Position 6002: 7.812241169423413e-06
Position 346: 6.905177266333634e-06
Position 6367: 6.828561437955458e-06
Position 6478: 6.3302504774598305e-06
Position 6035: 5.43007801803731e-06
Position 6607: 5.407662502302754e-06
Position 2605: 5.224977960928105e-06
Position 6348: 5.110039677293379e-06
Position 2408: 4.837287941651698e-06
Position 6388: 4.3839390113965535e-06
Position 2435: 3.984553700529686e-06
Position 3158: 3.6645392317807703e-06
Position 6491: 3.440801024336104e-06
Position 2345: 3.293073842156001e-06
Position 3063: 2.5061107910630738e-06
Position 2920: 2.3129896283426987e-06
Position 3030: 2.2059499308203887e-06
Position 5258: 1.4112129064617646e-06
Position 6414: 1.0260712410334106e-06
Position 2653: 5.924111682037425e-07
Position 2320: 4.5797415089407476e-07
Position 1966: 2.768339641339159e-07
Position 1213: 2.7537825523357457e-07
Position 2014: 2.712306054836311e-07
Position 931: 2.4285072744827273e-07
Position 1330: 2.218606531868723e-07
Position 1301: 2.177014839542459e-07
Position 4250: 2.1494755606505002e-07
Position 914: 2.0464968667526014e-07
Position 6324: 2.036765208016215e-07
Position 1286: 1.8500306382545698e-07
Position 4272: 1.4128127883486033e-07
Position 1077: 1.176899337428544e-07
Position 4672: 1.1249893141142388e-07
Position 705: 5.370007239311809e-08
Position 840: 5.323273562552458e-08
Position 4682: 5.115442886398636e-08
Position 5874: 4.908808546738411e-08
Position 832: 4.205198104616363e-08
Position 685: 4.201632151419325e-08
Position 981: 4.157199345787792e-08
Position 965: 4.1482280265562435e-08
Position 639: 4.0775735097823496e-08
Position 953: 4.076601881408003e-08
Position 418: 3.683529463419163e-08
Position 354: 3.632701709988072e-08
Position 404: 2.2038887533963436e-08
Position 109: 2.0401256501317728e-08
Position 211: 1.3928359046266391e-08
Position 657: 8.935769283437454e-09
Position 284: 3.576823121425537e-09
Position 547: 3.2047494094435723e-09
Position 425: 1.1879356690893336e-09
Position 293: 1.7294015437841716e-10
Position 559: 1.4040907084776777e-10
Position 303: 1.373662744333804e-10
Position 311: 8.821503437785651e-11
Position 139: 6.293800869957113e-11
Position 421: 5.922770807968577e-11
Position 412: 4.2886471586376334e-11
Position 431: 2.1243928505022097e-11
Position 130: 8.900972698750053e-12
Position 154: 7.369370341601129e-12
Position 585: 4.4738633981757065e-12
Position 115: 3.83300874666342e-12
Position 118: 2.4939151190512046e-12
Position 221: 1.0102945283001077e-12
Position 77: 1.6198967895120767e-13
Position 223: 7.633064403613908e-14
Position 70: 2.249910862948161e-14
