Gene = MEAF6
Position 1401: 6.191608753975907e-05
Position 1358: 6.070603856025971e-05
Position 532: 5.714741186223394e-05
Position 5319: 5.538003119211776e-05
Position 581: 5.1414242826425626e-05
Position 996: 4.750765693622606e-05
Position 471: 3.9689375428395944e-05
Position 1031: 3.778816818742446e-05
Position 778: 3.603341894767631e-05
Position 6371: 3.403996937768079e-05
Position 1111: 3.217329105528618e-05
Position 2209: 2.6892406094807073e-05
Position 1562: 2.3628088259188086e-05
Position 1385: 2.145813951765333e-05
Position 5294: 2.0203178621999332e-05
Position 6450: 1.2584463591673742e-05
Position 926: 1.2002144270114462e-05
Position 802: 1.144140399270878e-05
Position 1835: 1.0773212970965018e-05
Position 1132: 7.252364158173748e-06
Position 804: 6.8741115687610815e-06
Position 898: 4.171034680260181e-06
Position 726: 3.966858271733079e-06
Position 225: 3.451208883092326e-06
Position 2746: 2.5291990457487717e-06
Position 2742: 2.2776146773470995e-06
Position 4986: 1.453458804096518e-06
Position 2536: 1.514773062496268e-07
Position 5398: 9.367970777983048e-08
Position 126: 7.412446970107444e-08
Position 842: 3.905173765127905e-08
Position 190: 3.583175236313959e-09
Position 489: 1.735301923121734e-09
Position 83: 8.476076889576264e-10
Position 451: 1.9668352995327587e-10
Position 487: 2.1700786184701926e-11
Position 194: 2.489881963041237e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9538803805772972
Position 12766: 0.9354403365555494
Position 5220: 0.8327149297593381
Position 13745: 0.737778693162229
Position 20655: 0.5605615121445667
Position 5439: 0.44968277762902426
Position 18844: 0.4184570910811019
Position 9541: 0.37419134790715636
Position 15217: 0.309940849435679
Position 9544: 0.23067064403568466
Position 5417: 0.15851191545857068
Position 13472: 0.1508378440776135
Position 5092: 0.1477799641262652
Position 2581: 0.1335405922310888
Position 17820: 0.10712710479155615
Position 15165: 0.05744786654541931
Position 6656: 0.03773154063246673
Position 7148: 0.03745877095356103
Position 20948: 0.03703842466721629
Position 13821: 0.036573720798964246
Position 7200: 0.03589110892651764
Position 13182: 0.0319810224675705
Position 18158: 0.023484086046921024
Position 12910: 0.02249580814015955
Position 1106: 0.020581437336108382
Position 13712: 0.02057958970572139
Position 7163: 0.020271658915470517
Position 13576: 0.016680044153295465
Position 19107: 0.01573309692087413
Position 16861: 0.015504849167335919
Position 17221: 0.01430140346438958
Position 882: 0.014026360483385968
Position 16674: 0.013592529845633455
Position 4728: 0.013004128077400838
Position 15001: 0.012835513424893266
Position 5047: 0.011593341890319098
Position 14473: 0.01017509175171109
Position 12819: 0.01008381418502267
Position 4720: 0.0097533228186083
Position 6652: 0.009552510564432607
Position 13429: 0.008595090234779425
Position 14153: 0.008058347818285287
Position 2655: 0.00625949492575884
Position 2040: 0.005947755470951896
Position 777: 0.005597297119253897
Position 19232: 0.005458479364564435
Position 3476: 0.0052474475371607895
Position 11278: 0.004355772800488596
Position 13243: 0.0042364516923155
Position 5232: 0.004219527918397964
Position 2066: 0.004059645347594111
Position 2499: 0.003833570399198863
Position 13693: 0.003687952853819125
Position 13187: 0.0036820824243363305
Position 16641: 0.0036803884430438565
Position 13951: 0.003620918907385545
Position 14005: 0.0036165377030840107
Position 1191: 0.0034402499574090776
Position 13539: 0.003437246787015893
Position 13983: 0.003255314133904787
Position 6616: 0.003049132903327857
Position 7343: 0.0025296659032748754
Position 3777: 0.0022514701433904616
Position 2898: 0.0022504950226634986
Position 7234: 0.002113828933134271
Position 277: 0.00200753218508804
Position 10496: 0.001976068754603066
Position 9431: 0.0019373643763475473
Position 7769: 0.0018933341680091127
Position 4639: 0.0018346522987853996
Position 5167: 0.0016790604086799625
Position 7661: 0.0016023008902711039
Position 5099: 0.0015925035334624284
Position 7470: 0.001527987676525027
Position 20599: 0.0014413192773529394
Position 5443: 0.0013658727097769798
Position 14056: 0.0013493481166432712
Position 1271: 0.001325375720286396
Position 2629: 0.0013169714348219368
Position 15588: 0.0012934267157774894
Position 14495: 0.001274727675008423
Position 6746: 0.001233199468166605
Position 13489: 0.00123163624971949
Position 7449: 0.0010870944744711401
Position 1737: 0.001012906891677956
Position 1686: 0.0009836605652608836
Position 3003: 0.0009624320094165914
Position 15620: 0.0009296473348549804
Position 4554: 0.0009288289772053919
Position 7610: 0.0009188206416214057
Position 12557: 0.0008546644039833326
Position 15780: 0.0008515438200267532
Position 17296: 0.0008031167714854688
Position 5113: 0.0007748452759233644
Position 622: 0.0006947354139931001
Position 5397: 0.0006378246104817102
Position 12692: 0.0006298226086300852
Position 14477: 0.0005688038169176092
Position 7734: 0.0005633719618154458
Position 1251: 0.0005134415439954657
Position 2602: 0.0005058503803397008
Position 16810: 0.0004740166878883902
Position 3135: 0.00047116780728764703
Position 18345: 0.0004515317361922063
Position 3607: 0.0004446972458229607
Position 1740: 0.00044026908824069266
Position 1266: 0.0004155079725342963
Position 2943: 0.0004139852339385066
Position 1028: 0.00040623534037145234
Position 2109: 0.00038818182280322706
Position 241: 0.0003821141258464908
Position 5385: 0.0003601604153876264
Position 4115: 0.00035055033354775
Position 2554: 0.00029512743834466326
Position 14119: 0.0002684444618158912
Position 1648: 0.0002678488772636693
Position 3909: 0.00026216703029733213
Position 14021: 0.00024931863594770595
Position 17258: 0.000245604104830471
Position 186: 0.0002312160562035733
Position 14867: 0.00023016168954669925
Position 787: 0.00022595710035848004
Position 14299: 0.00020489192661369508
Position 3958: 0.00020487990588613264
Position 6510: 0.00018826604718730563
Position 2426: 0.00018409761739925844
Position 4427: 0.00017533959714820734
Position 765: 0.00016811950118412005
Position 2043: 0.00016569203422569153
Position 2070: 0.00016223332680236592
Position 2092: 0.00015847532833255726
Position 16066: 0.00015186370394942592
Position 2789: 0.00014690245559378253
Position 591: 0.0001396125635371952
Position 1168: 0.00013903186843419846
Position 7128: 0.00012383716412892233
Position 2261: 0.00012350492028169715
Position 5515: 0.0001227841888165921
Position 6596: 0.00012274233327119977
Position 1047: 0.00011996407794204453
Position 15479: 0.00011310923604928368
Position 1483: 0.00010631594888567331
Position 2095: 0.00010569441218209477
Position 1627: 0.00010028059682032596
Position 1683: 9.81180239800196e-05
Position 2243: 8.039142935372175e-05
Position 2434: 7.564876866313169e-05
Position 1898: 7.101571562754881e-05
Position 1878: 7.034145603900545e-05
Position 14221: 6.11008017287978e-05
Position 1594: 5.968702824724787e-05
Position 1872: 5.5169844629195855e-05
Position 595: 5.225501385548093e-05
Position 1151: 4.5834900139660965e-05
Position 1698: 4.489393345925007e-05
Position 15093: 4.472377841638026e-05
Position 1984: 4.315833558386849e-05
Position 625: 3.2144204107121676e-05
Position 12660: 2.915862570227278e-05
Position 1009: 2.7393352436319288e-05
Position 6185: 2.6655238993086634e-05
Position 748: 2.1207678148605703e-05
Position 6629: 1.9868822578076272e-05
Position 565: 1.769871012151367e-05
Position 822: 1.752310836659347e-05
Position 4896: 1.7116274380698887e-05
Position 6164: 1.6738467326014286e-05
Position 665: 1.63157102926147e-05
Position 970: 1.5069448884913733e-05
Position 930: 1.4530002111515703e-05
Position 13824: 1.2685606483900767e-05
Position 5458: 1.2515105293600381e-05
Position 14097: 1.0087889586008327e-05
Position 1396: 8.544153666507729e-06
Position 676: 8.170504618056802e-06
Position 4940: 7.537720410712761e-06
Position 1412: 6.77987956056229e-06
Position 797: 6.083451592451973e-06
Position 5617: 5.7572483610439035e-06
Position 527: 5.24075280773398e-06
Position 1791: 4.948470751970128e-06
Position 1972: 4.89452727197013e-06
Position 1508: 4.196861817125406e-06
Position 301: 4.18532184689841e-06
Position 709: 4.126199245873863e-06
Position 580: 3.407346146419435e-06
Position 6190: 3.230726650253619e-06
Position 1874: 2.526420858825657e-06
Position 685: 2.315571871178171e-06
Position 855: 1.8035837287733005e-06
Position 1742: 1.6977740955117231e-06
Position 5671: 1.4657171419311522e-06
Position 1053: 1.359189491032531e-06
Position 1290: 1.3477832493069075e-06
Position 1818: 1.2423738412559137e-06
Position 2119: 1.049754695953002e-06
Position 172: 1.0233065210529983e-06
Position 1429: 9.645723021864478e-07
Position 1433: 9.228643454770901e-07
Position 1245: 8.823728890776101e-07
Position 2133: 8.697062999133575e-07
Position 1832: 8.329770808898298e-07
Position 1116: 7.7753946115832e-07
Position 5527: 7.685618357441256e-07
Position 1532: 7.579926656687777e-07
Position 1282: 6.710282806310969e-07
Position 2766: 2.8796293017835293e-07
Position 2668: 2.7958787520192874e-07
Position 3102: 2.3050543635105734e-07
Position 2705: 6.342460853757999e-08
Position 2709: 6.035062110190906e-08
Position 632: 3.429709373050284e-08
Position 1175: 3.097992278369908e-08
Position 1063: 2.101666778331097e-08
Position 1578: 2.075724173530472e-08
Position 505: 1.717087717932806e-08
Position 1555: 1.4294938696273495e-08
Position 644: 1.3706141048710698e-08
Position 393: 1.2959458883291462e-08
Position 351: 9.986459397053065e-09
Position 1380: 3.2386881005015386e-09
Position 5447: 8.494174887373384e-10
Position 5632: 5.387456757985804e-10
Position 401: 8.722710722526564e-13
Position 312: 5.311965705356288e-13
