Gene = FCGR2C
Position 326: 0.0003677424881138707
Position 989: 0.00036377444868381886
Position 8633: 0.00035015324168586736
Position 689: 0.0003414537708432206
Position 12320: 0.0003237759270406511
Position 4310: 0.0003138315178814546
Position 3975: 0.000291334117310036
Position 522: 0.0002621462021924206
Position 880: 0.0002603321795821557
Position 1183: 0.00021805221295688012
Position 1076: 0.00018946194255590342
Position 11031: 0.0001689441898206229
Position 948: 0.0001666385202716698
Position 754: 0.00016326446062750512
Position 404: 0.00015438124544800948
Position 1679: 0.00013134495953341863
Position 972: 0.00012908152976825953
Position 303: 0.00012848012936403637
Position 727: 0.00011921378495689836
Position 479: 0.00011084254723778976
Position 984: 0.0001067008296784043
Position 295: 6.658902185775462e-05
Position 3174: 6.594164309265671e-05
Position 1838: 4.8872773176538475e-05
Position 600: 4.8192059831780415e-05
Position 571: 4.3283885466612595e-05
Position 639: 4.257134446448167e-05
Position 606: 3.857399994186151e-05
Position 636: 3.793227280243098e-05
Position 1551: 3.128813794023963e-05
Position 761: 2.6041093057162728e-05
Position 1380: 2.5351959032206275e-05
Position 393: 2.4405406432698228e-05
Position 322: 2.411949192957662e-05
Position 730: 2.2355313145934007e-05
Position 1096: 1.7178714728406115e-05
Position 819: 1.6349115169718247e-05
Position 575: 1.549441051838106e-05
Position 1566: 1.3839429294779796e-05
Position 4212: 1.36685252121042e-05
Position 274: 1.3152153102287208e-05
Position 3690: 1.0314436988550468e-05
Position 1287: 6.85888387693836e-06
Position 791: 6.624433323317755e-06
Position 317: 5.763453300638512e-06
Position 2605: 5.03893005710511e-06
Position 524: 4.440017468655511e-06
Position 489: 3.312914238841287e-06
Position 388: 2.847964216518893e-06
Position 1190: 2.8314281338995587e-06
Position 280: 2.8204970937876643e-06
Position 584: 2.176313413544559e-06
Position 578: 1.9284193091706578e-06
Position 5385: 1.562742026909056e-06
Position 621: 1.3180880153308172e-06
Position 610: 8.712665656871162e-07
Position 735: 8.304280813900957e-07
Position 194: 7.992049046147759e-07
Position 892: 7.270123652180083e-07
Position 884: 4.655215557649473e-07
Position 2549: 3.440707597391121e-07
Position 1186: 2.708558336314321e-07
Position 1244: 9.691681327663166e-08
Position 91: 6.876151449933742e-08
Position 336: 3.669120752140731e-08
Position 166: 1.2578631881182337e-08
Position 136: 9.33504344847184e-09
Position 614: 8.908862967417043e-09
Position 227: 5.616641886265397e-09
Position 138: 4.076023453272215e-09
Position 2660: 2.561739531653799e-09
Position 218: 1.552139240595269e-09
Position 157: 1.0822454745010685e-09
Position 81: 4.5814907260403484e-10
Position 95: 1.923042497550044e-10
Position 864: 5.973614428560359e-11
Position 253: 1.5006075425858887e-12
Position 230: 6.512908235647112e-13
Position 214: 5.270740031571647e-13
Position 234: 3.707915134660322e-13
Position 236: 1.2117967813912837e-13
Position 238: 7.323687673586495e-14
