Gene = MAPKAP1
Position 233: 1.6448528455624866e-07
Position 4223: 1.630059587770091e-07
Position 6326: 1.517067357392619e-07
Position 4373: 8.502595881874832e-08
Position 2144: 2.250874700389214e-08
Position 2466: 9.11529103422667e-09
Position 4509: 6.450278794382298e-09
Position 4471: 6.284404802084048e-09
Position 4339: 6.0147637529705474e-09
Position 1379: 1.5682266211593339e-09
Position 457: 1.1544797000307658e-09
Position 838: 9.631668362038002e-10
Position 2203: 6.502778299830545e-10
Position 2341: 5.953793824666421e-10
Position 2268: 4.6534854080530924e-10
Position 1180: 4.5659143023746415e-10
Position 3326: 3.755326835323369e-10
Position 254: 3.546682834967591e-10
Position 1301: 3.32202070406071e-10
Position 2938: 3.0223859644877844e-10
Position 188: 3.0007137253769906e-10
Position 370: 2.7780758080494e-10
Position 1071: 2.2672538925697379e-10
Position 292: 2.2236586365428715e-10
Position 1330: 2.072277640667618e-10
Position 327: 2.0621564024980545e-10
Position 679: 1.543315793346869e-10
Position 276: 1.476018498239819e-10
Position 1111: 1.1068663557035848e-10
Position 152: 8.08192308069919e-11
Position 2299: 6.475595912856007e-11
Position 1672: 4.4161679780266514e-11
Position 1677: 4.402032269098885e-11
Position 686: 8.897683974418928e-12
Position 463: 7.560810376637754e-12
Position 651: 7.193564135959986e-12
Position 660: 7.102200045702631e-12
Position 377: 6.0634883534383365e-12
Position 67: 5.744332038181307e-12
Position 566: 5.512394203624604e-12
Position 1039: 4.606094476016797e-12
Position 715: 3.942592158896442e-12
Position 529: 2.7959596591433883e-12
Position 518: 2.5198285774043492e-12
Position 238: 1.953262537469726e-12
Position 3273: 4.177165613063483e-13
