Gene = ADGRG7
Position 30885: 9.188820340498823e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20008: 0.9962469165856696
Position 40105: 0.994196783529536
Position 50098: 0.9930064563053271
Position 33936: 0.9494422339083651
Position 27712: 0.9464387397929328
Position 21115: 0.9331272499700597
Position 26087: 0.9222255380888871
Position 36355: 0.9036441077604568
Position 21985: 0.8848800893061143
Position 59359: 0.7054029856877234
Position 33676: 0.664726793567047
Position 23675: 0.6335854780204676
Position 34949: 0.62061002367344
Position 49386: 0.5912701304130625
Position 42194: 0.5679215429893811
Position 35977: 0.5407878461362867
Position 36979: 0.4947760408172269
Position 67980: 0.461855030114677
Position 35899: 0.30001675860984295
Position 3175: 0.21281184335731643
Position 39677: 0.2125198928938217
Position 37037: 0.18953618402165137
Position 23312: 0.18315283786180198
Position 33812: 0.18213705689722276
Position 27056: 0.18088304429670327
Position 37648: 0.17892664832171581
Position 49411: 0.1781284309952051
Position 46309: 0.1421278060431262
Position 50740: 0.1237539070617547
Position 3118: 0.1115273991501887
Position 61910: 0.10004724226913894
Position 3141: 0.09323553036936079
Position 26490: 0.08038254276141407
Position 35294: 0.07829465763856544
Position 40910: 0.07607734801698388
Position 45245: 0.06466293862182215
Position 63897: 0.060837050413947755
Position 35312: 0.05974706056667218
Position 36896: 0.05431450440409483
Position 3203: 0.05355412472667137
Position 32550: 0.05254606002567047
Position 58476: 0.04802630301811864
Position 37322: 0.041738542469439574
Position 41572: 0.04083344510146526
Position 28087: 0.04047659567750533
Position 27695: 0.03829448831126587
Position 36318: 0.03679846745535483
Position 38450: 0.03447168217875643
Position 63455: 0.030092491491594275
Position 38040: 0.02998105457606389
Position 65013: 0.028027407176630808
Position 23456: 0.027565556095600897
Position 27153: 0.021272130487858733
Position 42267: 0.020674638812024117
Position 41545: 0.020161222519746714
Position 36938: 0.018915163275868552
Position 34119: 0.018731796381218486
Position 24305: 0.01747761679602871
Position 34652: 0.017001453030825384
Position 50760: 0.016985528067165266
Position 3044: 0.01576357570336488
Position 40950: 0.015264512620551974
Position 44469: 0.014304572467016689
Position 27614: 0.014010892819320966
Position 26931: 0.01373748568455663
Position 41553: 0.013736146818983042
Position 35902: 0.013468774177004351
Position 38096: 0.012409517803540486
Position 36424: 0.011934657111106745
Position 34970: 0.0101591854061905
Position 37939: 0.010020304645667624
Position 37976: 0.010002112615011305
Position 55597: 0.009709953432635594
Position 50736: 0.009622043477946379
Position 59836: 0.009420268753571503
Position 23391: 0.00934957117722742
Position 58503: 0.009222445382525153
Position 42321: 0.009090881215981289
Position 39568: 0.009085444070437007
Position 39768: 0.008134071189891352
Position 26566: 0.007928604116015552
Position 41031: 0.007548184835917868
Position 53050: 0.007117661751175917
Position 35261: 0.006526539564584806
Position 35385: 0.006005910030467315
Position 40976: 0.005959799725029335
Position 35787: 0.005819456349023494
Position 41384: 0.005485832458328758
Position 36120: 0.005398753850490994
Position 38202: 0.0052698285293194345
Position 36653: 0.005246030944009813
Position 37042: 0.005155652435823009
Position 58539: 0.004587348354995972
Position 61246: 0.004486051543193872
Position 40917: 0.004430492391252001
Position 41415: 0.004081462986294436
Position 51467: 0.0038567883387716877
Position 22012: 0.003727001264313553
Position 34255: 0.0034928554234126548
Position 38020: 0.003175281196832248
Position 35844: 0.002669658662045587
Position 54974: 0.0026037676820221977
Position 32397: 0.002440503758705251
Position 50380: 0.002392586795224548
Position 50066: 0.0023645266190210896
Position 50445: 0.0023336824324484864
Position 56597: 0.00226950100787327
Position 36537: 0.002219526452259573
Position 56208: 0.0022003747399056885
Position 26486: 0.0022001702188464358
Position 52845: 0.0020276557532245814
Position 35689: 0.001966864914155816
Position 36087: 0.0019624295432972426
Position 54048: 0.0019279925158445265
Position 50331: 0.0018850918631420541
Position 50410: 0.0017706050083933643
Position 56483: 0.001748473015892256
Position 35319: 0.0016675856299395624
Position 54536: 0.0016652907220337234
Position 40737: 0.0016449252490772634
Position 52631: 0.0016196314977980162
Position 55970: 0.0014519328642770906
Position 32197: 0.0013972246905967396
Position 35594: 0.001225852560240296
Position 28155: 0.0011264831484357335
Position 50902: 0.0011122959005103348
Position 36685: 0.0011048252221178055
Position 32297: 0.0010651555664293213
Position 41282: 0.0010450917831474418
Position 36382: 0.0008643039827092118
Position 52271: 0.0008467549978395583
Position 54346: 0.0006614523741046881
Position 2778: 0.0006534912969607884
Position 34707: 0.0006418552220115011
Position 51627: 0.0006254609964607643
Position 53405: 0.0006097631828231173
Position 36582: 0.0005576186885736594
Position 27942: 0.0005468009572234532
Position 55155: 0.0005220961777579549
Position 36670: 0.0005171120487470524
Position 53702: 0.0005138502716982255
Position 40207: 0.0005118670300398011
Position 51968: 0.0004734721544793672
Position 50413: 0.0004549894890673311
Position 37236: 0.0004500989673602951
Position 40984: 0.00040928573854057473
Position 52951: 0.00038740779073153313
Position 51850: 0.00036887049724843284
Position 40808: 0.00034885395980931795
Position 36873: 0.00032997175591717855
Position 50641: 0.00032559205083332803
Position 55706: 0.0003213416123776676
Position 53673: 0.00025946383467312254
Position 34865: 0.00023562997517973672
Position 36951: 0.00023021890917302107
Position 36945: 0.0002170344005084883
Position 50337: 0.00018255556189449278
Position 51086: 0.00017482472491021298
Position 51519: 0.0001739506798102508
Position 51115: 0.00016618472315945262
Position 52320: 0.00015721250310558426
Position 53979: 0.00014653341418985672
Position 36440: 0.00014090895728813377
Position 53789: 0.00013813155961552953
Position 42219: 0.0001139668254074743
Position 49929: 8.242987312422471e-05
Position 49595: 7.20238469519778e-05
Position 37289: 6.97649808882659e-05
Position 27915: 6.377488902734927e-05
Position 52011: 5.772260857876632e-05
Position 27974: 3.949063529042875e-05
Position 27409: 2.3321105313907527e-05
Position 35672: 2.0970910603729052e-05
Position 37454: 2.067880473620336e-05
Position 38234: 1.4244544058296378e-05
Position 43916: 1.2832569035732502e-05
Position 41880: 1.1868343260787957e-05
Position 44182: 9.88916618807879e-06
Position 34795: 8.886147263533835e-06
Position 37249: 5.646456648308319e-06
Position 42575: 4.291086151183019e-06
Position 42600: 3.916437250500165e-06
Position 44062: 2.9467809961650363e-06
Position 34139: 2.3332843196706592e-06
Position 35126: 8.203908197789695e-07
Position 42691: 6.556011789762553e-07
Position 31408: 2.682575986674792e-07
Position 36512: 2.635639186520947e-07
Position 36268: 1.8405816628309105e-07
Position 30730: 5.452357178468768e-09
Position 30751: 2.2546339796659022e-09
Position 30773: 1.481829182364154e-09
