Gene = SSX2IP
Position 34650: 0.014353969774119487
Position 8145: 0.014158410401636875
Position 24253: 0.014015432031731551
Position 23232: 0.013671027448020163
Position 1135: 0.013468048795053379
Position 7503: 0.013267041170440426
Position 27439: 0.013002078257718592
Position 26256: 0.012899855083694744
Position 9229: 0.012789622126718254
Position 36850: 0.01244904938084036
Position 26884: 0.011308965615280187
Position 28177: 0.011024240124214407
Position 24332: 0.01089649581233211
Position 34068: 0.010632797185596347
Position 1378: 0.01060216485509697
Position 12971: 0.010542846915384927
Position 22068: 0.010225623906090515
Position 33895: 0.010116070996016491
Position 20784: 0.010068774658527742
Position 24609: 0.00978863466473842
Position 25459: 0.009613117044687307
Position 26499: 0.009069101181625815
Position 26411: 0.008737415997929522
Position 36869: 0.008506480861337689
Position 34452: 0.00846155868958052
Position 4970: 0.007882542571693678
Position 1055: 0.007850336527602279
Position 20688: 0.007777551419641159
Position 36470: 0.007642663695340526
Position 22812: 0.007612521703734866
Position 5838: 0.007552273280246581
Position 36248: 0.0071235604839316735
Position 22815: 0.006832595328725733
Position 7778: 0.006744757061342187
Position 35917: 0.006743110095571591
Position 40596: 0.006654084624201935
Position 31198: 0.006504600697433016
Position 1554: 0.006312835987114558
Position 20948: 0.006238270371394512
Position 38844: 0.006108305802779389
Position 28311: 0.005757552483511265
Position 3813: 0.005610498449862708
Position 927: 0.00545343788793571
Position 35729: 0.005400142144479948
Position 25976: 0.00517815472076286
Position 7166: 0.004906760952394372
Position 33320: 0.004402496042485272
Position 22690: 0.004374947242235785
Position 14401: 0.004351889034719307
Position 292: 0.004122104652625386
Position 28520: 0.004099661065801808
Position 8199: 0.003987672849904647
Position 12760: 0.0039871052718171126
Position 29807: 0.003949841672487612
Position 26904: 0.003928485622596887
Position 24718: 0.003684008321357227
Position 28278: 0.0034463101139683046
Position 8256: 0.0034116603391402102
Position 5264: 0.0033894325380686733
Position 8922: 0.0032274363823385868
Position 35146: 0.0031888230981718642
Position 8487: 0.0030559249946508593
Position 24622: 0.0030250607498501945
Position 35385: 0.0029995321956574035
Position 36656: 0.0028396810867842414
Position 8180: 0.0028090273252660072
Position 37516: 0.002671294834029055
Position 35582: 0.0025733568840595766
Position 7214: 0.0022550384895168017
Position 4741: 0.002159828199768916
Position 33719: 0.0020807784232626894
Position 37199: 0.002013658788142374
Position 3320: 0.001980493327739414
Position 6750: 0.001978941066219225
Position 3568: 0.0019302066670756838
Position 22094: 0.001737868863462076
Position 30337: 0.0017236582833189446
Position 22173: 0.0017215111117086655
Position 2528: 0.0017039447591888906
Position 27745: 0.0016019247184365544
Position 36772: 0.0015785512515793688
Position 34606: 0.0015147387568448017
Position 6765: 0.0014974925277476427
Position 1693: 0.0014639825564969483
Position 27250: 0.001457273461949101
Position 23010: 0.0014398860397313552
Position 378: 0.0014257992706956896
Position 34976: 0.001393466713731686
Position 35352: 0.001363520525082514
Position 5432: 0.001321507304935174
Position 38315: 0.0013196664680173722
Position 5049: 0.0013091146068381064
Position 26082: 0.001197412443950988
Position 24221: 0.0011919442513395062
Position 2584: 0.0011125544019842952
Position 955: 0.001101535535685728
Position 1643: 0.0010131190656655176
Position 25479: 0.0009544788155371251
Position 25476: 0.0008801264216868024
Position 23801: 0.0008223615009174887
Position 33365: 0.000775925311558225
Position 3981: 0.0007210112834189551
Position 34645: 0.0007110014956408857
Position 313: 0.000703248072393225
Position 36193: 0.0007027361902981351
Position 24640: 0.0006909682449824767
Position 937: 0.0006790590579713803
Position 33991: 0.0006378489032170935
Position 25750: 0.0005882761913293932
Position 25371: 0.0005600751799438415
Position 25553: 0.0005502506962043067
Position 26438: 0.0005321318907329647
Position 33957: 0.0005144745974266372
Position 24572: 0.000507555659336722
Position 1411: 0.0005042209313495489
Position 1381: 0.0004977142995362104
Position 384: 0.00040333830575701
Position 1247: 0.00039605907658089726
Position 25403: 0.000315546636805671
Position 25815: 0.00031201674650423617
Position 381: 0.0002902455855983947
Position 25418: 0.0002877436061924918
Position 788: 0.00023859295392917855
Position 24147: 0.00023774597701236265
Position 25329: 0.00023563216641185147
Position 24741: 0.0001882524319252753
Position 34332: 6.493773113635265e-05
Position 1899: 4.0522734417432436e-05
Position 3837: 2.853469267778954e-05
Position 2428: 2.4475399137049646e-05
Position 3353: 2.1174147317543144e-05
Position 1854: 2.0305251671696303e-05
Position 1351: 1.9725657246838627e-05
Position 3065: 1.6726988532976608e-05
Position 2122: 1.5685534694687946e-05
Position 1584: 1.4259532371179342e-05
Position 949: 1.3121919032613426e-05
Position 269: 1.227735831369405e-05
Position 3391: 1.1701331606584858e-05
Position 33283: 1.1316201724601092e-05
Position 3416: 1.1229031184376577e-05
Position 1613: 1.0979619535181582e-05
Position 1223: 1.068315290589581e-05
Position 1291: 8.757581451565982e-06
Position 1433: 8.312642568874804e-06
Position 1586: 7.931247066085119e-06
Position 434: 7.734921542477787e-06
Position 25881: 6.922068326080434e-06
Position 30444: 4.691324111900632e-06
Position 1946: 4.110421108474159e-06
Position 1463: 3.5061809260157566e-06
Position 4723: 2.5567224751161794e-06
Position 1140: 1.5772983928658005e-06
Position 885: 1.5497352340308272e-06
Position 3263: 1.2174716842433515e-06
Position 274: 1.2091714070786937e-06
Position 251: 1.15861604578321e-06
Position 991: 1.1580534853179255e-06
Position 1362: 1.1277921011938522e-06
Position 489: 1.0020387700180557e-06
Position 964: 8.362458966162845e-07
Position 1263: 7.259381841959181e-07
Position 1623: 6.446661811711102e-07
Position 1850: 5.793418873460148e-07
Position 844: 4.650107347912038e-07
Position 1814: 4.637513457773975e-07
Position 862: 4.3589830190636063e-07
Position 2603: 3.9293272578513204e-07
Position 25281: 3.398470743777928e-07
Position 1581: 3.239275688041313e-07
Position 1314: 2.9786834809650257e-07
Position 1385: 2.6139077870392594e-07
Position 567: 2.255080059938174e-07
Position 798: 2.101791511349399e-07
Position 24516: 1.1612716814773392e-07
Position 1226: 9.466154996166052e-08
Position 1005: 9.09923437802749e-08
Position 866: 6.575924745446067e-08
Position 465: 6.288753388644104e-08
Position 391: 4.292297256302768e-08
Position 665: 4.201057682923616e-08
Position 395: 4.069539035773002e-08
Position 2627: 3.383362595347499e-08
Position 24520: 2.856863597997323e-08
Position 614: 2.8203221364545602e-08
Position 276: 2.2439203595699176e-08
Position 220: 1.7347666811757155e-08
Position 619: 1.3073548607095766e-08
Position 1391: 9.223854280681457e-09
Position 727: 2.518295852429467e-09
Position 808: 2.1354720257105085e-09
Position 493: 1.6919687713891105e-09
Position 569: 1.6895664635862357e-09
Position 448: 8.733926079123797e-10
Position 522: 7.617099024134556e-10
Position 354: 6.931873744039557e-10
