Gene = MEST
Position 8735: 0.001445974804367653
Position 3961: 0.0013437922811872925
Position 4965: 0.0012793583759200602
Position 5126: 0.0012780713962699986
Position 2218: 0.0012546175269281838
Position 1170: 0.0012319728215386301
Position 11141: 0.0011320799494079683
Position 9083: 0.0010886284122480496
Position 8898: 0.00103399216545464
Position 518: 0.000999257361370413
Position 2384: 0.000997628309363017
Position 2195: 0.0009666032658821361
Position 1362: 0.0009441984458618399
Position 2838: 0.0009013870935178563
Position 3076: 0.0008942907436844429
Position 3407: 0.0008818970134826391
Position 12659: 0.0008761257214008646
Position 763: 0.0008733190506367417
Position 1005: 0.0008007123371783866
Position 6117: 0.0007801592403303998
Position 963: 0.0007630819740135043
Position 3296: 0.0006971917219365509
Position 3902: 0.0006364258419246967
Position 442: 0.0005813134682955342
Position 2040: 0.0005472222993136137
Position 8521: 0.0004704135509006414
Position 668: 0.00038154665657310195
Position 405: 0.0003718909634442776
Position 4874: 0.0003441716724769834
Position 5624: 0.0003346544901741416
Position 4026: 0.0003254529585723279
Position 6072: 0.0003074682588350384
Position 1307: 0.00027531567216743466
Position 1143: 0.0002695985570300946
Position 587: 0.0002611704758179303
Position 1723: 0.00026114764128414404
Position 11884: 0.00025865131675323637
Position 2434: 0.0002378876303171878
Position 845: 0.00018682799141305455
Position 800: 0.0001741998946163447
Position 2302: 0.00016294153101941895
Position 4806: 0.0001556072613522318
Position 12077: 0.00014813092304640296
Position 2255: 0.00014666442732651924
Position 772: 0.00014229902980440187
Position 8438: 0.00013724185105819941
Position 809: 0.00013261643526506174
Position 920: 0.00011805288165117679
Position 1041: 0.00010291955623933084
Position 9356: 9.375939447873614e-05
Position 334: 9.241026329537214e-05
Position 3630: 7.853075198920702e-05
Position 6985: 7.556902532013024e-05
Position 6957: 6.648613820779239e-05
Position 6567: 4.8334545281758435e-05
Position 615: 4.3329586817306354e-05
Position 642: 3.336194790751942e-05
Position 698: 3.0315625233873515e-05
Position 652: 2.472277779922074e-05
Position 1031: 1.8151879560806586e-05
Position 1718: 1.674842824094155e-05
Position 296: 1.650807970971558e-05
Position 958: 1.6475853506979205e-05
Position 630: 1.476096054680825e-05
Position 6285: 1.4525364940268323e-05
Position 936: 1.0996555126782544e-05
Position 2047: 9.934241003593935e-06
Position 852: 9.049272330943242e-06
Position 817: 9.004397820197827e-06
Position 3820: 8.524324215955161e-06
Position 496: 6.943685463470802e-06
Position 6483: 5.211762069140624e-06
Position 735: 4.9211664986046416e-06
Position 3885: 3.4204211735996154e-06
Position 6836: 3.244808897189248e-06
Position 1021: 3.105764249095227e-06
Position 1258: 2.550950135385183e-06
Position 784: 2.1543361072104204e-06
Position 978: 2.137578935484925e-06
Position 6767: 1.405413222680945e-06
Position 146: 1.2027176889460682e-06
Position 408: 9.26995959148512e-07
Position 1390: 5.453062747581422e-07
Position 6294: 5.192916240093566e-07
Position 1230: 4.792144952206423e-07
Position 1615: 3.1410210501701054e-07
Position 303: 2.562252491908678e-07
Position 972: 2.5201625210456417e-07
Position 2319: 2.4107225814700687e-07
Position 1181: 1.3155689141640856e-07
Position 1012: 5.304765895750756e-08
Position 6332: 8.435367213712316e-09
Position 313: 1.5490474149775804e-09
Position 246: 1.3003931975308997e-09
Position 1466: 6.563502223650706e-10
Position 1470: 5.502139270334551e-10
Position 6384: 1.774228875372408e-10
Position 6335: 1.6997769544881518e-10
Position 6362: 2.144932935914096e-11
Position 233: 4.488547405794366e-12
Position 268: 1.1104741873449537e-14
Position 308: 8.268783156562717e-15
Position 251: 4.765455270513427e-16
