Gene = NPR3
Position 34360: 0.021703038197875814
Position 31854: 0.02024075389134628
Position 15615: 0.0201673823106436
Position 757: 0.018714991040153544
Position 27548: 0.014960189673997074
Position 6190: 0.014559378196880858
Position 14967: 0.014118048409732204
Position 30929: 0.013631717086551759
Position 34297: 0.013255078399843448
Position 15424: 0.012441322217517009
Position 35407: 0.012222056512824736
Position 3127: 0.011806052925671
Position 1983: 0.011140892256207997
Position 30357: 0.010834424579708665
Position 35860: 0.010502386318215958
Position 37730: 0.010453790348202617
Position 34074: 0.01023022121987236
Position 1479: 0.009655926051715044
Position 34236: 0.009389566978136893
Position 602: 0.009038804638366427
Position 35907: 0.008964612717698814
Position 667: 0.008901850257042905
Position 27736: 0.006134893005114711
Position 36053: 0.005997730529318274
Position 1496: 0.005351115473191828
Position 32295: 0.0051437821701375095
Position 930: 0.005075122197496666
Position 30895: 0.0050507639396614006
Position 37489: 0.004981931840577315
Position 15589: 0.004631727941152067
Position 34387: 0.004160443733949669
Position 14042: 0.004115689212418317
Position 728: 0.003791349473564982
Position 14163: 0.003736290141513547
Position 35576: 0.003713085195322276
Position 35140: 0.0035361664072269014
Position 39884: 0.003376637759036694
Position 27756: 0.0032353040388372026
Position 15081: 0.003076174104420068
Position 34740: 0.0028769323747506355
Position 957: 0.00259776949260558
Position 1512: 0.0024594516261734556
Position 31012: 0.0023165265377230234
Position 37526: 0.002142526652121701
Position 13250: 0.0020919327884369007
Position 646: 0.0015478023993408061
Position 34533: 0.0013931733305779146
Position 353: 0.0013659660156214786
Position 1117: 0.001305191230542963
Position 28798: 0.0012317993318956514
Position 2519: 0.0010938006531067595
Position 1872: 0.0010406904605070163
Position 34384: 0.0010241732605387576
Position 719: 0.0009718616524876945
Position 2630: 0.0008354530670563276
Position 36884: 0.000738230480504307
Position 731: 0.0005903362402998087
Position 1182: 0.000566055661878073
Position 35948: 0.0005222475891950268
Position 1336: 0.0004916320682234573
Position 1782: 0.00040896954628676064
Position 734: 0.0003466686210899502
Position 2902: 0.00032394317901320816
Position 1716: 0.0003119705347953414
Position 34765: 0.00028410357246639255
Position 707: 0.00020714931115980574
Position 554: 0.00016095108535363334
Position 1221: 0.0001556809728144273
Position 1481: 0.00012145343541392366
Position 1542: 0.00011685782929320749
Position 31219: 0.00010312238169517642
Position 456: 9.547197222480623e-05
Position 397: 8.827637763213323e-05
Position 1888: 6.17105236375251e-05
Position 1073: 4.532694385614832e-05
Position 298: 3.3865603796044665e-05
Position 1356: 2.85813006839103e-05
Position 1232: 2.2936400801263057e-05
Position 809: 2.0055122510511535e-05
Position 236: 1.7587437990691814e-05
Position 1082: 1.7573540741220734e-05
Position 1132: 1.4840974961280619e-05
Position 1249: 9.867005656307363e-06
Position 774: 6.3073571479755325e-06
Position 474: 5.203478854741733e-06
Position 1013: 4.639016196105118e-06
Position 471: 3.1828863937647794e-06
Position 789: 1.996674584310152e-06
Position 434: 1.4887126650951535e-06
Position 372: 1.2933505416231808e-06
Position 438: 1.2898073799141975e-06
Position 206: 1.053068952938268e-06
Position 1165: 9.875935279855984e-07
Position 168: 8.842253546785012e-07
Position 209: 3.0502659256660474e-07
Position 480: 8.338592355938902e-08
Position 305: 5.749395919283473e-08
Position 182: 4.435033850169685e-08
Position 284: 2.3662768935814276e-08
Position 322: 2.9200596502526766e-09
Position 191: 2.9055841965672277e-09
Position 215: 2.4598376673362805e-09
Position 365: 3.320960877900633e-10
Position 189: 3.0341666153047675e-10
Position 187: 2.9066470558467863e-10
Position 185: 1.5141832317347097e-10
