Gene = PSMA5
Position 15773: 0.002272911993773212
Position 15383: 0.002099709237336117
Position 14901: 0.0019359859616061975
Position 15041: 0.0016036947183148914
Position 1882: 0.0015808021915564973
Position 19779: 0.0015773953222656479
Position 16102: 0.001547622293170202
Position 910: 0.001512695580283178
Position 1030: 0.001217877134698693
Position 35: 0.0009306823201905899
Position 2079: 0.000903116080400566
Position 808: 0.0008574293440174192
Position 358: 0.000758599887754273
Position 2016: 0.0005036274341675795
Position 2561: 0.00046794199059606463
Position 4320: 0.00046705671535301
Position 16257: 0.00044439446427577627
Position 3976: 0.00040183394007874335
Position 15599: 0.00036531154405817167
Position 2239: 0.00034944600484217256
Position 2776: 0.0003106098971931315
Position 2624: 0.00030728023017771174
Position 18929: 0.00029164786175074034
Position 21159: 0.0002743561214606677
Position 121: 0.00011728557983371815
Position 741: 6.189894563776548e-05
Position 69: 5.422360135484654e-05
Position 16388: 4.280240084417995e-05
Position 14281: 4.13849214769296e-05
Position 16698: 3.001067829541321e-05
Position 54: 1.5215724699015205e-05
Position 15349: 2.1074218342423757e-06
Position 737: 1.8652470910764381e-06
Position 422: 5.162025821573225e-07
Position 131: 4.834279735908945e-07
Position 462: 3.969002938328553e-07
Position 23: 3.246582374810356e-07
Position 634: 2.7002626370551596e-07
Position 373: 1.6883563762217545e-07
Position 129: 1.0905774731040333e-07
Position 176: 9.759381733878397e-08
Position 477: 5.8932249433932555e-08
Position 260: 4.955081212849168e-08
Position 479: 3.7456465854257325e-08
Position 570: 6.8186630647307e-09
Position 236: 2.897321522480916e-10
Position 249: 3.094621985222349e-11
Position 201: 2.1013798712715944e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14166: 0.9854292598888332
Position 10309: 0.9280955887637442
Position 16336: 0.8906953160021127
Position 15237: 0.8656485796295685
Position 11446: 0.6640971537554065
Position 24260: 0.5715442254048755
Position 10987: 0.5194480058368189
Position 4424: 0.3941635808796912
Position 14415: 0.3385423236045311
Position 20996: 0.31932673775310305
Position 13215: 0.30468857248420533
Position 25402: 0.2871260715066349
Position 14379: 0.2768604735778193
Position 11786: 0.20515109712177287
Position 10876: 0.1970974295311888
Position 10819: 0.18847544710026057
Position 23823: 0.16751167303216744
Position 11000: 0.08779425369953833
Position 16309: 0.07079362730821069
Position 21092: 0.06713846275274478
Position 24939: 0.06496772618682402
Position 3351: 0.05808867698921808
Position 16092: 0.05738984562483954
Position 25220: 0.0565035762165611
Position 11709: 0.053087266399217424
Position 147: 0.04998077523266295
Position 4450: 0.04608914056990977
Position 11768: 0.045431102045198936
Position 11738: 0.045287185068117235
Position 21061: 0.04303863108429152
Position 213: 0.04025388486519576
Position 904: 0.03967154730590489
Position 11332: 0.03942461083603788
Position 11893: 0.03753774875904682
Position 12864: 0.035759295672669555
Position 10606: 0.035317973907722205
Position 3968: 0.03377034285404089
Position 26825: 0.030580734337060846
Position 5981: 0.030424307765768783
Position 13137: 0.025351403988127002
Position 10843: 0.024235914050708768
Position 15085: 0.022733591333280036
Position 11036: 0.022070274287215984
Position 15124: 0.02201649129668357
Position 22724: 0.02158941756028587
Position 13313: 0.021115437133554616
Position 14810: 0.019464301855457562
Position 15736: 0.01776957253184266
Position 11608: 0.01705785168480035
Position 22406: 0.017027924468825627
Position 6790: 0.016758522046036076
Position 24408: 0.015812448869968965
Position 15143: 0.015734562957407962
Position 8732: 0.013811450527104406
Position 15662: 0.013169908549027293
Position 14434: 0.012686610562894067
Position 16257: 0.011848976119615029
Position 15271: 0.011624499806746305
Position 14135: 0.0114288052539771
Position 15981: 0.00963447349336775
Position 22748: 0.008306782496312339
Position 19685: 0.008079069630098565
Position 5785: 0.007799268263917622
Position 8943: 0.007674851990847493
Position 834: 0.007501085181706389
Position 3948: 0.006224590759452259
Position 870: 0.005941703289667707
Position 950: 0.005707710564759449
Position 16803: 0.005513661597945729
Position 9771: 0.0053851607626636475
Position 24555: 0.0051383515867450425
Position 16282: 0.004892902732480356
Position 773: 0.004886524897324956
Position 15169: 0.00469850356379808
Position 21744: 0.004312931086057601
Position 15860: 0.0042932828064180355
Position 191: 0.00428743653760138
Position 907: 0.004103353418891382
Position 15642: 0.003965274269842096
Position 11790: 0.003803702918351589
Position 16740: 0.00375312582127048
Position 217: 0.003738168679691622
Position 15060: 0.0036894233847742635
Position 5959: 0.003672843339037891
Position 15478: 0.003321091659391933
Position 15214: 0.0032680716451996467
Position 23254: 0.003267791225871618
Position 5915: 0.0032475207553762236
Position 15799: 0.00321196203983934
Position 13468: 0.0032047893964478645
Position 26048: 0.003049303043647197
Position 14815: 0.0029920360490036835
Position 8144: 0.0029840790146193324
Position 3310: 0.0026813484306383276
Position 980: 0.002607591560141689
Position 17303: 0.0025674241005608557
Position 14241: 0.0022673505575693136
Position 16355: 0.002214483428983936
Position 20316: 0.002207050425055105
Position 15769: 0.0020923344288619776
Position 19650: 0.0020405101494079306
Position 3934: 0.0019107064180311055
Position 14513: 0.0017860740727712225
Position 20171: 0.001764378235636241
Position 15842: 0.0017429761624151161
Position 20527: 0.0017013731235310514
Position 22569: 0.0015458162550635438
Position 805: 0.0015158601322294498
Position 22047: 0.001329186714179238
Position 15190: 0.0012415320126956382
Position 725: 0.001225911096257356
Position 18281: 0.0012201270455844135
Position 15302: 0.0011726365670421887
Position 741: 0.0011241201357465981
Position 16352: 0.0011205202443980004
Position 4454: 0.0011104776307364088
Position 14856: 0.0010740899248907953
Position 14354: 0.001038242164472423
Position 20376: 0.0010031449195305121
Position 855: 0.0009793680318184402
Position 4334: 0.0009562024784092785
Position 21463: 0.0008888510738543033
Position 20440: 0.0008288709801379953
Position 777: 0.0008065292384172684
Position 1881: 0.000781588963160722
Position 3888: 0.0007601548848415146
Position 14876: 0.000757515852177836
Position 20457: 0.0007345916963909379
Position 20215: 0.0006577368056493876
Position 11368: 0.0006377014678018965
Position 1909: 0.0006251545514074229
Position 20118: 0.0005844529593175047
Position 19711: 0.0005666387678344596
Position 14138: 0.0005369640499621845
Position 17948: 0.0004891078206106953
Position 18900: 0.0004776888092805867
Position 4240: 0.00046705671535301
Position 15103: 0.0004531157482053067
Position 16604: 0.00044344332168219603
Position 14933: 0.0004415451771865883
Position 2446: 0.00043227322082921754
Position 19632: 0.00042507259377211814
Position 1768: 0.0004199657154712928
Position 19493: 0.00036325121848339423
Position 2107: 0.00034944600484217305
Position 2484: 0.00034294899994455867
Position 2634: 0.00031060989719313147
Position 11653: 0.0002971694138636945
Position 14983: 0.00028579609222744383
Position 551: 0.0002757667120706651
Position 15560: 0.000264157321161202
Position 18187: 0.00022472296984227854
Position 1739: 0.00021451038409827018
Position 14891: 0.0002073841189112267
Position 14917: 0.00019767083190430878
Position 13992: 0.00019667608863093515
Position 3130: 0.00019158978242545395
Position 14760: 0.00018226343514619298
Position 1742: 0.00018222586069448224
Position 16495: 0.0001636474400789754
Position 15091: 0.00015983571307876107
Position 18829: 0.0001571697852144527
Position 14648: 0.0001568786591294323
Position 15599: 0.0001423868645927797
Position 16655: 0.00012493237581714286
Position 709: 0.00011954416877801974
Position 19505: 0.00011922012562646867
Position 16630: 0.00011882410370234285
Position 1819: 0.00010895207721672878
Position 919: 5.862690048082778e-05
Position 634: 5.612242605913671e-05
Position 392: 3.6655907785831295e-05
Position 16928: 3.1879587960154594e-05
Position 15036: 1.7293902868166737e-05
Position 15501: 1.222236240060378e-05
Position 13732: 8.357368516681502e-06
Position 15452: 4.858580647755792e-06
Position 462: 2.8317317299554702e-06
Position 442: 2.26009495107046e-06
Position 465: 2.1576478055494364e-06
Position 249: 2.0623127943783215e-06
Position 14449: 1.9962418746611428e-06
Position 16606: 1.7584649674670934e-06
Position 16538: 1.4258467288728595e-06
Position 156: 1.0262054392604122e-06
Position 311: 8.265110010877081e-07
Position 14431: 7.899626711572493e-07
Position 484: 5.339756946099808e-07
Position 565: 5.068573661259902e-07
Position 347: 4.611429371721885e-07
Position 308: 4.529924350528418e-07
Position 15419: 3.761118203829741e-07
Position 578: 3.313662205086614e-07
Position 279: 2.5329945086005676e-07
Position 350: 2.505095188274438e-07
Position 15426: 1.6574098413065223e-07
Position 496: 6.25947492713357e-08
Position 641: 4.8527301055315e-08
Position 493: 2.139234922287859e-08
Position 538: 1.2646792180155117e-08
Position 448: 1.1345842411645575e-08
Position 286: 3.957926484914474e-09
Position 283: 4.295653772120701e-10
