Gene = OTUD3
Position 24283: 0.004096374571164797
Position 25195: 0.0037228036113944206
Position 23362: 0.003680829968994836
Position 2228: 0.003403504622448162
Position 21141: 0.0033719813556400773
Position 15715: 0.003103327329090307
Position 26526: 0.0027709594182346777
Position 1524: 0.0027546348480562257
Position 156: 0.0025567559372620457
Position 3219: 0.0025037612185486507
Position 16157: 0.0024985240227483256
Position 24542: 0.0024879820586248148
Position 26749: 0.0023234699815698695
Position 9034: 0.0021335671368607305
Position 782: 0.002088619661924846
Position 379: 0.0020393653507913994
Position 1301: 0.0020360619998908004
Position 5186: 0.0019371898671681949
Position 2849: 0.0019231911862924288
Position 5826: 0.0018122835600537252
Position 4289: 0.0017831879172326914
Position 25587: 0.0017172770858188673
Position 8694: 0.0015519242947928443
Position 4279: 0.0015084041872855615
Position 930: 0.0014449443367566901
Position 22699: 0.0013512131801990766
Position 1715: 0.0011887841192638475
Position 22609: 0.0011152063600840807
Position 24502: 0.0009652374922469686
Position 3582: 0.0009397585566433095
Position 2845: 0.0009373103558888847
Position 4085: 0.0008009554278908478
Position 24370: 0.0007898386820427887
Position 24376: 0.000759232847443392
Position 8559: 0.0006939316822357273
Position 24131: 0.0006771242233918959
Position 772: 0.00040148099095084516
Position 16003: 0.00024739512923755856
Position 15308: 0.00022996171649864195
Position 638: 0.00020640602807942874
Position 822: 0.0002035643617047949
Position 25204: 0.00015791518830806715
Position 24605: 0.00015568456190775316
Position 25299: 0.00015062175354841134
Position 950: 0.00014141728820035198
Position 1538: 0.00010544184121788803
Position 15077: 8.324579521976953e-05
Position 25789: 7.81882558165976e-05
Position 2914: 7.642618427591032e-05
Position 25879: 5.80935104599163e-05
Position 470: 5.19771516180109e-05
Position 25974: 4.889251902266015e-05
Position 481: 4.063514903062824e-05
Position 3440: 3.679199816613097e-05
Position 160: 3.5680112479588324e-05
Position 2608: 3.0363601327171664e-05
Position 3467: 2.5768857393388303e-05
Position 2872: 2.3496111962448017e-05
Position 1979: 1.9808435919365482e-05
Position 1720: 1.905618385992386e-05
Position 429: 1.7422315040634673e-05
Position 1828: 1.4612281910079778e-05
Position 609: 1.055000036455193e-06
Position 548: 1.0037080512081396e-06
Position 126: 1.3187196977992798e-07
Position 358: 9.967161158089498e-08
Position 298: 3.2531735331724567e-08
Position 618: 2.599336483966516e-08
Position 985: 1.592113144712121e-08
Position 661: 1.5400791528052346e-08
Position 679: 1.4261076342185813e-08
Position 588: 6.588185362815082e-09
Position 507: 4.058812713980235e-09
Position 367: 1.9898011894687015e-09
Position 676: 5.446898092951861e-10
Position 668: 2.7881454786051657e-10
Position 3: 5.741120247902057e-12
Position 285: 2.690250332034544e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15026: 0.999900726907049
Position 22377: 0.9836256312698586
Position 25056: 0.9005158825567121
Position 7871: 0.853926451140498
Position 11854: 0.8379524876979835
Position 6054: 0.7487497370912786
Position 21753: 0.6087949192283302
Position 23883: 0.5652391698594244
Position 5686: 0.49309561547513053
Position 8874: 0.2552521340121138
Position 23918: 0.21490482032564903
Position 29657: 0.19938059312608664
Position 26643: 0.18577729705634347
Position 16342: 0.17672350967393027
Position 21759: 0.17636317177739405
Position 29907: 0.14965950948386328
Position 29895: 0.14955196958702202
Position 4325: 0.1447706661561701
Position 26197: 0.14403704360620082
Position 21189: 0.1373348300459799
Position 12981: 0.1272793166061965
Position 10027: 0.11031528617532627
Position 10008: 0.10552682843872344
Position 28901: 0.10269420277949591
Position 706: 0.09206219010983227
Position 1403: 0.09147776253260015
Position 16318: 0.07523194182833913
Position 23924: 0.0742322134098428
Position 29599: 0.06430494924982393
Position 4194: 0.06035643520560487
Position 13302: 0.04707743613873389
Position 764: 0.04680267179690451
Position 14471: 0.04642940470995543
Position 28275: 0.04589384607678543
Position 9571: 0.04345957796788666
Position 3880: 0.040164602423800676
Position 13589: 0.038863457732003524
Position 1471: 0.03592965911787585
Position 24480: 0.03483259660276415
Position 29617: 0.03442338745206919
Position 14633: 0.032796585078577856
Position 15481: 0.032073582812114435
Position 23725: 0.0317945898082788
Position 29488: 0.03059408192319122
Position 25862: 0.029398850821224756
Position 8900: 0.027663186067729537
Position 24211: 0.02487346359909811
Position 30088: 0.024493782863016796
Position 26308: 0.02215636154687907
Position 24214: 0.02162921894159775
Position 2363: 0.021471665789871773
Position 17861: 0.018627501386648378
Position 26328: 0.018619374032878225
Position 837: 0.01713717138947017
Position 1331: 0.016780874472262088
Position 12522: 0.016303622440095564
Position 22393: 0.014880948307094199
Position 11807: 0.013773520558257406
Position 4116: 0.012798474217495883
Position 23437: 0.012561527730535598
Position 24016: 0.012473292194775831
Position 4265: 0.012273355779832202
Position 13994: 0.011902453145095348
Position 25681: 0.011684960279229441
Position 810: 0.011420007014135227
Position 14101: 0.011353233191852176
Position 7594: 0.01131755790472661
Position 12995: 0.01124319718931068
Position 18191: 0.010428479143832535
Position 2369: 0.010396438423792741
Position 4344: 0.010053697622774643
Position 21031: 0.009803236231245332
Position 8845: 0.009578723934814726
Position 1432: 0.00941066123868238
Position 25001: 0.009154531419555332
Position 24998: 0.008950035338502322
Position 23799: 0.008366141912345732
Position 23692: 0.008353170240278863
Position 3346: 0.007364830839938873
Position 1407: 0.006846221351588948
Position 28770: 0.006300495789846114
Position 19286: 0.006092375724468507
Position 23891: 0.005642623529945478
Position 5568: 0.005636858297910202
Position 15712: 0.005466855836571795
Position 19498: 0.005460007319008088
Position 15619: 0.0053749658655177215
Position 8729: 0.005325930370293668
Position 4051: 0.0052339139427256196
Position 14154: 0.005136959207541208
Position 28921: 0.005002845084127875
Position 16323: 0.004963634853992914
Position 3124: 0.0045898122863270935
Position 17771: 0.0045585277413286605
Position 2176: 0.004471927812962673
Position 16482: 0.004148021194481239
Position 28366: 0.003628554726081013
Position 24534: 0.0031975978001624176
Position 23310: 0.0031969796822755607
Position 23674: 0.003194679655970817
Position 29993: 0.0029488363207165968
Position 2714: 0.0029486684372944994
Position 29856: 0.0029474786494330927
Position 22585: 0.0029346894078535676
Position 363: 0.002845394796586763
Position 15456: 0.0026611012099471603
Position 25991: 0.0026311046427742756
Position 23860: 0.0026223765938353768
Position 17735: 0.0025426383763364905
Position 24296: 0.0024955175554038415
Position 7342: 0.0024365890586767313
Position 15670: 0.002425226596691944
Position 531: 0.0023211565322179854
Position 3127: 0.0021744539489091563
Position 1178: 0.0020731466294478915
Position 24564: 0.0020067833586120357
Position 7819: 0.0019770808867460334
Position 904: 0.0019057045816034954
Position 1151: 0.0018716130243090331
Position 543: 0.0018519379423457957
Position 30298: 0.0018190196844174585
Position 23345: 0.0018144017767929806
Position 514: 0.001710863260811956
Position 26921: 0.0017097741409050988
Position 2428: 0.0016869438878989865
Position 2148: 0.0015892693817481207
Position 15357: 0.0015741547063830542
Position 23324: 0.0014785492465399944
Position 27422: 0.0014585571337997236
Position 15900: 0.0014394758533042694
Position 24329: 0.0014208849773396676
Position 9912: 0.0014154128030815735
Position 26993: 0.0014057817879353177
Position 444: 0.0013759147972777599
Position 23270: 0.0013050281375365646
Position 23557: 0.0012696518261093442
Position 794: 0.0011863489929614009
Position 15616: 0.001127846980435974
Position 23655: 0.001119136510476551
Position 15967: 0.0011127092008681133
Position 5134: 0.001082269693655378
Position 2398: 0.0009597365141922666
Position 5154: 0.0008549201735128171
Position 8599: 0.0008472257338616513
Position 776: 0.0008220442671051471
Position 26386: 0.0007972153071709143
Position 2347: 0.0007883479775641031
Position 16508: 0.0007416025052155406
Position 406: 0.0007237685037346845
Position 24936: 0.000707707121623777
Position 8581: 0.0007046985609311929
Position 25487: 0.0006667172756196093
Position 18086: 0.0005946250081405551
Position 23399: 0.000541576997271153
Position 26443: 0.0005398823455642078
Position 2021: 0.0005363261373205737
Position 427: 0.0005033617080686277
Position 781: 0.00044785210049088086
Position 968: 0.00042578719415604
Position 25401: 0.0003563857665830269
Position 8413: 0.00031435190617200195
Position 3204: 0.0002579971495483266
Position 26024: 0.00023702477309796676
Position 23170: 0.00023453375400860502
Position 821: 0.00023389650285831866
Position 729: 0.0002268214456515593
Position 8396: 0.0002090841272252496
Position 15849: 0.00019373409781350237
Position 2101: 0.00017655165562151066
Position 8443: 0.00017049564883847584
Position 494: 0.00016589951375937703
Position 9245: 0.00015076054895227621
Position 25784: 0.00012859151087020066
Position 848: 9.432182099549685e-05
Position 661: 9.404099372863417e-05
Position 15246: 9.175823801453585e-05
Position 1477: 7.901135027905142e-05
Position 14899: 6.447377596323577e-05
Position 15302: 5.49319405740754e-05
Position 346: 5.226743601259195e-05
Position 588: 5.194280737604069e-05
Position 2395: 4.960893733210489e-05
Position 25808: 4.077385877989993e-05
Position 2932: 3.5245804533295994e-05
Position 2961: 3.284365226268983e-05
Position 563: 3.282980099498801e-05
Position 342: 3.1036779730301314e-05
Position 3153: 2.8111718260049557e-05
Position 889: 2.6265819118838455e-05
Position 827: 2.621104423785345e-05
Position 16375: 2.5342622448645685e-05
Position 1735: 2.3432798515877178e-05
Position 556: 2.0033851348576024e-05
Position 16378: 2.0003696548542205e-05
Position 518: 1.9986755340310035e-05
Position 2079: 1.9723367651530955e-05
Position 15192: 1.725376263197985e-05
Position 2476: 1.5836143618284256e-05
Position 1890: 1.4493978219722693e-05
Position 2243: 1.4043139399135712e-05
Position 1153: 1.2182111232589667e-05
Position 2733: 1.1755401125172957e-05
Position 11580: 9.282215218676685e-06
Position 15462: 8.26817818388021e-06
Position 1621: 7.666236586694652e-06
Position 358: 7.164679123415133e-06
Position 2155: 6.728450651107821e-06
Position 372: 6.4940875631618605e-06
Position 1344: 5.084159049848805e-06
Position 928: 3.821322469400598e-06
Position 604: 3.465689067600573e-06
Position 569: 3.4040909888472016e-06
Position 870: 3.376474263188779e-06
Position 878: 3.1208695512471526e-06
Position 1231: 3.0333360032641698e-06
Position 462: 2.6894578573034535e-06
Position 573: 2.573410837140239e-06
Position 723: 2.460941329085348e-06
Position 1073: 2.4561909409708137e-06
Position 2517: 2.411865939658993e-06
Position 1627: 2.3723994466999205e-06
Position 885: 1.8904721223466248e-06
Position 23199: 1.676312588362987e-06
Position 733: 1.6576768592546577e-06
Position 22981: 1.4050288939781248e-06
Position 548: 1.3582808094288586e-06
Position 24864: 1.2620684664404056e-06
Position 922: 1.2283000885123013e-06
Position 641: 1.1627242019452008e-06
Position 25549: 1.0158802429922226e-06
Position 7681: 5.619405759333606e-07
Position 1646: 4.827032728006851e-07
Position 2404: 3.331545196321515e-07
Position 22074: 2.229686548748039e-07
Position 609: 7.913618410934254e-08
Position 466: 7.463810692857032e-08
Position 392: 6.66601405677253e-08
Position 477: 5.955832649118061e-08
Position 454: 4.115093611476783e-08
Position 491: 3.1818303942733127e-08
Position 379: 2.4080856815048652e-08
Position 383: 1.684999159760664e-08
Position 615: 8.459014393205687e-09
Position 919: 5.496480271188897e-09
Position 242: 5.138090295813957e-09
Position 618: 8.928688463471729e-10
Position 1434: 7.684763634918566e-10
Position 226: 2.351188527594939e-14
