Gene = TSGA13
Position 830: 0.20140606759819893
Position 17544: 0.18443444760965375
Position 8101: 0.10055238133494146
Position 4611: 0.08351655054266685
Position 17786: 0.07802479138152901
Position 16410: 0.07230297731121835
Position 1105: 0.06406336811127111
Position 6169: 0.060195990372816074
Position 7979: 0.056471968168027194
Position 10056: 0.05590411642274748
Position 6056: 0.045712873800190096
Position 1121: 0.04255498172170507
Position 6013: 0.03658912585135565
Position 17469: 0.03641516178014435
Position 15897: 0.034062141054228744
Position 13693: 0.03237939653031246
Position 18095: 0.030970611838944152
Position 2141: 0.030255125820213693
Position 16214: 0.030228677233492478
Position 2706: 0.02971088054745543
Position 2450: 0.023848790727848602
Position 17989: 0.023759893153444876
Position 6249: 0.02288448569249099
Position 5634: 0.021334998305947515
Position 2546: 0.020309472542083283
Position 17065: 0.017381742016434568
Position 4590: 0.016930280887825805
Position 2430: 0.015872746239043823
Position 2335: 0.01584477018699273
Position 1068: 0.015109765018894983
Position 8733: 0.014809502627029562
Position 17726: 0.012081475575851632
Position 16647: 0.010588447494213893
Position 15872: 0.01029696029211834
Position 8121: 0.009588181387715299
Position 2488: 0.008514226048174084
Position 3990: 0.008459426871725082
Position 3932: 0.008397424241057681
Position 3665: 0.007137883053441742
Position 3965: 0.006282142153139319
Position 8218: 0.005186954422837557
Position 6412: 0.004561438657265309
Position 18689: 0.003737795942992644
Position 17523: 0.003505614029572035
Position 4764: 0.0030219566438702515
Position 1338: 0.002907363173431407
Position 8410: 0.0027458863563320827
Position 1386: 0.0026787772133525585
Position 1861: 0.002237282766970944
Position 4789: 0.002098655908244685
Position 507: 0.0019343504836967066
Position 4813: 0.0019075410725435972
Position 11486: 0.001642530941022815
Position 2895: 0.0014760124884637435
Position 3046: 0.0013759156723282368
Position 1027: 0.0013658461441226552
Position 2434: 0.0013401626205966249
Position 6488: 0.0012096092379371023
Position 893: 0.0011918078379033127
Position 1702: 0.0011368729358101324
Position 3580: 0.001136395772798363
Position 3449: 0.0011225060782563722
Position 797: 0.0010473171584378408
Position 2608: 0.0010470135811936085
Position 3452: 0.0010463425512264631
Position 848: 0.0009722792282224541
Position 738: 0.0009413294940217618
Position 2340: 0.0009265884325875443
Position 3495: 0.0009159179053326839
Position 12513: 0.0009073719624663177
Position 2440: 0.0008735096870036595
Position 3621: 0.0008561928128435503
Position 3939: 0.0007896153824340765
Position 14437: 0.000668813631040628
Position 2638: 0.0006602025334058637
Position 8792: 0.0006507801973906562
Position 1659: 0.0006109542872506798
Position 2037: 0.0006050396904567971
Position 2646: 0.0005439161662965966
Position 1465: 0.000543649949820911
Position 6449: 0.0005298525078858321
Position 2107: 0.0005103341037687295
Position 1265: 0.0005047634176325953
Position 518: 0.0004695035330245216
Position 1368: 0.00042022278927451347
Position 2974: 0.0004002931256388639
Position 1356: 0.00034167268916480764
Position 3345: 0.00033703155721447314
Position 2311: 0.00031640539842468345
Position 1252: 0.00031594138632243577
Position 2941: 0.00030029970421570985
Position 1667: 0.0002946871430340014
Position 986: 0.00028673488747781527
Position 3498: 0.00023749754919731494
Position 1993: 0.0002142694172240649
Position 2806: 0.00018251591846627885
Position 2471: 0.00017084698290468616
Position 1208: 0.0001666296062825441
Position 927: 0.0001579215286790991
Position 1073: 0.0001349015928611567
Position 2749: 0.0001294559121814883
Position 1082: 0.00011748738971710027
Position 1157: 0.00011485648328780246
Position 3684: 9.467871232161932e-05
Position 3998: 8.755916711921488e-05
Position 2474: 8.038566407693466e-05
Position 537: 6.896581180534639e-05
Position 9052: 6.233512615275986e-05
Position 2623: 6.161766490528757e-05
Position 4726: 5.909011258118304e-05
Position 6609: 5.1522032752934316e-05
Position 3724: 4.9671626518601084e-05
Position 4131: 4.274215572298891e-05
Position 1033: 4.155084217576255e-05
Position 8430: 4.0073942533990506e-05
Position 5914: 3.706087805161128e-05
Position 5525: 3.683318420946103e-05
Position 461: 3.450751347322472e-05
Position 2304: 3.0512748730249413e-05
Position 840: 2.869030116703992e-05
Position 1741: 2.8453491068949888e-05
Position 2779: 2.793931645449191e-05
Position 1276: 2.6267172486294048e-05
Position 4284: 2.6243154120225028e-05
Position 7606: 2.5937112831576868e-05
Position 3688: 2.3804160915211905e-05
Position 5044: 2.142792986484096e-05
Position 743: 2.0888663308422945e-05
Position 4214: 1.949844148955443e-05
Position 3703: 1.9323587816170086e-05
Position 469: 1.7652520507260675e-05
Position 639: 1.2151149011528756e-05
Position 5976: 1.203069263500768e-05
Position 2514: 1.168980924060592e-05
Position 941: 1.0944800526689866e-05
Position 471: 1.0115459916608953e-05
Position 289: 9.809689741844903e-06
Position 4194: 9.734940511155891e-06
Position 3992: 6.949637122060909e-06
Position 4220: 6.923871796455489e-06
Position 4020: 6.217267465531909e-06
Position 4041: 5.985038292714017e-06
Position 3902: 5.620184625467223e-06
Position 4182: 5.478793085623652e-06
Position 534: 5.240388760767942e-06
Position 406: 3.9871648688398295e-06
Position 740: 3.707511733742992e-06
Position 773: 3.4084059786631134e-06
Position 1777: 3.0001035759474028e-06
Position 4055: 2.9535386380726347e-06
Position 3881: 2.711571165664715e-06
Position 663: 1.9460505446505506e-06
Position 217: 1.896537310536093e-06
Position 2207: 1.7225888980199345e-06
Position 390: 1.59935503967818e-06
Position 3564: 1.3793814406873714e-06
Position 443: 1.3195130062889123e-06
Position 3587: 8.834693327997685e-07
Position 478: 7.700015772145879e-07
Position 6193: 7.637085283756729e-07
Position 541: 7.551379469100151e-07
Position 524: 6.922840604546542e-07
Position 1999: 6.588585608719578e-07
Position 465: 6.229059740569292e-07
Position 3534: 3.2828323559528e-07
Position 4921: 2.1239425863434813e-07
Position 1911: 1.353444754319892e-07
Position 1517: 6.302786269635717e-08
Position 416: 5.3267531405255373e-08
Position 646: 4.668111386236102e-08
Position 422: 4.4468138634662904e-08
Position 306: 3.82710953024764e-08
Position 433: 3.799077091578877e-08
Position 439: 3.487489002412932e-08
Position 580: 2.921212067375521e-08
Position 990: 2.7963946482079595e-08
Position 322: 2.1614220633918837e-08
Position 2743: 2.0233228722180267e-08
Position 4666: 2.57910651573065e-10
Position 4075: 1.8065617606275294e-10
Position 3942: 1.6261251826044447e-10
Position 255: 1.196269401943979e-10
Position 543: 7.531873329011777e-11
Position 199: 5.056184018704643e-11
Position 593: 3.0398142138630113e-11
