Gene = SNAPC3
Position 39586: 0.005103738162337229
Position 32722: 0.004568028279372378
Position 41156: 0.00448409857437471
Position 1124: 0.004468682095156521
Position 482: 0.003682208748253229
Position 39061: 0.0034241172862177764
Position 27247: 0.0030019652754172126
Position 40724: 0.0028728885205454475
Position 31185: 0.0026827148662731393
Position 1111: 0.0022230646526105392
Position 28139: 0.002209670652630938
Position 207: 0.002152358572038455
Position 28173: 0.0019260487819348171
Position 31209: 0.0018665677795509704
Position 268: 0.0018143714842723
Position 840: 0.0017660074509477782
Position 897: 0.0015701763685461282
Position 34202: 0.001162980755518534
Position 31168: 0.001146723388830176
Position 305: 0.000998474138019575
Position 31199: 0.000890815112994422
Position 30899: 0.0008282268056141871
Position 30246: 0.0007078979006809466
Position 31396: 0.0005955121371676208
Position 494: 0.0005571352313404738
Position 31091: 0.0004433842327158522
Position 877: 0.00042209653283906324
Position 1068: 0.00022548182174541892
Position 30506: 0.00021942887372464862
Position 484: 0.0001402887052058603
Position 29402: 0.00011036895741281367
Position 535: 7.342781767443691e-05
Position 1297: 5.9556067681088134e-05
Position 3: 5.337574951130678e-05
Position 165: 5.059248491358745e-05
Position 30921: 4.141888684792768e-05
Position 30739: 2.958275108648161e-05
Position 693: 2.7780012511939098e-05
Position 549: 2.597617266948415e-05
Position 39132: 2.1976948242284546e-05
Position 47: 1.7759498335175453e-05
Position 798: 1.7133437695189737e-05
Position 683: 1.63548629274842e-05
Position 762: 1.505388292136487e-05
Position 756: 1.4010359567673778e-05
Position 948: 1.2750867883391269e-05
Position 1006: 1.0624501358004564e-05
Position 1180: 9.829261920766151e-06
Position 431: 9.676145265447913e-06
Position 662: 9.436139625000783e-06
Position 926: 7.918605492935314e-06
Position 525: 7.13858849519176e-06
Position 1348: 5.027527796658151e-06
Position 30426: 4.949298614403562e-06
Position 219: 2.6542214983777875e-06
Position 1355: 2.13818649103838e-06
Position 205: 1.4725658522152017e-06
Position 30848: 1.190522194448159e-06
Position 336: 5.367903158426272e-07
Position 588: 5.163250516059222e-07
Position 236: 4.61710598647731e-07
Position 607: 4.2000765157185493e-07
Position 875: 3.7819272383976716e-07
Position 325: 2.2259694229670738e-07
Position 30599: 1.1407086949891617e-07
Position 246: 9.191821065272025e-08
Position 30438: 4.003541119090259e-08
Position 50: 3.3502641275880094e-08
Position 358: 1.888334135736679e-08
Position 731: 9.966801853830564e-09
Position 585: 3.0790022494390703e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 21897: 0.9999999999999998
Position 10847: 0.9999999999999994
Position 38926: 0.9948900642949998
Position 30336: 0.9947097585769331
Position 24390: 0.9108269224775952
Position 28615: 0.8225014444861184
Position 1204: 0.8200217377929537
Position 37501: 0.6499972409338729
Position 30110: 0.6128340128427697
Position 35255: 0.5123534581282388
Position 40862: 0.3761002666825741
Position 40396: 0.3496280446910349
Position 30140: 0.3229382960448898
Position 40065: 0.273104244329027
Position 40160: 0.2298793300373059
Position 7977: 0.22500618089684263
Position 41256: 0.17962959166131548
Position 1006: 0.1428804228361461
Position 40244: 0.13999729813719985
Position 9636: 0.13863487635376717
Position 22432: 0.13799188243384383
Position 5602: 0.11009459808117304
Position 5523: 0.1086455529009052
Position 27794: 0.10396359423962481
Position 35285: 0.10040604090264915
Position 37571: 0.0766088482614539
Position 1398: 0.07106024153152324
Position 814: 0.06641819337430543
Position 5906: 0.052219763786648714
Position 8493: 0.04695979296704976
Position 39344: 0.03914012371743288
Position 37014: 0.03509673760042453
Position 29659: 0.034678397379508105
Position 40127: 0.03160991503985306
Position 38226: 0.02834136996050423
Position 28060: 0.028139971457147802
Position 39470: 0.027947425639354064
Position 40622: 0.025017275729886327
Position 40142: 0.024034906164717783
Position 40565: 0.02066429354088717
Position 5928: 0.019758095561558133
Position 40541: 0.01899815766818578
Position 39552: 0.018344822339497784
Position 39985: 0.01761462155760464
Position 39924: 0.01745933302968716
Position 25553: 0.015617376987067728
Position 26287: 0.015454823946650134
Position 39781: 0.014490804624187104
Position 29640: 0.01216294361972944
Position 28649: 0.011320263951159988
Position 41301: 0.009501641138584687
Position 27700: 0.009031758955754862
Position 40379: 0.008812441911392957
Position 400: 0.008698999589532467
Position 754: 0.008347243733043358
Position 41235: 0.007904466308691861
Position 7395: 0.007633892816428815
Position 5575: 0.007478870974514964
Position 1430: 0.007475275011698946
Position 31062: 0.007200584149263547
Position 9600: 0.006933855588289524
Position 28580: 0.006865891776454212
Position 40639: 0.006019246233111348
Position 26290: 0.005913720564672491
Position 38229: 0.0058261472078113
Position 40418: 0.0053293393696176436
Position 656: 0.005275572328221714
Position 40110: 0.005261805985866804
Position 8801: 0.005259663617497881
Position 26341: 0.0051324091432208485
Position 41113: 0.0046586884350017
Position 36767: 0.004654758082586579
Position 40464: 0.0044843002385269665
Position 622: 0.004465595920485383
Position 39777: 0.004086080037744664
Position 41150: 0.003947387544062439
Position 1160: 0.003876882379577436
Position 39672: 0.0031696630143506267
Position 771: 0.00284702615105272
Position 7445: 0.0027475824819390717
Position 39579: 0.0026635058992512794
Position 32579: 0.0025106792746174117
Position 36667: 0.0021537711242384655
Position 22472: 0.002132005135046022
Position 1348: 0.0018454077293207827
Position 26890: 0.0016339780374895274
Position 39585: 0.001629990803112099
Position 40461: 0.0016145743453469333
Position 25664: 0.0016043715666114724
Position 1119: 0.001496256951221388
Position 1052: 0.0014284836176312057
Position 40286: 0.001416926238707602
Position 39560: 0.001358772591394591
Position 27210: 0.001358019479405244
Position 30847: 0.0012357672889097534
Position 32582: 0.001198275816976165
Position 34154: 0.001162980755518534
Position 639: 0.001158811044709005
Position 776: 0.0010268770744652383
Position 39900: 0.0010264267153224209
Position 41337: 0.0008862636250736048
Position 37731: 0.0008854938944771618
Position 32614: 0.0008264045288429002
Position 39025: 0.000734091050476358
Position 831: 0.0006690866403137692
Position 41421: 0.0006325185089429888
Position 396: 0.0005494205310240054
Position 421: 0.00046346882191645636
Position 791: 0.0004612641077095722
Position 39230: 0.00044280274514744316
Position 39649: 0.0004150435304806734
Position 31264: 0.0003579860262130056
Position 1355: 0.00028476674194859896
Position 783: 0.0002116863701534595
Position 366: 0.0001902081760073811
Position 266: 0.00018262933889563233
Position 756: 0.00012482554432452085
Position 39536: 0.00011274150240586249
Position 29304: 0.00011036895741281386
Position 683: 8.981303073453973e-05
Position 593: 7.317768349218466e-05
Position 370: 6.322895356951957e-05
Position 438: 5.976644492292463e-05
Position 659: 5.6263072403874176e-05
Position 662: 5.479958213250623e-05
Position 1131: 3.4971239182322055e-05
Position 32536: 3.2668658935900296e-05
Position 404: 3.2379795338453824e-05
Position 948: 2.980685806673014e-05
Position 1068: 2.4166461571571744e-05
Position 453: 1.578465219927964e-05
Position 579: 1.535611046031237e-05
Position 30553: 1.498140210170555e-05
Position 731: 1.2629699016887603e-05
Position 27102: 9.967758522442132e-06
Position 604: 6.900328989206813e-06
Position 1166: 5.818848957910232e-06
Position 30630: 5.619037967798424e-06
Position 1084: 5.2019407475669e-06
Position 30789: 4.794522178337971e-06
Position 851: 4.5240210866243055e-06
Position 40435: 3.854240899632845e-06
Position 1180: 2.99816404121195e-06
Position 576: 2.516043763300858e-06
Position 1229: 2.3985649620793847e-06
Position 268: 2.0063169196645793e-06
Position 322: 1.8508341243773863e-06
Position 704: 1.5014759260100726e-06
Position 840: 1.3957545672798672e-06
Position 1245: 6.782293400902034e-07
Position 726: 5.191467432910695e-07
Position 699: 2.468124919665306e-07
Position 1238: 1.386899192171021e-07
Position 870: 1.2428515817093048e-07
Position 246: 8.413290673887233e-08
Position 38780: 2.054390710829543e-08
Position 103: 1.8453862912293408e-08
Position 460: 1.8189806540937115e-08
Position 225: 5.16920705299716e-10
Position 283: 2.783514641111714e-10
Position 146: 2.601849398525466e-10
Position 210: 2.1910373663666648e-10
Position 229: 1.2426226809190767e-11
Position 472: 7.369331355430747e-12
Position 156: 6.21698356936575e-12
Position 132: 5.750665154944647e-12
Position 185: 4.325004800810176e-12
Position 693: 3.384428232040992e-12
Position 533: 3.119887112497308e-12
Position 477: 2.012139168132613e-12
Position 274: 1.9021487167074715e-12
Position 518: 9.330590845915e-13
Position 236: 4.051224217611461e-13
Position 189: 3.006906936933008e-13
Position 162: 3.721852277494084e-14
